<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
6/30/2021,IHSG,5950.433,6011.257,5950.424,5985.489,231603504
6/30/2021,AALI,7600,7750,7600,7600,1311400
6/30/2021,ABBA,240,242,226,238,51011300
6/30/2021,ABDA,7050,7050,7050,7050,0
6/30/2021,ABMM,805,805,795,800,22300
6/30/2021,ACES,1270,1275,1235,1250,22473700
6/30/2021,ACST,204,214,204,208,9577100
6/30/2021,ADES,1910,1960,1910,1950,236800
6/30/2021,ADHI,745,770,735,755,18456500
6/30/2021,ADMF,8075,8175,8050,8175,50100
6/30/2021,ADMG,172,188,161,179,19621800
6/30/2021,ADRO,1215,1225,1190,1205,76460900
6/30/2021,AGAR,398,398,398,398,100
6/30/2021,AGII,1370,1400,1320,1335,15879400
6/30/2021,AGRO,1700,1990,1700,1945,239679200
6/30/2021,AGRS,222,246,220,220,55587000
6/30/2021,AHAP,63,64,62,63,1440700
6/30/2021,AIMS,342,360,324,358,168500
6/30/2021,AISA,196,200,192,194,10576700
6/30/2021,AKKU,50,50,50,50,7200
6/30/2021,AKPI,570,585,550,585,45000
6/30/2021,AKRA,3090,3150,3080,3150,6734700
6/30/2021,AKSI,430,500,424,486,41700
6/30/2021,ALDO,680,700,675,690,4738800
6/30/2021,ALKA,246,246,246,246,200
6/30/2021,ALMI,240,240,240,240,500
6/30/2021,ALTO,370,370,370,370,0
6/30/2021,AMAG,318,340,318,332,1151000
6/30/2021,AMAN,324,336,324,336,2763800
6/30/2021,AMAR,248,252,242,246,1397600
6/30/2021,AMFG,3580,3580,3500,3570,38200
6/30/2021,AMIN,206,242,206,210,465000
6/30/2021,AMOR,3320,3580,3320,3500,1755900
6/30/2021,AMRT,1250,1285,1245,1250,30297200
6/30/2021,ANDI,50,50,50,50,31500
6/30/2021,ANJT,635,655,620,655,2900
6/30/2021,ANTM,2240,2310,2230,2300,95174800
6/30/2021,APEX,670,670,630,635,185500
6/30/2021,APIC,780,830,780,830,13388800
6/30/2021,APII,184,187,180,185,36800
6/30/2021,APLI,202,212,198,198,895800
6/30/2021,APLN,136,138,134,136,9631700
6/30/2021,ARCI,735,755,730,750,85827700
6/30/2021,ARGO,1425,1425,1425,1425,300
6/30/2021,ARII,268,278,268,276,212000
6/30/2021,ARKA,50,50,50,50,3200
6/30/2021,ARMY,50,50,50,50,0
6/30/2021,ARNA,730,740,710,735,1007500
6/30/2021,ARTA,488,550,460,486,98400
6/30/2021,ARTI,50,50,50,50,103200
6/30/2021,ARTO,13725,13875,13400,13625,15439400
6/30/2021,ASBI,292,292,284,290,62500
6/30/2021,ASDM,910,930,910,925,800
6/30/2021,ASGR,740,750,725,735,187800
6/30/2021,ASII,4830,5000,4820,4940,34641700
6/30/2021,ASJT,224,224,216,224,78500
6/30/2021,ASMI,750,825,700,825,536700
6/30/2021,ASPI,50,50,50,50,313600
6/30/2021,ASPI-W,12,13,12,12,2612200
6/30/2021,ASRI,160,162,158,160,13011500
6/30/2021,ASRM,1675,1675,1675,1675,0
6/30/2021,ASSA,2290,2330,2250,2270,8162500
6/30/2021,ATAP,108,129,107,107,5923500
6/30/2021,ATIC,1965,1965,1965,1965,44200
6/30/2021,AUTO,1090,1100,1085,1085,848300
6/30/2021,AYLS,73,78,70,72,9017500
6/30/2021,BABP,276,304,264,276,503595800
6/30/2021,BABP-W3,220,220,180,180,20700
6/30/2021,BABP-W4,218,248,216,220,719900
6/30/2021,BACA,402,432,396,400,345405600
6/30/2021,BACA-W2,378,378,250,250,18300
6/30/2021,BAJA,340,340,300,312,2191100
6/30/2021,BALI,660,750,615,635,3761900
6/30/2021,BANK,3070,3350,3060,3210,69072100
6/30/2021,BANK-W,2760,3250,2600,2970,13700
6/30/2021,BAPA,50,50,50,50,800
6/30/2021,BAPI,50,50,50,50,1900
6/30/2021,BAPI-W,6,6,4,5,52887100
6/30/2021,BATA,670,670,670,670,0
6/30/2021,BAYU,1100,1110,1090,1090,50900
6/30/2021,BBCA,30000,30350,30000,30125,13159000
6/30/2021,BBHI,2690,3240,2600,3230,26475400
6/30/2021,BBKP,406,418,400,400,162018600
6/30/2021,BBLD,438,438,438,438,0
6/30/2021,BBMD,1465,1480,1460,1480,2600
6/30/2021,BBNI,4580,4680,4580,4630,37644700
6/30/2021,BBRI,3900,3970,3890,3940,112847100
6/30/2021,BBRM,50,50,50,50,400
6/30/2021,BBSI,3050,3050,2950,3030,12400
6/30/2021,BBSS,50,50,50,50,12900
6/30/2021,BBTN,1340,1380,1335,1370,20142900
