<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
4/11/2022,IHSG,7212.003,7355.3,7194.608,7203.794,451225661
4/11/2022,AALI,12800,12800,12550,12675,1658100
4/11/2022,ABBA,274,274,256,256,28066400
4/11/2022,ABDA,6275,6275,5975,5975,1600
4/11/2022,ABMM,2050,2280,2050,2240,8772400
4/11/2022,ACES,1085,1100,1050,1065,26486600
4/11/2022,ACST,190,192,184,185,4840700
4/11/2022,ADCP,88,88,83,83,59166400
4/11/2022,ADES,3700,3730,3680,3710,97700
4/11/2022,ADHI,715,715,690,700,7540300
4/11/2022,ADMF,8250,8300,7925,7975,1093900
4/11/2022,ADMG,186,188,182,182,668800
4/11/2022,ADMR,2820,2840,2600,2600,217783300
4/11/2022,ADRO,3160,3210,3100,3140,131718000
4/11/2022,AGAR,370,370,346,352,24700
4/11/2022,AGII,1890,2140,1880,1970,37494700
4/11/2022,AGRO,1115,1125,1060,1060,25856300
4/11/2022,AGRS,139,140,133,133,26637300
4/11/2022,AHAP,67,67,65,65,4304900
4/11/2022,AIMS,278,280,272,280,66800
4/11/2022,AISA,180,182,175,177,6095600
4/11/2022,AKKU,50,50,50,50,25745200
4/11/2022,AKPI,970,995,950,965,29800
4/11/2022,AKRA,920,955,920,920,45709700
4/11/2022,AKSI,458,470,456,456,42900
4/11/2022,ALDO,1010,1025,1000,1000,4308800
4/11/2022,ALDO-W,199,199,190,199,14100
4/11/2022,ALKA,288,292,282,282,55300
4/11/2022,ALMI,282,300,272,300,1500
4/11/2022,ALTO,212,214,210,210,28100
4/11/2022,AMAG,388,390,384,386,139700
4/11/2022,AMAN,520,525,520,520,247200
4/11/2022,AMAR,404,408,380,386,28550200
4/11/2022,AMFG,5950,6050,5700,6000,192700
4/11/2022,AMIN,162,162,151,155,892800
4/11/2022,AMOR,1550,1550,1515,1515,23200
4/11/2022,AMRT,1695,1700,1630,1675,72463300
4/11/2022,ANDI,50,50,50,50,1156700
4/11/2022,ANJT,1005,1010,980,1000,1236300
4/11/2022,ANTM,2800,2810,2630,2630,163864600
4/11/2022,APEX,565,575,530,530,1455400
4/11/2022,APIC,1095,1115,1090,1100,15594300
4/11/2022,APII,185,185,183,184,101300
4/11/2022,APLI,206,206,195,204,100700
4/11/2022,APLN,117,117,113,113,12317200
4/11/2022,ARCI,480,480,472,472,5130000
4/11/2022,ARGO,1225,1225,1225,1225,0
4/11/2022,ARII,242,248,242,246,32100
4/11/2022,ARKA,50,50,50,50,4182000
4/11/2022,ARMY,50,50,50,50,0
4/11/2022,ARNA,920,940,920,925,4630500
4/11/2022,ARTA,1860,1860,1820,1830,5800
4/11/2022,ARTI,50,50,50,50,0
4/11/2022,ARTO,13850,13850,13050,13050,8726400
4/11/2022,ASBI,290,298,286,296,15800
4/11/2022,ASDM,990,1000,985,985,4700
4/11/2022,ASGR,980,1010,980,1000,2162700
4/11/2022,ASII,6975,7000,6750,6850,51481700
4/11/2022,ASJT,131,131,128,128,81700
4/11/2022,ASLC,232,232,212,212,45706400
4/11/2022,ASMI,174,174,171,173,41800
4/11/2022,ASPI,74,75,71,73,396500
4/11/2022,ASPI-W,14,15,13,14,1434200
4/11/2022,ASRI,168,170,158,159,53638900
4/11/2022,ASRM,1635,1635,1630,1630,400
4/11/2022,ASSA,2380,2430,2260,2280,11072100
4/11/2022,ATAP,140,140,126,127,2098100
4/11/2022,ATIC,500,500,480,496,408800
4/11/2022,AUTO,1165,1200,1165,1170,9947500
4/11/2022,AVIA,785,785,760,765,25499900
4/11/2022,AYLS,328,330,306,306,15823000
4/11/2022,BABP,177,180,171,172,109824900
4/11/2022,BABP-W3,110,110,110,110,1300
4/11/2022,BABP-W4,147,147,140,144,45700
4/11/2022,BACA,198,199,191,193,22107900
4/11/2022,BACA-W2,99,99,99,99,0
4/11/2022,BAJA,270,272,252,254,4786500
4/11/2022,BALI,800,800,785,790,130200
4/11/2022,BANK,2280,2300,2130,2150,31677000
4/11/2022,BANK-W,1970,1970,1970,1970,0
4/11/2022,BAPA,110,123,109,111,92505500
4/11/2022,BAPI,50,50,50,50,29800
4/11/2022,BAPI-W,7,7,6,6,12257800
4/11/2022,BATA,466,466,450,460,3400
4/11/2022,BAUT,75,78,70,71,102508900
4/11/2022,BAUT-W,14,14,13,13,61685200
4/11/2022,BAYU,1155,1165,1115,1160,800
4/11/2022,BBCA,7825,7875,7725,7725,62776200
4/11/2022,BBHI,6000,6000,5700,5700,9784000
4/11/2022,BBKP,232,236,226,226,111213000
4/11/2022,BBLD,394,394,394,394,203200
4/11/2022,BBMD,2100,2250,2100,2110,17800
4/11/2022,BBNI,8500,8500,8350,8400,35747700
4/11/2022,BBRI,4600,4620,4570,4570,109861100
4/11/2022,BBRM,50,50,50,50,1051000
4/11/2022,BBSI,5575,5575,5400,5500,26100
4/11/2022,BBSS,52,53,51,51,5567300
4/11/2022,BBTN,1645,1655,1620,1620,22455700
4/11/2022,BBYB,1860,1915,1810,1840,60942400
4/11/2022,BCAP,296,320,292,300,608014800
4/11/2022,BCIC,151,153,144,147,2179600
4/11/2022,BCIP,67,68,66,66,2461500
4/11/2022,BDMN,2360,2360,2310,2310,1951700
4/11/2022,BEBS,4500,4720,4400,4500,46013600
4/11/2022,BEEF,58,58,55,56,1884200
4/11/2022,BEKS,50,50,50,50,1917400
4/11/2022,BELL,70,71,66,68,30687000
4/11/2022,BESS,500,520,464,498,480200
4/11/2022,BESS-W,436,436,344,382,17700
4/11/2022,BEST,106,108,105,105,13946500
4/11/2022,BFIN,1340,1340,1285,1310,44263000
4/11/2022,BGTG,194,194,182,182,56812800
4/11/2022,BHAT,995,1005,995,1005,1281300
4/11/2022,BHIT,57,63,57,60,1107043100
4/11/2022,BIKA,270,270,270,270,114400
4/11/2022,BIKE,176,182,175,177,25871500
4/11/2022,BIKE-W,23,25,22,22,17836900
4/11/2022,BIMA,216,216,202,206,1837200
4/11/2022,BINA,3450,3500,3370,3380,373100
4/11/2022,BINO,136,137,134,135,3920300
4/11/2022,BINO-W,25,26,24,25,2181500
4/11/2022,BIPI,117,122,112,114,918170400
4/11/2022,BIPI-W,21,24,20,22,115259100
4/11/2022,BIPP,53,53,52,52,53800
4/11/2022,BIRD,1355,1360,1325,1340,1428000
4/11/2022,BISI,1470,1500,1440,1440,2042000
4/11/2022,BJBR,1450,1450,1420,1420,24314700
4/11/2022,BJTM,780,800,760,760,7751500
4/11/2022,BKDP,91,92,89,90,3426900
4/11/2022,BKSL,52,53,52,53,48637700
4/11/2022,BKSW,148,149,142,144,3481900
4/11/2022,BLTA,50,50,50,50,16000
4/11/2022,BLTZ,2750,2750,2700,2700,200
4/11/2022,BLUE,280,280,272,272,435400
4/11/2022,BMAS,1385,1425,1360,1360,58800
4/11/2022,BMHS,720,730,695,725,22498200
4/11/2022,BMRI,7700,7750,7650,7675,53983200
4/11/2022,BMSR,250,258,244,246,449500
4/11/2022,BMTR,258,262,252,258,27147500
4/11/2022,BNBA,2830,3020,2780,2830,7441700
4/11/2022,BNBR,50,50,50,50,59536000
4/11/2022,BNGA,1145,1150,1110,1110,29463200
4/11/2022,BNII,296,300,292,292,1521800
4/11/2022,BNLI,1300,1300,1270,1285,106600
4/11/2022,BOBA,204,206,202,206,559700
4/11/2022,BOGA,1395,1415,1390,1400,115415200
4/11/2022,BOLA,424,424,406,406,8351200
4/11/2022,BOLT,1065,1095,990,995,2500
4/11/2022,BOSS,93,96,92,92,50895000
4/11/2022,BPFI,685,700,675,690,79600
4/11/2022,BPII,7300,7600,7300,7600,61000
4/11/2022,BPTR,264,270,260,262,986300
4/11/2022,BRAM,11600,11700,11150,11600,5300
4/11/2022,BRIS,1525,1535,1500,1515,17119500
4/11/2022,BRMS,244,248,228,228,1176522100
4/11/2022,BRNA,905,930,900,930,1100
4/11/2022,BRPT,890,890,865,870,25369700
4/11/2022,BSDE,975,975,940,940,51491800
4/11/2022,BSIM,620,620,610,615,84500
4/11/2022,BSML,960,1185,955,1160,45420200
4/11/2022,BSSR,4350,4540,4320,4350,3012400
4/11/2022,BSWD,1750,1750,1750,1750,0
4/11/2022,BTEK,50,50,50,50,600
4/11/2022,BTEL,50,50,50,50,0
4/11/2022,BTON,348,356,340,356,43300
4/11/2022,BTPN,2590,2600,2500,2580,165600
4/11/2022,BTPS,3230,3230,3100,3130,2532300
4/11/2022,BUDI,228,232,216,226,15753300
4/11/2022,BUKA,348,358,326,328,431157300
4/11/2022,BUKK,1115,1115,1105,1105,400
4/11/2022,BULL,169,183,163,163,294092300
4/11/2022,BULL-W2,47,62,47,50,35718800
4/11/2022,BUMI,66,70,65,66,2755676400
4/11/2022,BUVA,60,60,60,60,0
4/11/2022,BVIC,182,182,168,169,80766500
4/11/2022,BWPT,82,82,79,80,29170300
4/11/2022,BYAN,43850,44400,43800,43975,28400
4/11/2022,CAKK,91,91,90,90,3392000
4/11/2022,CAMP,274,278,268,272,458100
4/11/2022,CANI,142,148,137,140,2386100
4/11/2022,CARE,585,595,575,585,326336700
4/11/2022,CARS,50,50,50,50,28400
4/11/2022,CASA,580,590,580,585,1828700
4/11/2022,CASH,196,197,185,185,3837100
4/11/2022,CASS,340,364,338,346,167900
4/11/2022,CBMF,63,63,59,60,14467000
4/11/2022,CCSI,785,800,760,760,412800
4/11/2022,CEKA,1870,1870,1860,1860,20800
4/11/2022,CENT,228,232,220,220,29839300
4/11/2022,CFIN,244,246,242,244,1005000
4/11/2022,CINT,242,250,240,242,49700
