<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
5/9/2022,IHSG,7154.917,7156.484,6896.999,6909.751,225597203
5/9/2022,AALI,12400,12525,11800,12000,3370500
5/9/2022,ABBA,208,220,200,208,15640000
5/9/2022,ABDA,6275,6275,6250,6250,200
5/9/2022,ABMM,2800,2980,2700,2940,9471900
5/9/2022,ACES,1045,1045,985,990,46862900
5/9/2022,ACST,174,176,170,172,7454500
5/9/2022,ADCP,81,82,77,78,16573800
5/9/2022,ADES,4280,4360,3990,4350,354900
5/9/2022,ADHI,720,720,690,695,8240900
5/9/2022,ADMF,8325,8325,8025,8025,514400
5/9/2022,ADMG,179,179,169,172,1306500
5/9/2022,ADMR,2750,2780,2540,2630,196132700
5/9/2022,ADRO,3380,3410,3130,3160,247786700
5/9/2022,AGAR,340,356,328,334,8200
5/9/2022,AGII,2270,2270,2120,2120,4567100
5/9/2022,AGRO,1055,1055,985,985,23520500
5/9/2022,AGRS,125,127,117,121,10096100
5/9/2022,AHAP,64,73,62,66,39121700
5/9/2022,AIMS,266,268,258,258,39300
5/9/2022,AISA,175,175,163,164,14394300
5/9/2022,AKKU,50,50,50,50,3297200
5/9/2022,AKPI,950,950,905,920,38900
5/9/2022,AKRA,1070,1095,1030,1085,83339700
5/9/2022,AKSI,274,274,256,256,2010200
5/9/2022,ALDO,940,970,890,935,4150800
5/9/2022,ALDO-W,153,188,130,180,25500
5/9/2022,ALKA,300,300,298,298,6300
5/9/2022,ALMI,280,280,280,280,500
5/9/2022,ALTO,210,210,197,210,39500
5/9/2022,AMAG,392,404,382,388,210900
5/9/2022,AMAN,525,525,525,525,204700
5/9/2022,AMAR,410,410,380,402,36827200
5/9/2022,AMFG,6800,7250,6600,7225,461700
5/9/2022,AMIN,145,150,142,149,68200
5/9/2022,AMOR,1650,1650,1550,1650,11700
5/9/2022,AMRT,1680,1740,1625,1670,87378300
5/9/2022,ANDI,50,50,50,50,4700
5/9/2022,ANJT,965,970,940,950,1209900
5/9/2022,ANTM,2500,2550,2460,2530,165439100
5/9/2022,APEX,470,482,462,470,136300
5/9/2022,APIC,1095,1100,1070,1085,10119500
5/9/2022,APII,212,228,198,200,6345100
5/9/2022,APLI,204,204,190,204,3100
5/9/2022,APLN,114,114,110,110,9799200
5/9/2022,ARCI,396,414,396,408,10244000
5/9/2022,ARGO,1305,1315,1305,1315,1500
5/9/2022,ARII,240,240,234,238,12900
5/9/2022,ARKA,50,50,50,50,843100
5/9/2022,ARMY,50,50,50,50,0
5/9/2022,ARNA,1070,1070,990,1000,2821900
5/9/2022,ARTA,1760,1770,1760,1770,3000
5/9/2022,ARTI,50,50,50,50,0
5/9/2022,ARTO,11425,11550,10850,10850,8127000
5/9/2022,ASBI,288,294,280,290,370000
5/9/2022,ASDM,1010,1010,980,1000,16800
5/9/2022,ASGR,980,980,940,950,2588900
5/9/2022,ASII,7425,7425,7050,7050,81089600
5/9/2022,ASJT,128,128,124,124,160000
5/9/2022,ASLC,236,236,218,218,53767900
5/9/2022,ASMI,160,160,149,149,94600
5/9/2022,ASPI,73,77,73,75,3435000
5/9/2022,ASPI-W,15,15,14,15,693900
5/9/2022,ASRI,157,159,153,155,20709100
5/9/2022,ASRM,1565,1595,1560,1560,1400
5/9/2022,ASSA,2520,2530,2380,2380,12991500
5/9/2022,ATAP,106,113,106,111,1267900
5/9/2022,ATIC,470,470,450,450,49100
5/9/2022,AUTO,1145,1145,1110,1120,3188700
