<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
12/29/2020,AALI,12300.00,12500.00,12000.00,12100.00,3184200
12/29/2020,ABBA,77.00,93.00,75.00,88.00,473192900
12/29/2020,ABDA,5575.00,5575.00,5575.00,5575.00,0
12/29/2020,ABMM,790.00,790.00,750.00,755.00,570000
12/29/2020,ACES,1800.00,1800.00,1735.00,1800.00,6238700
12/29/2020,ACST,470.00,500.00,464.00,468.00,271101400
12/29/2020,ADES,1560.00,1560.00,1490.00,1510.00,152000
12/29/2020,ADHI,1555.00,1635.00,1530.00,1590.00,146513200
12/29/2020,ADMF,8725.00,8750.00,8625.00,8700.00,166800
12/29/2020,ADMG,270.00,270.00,248.00,250.00,66319400
12/29/2020,ADRO,1530.00,1540.00,1470.00,1490.00,99547900
12/29/2020,AGAR,380.00,400.00,360.00,400.00,12300
12/29/2020,AGII,825.00,880.00,825.00,865.00,3481900
12/29/2020,AGRO,1035.00,1035.00,1035.00,1035.00,0
12/29/2020,AGRS,190.00,230.00,190.00,216.00,745000
12/29/2020,AHAP,62.00,62.00,58.00,60.00,56300
12/29/2020,AIMS,159.00,159.00,148.00,148.00,19200
12/29/2020,AISA,434.00,434.00,416.00,418.00,43416900
12/29/2020,AKKU,50.00,50.00,50.00,50.00,11200
12/29/2020,AKPI,600.00,600.00,560.00,560.00,13900
12/29/2020,AKRA,3370.00,3380.00,3250.00,3270.00,16945400
12/29/2020,AKSI,402.00,408.00,400.00,408.00,698700
12/29/2020,ALDO,500.00,610.00,500.00,560.00,171700
12/29/2020,ALKA,306.00,306.00,268.00,276.00,29400
12/29/2020,ALMI,252.00,252.00,242.00,242.00,6400
12/29/2020,ALTO,296.00,316.00,296.00,316.00,900
12/29/2020,AMAG,226.00,230.00,224.00,226.00,548200
12/29/2020,AMAN,308.00,308.00,308.00,308.00,197100
12/29/2020,AMAR,296.00,300.00,290.00,290.00,434400
12/29/2020,AMFG,2700.00,2720.00,2650.00,2700.00,108900
12/29/2020,AMIN,268.00,268.00,256.00,256.00,600
12/29/2020,AMOR,2960.00,2960.00,2910.00,2920.00,2994600
12/29/2020,AMRT,870.00,875.00,815.00,840.00,5176600
12/29/2020,ANDI,55.00,57.00,54.00,54.00,20908000
12/29/2020,ANJT,705.00,760.00,705.00,735.00,16100
12/29/2020,ANTM,2050.00,2070.00,1935.00,1945.00,739754900
12/29/2020,APEX,436.00,476.00,426.00,436.00,390400
12/29/2020,APIC,765.00,780.00,755.00,775.00,9542300
12/29/2020,APII,154.00,157.00,154.00,154.00,44200
12/29/2020,APLI,190.00,199.00,188.00,199.00,231400
12/29/2020,APLN,204.00,208.00,198.00,199.00,83760000
12/29/2020,ARGO,1975.00,1980.00,1925.00,1925.00,5700
12/29/2020,ARII,400.00,400.00,384.00,400.00,25700
12/29/2020,ARKA,63.00,63.00,59.00,59.00,12439100
12/29/2020,ARMY,50.00,50.00,50.00,50.00,0
12/29/2020,ARNA,665.00,690.00,655.00,655.00,2815900
12/29/2020,ARTA,256.00,256.00,256.00,256.00,100
12/29/2020,ARTI,50.00,50.00,50.00,50.00,8300
12/29/2020,ARTO,4300.00,4430.00,4280.00,4310.00,3627100
12/29/2020,ASBI,310.00,312.00,310.00,310.00,2200
12/29/2020,ASDM,890.00,895.00,890.00,895.00,2400
12/29/2020,ASGR,830.00,840.00,820.00,820.00,378700
12/29/2020,ASII,6100.00,6175.00,6000.00,6050.00,40341500
12/29/2020,ASJT,190.00,208.00,185.00,202.00,720400
12/29/2020,ASMI,990.00,1000.00,990.00,1000.00,19400
12/29/2020,ASPI,115.00,119.00,107.00,107.00,49627200
12/29/2020,ASPI-W,14.00,14.00,12.00,12.00,7982900
12/29/2020,ASRI,260.00,274.00,254.00,256.00,225122100
12/29/2020,ASRM,1720.00,1720.00,1680.00,1680.00,300
12/29/2020,ASSA,680.00,690.00,650.00,660.00,21886900
12/29/2020,ATAP,140.00,151.00,140.00,151.00,3928900
12/29/2020,ATIC,570.00,650.00,570.00,600.00,1000
12/29/2020,AUTO,1135.00,1150.00,1135.00,1135.00,1442700
12/29/2020,AYLS,50.00,50.00,50.00,50.00,131400
12/29/2020,AYLS-W,3.00,4.00,3.00,3.00,1589500
12/29/2020,BABP,50.00,51.00,50.00,50.00,8760600
12/29/2020,BABP-W3,16.00,16.00,16.00,16.00,0
12/29/2020,BABP-W4,8.00,9.00,7.00,8.00,271200
12/29/2020,BACA,380.00,384.00,380.00,382.00,16000
12/29/2020,BACA-W2,100.00,100.00,100.00,100.00,0
12/29/2020,BAJA,123.00,126.00,120.00,123.00,2151300
12/29/2020,BALI,805.00,810.00,775.00,780.00,126900
12/29/2020,BAPA,50.00,50.00,50.00,50.00,1500
12/29/2020,BAPI,50.00,50.00,50.00,50.00,251200
12/29/2020,BAPI-W,2.00,2.00,1.00,2.00,2022700
12/29/2020,BATA,635.00,635.00,630.00,630.00,50200
12/29/2020,BAYU,1120.00,1120.00,1120.00,1120.00,0
12/29/2020,BBCA,33875.00,34050.00,33700.00,33825.00,6842500
12/29/2020,BBHI,468.00,484.00,450.00,454.00,2731000
12/29/2020,BBKP,625.00,635.00,590.00,610.00,446483700
12/29/2020,BBLD,378.00,378.00,370.00,370.00,2600
12/29/2020,BBMD,1405.00,1405.00,1405.00,1405.00,2500
12/29/2020,BBNI,6450.00,6475.00,6250.00,6300.00,25868300
12/29/2020,BBRI,4250.00,4280.00,4170.00,4180.00,75203600
12/29/2020,BBRM,50.00,50.00,50.00,50.00,0
12/29/2020,BBSI,805.00,845.00,795.00,805.00,88600
12/29/2020,BBSS,103.00,103.00,96.00,98.00,11668800
12/29/2020,BBSS-W,4.00,4.00,3.00,4.00,644600
12/29/2020,BBTN,1850.00,1850.00,1755.00,1770.00,80722600
12/29/2020,BBYB,296.00,300.00,294.00,294.00,326600
12/29/2020,BCAP,150.00,150.00,137.00,138.00,3969500
12/29/2020,BCIC,700.00,700.00,700.00,700.00,0
12/29/2020,BCIP,78.00,78.00,73.00,73.00,13438400
12/29/2020,BDMN,3280.00,3300.00,3220.00,3220.00,2291600
12/29/2020,BEEF,176.00,178.00,170.00,171.00,10112000
12/29/2020,BEEF-W,3.00,3.00,2.00,2.00,786500
12/29/2020,BEKS,105.00,105.00,105.00,105.00,9710200
12/29/2020,BELL,163.00,165.00,161.00,161.00,5474000
12/29/2020,BESS,234.00,240.00,234.00,240.00,119400
12/29/2020,BESS-W,93.00,93.00,93.00,93.00,1500
12/29/2020,BEST,189.00,196.00,187.00,188.00,144671300
12/29/2020,BFIN,635.00,635.00,560.00,560.00,55281300
12/29/2020,BGTG,72.00,72.00,70.00,70.00,10963800
12/29/2020,BHAT,605.00,620.00,605.00,615.00,107813200
12/29/2020,BHIT,69.00,69.00,67.00,68.00,18611000
12/29/2020,BIKA,200.00,206.00,186.00,186.00,26000
12/29/2020,BIMA,50.00,50.00,50.00,50.00,0
