<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
1/29/2021,IHSG,6010.343,6068.128,5825.292,5862.352,168485392
1/29/2021,AALI,11200,11350,11000,11175,2663600
1/29/2021,ABBA,58,58,54,56,14119300
1/29/2021,ABDA,5900,5900,5900,5900,22000
1/29/2021,ABMM,715,715,695,715,98400
1/29/2021,ACES,1645,1655,1535,1560,53677300
1/29/2021,ACST,374,382,348,348,76523000
1/29/2021,ADES,1570,1570,1460,1470,199300
1/29/2021,ADHI,1465,1500,1365,1365,60159200
1/29/2021,ADMF,8525,8525,8300,8400,186700
1/29/2021,ADMG,159,163,147,149,3731800
1/29/2021,ADRO,1220,1255,1160,1200,192575300
1/29/2021,AGAR,434,434,414,414,200
1/29/2021,AGII,1370,1380,1300,1300,1814100
1/29/2021,AGRO,860,890,805,805,126464200
1/29/2021,AGRS,210,210,202,210,126700
1/29/2021,AHAP,58,60,56,58,25100
1/29/2021,AIMS,148,180,139,148,29500
1/29/2021,AISA,258,270,240,240,44988800
1/29/2021,AKKU,50,50,50,50,100
1/29/2021,AKPI,460,460,460,460,300
1/29/2021,AKRA,2850,2940,2770,2840,24514300
1/29/2021,AKSI,630,630,575,595,20900
1/29/2021,ALDO,418,500,418,466,95000
1/29/2021,ALKA,254,254,240,246,4700
1/29/2021,ALMI,248,258,246,258,18700
1/29/2021,ALTO,300,340,300,340,2800
1/29/2021,AMAG,226,228,214,226,179100
1/29/2021,AMAN,324,326,322,322,304800
1/29/2021,AMAR,250,250,232,246,19200
1/29/2021,AMFG,2800,2800,2800,2800,400
1/29/2021,AMIN,254,266,252,266,2900
1/29/2021,AMOR,3160,3200,3150,3180,1559000
1/29/2021,AMRT,795,810,780,780,907300
1/29/2021,ANDI,51,53,51,52,39943700
1/29/2021,ANJT,640,640,630,640,1700
1/29/2021,ANTM,2370,2440,2220,2220,450321200
1/29/2021,APEX,715,715,715,715,0
1/29/2021,APIC,745,790,740,775,11199000
1/29/2021,APII,168,170,165,170,78600
1/29/2021,APLI,190,190,190,190,5100
1/29/2021,APLN,154,161,149,156,53245700
1/29/2021,ARGO,1800,1800,1780,1780,700
1/29/2021,ARII,230,230,204,218,217800
1/29/2021,ARKA,50,50,50,50,78100
1/29/2021,ARMY,50,50,50,50,0
1/29/2021,ARNA,625,665,625,660,18850700
1/29/2021,ARTA,246,296,244,250,12000
1/29/2021,ARTI,50,50,50,50,1500
1/29/2021,ARTO,6500,6850,6375,6700,3948600
1/29/2021,ASBI,292,292,292,292,2600
1/29/2021,ASDM,895,895,895,895,300
1/29/2021,ASGR,770,805,760,770,222600
1/29/2021,ASII,6300,6375,5950,6100,71886200
1/29/2021,ASJT,202,212,200,208,329100
1/29/2021,ASMI,950,950,945,945,10900
1/29/2021,ASPI,70,70,63,64,1280100
1/29/2021,ASPI-W,7,7,6,7,752100
1/29/2021,ASRI,189,199,182,192,260709600
1/29/2021,ASRM,1570,1570,1465,1475,10600
1/29/2021,ASSA,815,820,780,805,15394300
1/29/2021,ATAP,114,114,101,108,144400
1/29/2021,ATIC,700,700,655,655,9200
1/29/2021,AUTO,1015,1045,1000,1010,1436900
1/29/2021,AYLS,50,50,50,50,100
1/29/2021,AYLS-W,2,2,1,1,4356400
1/29/2021,BABP,50,50,50,50,146700
1/29/2021,BABP-W3,26,26,26,26,0
1/29/2021,BABP-W4,9,9,8,9,33700
1/29/2021,BACA,380,382,372,376,110700
1/29/2021,BACA-W2,100,100,100,100,0
1/29/2021,BAJA,119,119,113,118,1405800
1/29/2021,BALI,720,780,720,780,15600
1/29/2021,BAPA,50,50,50,50,300
