<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
08/12/2020,AALI,10100.00,10200.00,9850.00,10000.00,2736100
08/12/2020,ABBA,50.00,50.00,50.00,50.00,15700
08/12/2020,ABDA,6900.00,6900.00,6900.00,6900.00,0
08/12/2020,ABMM,995.00,1000.00,995.00,1000.00,1400
08/12/2020,ACES,1650.00,1660.00,1630.00,1640.00,9931500
08/12/2020,ACST,246.00,264.00,246.00,262.00,558400
08/12/2020,ADES,1095.00,1115.00,1080.00,1110.00,88400
08/12/2020,ADHI,605.00,620.00,595.00,610.00,16348000
08/12/2020,ADMF,7700.00,7775.00,7675.00,7750.00,87000
08/12/2020,ADMG,107.00,108.00,104.00,105.00,553000
08/12/2020,ADRO,1150.00,1150.00,1105.00,1120.00,46530100
08/12/2020,AGAR,510.00,510.00,476.00,476.00,400
08/12/2020,AGII,555.00,560.00,520.00,525.00,102200
08/12/2020,AGRO,242.00,298.00,238.00,274.00,609041300
08/12/2020,AGRS,149.00,155.00,149.00,155.00,33100
08/12/2020,AHAP,52.00,52.00,50.00,51.00,28300
08/12/2020,AIMS,180.00,180.00,180.00,180.00,0
08/12/2020,AISA,168.00,168.00,168.00,168.00,0
08/12/2020,AKKU,50.00,50.00,50.00,50.00,0
08/12/2020,AKPI,300.00,300.00,298.00,298.00,20600
08/12/2020,AKRA,2880.00,2900.00,2820.00,2860.00,19839100
08/12/2020,AKSI,298.00,310.00,294.00,302.00,87000
08/12/2020,ALDO,386.00,386.00,386.00,386.00,6800
08/12/2020,ALKA,316.00,336.00,294.00,332.00,31400
08/12/2020,ALMI,238.00,238.00,212.00,212.00,20900
08/12/2020,ALTO,354.00,354.00,354.00,354.00,400
08/12/2020,AMAG,224.00,226.00,218.00,222.00,509500
08/12/2020,AMAN,196.00,197.00,196.00,196.00,236800
08/12/2020,AMAR,374.00,378.00,348.00,358.00,247100
08/12/2020,AMFG,2650.00,2650.00,2650.00,2650.00,0
08/12/2020,AMIN,250.00,250.00,246.00,246.00,1400
08/12/2020,AMOR,1990.00,2000.00,1990.00,2000.00,29600
08/12/2020,AMRT,735.00,740.00,725.00,725.00,336700
08/12/2020,ANDI,50.00,50.00,50.00,50.00,129900
08/12/2020,ANJT,515.00,520.00,515.00,520.00,200
08/12/2020,ANTM,795.00,795.00,750.00,770.00,188570300
08/12/2020,APEX,150.00,153.00,141.00,142.00,34900
08/12/2020,APIC,885.00,885.00,835.00,850.00,34683100
08/12/2020,APII,157.00,171.00,157.00,158.00,106600
08/12/2020,APLI,120.00,120.00,120.00,120.00,400
08/12/2020,APLN,108.00,113.00,108.00,110.00,23996100
08/12/2020,ARGO,1700.00,1800.00,1700.00,1800.00,1100
08/12/2020,ARII,450.00,450.00,450.00,450.00,400
08/12/2020,ARKA,288.00,288.00,288.00,288.00,0
08/12/2020,ARMY,50.00,50.00,50.00,50.00,0
08/12/2020,ARNA,450.00,464.00,430.00,446.00,3443200
08/12/2020,ARTA,286.00,286.00,286.00,286.00,100
08/12/2020,ARTI,50.00,50.00,50.00,50.00,0
08/12/2020,ARTO,2720.00,2740.00,2710.00,2720.00,30400
08/12/2020,ASBI,298.00,298.00,274.00,288.00,2400
08/12/2020,ASDM,950.00,950.00,950.00,950.00,0
08/12/2020,ASGR,690.00,710.00,690.00,705.00,709500
08/12/2020,ASII,5225.00,5400.00,5175.00,5400.00,31304300
08/12/2020,ASJT,125.00,125.00,118.00,118.00,23700
08/12/2020,ASMI,1180.00,1190.00,1180.00,1185.00,21600
08/12/2020,ASPI,182.00,182.00,172.00,172.00,4687400
08/12/2020,ASPI-W,27.00,27.00,25.00,26.00,2951200
08/12/2020,ASRI,119.00,124.00,117.00,120.00,86445900
08/12/2020,ASRM,2050.00,2150.00,2050.00,2090.00,6500
08/12/2020,ASSA,600.00,605.00,575.00,580.00,9823000
08/12/2020,ATIC,605.00,605.00,605.00,605.00,100
08/12/2020,AUTO,885.00,895.00,875.00,885.00,1170000
08/12/2020,AYLS,50.00,50.00,50.00,50.00,0
08/12/2020,AYLS-W,4.00,4.00,4.00,4.00,260700
08/12/2020,BABP,50.00,50.00,50.00,50.00,10000
08/12/2020,BABP-W3,22.00,47.00,22.00,23.00,300
08/12/2020,BABP-W4,8.00,8.00,7.00,7.00,7335600
08/12/2020,BACA,400.00,400.00,400.00,400.00,50100
08/12/2020,BACA-W2,100.00,100.00,100.00,100.00,0
08/12/2020,BAJA,53.00,57.00,53.00,57.00,126600
08/12/2020,BALI,855.00,855.00,855.00,855.00,100
08/12/2020,BAPA,50.00,50.00,50.00,50.00,200
08/12/2020,BAPI,50.00,50.00,50.00,50.00,34000
08/12/2020,BAPI-W,3.00,3.00,2.00,3.00,3491100
08/12/2020,BATA,620.00,645.00,585.00,645.00,24500
08/12/2020,BAYU,1055.00,1055.00,1005.00,1040.00,1700
08/12/2020,BBCA,30875.00,31300.00,30800.00,31300.00,7122400
08/12/2020,BBHI,169.00,169.00,160.00,161.00,230400
08/12/2020,BBKP,198.00,204.00,194.00,198.00,220341800
08/12/2020,BBLD,362.00,450.00,362.00,450.00,1341200
08/12/2020,BBMD,1400.00,1400.00,1400.00,1400.00,100
08/12/2020,BBNI,4800.00,5200.00,4760.00,5125.00,181198500
08/12/2020,BBRI,3190.00,3370.00,3190.00,3350.00,459419200
08/12/2020,BBRM,50.00,50.00,50.00,50.00,0
08/12/2020,BBSS,125.00,128.00,120.00,127.00,4954200
08/12/2020,BBSS-W,5.00,5.00,4.00,5.00,2714400
08/12/2020,BBTN,1410.00,1490.00,1395.00,1465.00,138633400
08/12/2020,BBYB,296.00,298.00,280.00,294.00,15600
08/12/2020,BCAP,145.00,154.00,142.00,143.00,17389200
08/12/2020,BCIC,700.00,700.00,700.00,700.00,0
08/12/2020,BCIP,50.00,50.00,50.00,50.00,68000
08/12/2020,BDMN,2800.00,2850.00,2770.00,2800.00,2477300
08/12/2020,BEEF,195.00,206.00,190.00,190.00,10940900
08/12/2020,BEEF-W,14.00,15.00,13.00,13.00,1359400
08/12/2020,BEKS,50.00,50.00,50.00,50.00,34700
08/12/2020,BELL,157.00,160.00,155.00,158.00,9130700
08/12/2020,BESS,302.00,308.00,300.00,308.00,2153600
08/12/2020,BESS-W,60.00,70.00,60.00,69.00,170900
08/12/2020,BEST,124.00,127.00,121.00,122.00,47304200
08/12/2020,BFIN,364.00,374.00,350.00,360.00,53177200
08/12/2020,BGTG,51.00,51.00,50.00,51.00,534500
08/12/2020,BHAT,446.00,450.00,438.00,446.00,140129300
08/12/2020,BHIT,50.00,50.00,50.00,50.00,2660600
08/12/2020,BIKA,179.00,179.00,179.00,179.00,0
08/12/2020,BIMA,50.00,50.00,50.00,50.00,2700
08/12/2020,BINA,850.00,850.00,840.00,840.00,155100
08/12/2020,BIPI,50.00,50.00,50.00,50.00,3600
08/12/2020,BIPI-W,7.00,8.00,7.00,8.00,351400
08/12/2020,BIPP,66.00,72.00,64.00,64.00,116700
08/12/2020,BIRD,1020.00,1100.00,1015.00,1080.00,2105200
08/12/2020,BISI,910.00,910.00,900.00,905.00,570200
08/12/2020,BJBR,930.00,960.00,925.00,960.00,31931500
