<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/14/2020,AALI,11100.00,11100.00,10925.00,11050.00,1069100
10/14/2020,ABBA,50.00,50.00,50.00,50.00,13900
10/14/2020,ABDA,6500.00,6500.00,6500.00,6500.00,0
10/14/2020,ABMM,850.00,855.00,850.00,855.00,2100
10/14/2020,ACES,1630.00,1630.00,1610.00,1630.00,16418000
10/14/2020,ACST,218.00,224.00,210.00,210.00,112243200
10/14/2020,ADES,1215.00,1215.00,1190.00,1205.00,72900
10/14/2020,ADHI,605.00,620.00,590.00,595.00,31122200
10/14/2020,ADMF,7550.00,7550.00,7475.00,7550.00,31400
10/14/2020,ADMG,143.00,144.00,138.00,140.00,1493900
10/14/2020,ADRO,1150.00,1200.00,1130.00,1185.00,123826100
10/14/2020,AGAR,550.00,550.00,505.00,505.00,300
10/14/2020,AGII,515.00,565.00,510.00,565.00,4098400
10/14/2020,AGRO,456.00,535.00,444.00,492.00,1344117900
10/14/2020,AGRS,178.00,179.00,176.00,177.00,174600
10/14/2020,AHAP,63.00,63.00,59.00,60.00,279700
10/14/2020,AIMS,163.00,169.00,161.00,165.00,1300
10/14/2020,AISA,214.00,216.00,210.00,212.00,31609100
10/14/2020,AKKU,50.00,50.00,50.00,50.00,300900
10/14/2020,AKPI,290.00,290.00,290.00,290.00,100
10/14/2020,AKRA,2650.00,2730.00,2650.00,2710.00,15966900
10/14/2020,AKSI,448.00,448.00,434.00,434.00,11600
10/14/2020,ALDO,416.00,416.00,414.00,414.00,222000
10/14/2020,ALKA,256.00,272.00,256.00,268.00,6700
10/14/2020,ALMI,190.00,190.00,190.00,190.00,1400
10/14/2020,ALTO,296.00,296.00,278.00,296.00,3700
10/14/2020,AMAG,199.00,199.00,199.00,199.00,32000
10/14/2020,AMAN,322.00,328.00,322.00,328.00,637700
10/14/2020,AMAR,298.00,300.00,290.00,292.00,171500
10/14/2020,AMFG,2500.00,2500.00,2350.00,2350.00,6000
10/14/2020,AMIN,304.00,304.00,290.00,290.00,2200
10/14/2020,AMOR,2100.00,2150.00,2100.00,2110.00,15300
10/14/2020,AMRT,680.00,685.00,670.00,670.00,447300
10/14/2020,ANDI,50.00,50.00,50.00,50.00,1500
10/14/2020,ANJT,505.00,545.00,505.00,545.00,2000
10/14/2020,ANTM,775.00,955.00,775.00,955.00,1116793100
10/14/2020,APEX,160.00,176.00,159.00,174.00,282100
10/14/2020,APIC,905.00,930.00,905.00,920.00,17952100
10/14/2020,APII,159.00,162.00,158.00,162.00,2700
10/14/2020,APLI,116.00,116.00,116.00,116.00,0
10/14/2020,APLN,104.00,105.00,102.00,103.00,40819700
10/14/2020,ARGO,1800.00,2240.00,1800.00,1810.00,11200
10/14/2020,ARII,440.00,440.00,440.00,440.00,100
10/14/2020,ARKA,91.00,92.00,86.00,87.00,16925900
10/14/2020,ARMY,50.00,50.00,50.00,50.00,0
10/14/2020,ARNA,458.00,464.00,458.00,462.00,1207300
10/14/2020,ARTA,292.00,300.00,292.00,300.00,5400
10/14/2020,ARTI,50.00,50.00,50.00,50.00,0
10/14/2020,ARTO,2780.00,2780.00,2690.00,2740.00,318300
10/14/2020,ASBI,292.00,310.00,292.00,310.00,11600
10/14/2020,ASDM,900.00,900.00,900.00,900.00,7700
10/14/2020,ASGR,730.00,740.00,715.00,730.00,704800
10/14/2020,ASII,4710.00,4860.00,4710.00,4820.00,50174100
10/14/2020,ASJT,114.00,119.00,109.00,111.00,150100
10/14/2020,ASMI,1050.00,1055.00,1050.00,1055.00,11100
10/14/2020,ASPI,137.00,139.00,128.00,128.00,6565400
10/14/2020,ASPI-W,16.00,16.00,13.00,14.00,21708400
10/14/2020,ASRI,121.00,123.00,117.00,121.00,121808800
10/14/2020,ASRM,1725.00,1725.00,1725.00,1725.00,0
10/14/2020,ASSA,500.00,505.00,496.00,496.00,8227900
10/14/2020,ATIC,590.00,590.00,590.00,590.00,100
10/14/2020,AUTO,850.00,875.00,850.00,875.00,687400
10/14/2020,AYLS,50.00,50.00,50.00,50.00,6300
10/14/2020,AYLS-W,5.00,5.00,4.00,4.00,3002000
10/14/2020,BABP,50.00,50.00,50.00,50.00,42500
10/14/2020,BABP-W3,29.00,29.00,29.00,29.00,0
10/14/2020,BABP-W4,8.00,8.00,7.00,7.00,25400
10/14/2020,BACA,400.00,400.00,398.00,398.00,26900
10/14/2020,BACA-W2,100.00,100.00,100.00,100.00,0
