<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
5/11/2021,IHSG,5965.852,5966.664,5911.376,5938.351,136535177
5/11/2021,AALI,10300,10450,10075,10150,3557200
5/11/2021,ABBA,236,238,224,226,26633700
5/11/2021,ABDA,7025,7025,7025,7025,0
5/11/2021,ABMM,780,795,780,795,159700
5/11/2021,ACES,1475,1480,1465,1480,7220900
5/11/2021,ACST,272,274,266,268,9928900
5/11/2021,ADES,1680,1680,1635,1675,75200
5/11/2021,ADHI,1180,1180,1125,1125,20825500
5/11/2021,ADMF,8050,8075,8000,8025,70500
5/11/2021,ADMG,166,168,161,165,2164900
5/11/2021,ADRO,1195,1220,1190,1195,78403200
5/11/2021,AGAR,410,412,410,410,10000
5/11/2021,AGII,1110,1110,1075,1080,6248000
5/11/2021,AGRO,910,925,895,915,24746800
5/11/2021,AGRS,590,620,585,585,1386900
5/11/2021,AHAP,71,73,70,71,2663300
5/11/2021,AIMS,478,550,478,490,1753400
5/11/2021,AISA,276,278,272,274,5520600
5/11/2021,AKKU,50,50,50,50,14200
5/11/2021,AKPI,595,595,570,595,4500
5/11/2021,AKRA,3230,3240,3190,3220,7121700
5/11/2021,AKSI,810,815,710,770,13000
5/11/2021,ALDO,890,915,835,875,12393600
5/11/2021,ALKA,238,240,238,240,5700
5/11/2021,ALMI,240,300,240,244,176800
5/11/2021,ALTO,348,348,330,332,172800
5/11/2021,AMAG,294,294,276,286,337400
5/11/2021,AMAN,288,288,286,286,1397600
5/11/2021,AMAR,278,278,270,270,1315500
5/11/2021,AMFG,4200,4750,4200,4500,103300
5/11/2021,AMIN,196,196,191,191,2000
5/11/2021,AMOR,4190,4530,4180,4310,3551900
5/11/2021,AMRT,915,925,900,905,2792600
5/11/2021,ANDI,50,50,50,50,121800
5/11/2021,ANJT,745,750,710,745,102100
5/11/2021,ANTM,2600,2690,2600,2670,164247600
5/11/2021,APEX,920,975,850,850,427400
5/11/2021,APIC,725,735,725,725,10094200
5/11/2021,APII,188,189,185,188,77700
5/11/2021,APLI,202,208,202,208,416600
5/11/2021,APLN,157,158,155,156,7891200
5/11/2021,ARGO,1850,1850,1800,1830,1600
5/11/2021,ARII,170,176,167,170,38300
5/11/2021,ARKA,50,50,50,50,131700
5/11/2021,ARMY,50,50,50,50,0
5/11/2021,ARNA,730,730,710,725,1011200
5/11/2021,ARTA,262,262,262,262,300
5/11/2021,ARTI,50,50,50,50,13200
5/11/2021,ARTO,10500,10575,10275,10500,35822600
5/11/2021,ASBI,284,288,282,282,8600
5/11/2021,ASDM,910,935,910,910,3700
5/11/2021,ASGR,775,775,770,775,419700
5/11/2021,ASII,5400,5425,5175,5225,49162600
5/11/2021,ASJT,230,238,226,232,200600
5/11/2021,ASMI,720,740,715,720,5000
5/11/2021,ASPI,54,56,53,55,3713300
5/11/2021,ASPI-W,17,18,16,17,9713500
5/11/2021,ASRI,194,194,192,192,10361100
5/11/2021,ASRM,1570,1600,1570,1600,2300
5/11/2021,ASSA,2100,2100,2020,2040,14815400
5/11/2021,ATAP,160,177,141,141,1204700
5/11/2021,ATIC,715,720,715,715,89800
5/11/2021,AUTO,1175,1185,1165,1165,432800
5/11/2021,AYLS,87,93,86,88,5785400
5/11/2021,BABP,90,91,88,90,75634100
5/11/2021,BABP-W3,75,75,60,71,20900
5/11/2021,BABP-W4,50,51,49,49,1296000
5/11/2021,BACA,430,432,424,424,3089000
5/11/2021,BACA-W2,230,350,230,350,200
5/11/2021,BAJA,338,370,324,344,40372000
5/11/2021,BALI,625,625,605,615,72800
5/11/2021,BANK,3340,3350,3270,3280,26678300
5/11/2021,BANK-W,2830,2830,2730,2830,3300
5/11/2021,BAPA,50,50,50,50,54300
5/11/2021,BAPI,50,50,50,50,40000
5/11/2021,BAPI-W,7,7,6,6,14080500
5/11/2021,BATA,670,690,670,690,600
5/11/2021,BAYU,1060,1060,1060,1060,2100
5/11/2021,BBCA,32000,32400,31525,32400,14136000
5/11/2021,BBHI,1285,1330,1280,1295,1724000
5/11/2021,BBKP,458,460,448,452,53871600
5/11/2021,BBLD,500,500,496,496,161100
5/11/2021,BBMD,1340,1370,1335,1370,900
5/11/2021,BBNI,5575,5575,5500,5525,12561400
5/11/2021,BBRI,4030,4040,3980,3990,151844200
5/11/2021,BBRM,50,50,50,50,200
5/11/2021,BBSI,2670,2700,2560,2700,56300
5/11/2021,BBSS,57,58,56,57,1986000
5/11/2021,BBTN,1635,1635,1615,1630,21454000
5/11/2021,BBYB,450,452,446,448,6762800
5/11/2021,BCAP,107,108,105,107,31911400
5/11/2021,BCIC,700,700,700,700,0
5/11/2021,BCIP,64,65,63,65,2071300
5/11/2021,BDMN,2550,2570,2530,2570,574900
5/11/2021,BEBS,382,398,378,378,285500
5/11/2021,BEEF,121,124,118,120,6150500
5/11/2021,BEKS,85,85,81,83,111763200
5/11/2021,BELL,129,131,128,128,2122100
5/11/2021,BESS,292,292,290,290,7400
5/11/2021,BESS-W,266,266,145,169,49000
5/11/2021,BEST,151,151,148,149,36051100
5/11/2021,BFIN,665,670,650,655,25748000
5/11/2021,BGTG,120,120,114,116,45511600
5/11/2021,BHAT,580,595,575,595,169384600
5/11/2021,BHIT,53,53,52,52,17594600
5/11/2021,BIKA,153,159,153,154,16100
5/11/2021,BIMA,70,83,66,71,35845400
5/11/2021,BINA,2020,2120,1990,2070,1568200
5/11/2021,BIPI,50,50,50,50,2146600
5/11/2021,BIPI-W,10,11,9,10,522200
5/11/2021,BIPP,56,56,55,55,658200
5/11/2021,BIRD,1300,1310,1290,1295,495200
5/11/2021,BISI,1135,1150,1135,1150,279400
5/11/2021,BJBR,1410,1415,1400,1400,2357100
5/11/2021,BJTM,805,820,800,815,68960800
5/11/2021,BKDP,51,51,50,51,492500
5/11/2021,BKSL,74,78,72,76,454832200
5/11/2021,BKSW,158,159,155,157,6851100
5/11/2021,BLTA,50,50,50,50,21700
5/11/2021,BLTZ,3600,3600,3600,3600,300
5/11/2021,BLUE,660,660,655,660,118600
5/11/2021,BMAS,1855,2040,1850,2010,2384300
5/11/2021,BMRI,6000,6000,5850,5900,34690900
5/11/2021,BMSR,175,183,164,166,12015200
5/11/2021,BMTR,268,270,266,266,17783900
5/11/2021,BNBA,740,800,740,775,1886300
5/11/2021,BNBR,50,50,50,50,13200
5/11/2021,BNGA,1000,1000,985,990,1945500
5/11/2021,BNII,380,382,370,376,3738000
5/11/2021,BNLI,2160,2160,2130,2140,58000
5/11/2021,BOGA,1375,1410,1370,1395,97776700
5/11/2021,BOLA,248,248,238,248,66100
5/11/2021,BOLT,770,770,750,755,32100
5/11/2021,BOSS,92,95,90,92,7501700
5/11/2021,BPFI,1050,1050,1050,1050,0
5/11/2021,BPII,7300,7300,7300,7300,0
5/11/2021,BPTR,98,102,98,102,59400
5/11/2021,BRAM,5000,5000,5000,5000,1000
5/11/2021,BRIS,2280,2280,2220,2250,25653900
5/11/2021,BRMS,106,106,99,99,731185500
5/11/2021,BRMS-W,39,40,34,37,372962900
5/11/2021,BRNA,1295,1295,1295,1295,100
5/11/2021,BRPT,920,940,920,925,27485100
5/11/2021,BRPT-W,835,835,456,575,15600
5/11/2021,BSDE,1190,1200,1180,1190,8259700
5/11/2021,BSIM,620,630,620,625,73200
5/11/2021,BSIM-W3,10,10,10,10,0
5/11/2021,BSSR,2000,2350,2000,2000,580800
5/11/2021,BSWD,1750,1750,1750,1750,0
5/11/2021,BTEK,50,50,50,50,3700
5/11/2021,BTEL,50,50,50,50,0
5/11/2021,BTON,352,390,338,390,670800
5/11/2021,BTPN,2840,2840,2810,2810,34100
5/11/2021,BTPS,3240,3250,3120,3130,1733800
5/11/2021,BUDI,194,204,186,189,32327100
5/11/2021,BUKK,1080,1100,1030,1090,99600
5/11/2021,BULL,308,312,298,300,335208900
5/11/2021,BULL-W2,100,110,100,102,282300
5/11/2021,BUMI,62,64,61,63,369093500
5/11/2021,BUVA,71,72,70,70,952400
5/11/2021,BVIC,169,171,165,166,9298200
5/11/2021,BWPT,122,123,118,118,132159600
5/11/2021,BYAN,14200,14300,14150,14200,56100
5/11/2021,CAKK,71,76,71,75,1725000
5/11/2021,CAMP,270,320,260,260,110696400
5/11/2021,CANI,179,179,168,172,6000
5/11/2021,CARE,316,320,310,314,205978400
5/11/2021,CARS,50,50,50,50,17100
5/11/2021,CASA,378,378,378,378,4100
5/11/2021,CASA-W,348,348,348,348,0
5/11/2021,CASH,302,328,300,318,7336700
5/11/2021,CASS,398,420,396,400,1949200
5/11/2021,CBMF,140,140,140,140,0
5/11/2021,CCSI,296,300,276,280,924300
5/11/2021,CEKA,1890,1895,1870,1885,171900
5/11/2021,CENT,250,254,246,246,13151100
5/11/2021,CFIN,300,302,296,302,4250800
5/11/2021,CINT,220,220,214,214,73600
5/11/2021,CITA,2780,2880,2780,2780,3300
5/11/2021,CITY,202,202,191,191,109400
5/11/2021,CITY-W,62,62,62,62,0
5/11/2021,CLAY,900,900,875,880,3600
5/11/2021,CLEO,456,458,454,456,4355900
5/11/2021,CLPI,860,865,855,855,36000
5/11/2021,CMNP,1965,1995,1965,1995,327300
5/11/2021,CMNP-W,955,960,955,960,19600
5/11/2021,CMPP,184,184,184,184,0
5/11/2021,CNKO,50,50,50,50,0
5/11/2021,CNTB,250,250,250,250,0
5/11/2021,CNTX,194,194,194,194,0
5/11/2021,COCO,254,258,246,248,450700
5/11/2021,COCO-W,240,240,240,240,0
5/11/2021,COWL,50,50,50,50,0
5/11/2021,CPIN,6600,6675,6550,6675,2814100
5/11/2021,CPRI,50,50,50,50,2400
5/11/2021,CPRI-W,15,15,14,15,110200
5/11/2021,CPRO,50,50,50,50,1900
5/11/2021,CSAP,382,382,368,368,564200
5/11/2021,CSIS,88,90,84,84,2076400
5/11/2021,CSMI,2100,2100,2100,2100,200
5/11/2021,CSRA,288,304,288,302,274000
5/11/2021,CTBN,3100,3100,3060,3060,1300
5/11/2021,CTRA,1150,1190,1135,1165,24311700
5/11/2021,CTTH,67,68,66,67,490300
5/11/2021,DADA,52,53,50,51,88962300
5/11/2021,DADA-W,12,13,11,12,140388800
5/11/2021,DART,212,220,198,210,43700
5/11/2021,DAYA,256,256,242,256,5800
5/11/2021,DCII,11750,11750,11700,11700,300
5/11/2021,DEAL,96,102,96,98,10994800
5/11/2021,DEAL-W,43,50,31,50,19400
5/11/2021,DEFI,1635,1635,1625,1630,624900
5/11/2021,DEWA,50,50,50,50,132500
5/11/2021,DFAM,163,164,156,160,62900
5/11/2021,DGIK,76,87,75,81,240315800
5/11/2021,DGNS,665,700,635,650,12426800
5/11/2021,DIGI,432,432,402,402,4600
5/11/2021,DILD,186,186,182,185,7958400
5/11/2021,DIVA,3190,3190,3100,3190,7200
5/11/2021,DKFT,164,169,160,166,16202100
5/11/2021,DLTA,3820,3840,3810,3820,793300
5/11/2021,DMAS,230,232,224,224,45355400
5/11/2021,DMMX,750,755,730,730,16381100
5/11/2021,DMND,920,920,885,910,3000
5/11/2021,DNAR,202,206,200,204,2035900
5/11/2021,DNET,3380,3390,3290,3380,13700
5/11/2021,DOID,366,382,366,376,103402600
5/11/2021,DPNS,272,272,258,272,64200
5/11/2021,DPUM,50,50,50,50,1700
5/11/2021,DSFI,72,73,71,72,1857800
5/11/2021,DSNG,585,590,580,585,28910000
5/11/2021,DSSA,12500,12500,12500,12500,0
5/11/2021,DUCK,204,206,199,202,33572300
5/11/2021,DUTI,3500,3600,3500,3600,1300
5/11/2021,DVLA,2350,2360,2350,2360,2700
5/11/2021,DWGL,183,185,177,183,92600
5/11/2021,DWGL-W,39,40,37,39,323400
5/11/2021,DYAN,85,85,80,83,4687300
5/11/2021,EAST,73,75,70,70,3495100
5/11/2021,EAST-W,10,11,10,11,2457900
5/11/2021,ECII,1050,1050,1050,1050,0
5/11/2021,EDGE,11675,11900,11500,11775,7000
5/11/2021,EKAD,1300,1300,1280,1300,355300
5/11/2021,ELSA,344,344,336,336,37241000
5/11/2021,ELTY,50,50,50,50,400
5/11/2021,EMDE,193,193,192,192,1400
5/11/2021,EMTK,2250,2250,2160,2170,14950800
5/11/2021,ENRG,109,110,105,106,45852800
5/11/2021,ENVY,50,50,50,50,0
5/11/2021,ENZO,50,52,50,50,10150100
5/11/2021,ENZO-W,18,19,17,19,9725000
5/11/2021,EPAC,50,51,50,50,4314800
5/11/2021,EPMT,2310,2310,2260,2270,137100
5/11/2021,ERAA,600,600,585,595,48408600
5/11/2021,ERTX,199,200,196,198,145000
5/11/2021,ESIP,70,74,70,72,3421300
5/11/2021,ESIP-W,12,14,12,14,1937100
5/11/2021,ESSA,340,344,332,334,18428100
5/11/2021,ESTA,111,111,97,97,779000
5/11/2021,ESTI,107,108,105,107,2475700
5/11/2021,ETWA,62,62,62,62,0
5/11/2021,EXCL,2030,2030,2010,2020,10231300
5/11/2021,FAPA,2630,2640,2620,2640,175700
5/11/2021,FAST,1010,1015,1005,1015,2800
5/11/2021,FASW,7600,7600,7600,7600,0
5/11/2021,FILM,482,505,476,490,52756100
5/11/2021,FIMP,60,60,52,55,7857200
5/11/2021,FIMP-W,18,20,17,17,4455200
5/11/2021,FIRE,515,530,510,510,1339300
5/11/2021,FISH,3560,3560,3560,3560,0
5/11/2021,FITT,128,129,120,122,905000
5/11/2021,FITT-W,53,53,50,52,346300
5/11/2021,FMII,600,600,600,600,0
5/11/2021,FOOD,116,118,110,113,9446700
5/11/2021,FORU,184,228,184,197,3201000
5/11/2021,FORZ,50,50,50,50,1000
5/11/2021,FPNI,248,268,240,260,19488200
5/11/2021,FREN,83,83,82,82,174790000
5/11/2021,FREN-W,36,37,32,32,3375100
5/11/2021,FREN-W2,40,40,37,39,108600700
5/11/2021,FUJI,180,190,175,184,67800
5/11/2021,GAMA,50,50,50,50,0
5/11/2021,GDST,121,124,113,114,88540900
5/11/2021,GDYR,1495,1500,1475,1495,28000
5/11/2021,GEMA,340,340,340,340,20100
5/11/2021,GEMS,3840,3840,3770,3840,124600
5/11/2021,GGRM,35150,35375,35025,35050,521900
5/11/2021,GGRP,374,388,372,388,3800
5/11/2021,GHON,1990,1990,1870,1880,9600
5/11/2021,GIAA,322,326,322,324,7472400
5/11/2021,GJTL,895,910,885,895,4666600
5/11/2021,GLOB,272,272,262,262,7700
5/11/2021,GLVA,318,318,310,318,2600
5/11/2021,GMFI,115,116,114,116,3216000
5/11/2021,GMTD,16725,16725,16725,16725,0
5/11/2021,GOLD,288,288,278,280,77100
5/11/2021,GOLL,50,50,50,50,0
5/11/2021,GOOD,1655,1660,1625,1650,2459200
5/11/2021,GPRA,67,67,65,66,660800
5/11/2021,GSMF,126,126,126,126,100
5/11/2021,GTBO,75,75,75,75,0
5/11/2021,GWSA,121,122,118,120,1268200
5/11/2021,GZCO,50,50,50,50,800
5/11/2021,HADE,50,50,50,50,300
5/11/2021,HDFA,112,115,112,115,19900
5/11/2021,HDIT,151,158,149,156,2099900
5/11/2021,HDTX,120,120,120,120,0
5/11/2021,HEAL,4550,4550,4500,4500,239200
5/11/2021,HELI,370,370,368,368,9900
5/11/2021,HERO,920,950,920,945,62800
5/11/2021,HEXA,3500,3540,3490,3500,99300
5/11/2021,HITS,448,460,448,448,1500
5/11/2021,HKMU,84,85,78,80,50790500
5/11/2021,HMSP,1295,1300,1290,1300,18090300
5/11/2021,HOKI,238,240,234,236,14232300
5/11/2021,HOME,50,50,50,50,0
5/11/2021,HOMI,2390,2390,2320,2330,611600
5/11/2021,HOTL,50,50,50,50,5200
5/11/2021,HRME,56,57,55,56,5885600
5/11/2021,HRTA,204,206,202,202,4811100
5/11/2021,HRUM,5450,6150,5350,6125,31079800
5/11/2021,IATA,50,50,50,50,300
5/11/2021,IBFN,180,180,176,180,11200
5/11/2021,IBFN-W,20,20,19,19,43400
5/11/2021,IBST,5800,5800,5800,5800,0
5/11/2021,ICBP,8600,8600,8500,8525,2161700
5/11/2021,ICON,115,116,107,109,3504800
5/11/2021,IDPR,218,222,218,220,40900
5/11/2021,IFII,143,145,140,143,180900
