<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
1/27/2022,IHSG,6587,6627,6572,6611,209510800
1/27/2022,AALI,9850,9875,9675,9725,792400
1/27/2022,ABBA,284,304,266,302,25437700
1/27/2022,ABDA,6250,6250,5825,5825,400
1/27/2022,ABMM,1365,1395,1350,1370,2479900
1/27/2022,ACES,1210,1255,1200,1255,19416700
1/27/2022,ACST,180,187,180,184,3847800
1/27/2022,ADES,3320,3570,3320,3570,121600
1/27/2022,ADHI,805,825,805,810,5335900
1/27/2022,ADMF,7600,7650,7550,7600,38900
1/27/2022,ADMG,178,180,174,175,327000
1/27/2022,ADMR,1050,1050,1050,1050,0
1/27/2022,ADRO,2200,2310,2190,2310,142280600
1/27/2022,AGAR,360,360,360,360,700
1/27/2022,AGII,1450,1455,1425,1430,3227600
1/27/2022,AGRO,1265,1325,1250,1275,37810100
1/27/2022,AGRS,151,153,149,149,11902900
1/27/2022,AHAP,68,71,66,69,19384800
1/27/2022,AIMS,358,378,358,370,15000
1/27/2022,AISA,172,174,172,172,2765400
1/27/2022,AKKU,50,50,50,50,5200
1/27/2022,AKPI,1090,1090,1050,1090,14500
1/27/2022,AKRA,735,740,700,710,64734600
1/27/2022,AKSI,685,800,650,690,660900
1/27/2022,ALDO,1360,1400,1355,1390,12728200
1/27/2022,ALDO-W,276,300,282,294,126300
1/27/2022,ALKA,302,304,284,292,31600
1/27/2022,ALMI,278,292,278,288,23900
1/27/2022,ALTO,268,268,252,260,48300
1/27/2022,AMAG,368,368,366,368,19200
1/27/2022,AMAN,530,530,525,530,902100
1/27/2022,AMAR,590,590,545,545,59478300
1/27/2022,AMFG,4200,4300,4200,4300,7400
1/27/2022,AMIN,180,185,179,181,54000
1/27/2022,AMOR,1785,1785,1760,1760,214600
1/27/2022,AMRT,1160,1230,1115,1215,39054300
1/27/2022,ANDI,50,50,50,50,8600
1/27/2022,ANJT,975,1025,975,1020,208400
1/27/2022,ANTM,1775,1790,1750,1765,133831800
1/27/2022,APEX,560,585,560,580,62600
1/27/2022,APIC,1045,1055,1035,1045,12098200
1/27/2022,APII,196,204,194,196,895600
1/27/2022,APLI,195,196,195,196,900
1/27/2022,APLN,110,111,108,110,3604200
1/27/2022,ARCI,476,480,470,476,1073600
1/27/2022,ARGO,1580,1700,1520,1690,28100
1/27/2022,ARII,282,282,254,264,87200
1/27/2022,ARKA,50,50,50,50,461400
1/27/2022,ARMY,50,50,50,50,0
1/27/2022,ARNA,855,865,845,860,562800
