<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
2/22/2022,IHSG,6879.819,6903.996,6823.945,6861.994,231190056
2/22/2022,AALI,11225,11300,11000,11100,1886900
2/22/2022,ABBA,354,360,336,358,17764900
2/22/2022,ABDA,6600,6600,6600,6600,0
2/22/2022,ABMM,1525,1645,1525,1590,7594700
2/22/2022,ACES,1210,1215,1160,1165,58768100
2/22/2022,ACST,202,206,198,198,5704800
2/22/2022,ADES,3880,3880,3770,3840,61800
2/22/2022,ADHI,930,930,890,895,26317600
2/22/2022,ADMF,7975,8025,7950,7975,134900
2/22/2022,ADMG,183,185,180,183,889700
2/22/2022,ADMR,1145,1155,1105,1145,54940500
2/22/2022,ADRO,2230,2260,2180,2230,91334200
2/22/2022,AGAR,376,464,350,374,77900
2/22/2022,AGII,1450,1450,1420,1430,2881900
2/22/2022,AGRO,1520,1520,1440,1455,69456200
2/22/2022,AGRS,165,166,158,159,20167800
2/22/2022,AHAP,68,69,66,67,1113800
2/22/2022,AIMS,348,364,344,350,79400
2/22/2022,AISA,195,218,195,202,110931000
2/22/2022,AKKU,50,50,50,50,1928800
2/22/2022,AKPI,1040,1045,1010,1045,16800
2/22/2022,AKRA,745,755,725,735,39824400
2/22/2022,AKSI,580,585,575,575,25800
2/22/2022,ALDO,1125,1140,1075,1075,10930000
2/22/2022,ALDO-W,268,268,210,230,273300
2/22/2022,ALKA,288,288,284,284,17100
2/22/2022,ALMI,310,314,298,300,4900
2/22/2022,ALTO,236,236,230,236,23100
2/22/2022,AMAG,374,380,360,364,31900
2/22/2022,AMAN,525,530,525,530,728500
2/22/2022,AMAR,366,366,342,348,58308000
2/22/2022,AMFG,4930,4970,4870,4970,44700
2/22/2022,AMIN,171,175,171,173,95700
2/22/2022,AMOR,1690,1700,1670,1675,15500
2/22/2022,AMRT,1155,1180,1130,1150,15706000
2/22/2022,ANDI,50,50,50,50,34300
2/22/2022,ANJT,1070,1105,1010,1040,145900
2/22/2022,ANTM,2150,2200,2100,2180,215581800
2/22/2022,APEX,680,700,665,690,108400
2/22/2022,APIC,1180,1185,1160,1165,16115200
2/22/2022,APII,195,199,195,196,56300
2/22/2022,APLI,196,199,196,199,900
2/22/2022,APLN,120,121,116,117,16469200
2/22/2022,ARCI,484,492,480,490,14549600
2/22/2022,ARGO,1610,1610,1555,1560,2000
2/22/2022,ARII,242,246,234,244,332700
2/22/2022,ARKA,50,50,50,50,697100
2/22/2022,ARMY,50,50,50,50,0
2/22/2022,ARNA,910,920,905,920,398000
