<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
5/24/2021,IHSG,5793.067,5805.153,5759.34,5763.632,159713724
5/24/2021,AALI,9375,9375,8775,8800,5672800
5/24/2021,ABBA,218,220,204,206,43039900
5/24/2021,ABDA,7050,7050,7050,7050,0
5/24/2021,ABMM,795,830,775,830,116700
5/24/2021,ACES,1440,1445,1415,1420,2431200
5/24/2021,ACST,238,240,224,228,11902100
5/24/2021,ADES,1655,1655,1640,1640,14600
5/24/2021,ADHI,960,985,945,975,13577600
5/24/2021,ADMF,7950,8025,7900,8000,31700
5/24/2021,ADMG,161,161,154,156,922100
5/24/2021,ADRO,1190,1190,1160,1160,50015000
5/24/2021,AGAR,398,398,396,398,2200
5/24/2021,AGII,1010,1020,960,965,6703800
5/24/2021,AGRO,830,840,805,805,33371000
5/24/2021,AGRS,525,525,476,476,2583500
5/24/2021,AHAP,76,80,71,71,3579800
5/24/2021,AIMS,484,494,462,476,145900
5/24/2021,AISA,244,248,232,234,15697400
5/24/2021,AKKU,50,50,50,50,3300
5/24/2021,AKPI,580,580,545,545,87000
5/24/2021,AKRA,3120,3150,3050,3110,4461100
5/24/2021,AKSI,630,630,630,630,2600
5/24/2021,ALDO,800,810,780,795,5390700
5/24/2021,ALKA,240,240,232,240,5600
5/24/2021,ALMI,256,256,242,246,6600
5/24/2021,ALTO,376,386,360,386,188000
5/24/2021,AMAG,288,298,288,292,1259100
5/24/2021,AMAN,284,286,284,286,92300
5/24/2021,AMAR,260,264,248,250,1663400
5/24/2021,AMFG,4360,4360,4060,4070,55500
5/24/2021,AMIN,189,189,183,184,4300
5/24/2021,AMOR,4150,4150,4010,4010,2140300
5/24/2021,AMRT,925,935,895,905,1791700
5/24/2021,ANDI,50,50,50,50,80000
5/24/2021,ANJT,740,740,690,690,117600
5/24/2021,ANTM,2360,2390,2250,2270,128408600
5/24/2021,APEX,880,920,825,845,893900
5/24/2021,APIC,730,750,725,725,10568800
5/24/2021,APII,184,189,184,186,32600
5/24/2021,APLI,190,202,190,200,24300
5/24/2021,APLN,150,150,145,147,13058200
5/24/2021,ARGO,1625,1630,1620,1630,500
5/24/2021,ARII,380,436,350,436,13900700
5/24/2021,ARKA,50,50,50,50,2200
5/24/2021,ARMY,50,50,50,50,0
5/24/2021,ARNA,725,730,720,725,80100
