<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
9/29/2021,IHSG,6100.826,6162.554,6086.263,6162.554,258117942
9/29/2021,AALI,9550,9950,9150,9700,10729800
9/29/2021,ABBA,535,535,535,535,0
9/29/2021,ABDA,6950,6950,6950,6950,200
9/29/2021,ABMM,1220,1230,1195,1200,5804800
9/29/2021,ACES,1265,1270,1255,1260,17073800
9/29/2021,ACST,256,262,246,262,40429000
9/29/2021,ADES,2750,2780,2690,2730,177900
9/29/2021,ADHI,915,965,905,940,56209400
9/29/2021,ADMF,7700,7700,7650,7650,88600
9/29/2021,ADMG,212,214,208,214,4068300
9/29/2021,ADRO,1740,1795,1705,1720,246864600
9/29/2021,AGAR,366,368,356,356,900
9/29/2021,AGII,1475,1590,1460,1560,22050100
9/29/2021,AGRO,2320,2330,2190,2190,128731900
9/29/2021,AGRS,200,232,193,214,74982000
9/29/2021,AHAP,70,71,68,69,2041300
9/29/2021,AIMS,312,380,312,326,851000
9/29/2021,AISA,206,206,199,200,11081000
9/29/2021,AKKU,50,50,50,50,233400
9/29/2021,AKPI,570,585,570,585,11200
9/29/2021,AKRA,4000,4150,4000,4150,8978000
9/29/2021,AKSI,434,434,428,428,13700
9/29/2021,ALDO,755,810,740,805,19999400
9/29/2021,ALKA,228,278,222,238,116900
9/29/2021,ALMI,238,242,234,236,5700
9/29/2021,ALTO,324,324,306,322,4200
9/29/2021,AMAG,346,348,336,336,77800
9/29/2021,AMAN,448,450,446,450,1846600
9/29/2021,AMAR,276,292,272,280,1793400
9/29/2021,AMFG,3850,3850,3850,3850,0
9/29/2021,AMIN,186,186,183,186,7300
9/29/2021,AMOR,3700,3720,3650,3660,556000
9/29/2021,AMRT,1395,1410,1375,1405,14228200
9/29/2021,ANDI,50,62,50,50,602256300
9/29/2021,ANJT,710,785,700,735,140400
9/29/2021,ANTM,2260,2320,2250,2310,97068300
9/29/2021,APEX,545,610,535,555,30800
9/29/2021,APIC,855,865,845,855,9763800
9/29/2021,APII,188,188,182,183,86200
9/29/2021,APLI,202,208,202,208,146000
9/29/2021,APLN,125,128,124,125,17075100
9/29/2021,ARCI,570,570,560,565,13833500
9/29/2021,ARGO,1795,1795,1740,1745,4200
9/29/2021,ARII,346,350,322,346,588200
9/29/2021,ARKA,89,102,89,89,166886700
9/29/2021,ARMY,50,50,50,50,0
9/29/2021,ARNA,725,735,720,735,3145300
9/29/2021,ARTA,1480,1525,1480,1490,278900
9/29/2021,ARTI,50,50,50,50,1404300
9/29/2021,ARTO,15000,15425,14800,14950,8557400
9/29/2021,ASBI,270,276,270,276,13900
