<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
9/24/2021,IHSG,6142.287,6163.884,6119.137,6144.815,210552627
9/24/2021,AALI,8500,8550,8400,8400,661800
9/24/2021,ABBA,600,600,565,590,25592300
9/24/2021,ABDA,6950,6950,6950,6950,0
9/24/2021,ABMM,1250,1250,1175,1200,1586100
9/24/2021,ACES,1305,1310,1285,1290,18472100
9/24/2021,ACST,248,250,246,248,10128100
9/24/2021,ADES,2800,2810,2750,2800,308800
9/24/2021,ADHI,910,920,895,905,19744700
9/24/2021,ADMF,7725,7725,7675,7700,79600
9/24/2021,ADMG,216,222,214,216,1870600
9/24/2021,ADRO,1430,1515,1425,1500,303647800
9/24/2021,AGAR,356,356,356,356,1300
9/24/2021,AGII,1360,1415,1360,1395,8378500
9/24/2021,AGRO,2470,2610,2430,2570,153440800
9/24/2021,AGRS,244,244,228,228,20560300
9/24/2021,AHAP,70,72,69,70,12188000
9/24/2021,AIMS,338,338,332,336,19700
9/24/2021,AISA,204,208,202,202,11437600
9/24/2021,AKKU,50,51,50,50,3171700
9/24/2021,AKPI,580,605,560,590,8100
9/24/2021,AKRA,4120,4240,4080,4130,13046200
9/24/2021,AKSI,416,426,412,414,18300
9/24/2021,ALDO,715,740,705,730,5787700
9/24/2021,ALKA,272,272,254,254,130300
9/24/2021,ALMI,236,238,236,238,900
9/24/2021,ALTO,304,324,304,324,16800
9/24/2021,AMAG,330,380,330,344,2326100
9/24/2021,AMAN,448,450,448,450,1918100
9/24/2021,AMAR,296,298,286,286,3491400
9/24/2021,AMFG,3950,3950,3900,3900,2100
9/24/2021,AMIN,191,191,186,190,3200
9/24/2021,AMOR,3800,3850,3750,3800,8868100
9/24/2021,AMRT,1380,1390,1315,1330,14493500
9/24/2021,ANDI,50,50,50,50,29200
9/24/2021,ANJT,695,695,690,695,17100
9/24/2021,ANTM,2290,2340,2280,2290,159085400
9/24/2021,APEX,530,540,530,530,11700
9/24/2021,APIC,865,875,860,870,9287300
9/24/2021,APII,186,190,184,184,140700
9/24/2021,APLI,206,210,206,208,60200
9/24/2021,APLN,127,128,124,126,8836100
9/24/2021,ARCI,565,580,550,580,17572700
9/24/2021,ARGO,1645,1860,1645,1820,24400
9/24/2021,ARII,304,318,286,304,312500
9/24/2021,ARKA,117,118,109,109,89398800
9/24/2021,ARMY,50,50,50,50,0
9/24/2021,ARNA,735,745,725,735,779100
9/24/2021,ARTA,1470,1525,1465,1520,210200
9/24/2021,ARTI,50,50,50,50,20600
9/24/2021,ARTO,16675,16700,15850,15950,30631800
9/24/2021,ASBI,274,274,270,270,34200
9/24/2021,ASDM,890,890,885,890,8800
9/24/2021,ASGR,755,755,745,755,84400
9/24/2021,ASII,5150,5225,5125,5150,29394300
9/24/2021,ASJT,151,163,143,157,17829000
9/24/2021,ASMI,300,300,300,300,615000
9/24/2021,ASPI,93,97,93,93,12481800
9/24/2021,ASPI-W,25,25,20,20,19563700
9/24/2021,ASRI,172,172,167,167,18642200
9/24/2021,ASRM,1730,1730,1725,1725,300
9/24/2021,ASSA,3400,3570,3290,3330,17854000
9/24/2021,ATAP,102,103,99,102,162200
9/24/2021,ATIC,705,710,690,700,234200
9/24/2021,AUTO,1010,1015,1005,1005,1677200
9/24/2021,AYLS,230,242,214,216,48477900
9/24/2021,BABP,298,310,280,280,621503000
9/24/2021,BABP-W3,103,230,103,181,10900
9/24/2021,BABP-W4,250,250,230,240,92300
9/24/2021,BACA,370,370,346,352,223901500
9/24/2021,BACA-W2,202,202,202,202,100
9/24/2021,BAJA,372,374,364,364,848100
9/24/2021,BALI,720,720,705,710,743900
9/24/2021,BANK,3150,3150,3090,3090,20247900
9/24/2021,BANK-W,2880,2880,2880,2880,0
9/24/2021,BAPA,71,72,66,68,29176500
9/24/2021,BAPI,50,50,50,50,7000
9/24/2021,BAPI-W,6,7,5,7,11963300
9/24/2021,BATA,700,720,700,720,28600
9/24/2021,BAYU,1000,1000,1000,1000,1200
9/24/2021,BBCA,32500,32925,32500,32925,12107900
9/24/2021,BBHI,3890,4100,3770,4010,16981000
9/24/2021,BBKP,430,434,426,426,77539600
9/24/2021,BBLD,412,412,412,412,10100
9/24/2021,BBMD,1920,2010,1910,1930,111600
9/24/2021,BBNI,5125,5175,5075,5100,19727500
9/24/2021,BBRI,3790,3860,3770,3820,634549600
9/24/2021,BBRM,50,50,50,50,27900
9/24/2021,BBSI,5925,6100,5925,5925,38900
9/24/2021,BBSS,58,58,54,54,18964000
9/24/2021,BBTN,1380,1390,1360,1365,15656200
9/24/2021,BBYB,1455,1495,1435,1465,39012100
9/24/2021,BCAP,111,113,110,110,27805700
9/24/2021,BCIC,224,230,206,208,6862200
9/24/2021,BCIP,69,70,65,65,17501000
9/24/2021,BDMN,2570,2600,2530,2530,2730000
9/24/2021,BEBS,1370,1460,1365,1420,28312300
9/24/2021,BEEF,87,88,83,85,10130300
9/24/2021,BEKS,99,100,98,98,70526900
9/24/2021,BELL,138,142,138,138,121800
9/24/2021,BESS,1000,1000,950,950,61400
9/24/2021,BESS-W,765,765,765,765,1100
9/24/2021,BEST,127,127,122,123,8144600
9/24/2021,BFIN,1040,1065,1015,1065,84386400
9/24/2021,BGTG,216,224,210,210,87865700
9/24/2021,BHAT,810,810,795,810,1515100
9/24/2021,BHIT,89,89,84,84,247548300
9/24/2021,BIKA,312,334,282,282,1034900
9/24/2021,BIMA,196,196,196,196,901200
9/24/2021,BINA,3970,4000,3870,3950,782900
9/24/2021,BIPI,50,50,50,50,171800
9/24/2021,BIPI-W,10,11,9,10,7306400
9/24/2021,BIPP,56,63,56,57,67410300
9/24/2021,BIRD,1205,1205,1170,1200,2339600
9/24/2021,BISI,1030,1030,1010,1025,163600
9/24/2021,BJBR,1365,1375,1335,1340,4515800
9/24/2021,BJTM,715,715,705,710,4193300
9/24/2021,BKDP,52,53,51,52,3224800
9/24/2021,BKSL,63,64,61,62,73338600
9/24/2021,BKSW,212,214,204,206,10238900
9/24/2021,BLTA,50,50,50,50,5800
9/24/2021,BLTZ,3390,3590,3390,3400,3500
9/24/2021,BLUE,760,765,740,755,143900
9/24/2021,BMAS,1250,1265,1250,1255,5900
9/24/2021,BMHS,1090,1100,1085,1085,96567400
9/24/2021,BMRI,6075,6100,5925,5975,25139200
