<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
4/19/2021,IHSG,6084.785,6096.995,6031.832,6052.54,170553619
4/19/2021,AALI,10000,10100,9650,9700,3439700
4/19/2021,ABBA,292,292,292,292,0
4/19/2021,ABDA,7050,7050,7050,7050,0
4/19/2021,ABMM,780,790,770,780,38000
4/19/2021,ACES,1520,1520,1465,1480,22699900
4/19/2021,ACST,280,286,280,280,6440900
4/19/2021,ADES,1680,1700,1650,1650,312900
4/19/2021,ADHI,1070,1115,1065,1090,9201800
4/19/2021,ADMF,8250,8250,8225,8250,132600
4/19/2021,ADMG,163,166,163,163,348900
4/19/2021,ADRO,1185,1205,1175,1185,81678100
4/19/2021,AGAR,450,468,418,418,5400
4/19/2021,AGII,1200,1210,1125,1145,8409600
4/19/2021,AGRO,1010,1040,1000,1005,102783500
4/19/2021,AGRS,320,324,298,310,579600
4/19/2021,AHAP,77,81,77,77,5377800
4/19/2021,AIMS,284,292,284,290,118100
4/19/2021,AISA,290,292,284,288,11868300
4/19/2021,AKKU,50,50,50,50,2100
4/19/2021,AKPI,456,466,450,452,138100
4/19/2021,AKRA,3230,3230,3150,3160,5536900
4/19/2021,AKSI,800,800,765,770,800
4/19/2021,ALDO,680,790,675,750,1133200
4/19/2021,ALKA,238,242,238,242,11000
4/19/2021,ALMI,226,226,226,226,1300
4/19/2021,ALTO,328,334,306,330,11700
4/19/2021,AMAG,252,266,252,254,8600
4/19/2021,AMAN,290,290,290,290,90900
4/19/2021,AMAR,314,322,302,306,5943700
4/19/2021,AMFG,3550,3550,3500,3550,59600
4/19/2021,AMIN,204,218,202,216,6600
4/19/2021,AMOR,3880,3890,3740,3740,1448800
4/19/2021,AMRT,965,970,925,925,6366200
4/19/2021,ANDI,50,50,50,50,1216700
4/19/2021,ANJT,675,675,630,650,12100
4/19/2021,ANTM,2350,2370,2300,2340,91552300
4/19/2021,APEX,446,450,440,440,37300
4/19/2021,APIC,715,715,695,700,10037300
4/19/2021,APII,179,180,178,179,110800
4/19/2021,APLI,200,200,195,195,3300
4/19/2021,APLN,152,154,151,152,11595400
4/19/2021,ARGO,1930,1930,1800,1810,300
4/19/2021,ARII,169,169,168,169,25100
4/19/2021,ARKA,50,51,50,50,6972000
4/19/2021,ARMY,50,50,50,50,0
4/19/2021,ARNA,730,785,725,750,12109400
4/19/2021,ARTA,264,264,260,262,1500
4/19/2021,ARTI,50,50,50,50,13000
4/19/2021,ARTO,11200,11350,10800,11075,7028800
4/19/2021,ASBI,282,282,280,280,29000
4/19/2021,ASDM,950,950,920,950,48100
4/19/2021,ASGR,805,815,805,805,180900
4/19/2021,ASII,5225,5250,5200,5200,30832600
4/19/2021,ASJT,248,252,248,252,202500
4/19/2021,ASMI,905,905,900,905,3600
4/19/2021,ASPI,58,59,57,57,717000
4/19/2021,ASPI-W,17,19,17,18,8339400
4/19/2021,ASRI,206,206,200,202,21265500
4/19/2021,ASRM,1540,1540,1500,1500,8200
4/19/2021,ASSA,2190,2290,2150,2170,23783600
4/19/2021,ATAP,105,115,105,113,56800
4/19/2021,ATIC,715,715,710,710,3800
4/19/2021,AUTO,1175,1180,1155,1160,1289700
4/19/2021,AYLS,98,117,94,108,114481900
4/19/2021,BABP,88,90,86,87,52239700
4/19/2021,BABP-W3,81,84,81,84,20100
4/19/2021,BABP-W4,53,53,47,48,1731100
4/19/2021,BACA,472,480,460,462,18444900
4/19/2021,BACA-W2,80,80,80,80,0
4/19/2021,BAJA,228,286,228,272,35606600
4/19/2021,BALI,680,700,665,700,127200
4/19/2021,BANK,3800,3810,3560,3600,35356300
4/19/2021,BANK-W,3350,3410,3040,3080,177900
4/19/2021,BAPA,50,50,50,50,652900
4/19/2021,BAPI,50,50,50,50,8700
4/19/2021,BAPI-W,6,6,5,5,12383000
4/19/2021,BATA,685,685,680,680,1100
4/19/2021,BAYU,1075,1075,1045,1045,3500
4/19/2021,BBCA,31375,31400,31150,31350,9419000
4/19/2021,BBHI,1350,1445,1320,1425,4297600
4/19/2021,BBKP,484,492,484,490,26969900
4/19/2021,BBLD,494,494,494,494,500
4/19/2021,BBMD,1330,1370,1330,1370,900
4/19/2021,BBNI,5900,5975,5825,5875,11917800
4/19/2021,BBRI,4360,4380,4310,4380,56531400
4/19/2021,BBRM,50,50,50,50,12900
4/19/2021,BBSI,2690,2980,2620,2720,234800
4/19/2021,BBSS,59,64,58,60,14445900
4/19/2021,BBTN,1595,1655,1595,1650,89592400
4/19/2021,BBYB,498,500,478,486,9316900
4/19/2021,BCAP,110,112,108,110,15730600
4/19/2021,BCIC,700,700,700,700,0
4/19/2021,BCIP,70,70,68,69,3368600
4/19/2021,BDMN,2670,2670,2610,2620,1392400
4/19/2021,BEBS,480,482,460,472,669300
4/19/2021,BEEF,124,124,121,122,2662100
4/19/2021,BEKS,82,83,80,81,56241600
4/19/2021,BELL,136,137,135,135,3700000
4/19/2021,BESS,288,290,278,282,288000
4/19/2021,BESS-W,72,120,72,100,10300
4/19/2021,BEST,151,152,149,151,8093000
4/19/2021,BFIN,750,765,720,720,197478400
