<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
2/25/2022,IHSG,6825.371,6904.91,6822.244,6888.171,230104101
2/25/2022,AALI,11600,11700,11300,11350,3822700
2/25/2022,ABBA,308,328,304,308,51444900
2/25/2022,ABDA,6600,6600,6600,6600,0
2/25/2022,ABMM,1850,1895,1710,1755,4922600
2/25/2022,ACES,1060,1090,1055,1070,49409400
2/25/2022,ACST,190,194,189,191,5392600
2/25/2022,ADCP,114,114,107,107,69162700
2/25/2022,ADES,3770,3810,3740,3790,52000
2/25/2022,ADHI,760,790,750,760,48581900
2/25/2022,ADMF,7775,7950,7725,7875,278500
2/25/2022,ADMG,184,200,183,195,21882600
2/25/2022,ADMR,1150,1250,1140,1250,198137900
2/25/2022,ADRO,2520,2590,2450,2450,218034600
2/25/2022,AGAR,376,398,356,376,7200
2/25/2022,AGII,1435,1455,1435,1440,2527400
2/25/2022,AGRO,1390,1445,1365,1400,49653800
2/25/2022,AGRS,150,154,144,148,16119600
2/25/2022,AHAP,65,68,65,66,4096500
2/25/2022,AIMS,354,358,350,356,95800
2/25/2022,AISA,190,200,190,191,12280500
2/25/2022,AKKU,50,50,50,50,43800
2/25/2022,AKPI,1010,1030,990,1020,49600
2/25/2022,AKRA,795,800,750,755,63179900
2/25/2022,AKSI,560,610,540,570,113800
2/25/2022,ALDO,1085,1135,1030,1105,7855200
2/25/2022,ALDO-W,230,264,230,250,115000
2/25/2022,ALKA,280,280,274,278,15700
2/25/2022,ALMI,290,300,280,288,6600
2/25/2022,ALTO,238,268,230,266,102700
2/25/2022,AMAG,382,384,360,370,114400
2/25/2022,AMAN,525,525,520,525,987200
2/25/2022,AMAR,360,376,346,350,67773400
2/25/2022,AMFG,4900,4960,4870,4900,87100
2/25/2022,AMIN,169,172,168,170,41600
2/25/2022,AMOR,1705,1705,1665,1705,4500
2/25/2022,AMRT,1100,1130,1085,1090,13244300
2/25/2022,ANDI,50,50,50,50,40700
2/25/2022,ANJT,1040,1050,1030,1040,229400
