<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
2/4/2021,IHSG,6111.758,6179.368,6069.55,6107.216,159667919
2/4/2021,AALI,11025,11100,10850,10950,1184300
2/4/2021,ABBA,62,64,61,62,21992200
2/4/2021,ABDA,5900,5900,5900,5900,0
2/4/2021,ABMM,760,760,710,725,154000
2/4/2021,ACES,1665,1690,1625,1670,9568200
2/4/2021,ACST,384,400,374,384,72877000
2/4/2021,ADES,1575,1680,1560,1620,288700
2/4/2021,ADHI,1410,1435,1350,1370,25290300
2/4/2021,ADMF,8375,8400,8350,8350,176600
2/4/2021,ADMG,168,174,162,170,2754000
2/4/2021,ADRO,1170,1210,1150,1165,296042000
2/4/2021,AGAR,394,394,390,392,2300
2/4/2021,AGII,1325,1455,1315,1315,44671300
2/4/2021,AGRO,870,870,795,805,125406900
2/4/2021,AGRS,212,212,202,204,155300
2/4/2021,AHAP,57,63,57,60,397200
2/4/2021,AIMS,174,174,150,174,1062900
2/4/2021,AISA,256,262,238,240,121592200
2/4/2021,AKKU,50,50,50,50,600
2/4/2021,AKPI,480,480,480,480,100
2/4/2021,AKRA,3400,3450,3390,3410,27077300
2/4/2021,AKSI,705,715,655,670,513500
2/4/2021,ALDO,448,454,422,446,121700
2/4/2021,ALKA,262,262,250,262,1700
2/4/2021,ALMI,256,258,248,248,16900
2/4/2021,ALTO,308,328,308,328,1000
2/4/2021,AMAG,230,236,230,230,209900
2/4/2021,AMAN,324,324,324,324,115900
2/4/2021,AMAR,260,260,254,258,25400
2/4/2021,AMFG,3050,3050,3050,3050,2800
2/4/2021,AMIN,270,270,270,270,0
2/4/2021,AMOR,3250,3290,3250,3270,1578500
2/4/2021,AMRT,785,795,780,780,304700
2/4/2021,ANDI,51,53,51,51,6661000
2/4/2021,ANJT,630,700,610,675,15400
2/4/2021,ANTM,2400,2520,2270,2400,874173400
2/4/2021,APEX,540,540,540,540,30500
2/4/2021,APIC,835,845,810,820,16972000
2/4/2021,APII,180,180,174,179,14700
2/4/2021,APLI,193,216,186,199,281300
2/4/2021,APLN,167,173,163,166,47504200
2/4/2021,ARGO,1820,1820,1700,1705,8200
2/4/2021,ARII,214,216,204,214,43000
2/4/2021,ARKA,50,50,50,50,61400
2/4/2021,ARMY,50,50,50,50,0
2/4/2021,ARNA,700,705,685,705,2172600
2/4/2021,ARTA,288,290,272,276,2600
2/4/2021,ARTI,50,50,50,50,44800
2/4/2021,ARTO,7000,7075,6900,7000,3525400
2/4/2021,ASBI,296,296,292,292,200
2/4/2021,ASDM,900,900,895,895,500
2/4/2021,ASGR,800,800,790,795,138000
2/4/2021,ASII,6225,6225,6125,6200,29508100
2/4/2021,ASJT,216,216,208,208,426500
2/4/2021,ASMI,955,955,945,945,23800
2/4/2021,ASPI,66,67,66,67,140500
2/4/2021,ASPI-W,7,7,6,7,1498000
2/4/2021,ASRI,212,216,206,208,71750600
2/4/2021,ASRM,1560,1560,1505,1550,5900
2/4/2021,ASSA,845,1050,830,1000,87621100
2/4/2021,ATAP,114,114,102,104,107700
2/4/2021,ATIC,690,690,645,680,10900
2/4/2021,AUTO,1070,1095,1060,1065,1817900
2/4/2021,AYLS,50,50,50,50,1700
2/4/2021,AYLS-W,2,2,1,1,27276000
2/4/2021,BABP,50,50,50,50,88900
2/4/2021,BABP-W3,41,41,39,39,4900
2/4/2021,BABP-W4,9,9,8,9,4300
2/4/2021,BACA,376,390,376,390,86437400
2/4/2021,BACA-W2,100,100,100,100,0
2/4/2021,BAJA,121,123,119,120,528500
2/4/2021,BALI,730,770,730,730,71000
2/4/2021,BANK,314,314,314,314,899800
2/4/2021,BANK-W,312,312,312,312,1771600
2/4/2021,BAPA,50,50,50,50,400
2/4/2021,BAPI,50,50,50,50,1800
2/4/2021,BAPI-W,1,2,1,2,2105800
2/4/2021,BATA,615,615,615,615,0
2/4/2021,BAYU,1065,1145,1065,1145,2300
2/4/2021,BBCA,34600,35000,34175,34275,16190100
2/4/2021,BBHI,875,1005,775,785,27403800
2/4/2021,BBKP,494,510,472,482,542790600
2/4/2021,BBLD,282,282,278,282,19500
2/4/2021,BBMD,1400,1470,1400,1470,2200
2/4/2021,BBNI,6325,6350,6175,6275,50131100
2/4/2021,BBRI,4450,4580,4370,4490,147742900
2/4/2021,BBRM,50,50,50,50,0
2/4/2021,BBSI,1400,1405,1305,1305,238200
2/4/2021,BBSS,85,87,84,86,600600
2/4/2021,BBSS-W,2,3,2,2,705200
2/4/2021,BBTN,1730,1780,1710,1750,60626500
2/4/2021,BBYB,338,352,320,324,1600300
2/4/2021,BCAP,143,145,136,139,32058600
2/4/2021,BCIC,700,700,700,700,0
2/4/2021,BCIP,61,65,60,61,6591500
2/4/2021,BDMN,3150,3190,3110,3170,3639700
2/4/2021,BEEF,128,136,123,129,14184800
2/4/2021,BEKS,74,79,73,74,117542700
2/4/2021,BELL,151,153,151,152,2554500
2/4/2021,BESS,252,258,252,254,1901100
2/4/2021,BESS-W,119,125,119,120,18100
2/4/2021,BEST,158,164,156,157,64403900
2/4/2021,BFIN,685,685,660,670,46705600
