<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
1/27/2021,IHSG,6153.078,6154.605,5998.899,6109.168,189737661
1/27/2021,AALI,10900,11500,10900,11500,2947800
1/27/2021,ABBA,65,65,61,61,6309300
1/27/2021,ABDA,5900,5900,5900,5900,22000
1/27/2021,ABMM,770,770,700,720,438400
1/27/2021,ACES,1620,1620,1580,1595,25823300
1/27/2021,ACST,380,404,372,402,190748800
1/27/2021,ADES,1805,1805,1665,1665,407200
1/27/2021,ADHI,1380,1570,1365,1570,195582800
1/27/2021,ADMF,8725,8775,8475,8625,331900
1/27/2021,ADMG,176,176,164,168,5800100
1/27/2021,ADRO,1260,1285,1215,1245,119157300
1/27/2021,AGAR,390,486,370,476,9500
1/27/2021,AGII,1610,1610,1500,1500,2260900
1/27/2021,AGRO,960,1000,930,930,259515300
1/27/2021,AGRS,216,216,202,202,157300
1/27/2021,AHAP,56,58,56,58,145600
1/27/2021,AIMS,142,150,135,150,6300
1/27/2021,AISA,282,290,264,276,47485200
1/27/2021,AKKU,50,50,50,50,1400
1/27/2021,AKPI,490,490,460,460,17800
1/27/2021,AKRA,2960,3050,2900,2980,31076300
1/27/2021,AKSI,610,610,610,610,1000
1/27/2021,ALDO,432,432,422,422,59700
1/27/2021,ALKA,246,246,230,232,11000
1/27/2021,ALMI,260,298,260,260,30300
1/27/2021,ALTO,308,312,308,312,300
1/27/2021,AMAG,226,234,224,226,239500
1/27/2021,AMAN,324,324,324,324,128800
1/27/2021,AMAR,254,258,242,252,319900
1/27/2021,AMFG,2900,2900,2900,2900,100
1/27/2021,AMIN,244,270,244,270,3100
1/27/2021,AMOR,3180,3210,3160,3210,1262800
1/27/2021,AMRT,800,805,795,795,665700
1/27/2021,ANDI,53,53,51,51,25742000
1/27/2021,ANJT,660,660,635,650,600
1/27/2021,ANTM,2620,2740,2490,2550,1341364800
1/27/2021,APEX,715,715,715,715,0
1/27/2021,APIC,760,770,750,765,10259500
1/27/2021,APII,188,188,177,177,374200
1/27/2021,APLI,176,195,176,195,118200
1/27/2021,APLN,168,169,157,165,83499500
1/27/2021,ARGO,1850,1850,1780,1790,3400
1/27/2021,ARII,254,254,218,220,517100
1/27/2021,ARKA,50,50,50,50,62000
1/27/2021,ARMY,50,50,50,50,0
1/27/2021,ARNA,650,665,650,665,398000
1/27/2021,ARTA,278,278,278,278,0
1/27/2021,ARTI,50,50,50,50,4300
1/27/2021,ARTO,6600,6675,6250,6600,3452500
1/27/2021,ASBI,292,292,272,278,3600
1/27/2021,ASDM,890,900,865,900,500
1/27/2021,ASGR,790,800,780,785,435900
1/27/2021,ASII,6350,6350,6150,6275,56444100
1/27/2021,ASJT,220,220,210,210,125000
1/27/2021,ASMI,950,955,945,955,12800
1/27/2021,ASPI,73,73,70,71,612000
1/27/2021,ASPI-W,9,10,9,10,34400
1/27/2021,ASRI,204,204,190,200,233091600
1/27/2021,ASRM,1570,1570,1570,1570,700
1/27/2021,ASSA,780,825,735,800,32416600
1/27/2021,ATAP,123,123,115,115,247000
1/27/2021,ATIC,635,685,635,680,20500
1/27/2021,AUTO,1085,1090,1000,1060,2642300
1/27/2021,AYLS,50,50,50,50,100
1/27/2021,AYLS-W,2,2,1,2,7327700
1/27/2021,BABP,50,50,50,50,308900
1/27/2021,BABP-W3,33,46,22,23,2100
1/27/2021,BABP-W4,9,9,7,9,613300
1/27/2021,BACA,382,400,378,400,5800
1/27/2021,BACA-W2,100,100,100,100,0
1/27/2021,BAJA,121,122,113,119,1640000
1/27/2021,BALI,715,720,700,720,11100
1/27/2021,BAPA,50,50,50,50,300
1/27/2021,BAPI,50,50,50,50,12900
1/27/2021,BAPI-W,3,3,1,2,19359100
1/27/2021,BATA,640,640,620,620,17900
1/27/2021,BAYU,1050,1050,1050,1050,0
1/27/2021,BBCA,34100,34650,33525,33950,19584000
1/27/2021,BBHI,800,800,775,775,541700
1/27/2021,BBKP,530,570,510,530,613297900
1/27/2021,BBLD,276,280,274,280,6900
1/27/2021,BBMD,1410,1480,1410,1460,5100
1/27/2021,BBNI,6075,6100,5825,5975,60536800
1/27/2021,BBRI,4650,4720,4500,4620,180626300
1/27/2021,BBRM,50,50,50,50,600
1/27/2021,BBSI,890,895,875,895,97300
1/27/2021,BBSS,96,97,90,90,10311800
1/27/2021,BBSS-W,3,3,2,3,2359100
1/27/2021,BBTN,1710,1730,1630,1700,38079300
1/27/2021,BBYB,370,372,350,354,2094700
1/27/2021,BCAP,152,152,142,142,6663400
1/27/2021,BCIC,700,700,700,700,0
1/27/2021,BCIP,62,62,58,60,1742800
1/27/2021,BDMN,3080,3100,2900,2950,3705600
1/27/2021,BEEF,136,138,127,129,12941500
1/27/2021,BEKS,73,94,73,84,977509100
1/27/2021,BELL,154,154,154,154,30500
1/27/2021,BESS,256,256,240,250,2037900
1/27/2021,BESS-W,140,140,95,116,38600
1/27/2021,BEST,158,159,148,153,101762500
1/27/2021,BFIN,665,700,660,695,53354300
1/27/2021,BGTG,72,72,68,71,11341700
1/27/2021,BHAT,660,675,655,665,132156500
1/27/2021,BHIT,58,59,54,54,56541200
1/27/2021,BIKA,158,184,157,160,22200
1/27/2021,BIMA,50,50,50,50,100
1/27/2021,BINA,815,815,760,785,2668800
1/27/2021,BIPI,50,50,50,50,133400
1/27/2021,BIPI-W,9,10,9,10,1856500
1/27/2021,BIPP,50,50,50,50,6800
1/27/2021,BIRD,1325,1370,1260,1305,6961500
1/27/2021,BISI,1155,1170,1105,1155,255600
