<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/07/2020,AALI,10425.00,10500.00,10325.00,10375.00,755900
10/07/2020,ABBA,50.00,50.00,50.00,50.00,67500
10/07/2020,ABDA,6575.00,6575.00,6575.00,6575.00,0
10/07/2020,ABMM,855.00,855.00,855.00,855.00,100
10/07/2020,ACES,1545.00,1565.00,1500.00,1545.00,17159600
10/07/2020,ACST,220.00,222.00,204.00,210.00,135229900
10/07/2020,ADES,1175.00,1195.00,1170.00,1190.00,147200
10/07/2020,ADHI,525.00,530.00,515.00,525.00,5734600
10/07/2020,ADMF,7275.00,7425.00,7225.00,7400.00,26900
10/07/2020,ADMG,126.00,138.00,125.00,133.00,19314700
10/07/2020,ADRO,1125.00,1135.00,1115.00,1130.00,45283200
10/07/2020,AGAR,500.00,500.00,500.00,500.00,0
10/07/2020,AGII,520.00,520.00,505.00,510.00,1549700
10/07/2020,AGRO,332.00,338.00,326.00,332.00,30573400
10/07/2020,AGRS,184.00,184.00,177.00,183.00,12600
10/07/2020,AHAP,55.00,71.00,54.00,61.00,8618700
10/07/2020,AIMS,135.00,152.00,135.00,152.00,300
10/07/2020,AISA,200.00,226.00,200.00,220.00,141306800
10/07/2020,AKKU,50.00,50.00,50.00,50.00,100
10/07/2020,AKPI,310.00,310.00,310.00,310.00,0
10/07/2020,AKRA,2670.00,2680.00,2600.00,2600.00,11719600
10/07/2020,AKSI,380.00,452.00,380.00,452.00,97600
10/07/2020,ALDO,396.00,396.00,396.00,396.00,120000
10/07/2020,ALKA,238.00,270.00,204.00,212.00,5400
10/07/2020,ALMI,197.00,197.00,197.00,197.00,2000
10/07/2020,ALTO,280.00,300.00,280.00,294.00,28700
10/07/2020,AMAG,196.00,199.00,194.00,198.00,66300
10/07/2020,AMAN,294.00,298.00,294.00,298.00,414500
10/07/2020,AMAR,296.00,310.00,294.00,300.00,10400
10/07/2020,AMFG,2330.00,2330.00,2330.00,2330.00,0
10/07/2020,AMIN,278.00,278.00,276.00,278.00,800
10/07/2020,AMOR,2040.00,2050.00,2020.00,2020.00,810300
10/07/2020,AMRT,685.00,700.00,680.00,685.00,126800
10/07/2020,ANDI,50.00,50.00,50.00,50.00,3300
10/07/2020,ANJT,500.00,500.00,500.00,500.00,0
10/07/2020,ANTM,715.00,720.00,710.00,715.00,22001600
10/07/2020,APEX,127.00,148.00,127.00,142.00,99000
10/07/2020,APIC,870.00,950.00,865.00,900.00,46077900
10/07/2020,APII,155.00,158.00,154.00,158.00,5900
10/07/2020,APLI,100.00,100.00,98.00,100.00,1700
10/07/2020,APLN,96.00,97.00,95.00,96.00,19411500
10/07/2020,ARGO,2000.00,2000.00,2000.00,2000.00,0
10/07/2020,ARII,440.00,440.00,430.00,440.00,10500
10/07/2020,ARKA,111.00,111.00,103.00,103.00,5153600
10/07/2020,ARMY,50.00,50.00,50.00,50.00,0
10/07/2020,ARNA,450.00,454.00,448.00,450.00,3307100
10/07/2020,ARTA,292.00,310.00,292.00,310.00,300
10/07/2020,ARTI,50.00,50.00,50.00,50.00,0
10/07/2020,ARTO,2840.00,2840.00,2790.00,2810.00,56300
10/07/2020,ASBI,362.00,362.00,362.00,362.00,100
10/07/2020,ASDM,900.00,900.00,900.00,900.00,0
10/07/2020,ASGR,725.00,735.00,720.00,725.00,293400
10/07/2020,ASII,4590.00,4630.00,4560.00,4630.00,21814000
10/07/2020,ASJT,110.00,110.00,106.00,106.00,7600
10/07/2020,ASMI,1050.00,1055.00,1045.00,1050.00,14600
10/07/2020,ASPI,113.00,117.00,110.00,114.00,216300
10/07/2020,ASPI-W,13.00,14.00,12.00,13.00,6594500
10/07/2020,ASRI,110.00,113.00,110.00,112.00,32173600
10/07/2020,ASRM,1725.00,1725.00,1725.00,1725.00,0
10/07/2020,ASSA,498.00,515.00,490.00,498.00,7760800
10/07/2020,ATIC,555.00,555.00,555.00,555.00,1000
10/07/2020,AUTO,840.00,865.00,840.00,850.00,341500
10/07/2020,AYLS,50.00,59.00,50.00,50.00,62944800
10/07/2020,AYLS-W,5.00,8.00,5.00,6.00,63974500
10/07/2020,BABP,50.00,50.00,50.00,50.00,3000
10/07/2020,BABP-W3,30.00,30.00,22.00,22.00,500
10/07/2020,BABP-W4,7.00,8.00,7.00,8.00,90900
10/07/2020,BACA,398.00,398.00,398.00,398.00,17000
10/07/2020,BACA-W2,100.00,100.00,100.00,100.00,0
10/07/2020,BAJA,85.00,109.00,81.00,109.00,60121900
10/07/2020,BALI,910.00,910.00,865.00,910.00,11600
10/07/2020,BAPA,50.00,50.00,50.00,50.00,2000
10/07/2020,BAPI,50.00,50.00,50.00,50.00,1200
10/07/2020,BAPI-W,2.00,3.00,2.00,3.00,3127100
10/07/2020,BATA,630.00,645.00,630.00,645.00,1700
10/07/2020,BAYU,1195.00,1195.00,1195.00,1195.00,0
10/07/2020,BBCA,28000.00,28775.00,27900.00,28775.00,17987500
10/07/2020,BBHI,160.00,161.00,152.00,159.00,120900
10/07/2020,BBKP,216.00,222.00,212.00,214.00,68236200
10/07/2020,BBLD,340.00,340.00,340.00,340.00,0
10/07/2020,BBMD,1575.00,1575.00,1575.00,1575.00,200
10/07/2020,BBNI,4620.00,4690.00,4610.00,4670.00,24101700
10/07/2020,BBRI,3160.00,3170.00,3080.00,3120.00,288740100
10/07/2020,BBRM,50.00,50.00,50.00,50.00,0
10/07/2020,BBSI,695.00,710.00,675.00,705.00,178500
10/07/2020,BBSS,124.00,128.00,123.00,127.00,787700
10/07/2020,BBSS-W,6.00,7.00,5.00,6.00,25494900
10/07/2020,BBTN,1235.00,1245.00,1220.00,1225.00,23527200
10/07/2020,BBYB,270.00,272.00,270.00,270.00,552300
10/07/2020,BCAP,117.00,117.00,114.00,116.00,934800
10/07/2020,BCIC,700.00,700.00,700.00,700.00,0
10/07/2020,BCIP,51.00,52.00,50.00,51.00,2152800
10/07/2020,BDMN,2250.00,2260.00,2200.00,2220.00,977900
10/07/2020,BEEF,152.00,155.00,146.00,146.00,15173200
10/07/2020,BEEF-W,11.00,12.00,10.00,10.00,966800
10/07/2020,BEKS,50.00,50.00,50.00,50.00,67900
10/07/2020,BELL,156.00,158.00,155.00,156.00,4044900
10/07/2020,BESS,218.00,218.00,210.00,218.00,2657500
10/07/2020,BESS-W,80.00,80.00,69.00,70.00,40700
10/07/2020,BEST,176.00,177.00,170.00,175.00,85561600
10/07/2020,BFIN,384.00,386.00,380.00,382.00,686000
10/07/2020,BGTG,50.00,51.00,50.00,50.00,2167100
10/07/2020,BHAT,490.00,498.00,490.00,490.00,134450600
10/07/2020,BHIT,50.00,50.00,50.00,50.00,283400
10/07/2020,BIKA,135.00,142.00,135.00,142.00,2100
10/07/2020,BIMA,50.00,50.00,50.00,50.00,13500
10/07/2020,BINA,790.00,800.00,785.00,800.00,1025900
10/07/2020,BIPI,50.00,50.00,50.00,50.00,906300
10/07/2020,BIPI-W,9.00,9.00,7.00,8.00,3314400
10/07/2020,BIPP,55.00,56.00,54.00,56.00,37300
10/07/2020,BIRD,865.00,875.00,860.00,865.00,337200
10/07/2020,BISI,915.00,920.00,905.00,920.00,92200
10/07/2020,BJBR,905.00,915.00,895.00,905.00,2966400
10/07/2020,BJTM,530.00,530.00,525.00,525.00,9929300
10/07/2020,BKDP,50.00,53.00,50.00,52.00,46700
10/07/2020,BKSL,50.00,50.00,50.00,50.00,30100
10/07/2020,BKSW,73.00,77.00,72.00,73.00,90800
10/07/2020,BLTA,50.00,50.00,50.00,50.00,900
10/07/2020,BLTZ,3120.00,3120.00,3120.00,3120.00,0
10/07/2020,BLUE,615.00,620.00,610.00,610.00,187200
10/07/2020,BMAS,278.00,278.00,278.00,278.00,0
10/07/2020,BMRI,5400.00,5550.00,5375.00,5550.00,44374300
10/07/2020,BMSR,55.00,74.00,55.00,74.00,11444000
10/07/2020,BMTR,228.00,234.00,222.00,224.00,145978900
10/07/2020,BNBA,346.00,346.00,338.00,346.00,95100
10/07/2020,BNBR,50.00,50.00,50.00,50.00,200
10/07/2020,BNGA,740.00,750.00,730.00,735.00,1602100
10/07/2020,BNII,208.00,208.00,204.00,204.00,2208400
10/07/2020,BNLI,1180.00,1460.00,1180.00,1360.00,5357500
10/07/2020,BOGA,1505.00,1510.00,1420.00,1470.00,115383300
10/07/2020,BOLA,163.00,168.00,158.00,167.00,11700
10/07/2020,BOLT,610.00,610.00,610.00,610.00,500
10/07/2020,BOSS,131.00,137.00,120.00,122.00,30707500
10/07/2020,BPFI,1150.00,1150.00,1150.00,1150.00,0
10/07/2020,BPII,10000.00,10000.00,10000.00,10000.00,0
10/07/2020,BPTR,88.00,88.00,80.00,84.00,66500
10/07/2020,BRAM,4290.00,4290.00,4290.00,4290.00,0
10/07/2020,BRIS,835.00,860.00,825.00,850.00,127022000
10/07/2020,BRMS,51.00,54.00,50.00,51.00,561887000
10/07/2020,BRNA,1100.00,1100.00,1100.00,1100.00,6500
10/07/2020,BRPT,870.00,875.00,840.00,855.00,90419400
10/07/2020,BRPT-W,498.00,500.00,498.00,500.00,300
10/07/2020,BSDE,790.00,790.00,775.00,785.00,12877100
10/07/2020,BSIM,492.00,492.00,484.00,484.00,5700
10/07/2020,BSIM-W3,23.00,23.00,13.00,15.00,6400
10/07/2020,BSSR,1420.00,1430.00,1395.00,1395.00,7600
10/07/2020,BSWD,1750.00,1750.00,1750.00,1750.00,0
10/07/2020,BTEK,50.00,50.00,50.00,50.00,0
10/07/2020,BTEL,50.00,50.00,50.00,50.00,0
10/07/2020,BTON,185.00,208.00,180.00,196.00,330100
10/07/2020,BTPN,2220.00,2230.00,2200.00,2230.00,11900
10/07/2020,BTPS,3350.00,3380.00,3270.00,3300.00,4170600
10/07/2020,BUDI,93.00,94.00,92.00,94.00,364900
10/07/2020,BUKK,705.00,720.00,700.00,720.00,10600
10/07/2020,BULL,296.00,320.00,296.00,312.00,380042900
10/07/2020,BULL-W2,93.00,105.00,92.00,99.00,202600
10/07/2020,BUMI,50.00,51.00,50.00,51.00,64913000
10/07/2020,BUVA,52.00,52.00,51.00,51.00,92500
10/07/2020,BVIC,61.00,62.00,61.00,61.00,156700
10/07/2020,BWPT,93.00,94.00,91.00,93.00,15615200
10/07/2020,BYAN,12625.00,12625.00,12625.00,12625.00,0
10/07/2020,CAKK,54.00,71.00,53.00,69.00,153958700
10/07/2020,CAKK-W,6.00,12.00,4.00,10.00,81652400
10/07/2020,CAMP,264.00,268.00,260.00,264.00,1830800
10/07/2020,CANI,113.00,113.00,113.00,113.00,100
10/07/2020,CARE,360.00,364.00,356.00,360.00,265178700
10/07/2020,CARS,50.00,50.00,50.00,50.00,10600
10/07/2020,CASA,398.00,398.00,386.00,386.00,13400
10/07/2020,CASA-W,100.00,100.00,100.00,100.00,0
10/07/2020,CASH,560.00,575.00,550.00,575.00,2860400
10/07/2020,CASH-W,39.00,39.00,34.00,34.00,1166900
10/07/2020,CASS,210.00,214.00,210.00,212.00,2625300
10/07/2020,CBMF,376.00,382.00,366.00,382.00,2798800
10/07/2020,CCSI,244.00,246.00,240.00,240.00,296800
10/07/2020,CEKA,1700.00,1715.00,1700.00,1710.00,8300
10/07/2020,CENT,136.00,138.00,134.00,135.00,4339500
10/07/2020,CFIN,193.00,196.00,190.00,190.00,671100
10/07/2020,CINT,220.00,220.00,220.00,220.00,0
10/07/2020,CITA,2430.00,2700.00,2310.00,2350.00,7000
10/07/2020,CITY,112.00,112.00,100.00,105.00,1300
10/07/2020,CITY-W,17.00,17.00,15.00,17.00,7600
10/07/2020,CLAY,1890.00,1890.00,1890.00,1890.00,100
10/07/2020,CLEO,462.00,462.00,454.00,460.00,4653500
10/07/2020,CLPI,655.00,660.00,650.00,660.00,11600
10/07/2020,CMNP,1050.00,1055.00,1005.00,1040.00,64500
10/07/2020,CMPP,184.00,184.00,184.00,184.00,0
10/07/2020,CNKO,50.00,50.00,50.00,50.00,0
10/07/2020,CNTB,250.00,250.00,250.00,250.00,0
10/07/2020,CNTX,230.00,234.00,214.00,234.00,47200
10/07/2020,COCO,950.00,955.00,945.00,945.00,2100
10/07/2020,COCO-W,400.00,400.00,400.00,400.00,0
10/07/2020,COWL,50.00,50.00,50.00,50.00,0
10/07/2020,CPIN,5725.00,5900.00,5700.00,5900.00,4835400
10/07/2020,CPRI,50.00,50.00,50.00,50.00,0
10/07/2020,CPRI-W,14.00,14.00,14.00,14.00,100
10/07/2020,CPRO,50.00,50.00,50.00,50.00,0
10/07/2020,CSAP,304.00,312.00,304.00,304.00,3200
10/07/2020,CSIS,50.00,57.00,50.00,50.00,16593600
10/07/2020,CSMI,364.00,364.00,326.00,344.00,110400
10/07/2020,CSRA,334.00,334.00,326.00,328.00,1109300
10/07/2020,CTBN,2280.00,2350.00,2280.00,2350.00,600
10/07/2020,CTRA,695.00,695.00,675.00,680.00,6512400
10/07/2020,CTTH,50.00,60.00,50.00,56.00,3813600
10/07/2020,DADA,55.00,57.00,54.00,55.00,39151700
10/07/2020,DADA-W,5.00,6.00,4.00,5.00,26592200
10/07/2020,DART,236.00,240.00,220.00,240.00,4500
10/07/2020,DAYA,575.00,575.00,575.00,575.00,0
10/07/2020,DEAL,198.00,210.00,185.00,185.00,43606200
10/07/2020,DEAL-W,80.00,80.00,80.00,80.00,0
10/07/2020,DEFI,1615.00,1615.00,1610.00,1610.00,13200
10/07/2020,DEWA,50.00,50.00,50.00,50.00,400
10/07/2020,DFAM,306.00,350.00,288.00,348.00,112200
10/07/2020,DFAM-W,120.00,120.00,120.00,120.00,0
10/07/2020,DGIK,50.00,50.00,50.00,50.00,700
10/07/2020,DIGI,1950.00,1950.00,1950.00,1950.00,0
10/07/2020,DILD,150.00,150.00,148.00,150.00,3923600
10/07/2020,DIVA,2150.00,2150.00,2080.00,2140.00,42500
10/07/2020,DKFT,106.00,113.00,104.00,110.00,5585600
10/07/2020,DLTA,4000.00,4000.00,3970.00,4000.00,26300
10/07/2020,DMAS,232.00,236.00,228.00,232.00,40885900
10/07/2020,DMMX,172.00,172.00,168.00,169.00,321700
10/07/2020,DMND,890.00,890.00,880.00,890.00,5300
10/07/2020,DNAR,210.00,216.00,200.00,216.00,7600
10/07/2020,DNET,3340.00,3340.00,3340.00,3340.00,0
10/07/2020,DOID,226.00,244.00,226.00,232.00,89138300
10/07/2020,DPNS,248.00,248.00,232.00,232.00,400
10/07/2020,DPUM,62.00,83.00,61.00,72.00,5168800
10/07/2020,DSFI,65.00,73.00,65.00,66.00,6392100
10/07/2020,DSNG,496.00,510.00,490.00,505.00,8853300
10/07/2020,DSSA,16450.00,16450.00,16450.00,16450.00,0
10/07/2020,DUCK,252.00,254.00,246.00,250.00,7427000
10/07/2020,DUTI,3400.00,3400.00,3400.00,3400.00,200
10/07/2020,DVLA,2620.00,2670.00,2590.00,2600.00,10100
10/07/2020,DWGL,210.00,212.00,208.00,212.00,3000
10/07/2020,DWGL-W,29.00,36.00,28.00,36.00,400
10/07/2020,DYAN,50.00,50.00,50.00,50.00,2100
10/07/2020,EAST,56.00,57.00,54.00,54.00,2719800
10/07/2020,EAST-W,6.00,7.00,5.00,6.00,1836200
10/07/2020,ECII,800.00,800.00,800.00,800.00,0
10/07/2020,EKAD,1240.00,1250.00,1240.00,1245.00,167800
10/07/2020,ELSA,204.00,206.00,200.00,204.00,29420300
10/07/2020,ELTY,50.00,50.00,50.00,50.00,0
10/07/2020,EMDE,200.00,200.00,200.00,200.00,0
10/07/2020,EMTK,7475.00,7475.00,7475.00,7475.00,0
10/07/2020,ENRG,54.00,55.00,53.00,53.00,14863800
10/07/2020,ENVY,54.00,55.00,52.00,52.00,59728800
10/07/2020,ENZO,58.00,64.00,58.00,60.00,8903400
10/07/2020,ENZO-W,9.00,9.00,8.00,9.00,1966900
10/07/2020,EPAC,398.00,400.00,372.00,374.00,6959100
10/07/2020,EPMT,1845.00,1900.00,1845.00,1845.00,15100
10/07/2020,ERAA,1520.00,1545.00,1510.00,1535.00,4878600
10/07/2020,ERTX,118.00,118.00,118.00,118.00,1400
10/07/2020,ESIP,165.00,165.00,165.00,165.00,6691600
10/07/2020,ESIP-W,11.00,12.00,10.00,11.00,2194300
10/07/2020,ESSA,140.00,146.00,139.00,144.00,4222600
10/07/2020,ESTA,99.00,103.00,97.00,101.00,153900
10/07/2020,ESTI,51.00,58.00,50.00,58.00,3303400
10/07/2020,ETWA,62.00,62.00,62.00,62.00,0
10/07/2020,EXCL,2100.00,2180.00,2090.00,2180.00,16304900
10/07/2020,FAST,925.00,930.00,925.00,930.00,19000
10/07/2020,FASW,6700.00,6700.00,6700.00,6700.00,0
10/07/2020,FILM,191.00,193.00,186.00,193.00,1972000
10/07/2020,FINN,50.00,50.00,50.00,50.00,0
10/07/2020,FIRE,288.00,308.00,266.00,268.00,26674500
10/07/2020,FISH,2400.00,2400.00,2400.00,2400.00,0
10/07/2020,FITT,59.00,72.00,58.00,58.00,280600
10/07/2020,FITT-W,19.00,19.00,19.00,19.00,0
10/07/2020,FMII,394.00,394.00,394.00,394.00,0
10/07/2020,FOOD,114.00,118.00,110.00,114.00,3828300
10/07/2020,FORU,90.00,90.00,90.00,90.00,0
10/07/2020,FORZ,50.00,50.00,50.00,50.00,600
10/07/2020,FPNI,123.00,126.00,122.00,122.00,4297100
10/07/2020,FREN,87.00,89.00,84.00,85.00,439665800
10/07/2020,FREN-W,40.00,42.00,38.00,39.00,6599000
10/07/2020,FUJI,111.00,116.00,103.00,108.00,34300
10/07/2020,GAMA,50.00,50.00,50.00,50.00,2000
10/07/2020,GDST,71.00,95.00,69.00,95.00,187204500
10/07/2020,GDYR,1450.00,1450.00,1450.00,1450.00,0
10/07/2020,GEMA,372.00,372.00,372.00,372.00,10000
10/07/2020,GEMS,2550.00,2550.00,2550.00,2550.00,0
10/07/2020,GGRM,41800.00,43250.00,41650.00,42950.00,2180600
10/07/2020,GGRP,312.00,330.00,312.00,312.00,8800
10/07/2020,GHON,1640.00,1640.00,1560.00,1560.00,3000
10/07/2020,GIAA,228.00,230.00,224.00,228.00,5337900
10/07/2020,GJTL,464.00,472.00,456.00,462.00,5190100
