<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/28/2021,IHSG,6578.583,6600.247,6509.878,6524.076,199869824
10/28/2021,AALI,10275,10350,9975,10025,3337800
10/28/2021,ABBA,496,510,474,494,35840300
10/28/2021,ABDA,6950,6950,6950,6950,0
10/28/2021,ABMM,1555,1555,1450,1450,24344000
10/28/2021,ACES,1420,1430,1380,1410,21993100
10/28/2021,ACST,256,262,248,250,18145200
10/28/2021,ADES,2550,2570,2530,2530,281700
10/28/2021,ADHI,1040,1070,1000,1020,47566600
10/28/2021,ADMF,7850,7850,7725,7800,257500
10/28/2021,ADMG,240,242,226,226,3836200
10/28/2021,ADRO,1710,1710,1625,1630,289795800
10/28/2021,AGAR,346,350,346,350,1600
10/28/2021,AGII,1480,1500,1415,1425,3692500
10/28/2021,AGRO,2070,2090,2020,2050,28997400
10/28/2021,AGRS,202,206,198,202,16653600
10/28/2021,AHAP,63,69,63,67,27542800
10/28/2021,AIMS,520,545,488,500,1368900
10/28/2021,AISA,238,240,218,220,29030300
10/28/2021,AKKU,50,50,50,50,20700
10/28/2021,AKPI,835,845,790,790,56000
10/28/2021,AKRA,4400,4420,4180,4230,15165300
10/28/2021,AKSI,535,555,500,530,51500
10/28/2021,ALDO,750,765,735,760,4986700
10/28/2021,ALKA,246,248,236,236,14500
10/28/2021,ALMI,238,238,236,236,27700
10/28/2021,ALTO,308,308,292,292,13700
10/28/2021,AMAG,336,336,330,334,40200
10/28/2021,AMAN,494,494,486,486,2181200
10/28/2021,AMAR,284,288,278,282,1152700
10/28/2021,AMFG,3800,3800,3800,3800,1600
10/28/2021,AMIN,189,189,188,188,10500
10/28/2021,AMOR,3800,3830,3630,3690,744100
10/28/2021,AMRT,1240,1260,1180,1185,22704300
10/28/2021,ANDI,50,50,50,50,106900
10/28/2021,ANJT,820,845,815,815,27600
10/28/2021,ANTM,2320,2340,2300,2320,77309100
10/28/2021,APEX,580,580,550,550,15800
10/28/2021,APIC,955,955,935,940,9660100
10/28/2021,APII,183,184,181,183,182500
10/28/2021,APLI,202,202,202,202,400
10/28/2021,APLN,141,141,135,136,27302300
10/28/2021,ARCI,635,640,600,610,10049800
10/28/2021,ARGO,1730,1730,1730,1730,300
10/28/2021,ARII,320,330,320,330,76600
10/28/2021,ARKA,77,77,74,74,78220400
