<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/5/2021,IHSG,6337.326,6361.453,6277.7,6288.049,284748258
10/5/2021,AALI,10000,10450,9850,9900,10618100
10/5/2021,ABBA,535,535,535,535,0
10/5/2021,ABDA,6950,6950,6950,6950,500
10/5/2021,ABMM,1260,1285,1250,1270,25999500
10/5/2021,ACES,1310,1375,1275,1375,67125600
10/5/2021,ACST,272,276,264,266,38594700
10/5/2021,ADES,2610,2670,2550,2590,526900
10/5/2021,ADHI,1095,1140,1065,1075,49356700
10/5/2021,ADMF,7800,7900,7675,7700,323300
10/5/2021,ADMG,214,214,210,212,3893500
10/5/2021,ADRO,1920,1980,1800,1830,347837200
10/5/2021,AGAR,356,422,332,348,410500
10/5/2021,AGII,1565,1615,1550,1595,9327700
10/5/2021,AGRO,2060,2120,2000,2000,82110100
10/5/2021,AGRS,212,216,200,204,9294200
10/5/2021,AHAP,64,66,62,62,13558100
10/5/2021,AIMS,332,346,310,322,182800
10/5/2021,AISA,210,240,206,234,227357100
10/5/2021,AKKU,50,50,50,50,7700
10/5/2021,AKPI,595,625,570,605,50000
10/5/2021,AKRA,4450,4490,4390,4410,5890800
10/5/2021,AKSI,420,420,418,420,12100
10/5/2021,ALDO,825,830,775,790,7225400
10/5/2021,ALKA,246,292,242,250,199700
10/5/2021,ALMI,246,246,236,236,3000
10/5/2021,ALTO,320,320,306,316,12300
10/5/2021,AMAG,330,330,326,330,14300
10/5/2021,AMAN,462,464,458,458,2475900
10/5/2021,AMAR,276,280,274,274,1040800
10/5/2021,AMFG,3850,3870,3850,3850,5100
10/5/2021,AMIN,186,190,182,190,20700
10/5/2021,AMOR,3840,3840,3680,3810,662500
10/5/2021,AMRT,1325,1350,1315,1325,11287500
10/5/2021,ANDI,50,51,50,50,12887900
10/5/2021,ANJT,750,750,740,740,30700
10/5/2021,ANTM,2290,2420,2290,2300,297763700
10/5/2021,APEX,540,550,540,540,25500
10/5/2021,APIC,865,890,865,885,9705200
10/5/2021,APII,183,183,181,183,53100
10/5/2021,APLI,206,214,204,206,284200
10/5/2021,APLN,144,146,139,142,40431200
