<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
07/24/2020,AALI,9450.00,9550.00,9200.00,9375.00,2017000
07/24/2020,ABBA,50.00,50.00,50.00,50.00,1060400
07/24/2020,ABDA,6750.00,6750.00,6750.00,6750.00,0
07/24/2020,ABMM,1145.00,1145.00,1120.00,1120.00,21800
07/24/2020,ACES,1660.00,1660.00,1625.00,1640.00,10768800
07/24/2020,ACST,278.00,308.00,278.00,288.00,6924000
07/24/2020,ADES,920.00,920.00,870.00,900.00,165500
07/24/2020,ADHI,640.00,645.00,630.00,640.00,25235700
07/24/2020,ADMF,7825.00,7850.00,7725.00,7800.00,219400
07/24/2020,ADMG,102.00,134.00,100.00,117.00,32979500
07/24/2020,ADRO,1130.00,1135.00,1085.00,1090.00,57475100
07/24/2020,AGAR,500.00,500.00,484.00,492.00,700
07/24/2020,AGII,560.00,560.00,555.00,555.00,143200
07/24/2020,AGRO,230.00,232.00,216.00,220.00,38167300
07/24/2020,AGRS,101.00,106.00,101.00,105.00,983100
07/24/2020,AHAP,50.00,51.00,50.00,50.00,20500
07/24/2020,AIMS,180.00,180.00,180.00,180.00,0
07/24/2020,AISA,168.00,168.00,168.00,168.00,0
07/24/2020,AKKU,50.00,50.00,50.00,50.00,0
07/24/2020,AKPI,340.00,340.00,340.00,340.00,600
07/24/2020,AKRA,2730.00,2730.00,2610.00,2640.00,14638900
07/24/2020,AKSI,190.00,190.00,186.00,186.00,118300
07/24/2020,ALDO,380.00,400.00,380.00,400.00,1700
07/24/2020,ALKA,418.00,418.00,414.00,414.00,500
07/24/2020,ALMI,206.00,208.00,206.00,208.00,5500
07/24/2020,ALTO,344.00,344.00,326.00,326.00,2100
07/24/2020,AMAG,304.00,308.00,288.00,296.00,4088900
07/24/2020,AMAN,195.00,196.00,195.00,196.00,221600
07/24/2020,AMAR,360.00,360.00,340.00,342.00,161000
07/24/2020,AMFG,2860.00,2860.00,2860.00,2860.00,25900
07/24/2020,AMIN,256.00,256.00,256.00,256.00,100
07/24/2020,AMOR,2050.00,2050.00,2050.00,2050.00,3300
07/24/2020,AMRT,750.00,755.00,745.00,745.00,540500
07/24/2020,ANDI,50.00,50.00,50.00,50.00,54200
07/24/2020,ANJT,600.00,620.00,600.00,620.00,250800
07/24/2020,ANTM,705.00,705.00,685.00,685.00,134255200
07/24/2020,APEX,160.00,172.00,160.00,165.00,14200
07/24/2020,APIC,855.00,855.00,820.00,840.00,11380600
07/24/2020,APII,234.00,234.00,220.00,226.00,36300
07/24/2020,APLI,119.00,121.00,117.00,118.00,5500
07/24/2020,APLN,115.00,120.00,115.00,116.00,50966800
07/24/2020,ARGO,1200.00,1200.00,1200.00,1200.00,0
07/24/2020,ARII,550.00,550.00,468.00,500.00,9900
07/24/2020,ARKA,288.00,288.00,288.00,288.00,0
07/24/2020,ARMY,50.00,50.00,50.00,50.00,0
07/24/2020,ARNA,440.00,440.00,432.00,434.00,171400
07/24/2020,ARTA,326.00,326.00,326.00,326.00,5400
07/24/2020,ARTI,50.00,50.00,50.00,50.00,0
07/24/2020,ARTO,2790.00,2800.00,2770.00,2780.00,81800
07/24/2020,ASBI,300.00,300.00,282.00,300.00,5500
07/24/2020,ASDM,910.00,910.00,910.00,910.00,0
07/24/2020,ASGR,665.00,670.00,655.00,660.00,322200
07/24/2020,ASII,5175.00,5175.00,5000.00,5050.00,32338100
07/24/2020,ASJT,126.00,126.00,120.00,125.00,11400
07/24/2020,ASMI,1160.00,1160.00,1150.00,1155.00,42900
07/24/2020,ASPI,238.00,248.00,238.00,238.00,11533200
07/24/2020,ASPI-W,28.00,32.00,27.00,32.00,11146500
07/24/2020,ASRI,131.00,131.00,127.00,128.00,70528200
07/24/2020,ASRM,1990.00,2000.00,1990.00,1990.00,4500
07/24/2020,ASSA,530.00,540.00,490.00,520.00,16539300
07/24/2020,ATIC,650.00,650.00,650.00,650.00,0
07/24/2020,AUTO,955.00,955.00,935.00,940.00,839300
07/24/2020,AYLS,50.00,50.00,50.00,50.00,300
07/24/2020,AYLS-W,4.00,4.00,4.00,4.00,428100
07/24/2020,BABP,50.00,50.00,50.00,50.00,500
07/24/2020,BABP-W3,22.00,22.00,22.00,22.00,0
07/24/2020,BABP-W4,8.00,8.00,7.00,7.00,350300
07/24/2020,BACA,314.00,314.00,294.00,294.00,98700
07/24/2020,BACA-W2,100.00,100.00,100.00,100.00,0
07/24/2020,BAJA,56.00,58.00,56.00,56.00,467500
07/24/2020,BALI,810.00,850.00,810.00,850.00,1100
07/24/2020,BAPA,50.00,50.00,50.00,50.00,2200
07/24/2020,BAPI,50.00,50.00,50.00,50.00,2200
07/24/2020,BAPI-W,3.00,3.00,2.00,3.00,3599400
07/24/2020,BATA,550.00,565.00,550.00,565.00,200
07/24/2020,BAYU,1145.00,1145.00,1145.00,1145.00,0
07/24/2020,BBCA,31000.00,31000.00,30500.00,30500.00,11673300
07/24/2020,BBHI,125.00,146.00,125.00,136.00,291400
07/24/2020,BBKP,179.00,181.00,179.00,180.00,25256700
07/24/2020,BBLD,382.00,382.00,382.00,382.00,5000
07/24/2020,BBMD,1350.00,1350.00,1350.00,1350.00,100
07/24/2020,BBNI,4710.00,4710.00,4590.00,4610.00,54602800
07/24/2020,BBRI,3130.00,3140.00,3090.00,3090.00,94805600
07/24/2020,BBRM,50.00,50.00,50.00,50.00,0
07/24/2020,BBSS,135.00,137.00,134.00,136.00,9710700
07/24/2020,BBSS-W,5.00,6.00,4.00,5.00,60504400
07/24/2020,BBTN,1295.00,1295.00,1265.00,1275.00,42495200
07/24/2020,BBYB,302.00,306.00,296.00,300.00,247500
07/24/2020,BCAP,156.00,157.00,154.00,156.00,7686700
07/24/2020,BCIC,450.00,450.00,450.00,450.00,0
07/24/2020,BCIP,50.00,50.00,50.00,50.00,30900
07/24/2020,BDMN,2780.00,2840.00,2770.00,2800.00,772300
07/24/2020,BEEF,212.00,216.00,204.00,206.00,7444900
07/24/2020,BEEF-W,12.00,14.00,12.00,13.00,837800
07/24/2020,BEKS,50.00,50.00,50.00,50.00,252900
07/24/2020,BELL,720.00,750.00,720.00,745.00,1051600
07/24/2020,BESS,230.00,242.00,230.00,232.00,438200
07/24/2020,BESS-W,39.00,39.00,39.00,39.00,97000
07/24/2020,BEST,125.00,129.00,124.00,125.00,50365000
07/24/2020,BFIN,268.00,274.00,268.00,270.00,5295000
07/24/2020,BGTG,51.00,52.00,50.00,51.00,3624500
07/24/2020,BHAT,438.00,442.00,434.00,440.00,133257300
07/24/2020,BHIT,50.00,50.00,50.00,50.00,11400
07/24/2020,BIKA,183.00,183.00,174.00,182.00,1200
07/24/2020,BIMA,50.00,50.00,50.00,50.00,200
07/24/2020,BINA,845.00,845.00,835.00,840.00,56800
07/24/2020,BIPI,50.00,50.00,50.00,50.00,25600
