<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
11/8/2021,IHSG,6599.405,6637.011,6592.055,6632.297,181188827
11/8/2021,AALI,10875,10975,10675,10825,2867800
11/8/2021,ABBA,458,462,440,450,5245000
11/8/2021,ABDA,6800,6800,6800,6800,0
11/8/2021,ABMM,1395,1480,1395,1465,6696500
11/8/2021,ACES,1490,1500,1455,1470,7199800
11/8/2021,ACST,264,266,262,264,6453400
11/8/2021,ADES,2750,2790,2660,2670,284200
11/8/2021,ADHI,1100,1105,1080,1080,13533000
11/8/2021,ADMF,7825,7875,7775,7850,101700
11/8/2021,ADMG,230,240,228,234,3709500
11/8/2021,ADRO,1650,1710,1650,1695,58662000
11/8/2021,AGAR,350,350,342,346,7300
11/8/2021,AGII,1470,1485,1445,1445,2741300
11/8/2021,AGRO,2060,2150,2040,2130,63720400
11/8/2021,AGRS,198,204,197,200,126771600
11/8/2021,AHAP,69,71,68,69,4930000
11/8/2021,AIMS,450,480,450,460,26400
11/8/2021,AISA,226,234,220,224,8071400
11/8/2021,AKKU,50,50,50,50,13000
11/8/2021,AKPI,725,730,700,700,20200
11/8/2021,AKRA,4170,4290,4170,4290,17808800
11/8/2021,AKSI,470,494,462,468,46000
11/8/2021,ALDO,755,800,750,795,16852600
11/8/2021,ALKA,266,266,238,244,78100
11/8/2021,ALMI,236,236,236,236,200
11/8/2021,ALTO,298,298,290,290,50100
11/8/2021,AMAG,336,338,330,338,54400
11/8/2021,AMAN,492,494,492,492,1480200
11/8/2021,AMAR,296,332,296,330,38620300
11/8/2021,AMFG,4760,4900,4430,4680,86500
11/8/2021,AMIN,195,198,191,194,259900
11/8/2021,AMOR,3820,3870,3810,3870,627100
11/8/2021,AMRT,1200,1215,1190,1200,8534200
11/8/2021,ANDI,50,50,50,50,481200
11/8/2021,ANJT,1120,1145,1050,1080,365400
11/8/2021,ANTM,2380,2400,2350,2370,46985500
11/8/2021,APEX,540,555,535,555,8300
11/8/2021,APIC,995,1015,995,1015,9148200
11/8/2021,APII,181,185,180,182,769600
11/8/2021,APLI,200,200,198,200,10600
11/8/2021,APLN,139,141,139,140,4239400
11/8/2021,ARCI,600,615,600,600,5212400
11/8/2021,ARGO,1705,1705,1705,1705,0
11/8/2021,ARII,300,300,294,296,16500
11/8/2021,ARKA,64,69,63,67,61763700
11/8/2021,ARMY,50,50,50,50,0
11/8/2021,ARNA,865,880,835,880,2042300
11/8/2021,ARTA,1820,1870,1820,1870,44100
11/8/2021,ARTI,50,50,50,50,1700
11/8/2021,ARTO,15200,16200,15150,16025,47249200
11/8/2021,ASBI,294,294,288,290,67500
11/8/2021,ASDM,970,970,965,965,5500
11/8/2021,ASGR,755,770,735,765,676500
11/8/2021,ASII,5925,6000,5900,5925,23177300
11/8/2021,ASJT,147,150,146,148,521900
11/8/2021,ASMI,330,330,324,326,90000
11/8/2021,ASPI,76,82,76,78,6734000
11/8/2021,ASPI-W,18,19,17,18,3993000
11/8/2021,ASRI,187,188,184,185,10876600
11/8/2021,ASRM,1595,1645,1595,1645,300
11/8/2021,ASSA,3320,3380,3290,3320,7995700
11/8/2021,ATAP,200,258,199,218,106731400
11/8/2021,ATIC,625,625,610,615,111800
11/8/2021,AUTO,1125,1135,1120,1125,1243400
11/8/2021,AYLS,146,146,141,142,5221900
11/8/2021,BABP,216,246,216,246,535228600
11/8/2021,BABP-W3,135,150,135,148,237700
11/8/2021,BABP-W4,161,212,160,206,209200
11/8/2021,BACA,310,322,306,310,303495600
11/8/2021,BACA-W2,102,102,102,102,0
11/8/2021,BAJA,348,370,344,364,8774100
11/8/2021,BALI,900,945,875,890,6598300
11/8/2021,BANK,2440,2600,2420,2530,16148900
11/8/2021,BANK-W,2440,2440,2410,2410,2100700
11/8/2021,BAPA,66,74,64,71,140882100
11/8/2021,BAPI,50,50,50,50,22000
11/8/2021,BAPI-W,7,7,6,7,5230400
11/8/2021,BATA,505,515,500,500,104700
11/8/2021,BAYU,1155,1155,1135,1135,8900
11/8/2021,BBCA,7500,7600,7450,7575,85441700
11/8/2021,BBHI,6900,7950,6900,7600,9584700
11/8/2021,BBKP,430,448,430,442,181412200
11/8/2021,BBLD,400,408,396,408,10200
11/8/2021,BBMD,2150,2200,2130,2200,16800
11/8/2021,BBNI,7000,7125,6925,7050,24935800
11/8/2021,BBRI,4250,4260,4220,4230,79465600
11/8/2021,BBRM,50,50,50,50,2400
11/8/2021,BBSI,5900,5925,5825,5900,7300
11/8/2021,BBSS,70,71,68,69,17992400
11/8/2021,BBTN,1765,1800,1760,1795,38909300
11/8/2021,BBYB,1465,1620,1450,1560,247167100
11/8/2021,BCAP,103,105,103,105,28322100
11/8/2021,BCIC,258,298,258,286,269268100
11/8/2021,BCIP,67,70,65,66,32627600
11/8/2021,BDMN,2580,2610,2580,2590,1866600
11/8/2021,BEBS,2250,2370,2130,2340,28971500
11/8/2021,BEEF,88,89,83,86,26781300
11/8/2021,BEKS,73,75,71,73,331601900
11/8/2021,BELL,172,173,163,163,1172700
11/8/2021,BESS,1930,1975,1925,1975,937900
11/8/2021,BESS-W,1690,1925,1690,1920,300
11/8/2021,BEST,131,133,130,130,10019100
11/8/2021,BFIN,1025,1030,1015,1020,14197400
11/8/2021,BGTG,196,238,193,236,751307600
11/8/2021,BHAT,890,900,885,895,830300
11/8/2021,BHIT,62,65,61,63,369538100
11/8/2021,BIKA,274,282,272,278,290300
11/8/2021,BIMA,198,199,188,190,9506200
11/8/2021,BINA,3670,3700,3540,3650,2684400
11/8/2021,BIPI,51,52,50,51,331187600
11/8/2021,BIPI-W,16,16,15,15,9766800
11/8/2021,BIPP,54,55,52,53,5804400
11/8/2021,BIRD,1450,1490,1445,1450,3067000
11/8/2021,BISI,995,1000,990,995,493600
11/8/2021,BJBR,1430,1430,1415,1420,2796700
11/8/2021,BJTM,760,770,755,770,6761300
11/8/2021,BKDP,50,51,50,50,361600
11/8/2021,BKSL,69,69,65,66,165302000
11/8/2021,BKSW,185,204,184,196,86577500
11/8/2021,BLTA,50,50,50,50,50700
11/8/2021,BLTZ,3240,3240,3050,3150,1600
11/8/2021,BLUE,810,815,790,805,203800
11/8/2021,BMAS,1390,1540,1355,1395,1949600
11/8/2021,BMHS,905,910,885,895,48182800
11/8/2021,BMRI,7200,7200,7000,7000,25258700
11/8/2021,BMSR,177,183,175,179,645700
11/8/2021,BMTR,276,278,274,276,26178100
11/8/2021,BNBA,2150,2600,2120,2600,55932300
11/8/2021,BNBR,50,50,50,50,276600
11/8/2021,BNGA,1060,1070,1055,1060,9371500
11/8/2021,BNII,346,368,344,356,50424400
11/8/2021,BNLI,1750,1795,1750,1750,470800
11/8/2021,BOBA,308,308,290,294,13428000
11/8/2021,BOGA,1490,1500,1455,1480,112265000
11/8/2021,BOLA,745,800,730,760,33642300
11/8/2021,BOLT,685,685,650,685,1400
11/8/2021,BOSS,90,92,89,89,18728400
11/8/2021,BPFI,1000,1000,1000,1000,0
11/8/2021,BPII,4650,4650,4650,4650,100
11/8/2021,BPTR,199,199,185,185,3847300
11/8/2021,BRAM,7500,7975,7450,7975,5200
11/8/2021,BRIS,2090,2140,2080,2090,46594400
11/8/2021,BRMS,99,101,97,99,152579100
11/8/2021,BRNA,1210,1210,1200,1200,700
11/8/2021,BRPT,990,1000,970,975,54594600
11/8/2021,BSDE,1105,1120,1095,1110,9819800
11/8/2021,BSIM,850,945,850,915,1064700
11/8/2021,BSSR,2500,2570,2500,2540,37400
