<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
12/23/2020,AALI,11700.00,11850.00,11200.00,11500.00,3293200
12/23/2020,ABBA,74.00,90.00,74.00,79.00,149162100
12/23/2020,ABDA,5575.00,5575.00,5575.00,5575.00,200
12/23/2020,ABMM,840.00,840.00,750.00,770.00,792300
12/23/2020,ACES,1745.00,1790.00,1660.00,1780.00,20696500
12/23/2020,ACST,446.00,466.00,406.00,438.00,237580000
12/23/2020,ADES,1545.00,1575.00,1450.00,1570.00,239900
12/23/2020,ADHI,1570.00,1615.00,1465.00,1555.00,77456700
12/23/2020,ADMF,8700.00,8750.00,8425.00,8600.00,256400
12/23/2020,ADMG,181.00,244.00,170.00,244.00,91492800
12/23/2020,ADRO,1500.00,1540.00,1400.00,1490.00,177123600
12/23/2020,AGAR,398.00,398.00,380.00,380.00,10400
12/23/2020,AGII,860.00,920.00,805.00,815.00,1373300
12/23/2020,AGRO,1035.00,1035.00,1035.00,1035.00,0
12/23/2020,AGRS,172.00,180.00,172.00,177.00,150800
12/23/2020,AHAP,58.00,63.00,57.00,61.00,117700
12/23/2020,AIMS,132.00,143.00,132.00,133.00,48400
12/23/2020,AISA,448.00,460.00,414.00,422.00,143238300
12/23/2020,AKKU,50.00,50.00,50.00,50.00,5400
12/23/2020,AKPI,474.00,585.00,474.00,490.00,36200
12/23/2020,AKRA,3330.00,3380.00,3110.00,3240.00,26242700
12/23/2020,AKSI,408.00,408.00,390.00,400.00,4600
12/23/2020,ALDO,420.00,440.00,420.00,440.00,156400
12/23/2020,ALKA,278.00,322.00,270.00,308.00,34500
12/23/2020,ALMI,260.00,270.00,260.00,270.00,12900
12/23/2020,ALTO,308.00,340.00,304.00,328.00,24800
12/23/2020,AMAG,232.00,232.00,220.00,222.00,586700
12/23/2020,AMAN,308.00,308.00,308.00,308.00,245000
12/23/2020,AMAR,290.00,290.00,286.00,288.00,88700
12/23/2020,AMFG,2750.00,2750.00,2750.00,2750.00,10300
12/23/2020,AMIN,264.00,264.00,264.00,264.00,100
12/23/2020,AMOR,2940.00,2940.00,2920.00,2920.00,48600
12/23/2020,AMRT,730.00,765.00,715.00,765.00,7808200
12/23/2020,ANDI,53.00,57.00,53.00,55.00,57589000
12/23/2020,ANJT,690.00,695.00,690.00,695.00,9800
12/23/2020,ANTM,1830.00,1850.00,1720.00,1790.00,659296400
12/23/2020,APEX,515.00,530.00,476.00,490.00,145900
12/23/2020,APIC,775.00,775.00,755.00,755.00,11139000
12/23/2020,APII,154.00,159.00,152.00,158.00,25900
12/23/2020,APLI,185.00,190.00,180.00,190.00,58100
12/23/2020,APLN,202.00,222.00,187.00,206.00,408136700
12/23/2020,ARGO,1970.00,1970.00,1840.00,1875.00,8400
12/23/2020,ARII,410.00,410.00,390.00,390.00,10700
12/23/2020,ARKA,70.00,70.00,66.00,67.00,29750000
12/23/2020,ARMY,50.00,50.00,50.00,50.00,0
12/23/2020,ARNA,665.00,665.00,635.00,640.00,3124100
12/23/2020,ARTA,272.00,272.00,272.00,272.00,100
12/23/2020,ARTI,50.00,50.00,50.00,50.00,7100
12/23/2020,ARTO,4130.00,4160.00,3900.00,4070.00,3034600
12/23/2020,ASBI,314.00,314.00,314.00,314.00,1100
12/23/2020,ASDM,890.00,895.00,890.00,890.00,2300
12/23/2020,ASGR,835.00,850.00,780.00,815.00,1379400
12/23/2020,ASII,6025.00,6100.00,5825.00,6000.00,73880100
12/23/2020,ASJT,190.00,190.00,177.00,177.00,146300
12/23/2020,ASMI,980.00,980.00,970.00,975.00,19100
12/23/2020,ASPI,104.00,112.00,102.00,105.00,32945100
12/23/2020,ASPI-W,13.00,13.00,12.00,13.00,999000
12/23/2020,ASRI,276.00,276.00,250.00,262.00,303485300
12/23/2020,ASRM,1680.00,1680.00,1680.00,1680.00,200
12/23/2020,ASSA,610.00,655.00,575.00,630.00,31368200
12/23/2020,ATAP,161.00,161.00,161.00,161.00,214600
12/23/2020,ATIC,565.00,565.00,565.00,565.00,100
12/23/2020,AUTO,1160.00,1160.00,1080.00,1140.00,3764500
12/23/2020,AYLS,50.00,50.00,50.00,50.00,799500
12/23/2020,AYLS-W,4.00,4.00,3.00,4.00,173400
12/23/2020,BABP,50.00,50.00,50.00,50.00,3790000
12/23/2020,BABP-W3,26.00,26.00,26.00,26.00,0
12/23/2020,BABP-W4,8.00,8.00,7.00,8.00,679300
12/23/2020,BACA,394.00,394.00,378.00,380.00,69000
12/23/2020,BACA-W2,100.00,100.00,100.00,100.00,0
12/23/2020,BAJA,130.00,132.00,122.00,124.00,2122500
12/23/2020,BALI,820.00,825.00,810.00,820.00,110700
12/23/2020,BAPA,50.00,50.00,50.00,50.00,1500
12/23/2020,BAPI,50.00,50.00,50.00,50.00,7900
12/23/2020,BAPI-W,2.00,2.00,1.00,2.00,3392500
12/23/2020,BATA,630.00,635.00,630.00,630.00,15400
12/23/2020,BAYU,1120.00,1120.00,1120.00,1120.00,0
12/23/2020,BBCA,34525.00,34525.00,33100.00,33625.00,15389600
12/23/2020,BBHI,530.00,560.00,470.00,496.00,10957300
12/23/2020,BBKP,635.00,675.00,580.00,635.00,1089262100
12/23/2020,BBLD,346.00,346.00,346.00,346.00,800
12/23/2020,BBMD,1405.00,1405.00,1405.00,1405.00,400
12/23/2020,BBNI,6300.00,6425.00,5950.00,6250.00,55527400
12/23/2020,BBRI,4150.00,4180.00,3950.00,4160.00,170156900
12/23/2020,BBRM,50.00,50.00,50.00,50.00,0
12/23/2020,BBSI,790.00,800.00,780.00,800.00,172400
12/23/2020,BBSS,99.00,108.00,93.00,100.00,19003500
12/23/2020,BBSS-W,3.00,4.00,3.00,4.00,1333500
12/23/2020,BBTN,1875.00,1900.00,1735.00,1800.00,151760100
12/23/2020,BBYB,298.00,300.00,298.00,300.00,59800
12/23/2020,BCAP,130.00,132.00,127.00,129.00,518600
