<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
11/24/2021,IHSG,6697.424,6698.414,6668.054,6683.277,238500627
11/24/2021,AALI,10350,10400,10225,10225,1629700
11/24/2021,ABBA,412,416,408,410,2115000
11/24/2021,ABDA,6700,6700,6700,6700,0
11/24/2021,ABMM,1455,1475,1425,1450,4313400
11/24/2021,ACES,1400,1415,1385,1410,17800500
11/24/2021,ACST,252,256,250,254,9424000
11/24/2021,ADES,2880,2910,2860,2860,189200
11/24/2021,ADHI,1135,1160,1125,1135,22024600
11/24/2021,ADMF,7825,7850,7800,7825,188700
11/24/2021,ADMG,216,220,214,216,894800
11/24/2021,ADRO,1720,1730,1695,1695,100386500
11/24/2021,AGAR,340,364,340,344,4000
11/24/2021,AGII,1485,1510,1460,1500,4429100
11/24/2021,AGRO,2030,2120,2010,2090,36226700
11/24/2021,AGRS,187,189,186,187,7905800
11/24/2021,AHAP,69,73,68,71,13955800
11/24/2021,AIMS,490,510,462,498,1675100
11/24/2021,AISA,226,228,222,224,4366800
11/24/2021,AKKU,50,50,50,50,7500
11/24/2021,AKPI,735,735,700,735,12000
11/24/2021,AKRA,4170,4360,4170,4300,24844800
11/24/2021,AKSI,428,434,428,428,15300
11/24/2021,ALDO,785,815,780,795,5871900
11/24/2021,ALKA,240,240,236,240,5200
11/24/2021,ALMI,250,250,244,248,41600
11/24/2021,ALTO,280,280,270,280,27600
11/24/2021,AMAG,358,358,344,346,200200
11/24/2021,AMAN,510,515,505,505,2105100
11/24/2021,AMAR,298,314,290,312,9752500
11/24/2021,AMFG,4740,4880,4650,4800,126400
11/24/2021,AMIN,238,264,238,256,1633900
11/24/2021,AMOR,3990,4140,3960,4050,833500
11/24/2021,AMRT,1250,1275,1235,1270,7688300
11/24/2021,ANDI,50,50,50,50,9100
11/24/2021,ANJT,975,980,945,975,174200
11/24/2021,ANTM,2400,2450,2380,2440,73287900
11/24/2021,APEX,540,560,540,555,18300
11/24/2021,APIC,1005,1015,1000,1010,7283700
11/24/2021,APII,188,250,188,218,23869200
11/24/2021,APLI,198,204,198,204,3500
11/24/2021,APLN,137,138,133,135,18420100
11/24/2021,ARCI,595,605,580,590,9336800
11/24/2021,ARGO,1580,1710,1580,1710,10500
11/24/2021,ARII,282,290,282,290,25800
11/24/2021,ARKA,65,66,63,64,14758100
11/24/2021,ARMY,50,50,50,50,0
11/24/2021,ARNA,860,860,845,850,373300
11/24/2021,ARTA,2000,2180,1980,2040,339900
11/24/2021,ARTI,50,50,50,50,4700
11/24/2021,ARTO,14700,15500,14325,15200,38573200
11/24/2021,ASBI,296,314,292,302,31900
11/24/2021,ASDM,950,955,940,950,3400
11/24/2021,ASGR,800,805,800,800,459600
11/24/2021,ASII,6275,6275,6200,6225,25645300
11/24/2021,ASJT,147,151,146,151,1317600
11/24/2021,ASMI,296,296,284,288,642500
11/24/2021,ASPI,75,77,74,74,1877000
11/24/2021,ASPI-W,19,19,17,18,1168900
11/24/2021,ASRI,185,192,185,188,59437400
11/24/2021,ASRM,1645,1645,1645,1645,100
11/24/2021,ASSA,3520,3530,3430,3450,7896600
11/24/2021,ATAP,176,182,165,169,5807400
11/24/2021,ATIC,640,640,630,635,184700
11/24/2021,AUTO,1335,1375,1320,1360,5596700
11/24/2021,AYLS,232,240,214,228,56487100
11/24/2021,BABP,214,214,204,208,149699300
11/24/2021,BABP-W3,107,118,107,114,10000
11/24/2021,BABP-W4,168,170,133,154,129600
11/24/2021,BACA,296,300,288,290,35314900
11/24/2021,BACA-W2,102,102,102,102,0
11/24/2021,BAJA,384,388,376,378,882300
11/24/2021,BALI,960,975,930,955,2417300
11/24/2021,BANK,2670,2740,2640,2690,32464500
11/24/2021,BANK-W,2520,2520,2520,2520,0
11/24/2021,BAPA,80,83,74,76,91555800
11/24/2021,BAPI,50,50,50,50,146900
11/24/2021,BAPI-W,7,8,6,7,10479400
11/24/2021,BATA,500,500,498,500,2900
11/24/2021,BAYU,1090,1215,1090,1190,2000
11/24/2021,BBCA,7575,7575,7425,7475,35181400
11/24/2021,BBHI,6900,7500,6825,6950,10177100
11/24/2021,BBKP,278,322,278,314,2296475700
11/24/2021,BBLD,400,406,400,400,3500
11/24/2021,BBMD,2050,2060,2040,2050,30100
11/24/2021,BBNI,7075,7125,7025,7075,19928100
11/24/2021,BBRI,4200,4230,4190,4210,111072800
11/24/2021,BBRM,50,50,50,50,460900
11/24/2021,BBSI,5800,5800,5675,5800,27200
11/24/2021,BBSS,66,69,65,68,16415600
11/24/2021,BBTN,1820,1830,1810,1815,17947400
11/24/2021,BBYB,2120,2190,2070,2110,77319500
11/24/2021,BCAP,94,95,89,92,38497700
11/24/2021,BCIC,244,278,236,260,48704800
11/24/2021,BCIP,112,120,112,112,17622100
11/24/2021,BDMN,2480,2530,2480,2490,2115400
11/24/2021,BEBS,3440,3570,3330,3450,23273100
11/24/2021,BEEF,82,83,79,80,8677100
11/24/2021,BEKS,64,66,63,65,89870200
11/24/2021,BELL,176,176,168,176,346600
11/24/2021,BESS,1915,1935,1915,1930,502300
11/24/2021,BESS-W,1795,1795,1795,1795,900
11/24/2021,BEST,127,130,127,128,11462300
11/24/2021,BFIN,1060,1060,1015,1040,26036300
11/24/2021,BGTG,210,226,210,216,121559300
11/24/2021,BHAT,920,925,910,925,1754900
11/24/2021,BHIT,57,58,55,55,173433700
11/24/2021,BIKA,268,270,258,262,129400
11/24/2021,BIMA,192,195,187,187,4973700
11/24/2021,BINA,3560,3740,3480,3640,2569100
11/24/2021,BIPI,52,54,50,51,714478000
11/24/2021,BIPI-W,16,17,16,17,16252500
11/24/2021,BIPP,52,54,52,52,708700
11/24/2021,BIRD,1590,1610,1565,1580,7154000
11/24/2021,BISI,1000,1010,995,995,332300
11/24/2021,BJBR,1415,1415,1395,1395,3105200
11/24/2021,BJTM,760,765,760,760,2121000
11/24/2021,BKDP,51,51,50,51,900
11/24/2021,BKSL,66,67,64,65,48203700
11/24/2021,BKSW,184,188,183,185,6553800
11/24/2021,BLTA,50,50,50,50,18900
11/24/2021,BLTZ,3170,3190,3130,3130,700
11/24/2021,BLUE,790,795,780,780,205300
11/24/2021,BMAS,1430,1450,1400,1445,90000
11/24/2021,BMHS,885,885,840,850,27278600
11/24/2021,BMRI,7125,7175,7100,7150,28108500
11/24/2021,BMSR,234,238,226,232,1384300
11/24/2021,BMTR,272,274,270,272,16008700
11/24/2021,BNBA,3220,3620,3070,3340,34042300
11/24/2021,BNBR,50,50,50,50,6700
11/24/2021,BNGA,1040,1045,1030,1035,4217000
11/24/2021,BNII,386,390,376,382,29129500
11/24/2021,BNLI,1745,1760,1735,1735,134100
11/24/2021,BOBA,272,274,264,268,2155700
11/24/2021,BOGA,1480,1490,1445,1490,121131600
11/24/2021,BOLA,705,725,680,700,5949400
11/24/2021,BOLT,685,685,685,685,0
11/24/2021,BOSS,91,92,86,86,34392100
11/24/2021,BPFI,1035,1035,1035,1035,0
11/24/2021,BPII,4900,5200,4900,5200,4000
11/24/2021,BPTR,310,312,286,286,6883800
11/24/2021,BRAM,8950,9100,8650,8650,12400
11/24/2021,BRIS,2050,2060,2040,2050,9063300
11/24/2021,BRMS,120,126,116,119,937049800
11/24/2021,BRNA,1235,1235,1135,1205,4100
11/24/2021,BRPT,1070,1080,1045,1065,60376400
11/24/2021,BSDE,1195,1195,1150,1165,24580200
11/24/2021,BSIM,960,975,930,940,145600
11/24/2021,BSSR,3120,3150,3120,3140,21000
11/24/2021,BSWD,1750,1750,1750,1750,0
11/24/2021,BTEK,50,50,50,50,100800
11/24/2021,BTEL,50,50,50,50,0
11/24/2021,BTON,408,408,402,402,224500
11/24/2021,BTPN,2710,2720,2700,2720,88200
11/24/2021,BTPS,4040,4040,3890,3910,6885500
11/24/2021,BUDI,187,189,182,182,16621500
11/24/2021,BUKA,670,675,665,665,135224100
11/24/2021,BUKK,1515,1790,1510,1575,1197000
11/24/2021,BULL,250,256,246,250,213925800
11/24/2021,BULL-W2,54,55,51,51,1300
11/24/2021,BUMI,71,73,70,71,280414300
11/24/2021,BUVA,60,60,60,60,0
11/24/2021,BVIC,180,192,176,190,87533200
11/24/2021,BWPT,88,89,86,86,30783800
11/24/2021,BYAN,26000,26950,25900,26200,53700
11/24/2021,CAKK,109,111,106,106,17503000
11/24/2021,CAMP,296,304,296,302,539300
11/24/2021,CANI,204,204,195,200,1090400
11/24/2021,CARE,484,496,480,488,399984200
11/24/2021,CARS,50,50,50,50,900
11/24/2021,CASA,474,482,472,482,4795900
11/24/2021,CASH,348,368,340,366,12119000
11/24/2021,CASS,520,525,515,520,36200
11/24/2021,CBMF,102,104,96,96,84236900
11/24/2021,CCSI,545,560,520,540,1627600
11/24/2021,CEKA,1930,1940,1920,1930,9600
11/24/2021,CENT,294,298,282,286,37545500
11/24/2021,CFIN,268,270,266,270,3572500
11/24/2021,CINT,262,272,260,268,62100
11/24/2021,CITA,2940,2940,2900,2940,5000
11/24/2021,CITY,179,179,171,174,152200
11/24/2021,CLAY,865,865,815,820,9300
11/24/2021,CLEO,476,476,468,468,3186800
11/24/2021,CLPI,1035,1035,1030,1035,16900
11/24/2021,CMNP,1405,1445,1405,1420,27400
11/24/2021,CMNP-W,400,400,400,400,1200
11/24/2021,CMNT,1070,1070,1040,1045,35659000
11/24/2021,CMPP,184,184,184,184,0
11/24/2021,CNKO,50,50,50,50,31100
11/24/2021,CNTB,250,250,250,250,0
11/24/2021,CNTX,230,230,210,210,100600
11/24/2021,COCO,272,282,258,262,5761300
11/24/2021,COCO-W,73,76,73,76,2900
11/24/2021,COWL,50,50,50,50,0
11/24/2021,CPIN,5950,6050,5900,6000,6709300
11/24/2021,CPRI,50,50,50,50,0
11/24/2021,CPRI-W,12,12,12,12,0
11/24/2021,CPRO,103,128,103,125,3436341500
11/24/2021,CSAP,585,595,580,580,140200
11/24/2021,CSIS,167,173,165,166,39612400
11/24/2021,CSMI,3560,3560,3560,3560,0
11/24/2021,CSRA,540,545,525,535,3113500
11/24/2021,CTBN,2600,2800,2600,2650,4200
11/24/2021,CTRA,1180,1185,1140,1140,25522500
11/24/2021,CTTH,50,50,50,50,142800
11/24/2021,DADA,50,50,50,50,231900
11/24/2021,DADA-W,13,13,12,12,6088700
11/24/2021,DART,250,270,246,268,981900
11/24/2021,DAYA,278,290,270,290,28300
11/24/2021,DCII,43950,43950,43000,43000,1200
11/24/2021,DEAL,50,50,50,50,233300
11/24/2021,DEFI,1050,1150,980,1010,2300
11/24/2021,DEWA,50,50,50,50,1499000
11/24/2021,DFAM,386,392,366,382,938600
11/24/2021,DGIK,150,166,149,161,101658400
11/24/2021,DGNS,765,780,765,775,8446700
11/24/2021,DIGI,198,202,191,191,16591800
11/24/2021,DILD,172,174,170,172,2642400
11/24/2021,DIVA,2060,2090,2060,2060,187900
11/24/2021,DKFT,134,136,133,135,6240500
11/24/2021,DLTA,3870,3900,3860,3890,9600
11/24/2021,DMAS,224,224,220,222,9536000
11/24/2021,DMMX,2850,2920,2820,2860,17187000
11/24/2021,DMND,860,875,855,855,16000
11/24/2021,DNAR,290,296,270,286,194136300
11/24/2021,DNET,3290,3300,3250,3300,20900
11/24/2021,DOID,300,304,298,298,55509600
11/24/2021,DPNS,428,428,400,400,540700
11/24/2021,DPUM,50,50,50,50,0
11/24/2021,DSFI,112,112,110,110,1836800
11/24/2021,DSNG,585,595,580,590,27974700
11/24/2021,DSSA,51300,51375,51300,51375,500
11/24/2021,DUCK,176,176,176,176,0
11/24/2021,DUTI,3310,3310,3310,3310,10100
11/24/2021,DVLA,2750,2830,2750,2830,99000
11/24/2021,DWGL,185,185,180,180,12600
11/24/2021,DWGL-W,27,28,26,28,80500
11/24/2021,DYAN,83,84,82,83,8399600
11/24/2021,EAST,100,101,96,96,12686400
11/24/2021,EAST-W,13,13,12,12,10262100
11/24/2021,ECII,900,900,900,900,0
11/24/2021,EDGE,23500,23500,23500,23500,48900
11/24/2021,EKAD,1480,1490,1475,1475,137800
11/24/2021,ELSA,288,294,288,294,24792000
11/24/2021,ELTY,50,50,50,50,87500
11/24/2021,EMDE,177,185,177,183,28500
11/24/2021,EMTK,2010,2010,1955,1960,18712600
11/24/2021,ENRG,115,121,115,119,447887500
11/24/2021,ENVY,50,50,50,50,0
11/24/2021,ENZO,50,50,50,50,2167500
11/24/2021,ENZO-W,16,17,16,16,644700
11/24/2021,EPAC,50,51,50,51,5422100
11/24/2021,EPMT,2670,2700,2610,2620,90000
11/24/2021,ERAA,655,660,640,645,27522000
11/24/2021,ERTX,190,195,190,191,75500
11/24/2021,ESIP,91,98,91,91,3781100
11/24/2021,ESSA,372,376,358,368,76551300
11/24/2021,ESTA,276,322,272,296,10385200
11/24/2021,ESTI,152,152,147,148,1134300
11/24/2021,ETWA,62,62,62,62,0
11/24/2021,EXCL,2920,3000,2920,2970,13356900
11/24/2021,FAPA,3170,3180,3150,3180,104800
11/24/2021,FAST,995,995,985,985,2900
11/24/2021,FASW,7600,7600,7600,7600,0
