<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
8/30/2021,IHSG,6062.113,6144.902,6062.113,6144.902,179546542
8/30/2021,AALI,8400,8450,8350,8425,568600
8/30/2021,ABBA,710,725,680,690,18614200
8/30/2021,ABDA,6950,6950,6950,6950,0
8/30/2021,ABMM,1330,1410,1300,1320,165200
8/30/2021,ACES,1410,1440,1395,1425,15522100
8/30/2021,ACST,238,246,238,242,28037500
8/30/2021,ADES,3150,3220,3030,3170,517900
8/30/2021,ADHI,715,740,715,730,18815600
8/30/2021,ADMF,7650,7700,7625,7650,52400
8/30/2021,ADMG,216,216,208,212,1947400
8/30/2021,ADRO,1260,1300,1260,1300,79496000
8/30/2021,AGAR,372,374,372,372,15800
8/30/2021,AGII,1300,1335,1250,1330,11135400
8/30/2021,AGRO,2270,2380,2250,2370,76324700
8/30/2021,AGRS,270,284,268,268,20211500
8/30/2021,AHAP,59,60,58,60,249200
8/30/2021,AIMS,352,354,348,348,72800
8/30/2021,AISA,202,206,202,202,4744600
8/30/2021,AKKU,50,50,50,50,1400
8/30/2021,AKPI,625,630,615,620,13900
8/30/2021,AKRA,3840,3890,3810,3850,11150700
8/30/2021,AKSI,422,440,422,424,8200
8/30/2021,ALDO,700,770,695,770,9430300
8/30/2021,ALKA,220,226,220,224,4200
8/30/2021,ALMI,236,274,232,242,234800
8/30/2021,ALTO,312,312,294,304,58900
8/30/2021,AMAG,314,316,300,312,210000
8/30/2021,AMAN,446,446,442,442,929000
8/30/2021,AMAR,292,304,292,292,4817400
8/30/2021,AMFG,3920,4000,3910,3920,52800
8/30/2021,AMIN,191,199,190,190,43100
8/30/2021,AMOR,3430,3490,3370,3390,606400
8/30/2021,AMRT,1310,1350,1300,1330,28046900
8/30/2021,ANDI,50,50,50,50,20500
8/30/2021,ANJT,695,705,685,685,12900
8/30/2021,ANTM,2280,2320,2280,2310,37542900
8/30/2021,APEX,535,550,520,550,43800
8/30/2021,APIC,860,885,855,880,13164900
8/30/2021,APII,175,193,174,181,1481200
8/30/2021,APLI,208,208,202,208,30900
8/30/2021,APLN,124,125,122,123,7366100
8/30/2021,ARCI,610,620,600,620,17169700
8/30/2021,ARGO,1855,1855,1850,1850,200
8/30/2021,ARII,296,296,286,296,122000
8/30/2021,ARKA,50,50,50,50,118500
8/30/2021,ARMY,50,50,50,50,0
8/30/2021,ARNA,820,820,780,780,2373900
8/30/2021,ARTA,1120,1125,1095,1100,148700
8/30/2021,ARTI,50,50,50,50,13300
8/30/2021,ARTO,15825,16025,15500,15725,19513400
8/30/2021,ASBI,270,274,270,274,22500
8/30/2021,ASDM,900,915,890,900,30300
8/30/2021,ASGR,680,685,675,680,214700
8/30/2021,ASII,5100,5275,5100,5275,51914600
8/30/2021,ASJT,135,135,129,130,1089300
8/30/2021,ASMI,161,170,150,150,2119000
8/30/2021,ASPI,52,52,50,50,3775300
8/30/2021,ASPI-W,15,16,14,15,4293500
8/30/2021,ASRI,156,161,155,161,15573700
8/30/2021,ASRM,1545,1545,1520,1540,8700
8/30/2021,ASSA,2640,2740,2640,2710,10992200
8/30/2021,ATAP,102,104,101,103,123500
8/30/2021,ATIC,805,830,805,810,303000
8/30/2021,AUTO,1015,1025,1005,1015,1790300
8/30/2021,AYLS,72,75,70,71,7807500
8/30/2021,BABP,438,462,434,450,544409500
8/30/2021,BABP-W3,320,330,320,320,8200
8/30/2021,BABP-W4,378,436,378,414,58700
8/30/2021,BACA,462,476,452,466,72623000
8/30/2021,BACA-W2,388,388,388,388,0
8/30/2021,BAJA,396,410,394,404,994500
8/30/2021,BALI,765,810,765,790,1867600
8/30/2021,BANK,3330,3400,3320,3390,25656000
8/30/2021,BANK-W,3510,3510,3510,3510,0
8/30/2021,BAPA,60,60,56,56,756500
8/30/2021,BAPI,50,50,50,50,261800
8/30/2021,BAPI-W,5,6,4,6,87320200
8/30/2021,BATA,650,740,650,685,2400
8/30/2021,BAYU,940,1150,940,1150,7700
8/30/2021,BBCA,32650,32900,32600,32825,14912900
8/30/2021,BBHI,2230,2300,2170,2210,1940000
8/30/2021,BBKP,500,510,484,486,448049300
8/30/2021,BBLD,434,436,412,430,5000
8/30/2021,BBMD,1980,2050,1920,1945,81900
8/30/2021,BBNI,5375,5425,5300,5400,23705900
8/30/2021,BBRI,3850,3940,3840,3940,116852400
8/30/2021,BBRM,50,50,50,50,1500
8/30/2021,BBSI,5700,5700,5400,5600,62000
8/30/2021,BBSS,50,50,50,50,198200
8/30/2021,BBTN,1420,1425,1400,1420,33967500
8/30/2021,BBYB,1590,1680,1550,1630,135498300
8/30/2021,BCAP,121,124,119,121,65586200
8/30/2021,BCIC,424,476,398,462,10763200
8/30/2021,BCIP,53,54,52,53,1359400
8/30/2021,BDMN,2300,2310,2240,2270,3548100
8/30/2021,BEBS,1045,1220,1000,1030,23452500
8/30/2021,BEEF,79,79,76,77,6004200
8/30/2021,BEKS,100,101,99,101,79230200
8/30/2021,BELL,140,142,135,137,766800
8/30/2021,BESS,770,770,730,750,10100
8/30/2021,BESS-W,284,284,284,284,0
8/30/2021,BEST,119,122,118,122,10291400
8/30/2021,BFIN,1120,1120,1075,1090,75273000
8/30/2021,BGTG,254,256,238,240,190512600
8/30/2021,BHAT,760,760,760,760,0
8/30/2021,BHIT,95,97,93,95,193893500
8/30/2021,BIKA,410,410,382,382,137600
8/30/2021,BIMA,120,146,118,127,112573600
8/30/2021,BINA,4650,4700,4450,4560,519600
8/30/2021,BIPI,50,50,50,50,101000
8/30/2021,BIPI-W,8,10,8,10,25208600
8/30/2021,BIPP,52,58,52,53,8344600
8/30/2021,BIRD,1060,1090,1040,1045,2075400
8/30/2021,BISI,955,965,950,965,232000
8/30/2021,BJBR,1225,1245,1225,1240,2677500
8/30/2021,BJTM,705,710,700,705,2734700
8/30/2021,BKDP,51,52,50,50,340300
8/30/2021,BKSL,53,54,53,53,43301700
