<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
7/15/2021,IHSG,5986.65,6046.754,5982.804,6046.754,156617492
7/15/2021,AALI,7400,7575,7400,7525,1091300
7/15/2021,ABBA,266,272,262,268,43593900
7/15/2021,ABDA,6950,6950,6950,6950,0
7/15/2021,ABMM,1070,1255,1070,1255,4124400
7/15/2021,ACES,1465,1505,1445,1465,12954500
7/15/2021,ACST,278,314,260,260,495507300
7/15/2021,ADES,2400,2640,2400,2600,273400
7/15/2021,ADHI,675,685,660,660,19696000
7/15/2021,ADMF,7650,7650,7550,7550,128000
7/15/2021,ADMG,214,218,206,214,4407200
7/15/2021,ADRO,1215,1240,1215,1225,45141600
7/15/2021,AGAR,428,428,428,428,1400
7/15/2021,AGII,1555,1585,1520,1525,38936500
7/15/2021,AGRO,2020,2100,1980,2040,87178900
7/15/2021,AGRS,228,244,220,234,116386800
7/15/2021,AHAP,60,61,59,61,315700
7/15/2021,AIMS,476,476,476,476,11500
7/15/2021,AISA,208,220,208,214,13957700
7/15/2021,AKKU,50,50,50,50,2400
7/15/2021,AKPI,610,655,605,615,55500
7/15/2021,AKRA,3040,3060,3030,3040,2283500
7/15/2021,AKSI,474,520,442,456,15700
7/15/2021,ALDO,625,640,620,625,1455600
7/15/2021,ALKA,234,246,230,244,28700
7/15/2021,ALMI,234,234,232,232,14000
7/15/2021,ALTO,344,344,344,344,20600
7/15/2021,AMAG,278,282,270,272,988400
7/15/2021,AMAN,374,374,374,374,209600
7/15/2021,AMAR,294,294,294,294,920300
7/15/2021,AMFG,3530,3530,3530,3530,30200
7/15/2021,AMIN,206,208,200,206,65700
7/15/2021,AMOR,3410,3430,3390,3430,1148100
7/15/2021,AMRT,1300,1340,1295,1305,22581500
7/15/2021,ANDI,50,50,50,50,10200
7/15/2021,ANJT,610,625,610,625,8700
7/15/2021,ANTM,2580,2630,2560,2610,107128500
7/15/2021,APEX,630,630,600,630,29500
7/15/2021,APIC,825,850,820,835,29545900
7/15/2021,APII,181,182,181,181,57600
7/15/2021,APLI,202,212,202,202,17600
7/15/2021,APLN,123,128,122,125,11272900
7/15/2021,ARCI,640,685,620,650,32712300
7/15/2021,ARGO,1500,1775,1450,1580,19300
7/15/2021,ARII,298,308,282,300,912200
7/15/2021,ARKA,50,50,50,50,4403100
7/15/2021,ARMY,50,50,50,50,0
7/15/2021,ARNA,750,750,740,750,3085400
7/15/2021,ARTA,510,510,510,510,68500
7/15/2021,ARTI,50,50,50,50,80000
7/15/2021,ARTO,14550,15300,14375,15100,25168100
7/15/2021,ASBI,294,298,292,298,31300
7/15/2021,ASDM,935,935,930,930,4300
7/15/2021,ASGR,700,700,685,685,367700
7/15/2021,ASII,4730,4840,4640,4810,50750700
7/15/2021,ASJT,220,226,220,226,1100
7/15/2021,ASMI,414,444,414,444,30000
7/15/2021,ASPI,50,50,50,50,3000
7/15/2021,ASPI-W,12,13,12,13,69600
7/15/2021,ASRI,158,160,157,157,6130100
7/15/2021,ASRM,1640,1670,1600,1635,9000
7/15/2021,ASSA,2350,2380,2270,2300,9138500
7/15/2021,ATAP,106,106,105,106,95100
7/15/2021,ATIC,1300,1300,1255,1255,272500
7/15/2021,AUTO,1065,1075,1060,1070,672200
7/15/2021,AYLS,67,72,67,70,3619300
7/15/2021,BABP,278,290,274,278,184348700
7/15/2021,BABP-W3,156,156,156,156,11900
7/15/2021,BABP-W4,218,232,218,220,412300
7/15/2021,BACA,414,436,404,432,77731900
7/15/2021,BACA-W2,360,404,360,360,2700
7/15/2021,BAJA,274,318,270,300,20309300
7/15/2021,BALI,610,610,580,580,295800
7/15/2021,BANK,3300,3360,3290,3300,28949400
7/15/2021,BANK-W,3050,3100,3050,3100,605100
7/15/2021,BAPA,50,50,50,50,18600
7/15/2021,BAPI,50,50,50,50,400
7/15/2021,BAPI-W,5,6,5,6,2514300
7/15/2021,BATA,660,660,660,660,0
7/15/2021,BAYU,1070,1070,1070,1070,1100
7/15/2021,BBCA,30000,30575,29975,30575,9944800
7/15/2021,BBHI,2790,2790,2790,2790,1062700
7/15/2021,BBKP,400,404,396,398,45332500
7/15/2021,BBLD,408,408,408,408,200
7/15/2021,BBMD,1460,1465,1455,1455,7900
7/15/2021,BBNI,4580,4770,4580,4720,34713500
7/15/2021,BBRI,3750,3840,3730,3810,127139100
7/15/2021,BBRM,50,50,50,50,6500
7/15/2021,BBSI,3640,3650,3560,3650,11100
7/15/2021,BBSS,51,51,50,50,1856000
7/15/2021,BBTN,1235,1325,1235,1285,69055100
7/15/2021,BBYB,565,635,530,620,232663200
7/15/2021,BCAP,112,115,111,112,28318000
7/15/2021,BCIC,700,700,700,700,0
7/15/2021,BCIP,57,57,55,56,553000
7/15/2021,BDMN,2110,2140,2100,2110,1638300
7/15/2021,BEBS,488,498,456,464,36802600
7/15/2021,BEEF,89,93,85,88,20372700
7/15/2021,BEKS,85,87,84,86,49675900
7/15/2021,BELL,126,127,122,126,321000
7/15/2021,BESS,740,800,710,800,2227600
7/15/2021,BESS-W,595,595,525,595,1900
7/15/2021,BEST,123,124,122,123,5019700
7/15/2021,BFIN,825,845,820,830,42246100
7/15/2021,BGTG,131,138,126,136,167194800
7/15/2021,BHAT,750,755,735,740,129365300
7/15/2021,BHIT,78,81,76,79,360589100
7/15/2021,BIKA,274,284,256,258,228100
7/15/2021,BIMA,96,132,96,102,58463700
7/15/2021,BINA,5775,5775,5775,5775,0
7/15/2021,BIPI,50,50,50,50,50100
7/15/2021,BIPI-W,10,10,9,9,842900
7/15/2021,BIPP,52,53,51,53,1343000
7/15/2021,BIRD,1140,1140,1070,1105,1327800
7/15/2021,BISI,1100,1105,1085,1090,87700
7/15/2021,BJBR,1210,1225,1205,1220,1464000
7/15/2021,BJTM,695,700,695,695,8871900
7/15/2021,BKDP,50,51,50,51,1050500
7/15/2021,BKSL,53,54,52,53,28754800
7/15/2021,BKSW,183,193,180,190,46892000
7/15/2021,BLTA,50,50,50,50,0
7/15/2021,BLTZ,2750,2750,2750,2750,0
7/15/2021,BLUE,665,670,660,670,115300
7/15/2021,BMAS,1555,1600,1530,1530,113200
7/15/2021,BMHS,980,1040,975,1040,71822000
7/15/2021,BMRI,5725,5900,5675,5875,47219200
7/15/2021,BMSR,144,158,133,158,6443900
7/15/2021,BMTR,262,264,258,262,14968500
7/15/2021,BNBA,1350,1560,1245,1545,77839100
7/15/2021,BNBR,50,50,50,50,103900
7/15/2021,BNGA,890,900,880,890,1216200
7/15/2021,BNII,340,346,338,340,2833500
7/15/2021,BNLI,2210,2410,2210,2250,5281500
7/15/2021,BOGA,1310,1330,1305,1330,104427900
7/15/2021,BOLA,308,308,294,294,50500
7/15/2021,BOLT,675,700,665,680,9000
7/15/2021,BOSS,71,78,69,70,48705700
7/15/2021,BPFI,1055,1055,1055,1055,0
7/15/2021,BPII,6450,6450,6400,6400,3200
7/15/2021,BPTR,110,118,108,111,2473100
7/15/2021,BRAM,5700,5700,5700,5700,8700
7/15/2021,BRIS,2350,2410,2330,2390,67831800
7/15/2021,BRMS,102,105,99,100,571739300
7/15/2021,BRMS-W,31,32,29,30,153882400
7/15/2021,BRNA,1395,1395,1395,1395,0
7/15/2021,BRPT,825,825,805,805,19972300
7/15/2021,BSDE,910,945,905,920,16581500
7/15/2021,BSIM,870,870,870,870,209800
7/15/2021,BSSR,1630,1680,1630,1670,9800
7/15/2021,BSWD,1750,1750,1750,1750,0
7/15/2021,BTEK,50,50,50,50,100
7/15/2021,BTEL,50,50,50,50,0
7/15/2021,BTON,436,436,430,436,10900
7/15/2021,BTPN,2800,2860,2790,2860,87700
7/15/2021,BTPS,2550,2620,2520,2600,4438600
7/15/2021,BUDI,194,194,180,180,27239700
7/15/2021,BUKK,925,1010,925,970,6700
7/15/2021,BULL,240,244,240,244,460954900
7/15/2021,BULL-W2,54,54,48,51,28700
7/15/2021,BUMI,57,58,57,57,86670000
7/15/2021,BUVA,60,61,59,60,719800
7/15/2021,BVIC,158,160,150,157,23309300
7/15/2021,BWPT,88,89,86,87,21279500
7/15/2021,BYAN,13650,13650,13450,13525,78000
7/15/2021,CAKK,67,67,66,66,482800
7/15/2021,CAMP,254,256,252,254,861500
7/15/2021,CANI,106,109,103,105,206100
7/15/2021,CARE,344,350,342,346,268202200
7/15/2021,CARS,50,50,50,50,213300
7/15/2021,CASA,392,392,392,392,500
7/15/2021,CASA-W,161,161,161,161,0
7/15/2021,CASH,216,220,212,214,9259500
7/15/2021,CASS,364,372,362,368,937100
7/15/2021,CBMF,57,58,55,56,29977300
7/15/2021,CCSI,446,450,426,440,609200
7/15/2021,CEKA,1780,1785,1775,1775,24500
7/15/2021,CENT,280,284,272,274,94910900
7/15/2021,CFIN,278,284,278,280,1450000
7/15/2021,CINT,188,208,188,204,18300
7/15/2021,CITA,3010,3010,3010,3010,0
7/15/2021,CITY,156,156,148,153,15500
7/15/2021,CITY-W,48,49,45,49,19800
7/15/2021,CLAY,850,850,830,830,8900
7/15/2021,CLEO,466,476,464,466,6696000
7/15/2021,CLPI,1025,1035,1015,1035,52800
7/15/2021,CMNP,1730,1740,1700,1705,121500
7/15/2021,CMNP-W,800,800,800,800,0
7/15/2021,CMPP,184,184,184,184,0
7/15/2021,CNKO,50,50,50,50,0
7/15/2021,CNTB,250,250,250,250,0
7/15/2021,CNTX,188,218,181,187,24000
7/15/2021,COCO,304,316,304,310,202900
7/15/2021,COCO-W,310,310,302,302,200
7/15/2021,COWL,50,50,50,50,0
7/15/2021,CPIN,6300,6450,6300,6400,2272800
7/15/2021,CPRI,50,50,50,50,62100
7/15/2021,CPRI-W,14,14,14,14,50000
7/15/2021,CPRO,50,50,50,50,200
7/15/2021,CSAP,400,404,394,404,19700
7/15/2021,CSIS,72,76,70,73,5493100
7/15/2021,CSMI,2770,3000,2770,3000,2200
7/15/2021,CSRA,290,306,290,294,562000
7/15/2021,CTBN,3290,3290,3170,3170,1500
7/15/2021,CTRA,885,905,870,900,34080000
7/15/2021,CTTH,50,51,50,50,509200
7/15/2021,DADA,52,53,50,50,149522300
7/15/2021,DADA-W,12,14,10,11,233011900
7/15/2021,DART,208,210,196,200,67300
7/15/2021,DAYA,232,258,232,254,99500
7/15/2021,DCII,59000,59000,59000,59000,0
7/15/2021,DEAL,72,77,71,74,3173800
7/15/2021,DEAL-W,45,64,32,50,49300
7/15/2021,DEFI,1625,1625,1625,1625,1000
7/15/2021,DEWA,50,50,50,50,66000
7/15/2021,DFAM,149,152,138,138,38000
7/15/2021,DGIK,70,70,68,70,8706100
7/15/2021,DGNS,1150,1180,1140,1150,12913600
7/15/2021,DIGI,404,406,404,406,800
7/15/2021,DILD,169,170,161,170,7441400
7/15/2021,DIVA,3530,3620,3530,3590,93900
7/15/2021,DKFT,140,143,139,141,5189900
7/15/2021,DLTA,3780,3780,3760,3760,81800
7/15/2021,DMAS,196,200,192,194,30289700
7/15/2021,DMMX,2150,2370,2150,2260,58679600
7/15/2021,DMND,710,720,690,720,17100
7/15/2021,DNAR,258,258,252,252,3150800
7/15/2021,DNET,3200,3200,3120,3170,36500
7/15/2021,DOID,300,306,300,302,15277400
7/15/2021,DPNS,316,318,304,316,85300
7/15/2021,DPUM,50,50,50,50,3300
7/15/2021,DSFI,69,70,68,69,202900
7/15/2021,DSNG,530,555,530,545,39604000
7/15/2021,DSSA,14050,14050,13075,13100,1700
7/15/2021,DUCK,118,118,112,115,9398300
7/15/2021,DUTI,3530,3560,3530,3530,500
7/15/2021,DVLA,2460,2550,2460,2510,56500
7/15/2021,DWGL,186,190,178,184,286600
7/15/2021,DWGL-W,33,34,31,32,68100
7/15/2021,DYAN,62,65,62,63,4385900
7/15/2021,EAST,63,65,63,64,170500
7/15/2021,EAST-W,9,9,8,8,2026900
7/15/2021,ECII,935,985,935,985,10100
7/15/2021,EDGE,33300,35000,31750,32150,67000
7/15/2021,EKAD,1410,1425,1400,1420,156300
7/15/2021,ELSA,256,260,254,256,32881900
7/15/2021,ELTY,50,50,50,50,200
7/15/2021,EMDE,200,202,200,202,40400
7/15/2021,EMTK,2560,2610,2510,2570,65413900
7/15/2021,ENRG,121,127,120,122,109235400
7/15/2021,ENVY,50,50,50,50,0
7/15/2021,ENZO,50,50,50,50,45700
7/15/2021,ENZO-W,14,15,14,15,501400
7/15/2021,EPAC,50,51,50,50,1339800
7/15/2021,EPMT,2330,2330,2290,2300,304800
7/15/2021,ERAA,575,620,570,605,137910800
7/15/2021,ERTX,174,210,170,185,10011600
7/15/2021,ESIP,69,70,67,69,1197000
7/15/2021,ESIP-W,11,12,10,11,4458900
7/15/2021,ESSA,346,374,344,372,81769900
7/15/2021,ESTA,98,98,96,98,100600
7/15/2021,ESTI,100,100,98,99,386500
7/15/2021,ETWA,62,62,62,62,0
7/15/2021,EXCL,2500,2530,2460,2480,17350000
7/15/2021,FAPA,2900,2970,2770,2970,23200
7/15/2021,FAST,955,990,950,950,62100
7/15/2021,FASW,7600,7600,7600,7600,0
7/15/2021,FILM,336,342,332,338,6643300
7/15/2021,FIMP,53,53,48,50,256400
7/15/2021,FIMP-W,13,15,13,14,1293000
7/15/2021,FIRE,456,476,456,468,902400
