<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
11/30/2021,IHSG,6605.797,6647.477,6533.932,6533.932,236816432
11/30/2021,AALI,9975,10125,9825,9975,1825700
11/30/2021,ABBA,412,418,398,400,5032800
11/30/2021,ABDA,6575,6575,6575,6575,0
11/30/2021,ABMM,1400,1465,1390,1450,5156500
11/30/2021,ACES,1365,1375,1300,1305,26470400
11/30/2021,ACST,242,246,228,230,20832700
11/30/2021,ADES,3030,3060,2930,2950,160900
11/30/2021,ADHI,1085,1095,1015,1025,35599200
11/30/2021,ADMF,7725,7800,7700,7700,150300
11/30/2021,ADMG,210,212,206,210,2492100
11/30/2021,ADRO,1670,1730,1665,1700,161819600
11/30/2021,AGAR,340,340,334,340,16400
11/30/2021,AGII,1465,1630,1455,1600,31214500
11/30/2021,AGRO,2160,2210,2060,2130,43062000
11/30/2021,AGRS,176,182,176,177,6059000
11/30/2021,AHAP,66,69,65,65,9704300
11/30/2021,AIMS,488,488,480,486,2389000
11/30/2021,AISA,214,216,208,208,16113500
11/30/2021,AKKU,50,50,50,50,702500
11/30/2021,AKPI,700,860,700,860,346900
11/30/2021,AKRA,3990,4030,3950,3970,12068800
11/30/2021,AKSI,416,430,416,416,19000
11/30/2021,ALDO,905,1060,905,1020,8539500
11/30/2021,ALKA,244,246,244,244,3400
11/30/2021,ALMI,254,254,246,246,2500
11/30/2021,ALTO,280,280,274,280,47900
11/30/2021,AMAG,340,366,336,348,135600
11/30/2021,AMAN,530,530,525,530,1651800
11/30/2021,AMAR,294,302,292,300,4136300
11/30/2021,AMFG,4600,4700,4550,4550,121100
11/30/2021,AMIN,210,220,196,214,530000
11/30/2021,AMOR,4010,4080,3980,4020,559800
11/30/2021,AMRT,1205,1205,1180,1180,15194500
11/30/2021,ANDI,50,50,50,50,140200
11/30/2021,ANJT,955,985,935,970,39500
11/30/2021,ANTM,2340,2370,2300,2300,151186400
11/30/2021,APEX,530,545,530,535,17700
11/30/2021,APIC,1050,1090,1050,1090,26891700
11/30/2021,APII,196,199,185,186,1087200
11/30/2021,APLI,202,218,198,216,294400
11/30/2021,APLN,130,133,127,129,5676700
11/30/2021,ARCI,560,570,550,550,6068400
11/30/2021,ARGO,1555,1555,1500,1500,200
11/30/2021,ARII,288,288,254,254,239200
11/30/2021,ARKA,61,61,55,55,25623200
11/30/2021,ARMY,50,50,50,50,0
11/30/2021,ARNA,850,850,820,835,4694300
11/30/2021,ARTA,2000,2110,2000,2050,83400
11/30/2021,ARTI,50,50,50,50,0
11/30/2021,ARTO,15375,16125,15325,15825,28392600
11/30/2021,ASBI,298,298,298,298,3300
11/30/2021,ASDM,940,965,940,965,4000
11/30/2021,ASGR,780,790,765,765,626800
11/30/2021,ASII,5950,5975,5750,5775,97592700
11/30/2021,ASJT,150,157,148,155,5179000
11/30/2021,ASMI,300,304,290,290,67400
11/30/2021,ASPI,73,76,68,70,8783900
11/30/2021,ASPI-W,17,18,15,17,20041700
11/30/2021,ASRI,175,178,172,172,21476600
11/30/2021,ASRM,1645,1645,1595,1645,1300
11/30/2021,ASSA,3610,3760,3500,3700,29010600
11/30/2021,ATAP,187,187,175,175,15492400
11/30/2021,ATIC,675,795,675,740,4961200
11/30/2021,AUTO,1305,1315,1240,1250,5979300
11/30/2021,AYLS,202,228,190,196,42423400
11/30/2021,BABP,193,197,183,189,136245300
11/30/2021,BABP-W3,93,125,85,85,263100
11/30/2021,BABP-W4,149,159,136,146,101300
11/30/2021,BACA,272,280,260,264,23767900
11/30/2021,BACA-W2,102,102,102,102,0
11/30/2021,BAJA,348,356,342,342,955000
11/30/2021,BALI,930,935,900,910,1573800
11/30/2021,BANK,2740,2900,2720,2800,195722800
11/30/2021,BANK-W,2750,2750,2750,2750,2100
11/30/2021,BAPA,73,76,69,69,14902800
11/30/2021,BAPI,50,50,50,50,3800
11/30/2021,BAPI-W,7,8,6,7,14159700
11/30/2021,BATA,500,500,500,500,0
11/30/2021,BAYU,1170,1230,1090,1090,1300
11/30/2021,BBCA,7325,7425,7275,7275,144923700
11/30/2021,BBHI,6850,7450,6575,6900,11693400
11/30/2021,BBKP,304,312,292,298,546515000
11/30/2021,BBLD,400,400,400,400,300
11/30/2021,BBMD,2050,2080,2010,2010,15000
11/30/2021,BBNI,7000,7000,6800,6800,51537400
11/30/2021,BBRI,4150,4220,4090,4090,316653200
11/30/2021,BBRM,50,50,50,50,40100
11/30/2021,BBSI,5225,5325,5125,5200,78300
11/30/2021,BBSS,69,69,67,68,23611300
11/30/2021,BBTN,1750,1765,1690,1710,75450800
11/30/2021,BBYB,2350,2510,2250,2280,109438700
11/30/2021,BCAP,86,89,82,82,38345600
11/30/2021,BCIC,256,266,242,242,18940900
11/30/2021,BCIP,104,109,97,100,170602000
11/30/2021,BDMN,2430,2450,2400,2410,3075200
11/30/2021,BEBS,3550,3970,3550,3970,69254900
11/30/2021,BEEF,77,78,75,75,4107200
11/30/2021,BEKS,65,68,64,64,243221400
11/30/2021,BELL,192,258,179,196,4107400
11/30/2021,BESS,1985,1985,1860,1860,489100
11/30/2021,BESS-W,1795,1795,1795,1795,0
11/30/2021,BEST,124,125,122,123,11382500
11/30/2021,BFIN,1020,1025,970,975,248859700
11/30/2021,BGTG,210,228,199,204,282877200
11/30/2021,BHAT,935,940,930,940,2009500
11/30/2021,BHIT,55,56,54,54,83944400
11/30/2021,BIKA,246,260,232,238,256700
11/30/2021,BIMA,180,200,173,175,49938800
11/30/2021,BINA,3610,4000,3610,3700,5734000
11/30/2021,BINO,157,159,148,148,37288600
11/30/2021,BINO-W,33,34,30,30,21678300
11/30/2021,BIPI,51,52,50,51,653726100
11/30/2021,BIPI-W,16,16,15,15,2769200
11/30/2021,BIPP,53,54,52,52,2378600
11/30/2021,BIRD,1615,1665,1605,1615,3745700
11/30/2021,BISI,1000,1000,990,990,229600
11/30/2021,BJBR,1360,1375,1345,1360,3907600
11/30/2021,BJTM,750,760,745,745,9246600
11/30/2021,BKDP,50,51,50,51,90500
11/30/2021,BKSL,65,66,63,64,38212200
11/30/2021,BKSW,177,184,173,174,4934800
11/30/2021,BLTA,50,50,50,50,21400
11/30/2021,BLTZ,3000,3000,3000,3000,0
11/30/2021,BLUE,770,775,725,725,227800
11/30/2021,BMAS,1395,1470,1395,1395,124800
11/30/2021,BMHS,875,895,830,855,78356400
11/30/2021,BMRI,7250,7250,6950,7000,109670200
11/30/2021,BMSR,218,236,204,224,4767400
11/30/2021,BMTR,268,270,264,266,20907200
11/30/2021,BNBA,3500,3740,3290,3340,20598400
11/30/2021,BNBR,50,50,50,50,6700
11/30/2021,BNGA,995,1010,975,985,6661300
11/30/2021,BNII,364,372,346,372,30065700
11/30/2021,BNLI,1710,1740,1705,1705,166000
11/30/2021,BOBA,248,260,246,248,4592600
11/30/2021,BOGA,1475,1495,1390,1390,125960600
11/30/2021,BOLA,690,715,665,695,8473800
11/30/2021,BOLT,685,685,685,685,0
11/30/2021,BOSS,80,87,79,80,41484000
11/30/2021,BPFI,1000,1000,1000,1000,0
11/30/2021,BPII,5900,5900,5900,5900,600
11/30/2021,BPTR,330,370,330,358,7012800
11/30/2021,BRAM,9150,10675,9150,9775,28200
11/30/2021,BRIS,1965,1985,1945,1955,21715900
11/30/2021,BRMS,116,120,114,116,435771000
11/30/2021,BRNA,1320,1320,1260,1260,31500
11/30/2021,BRPT,990,1005,920,920,146930500
11/30/2021,BSDE,1090,1115,1070,1085,38689500
11/30/2021,BSIM,940,970,915,920,268800
11/30/2021,BSSR,3240,3240,3090,3130,24900
11/30/2021,BSWD,1750,1750,1750,1750,0
11/30/2021,BTEK,50,50,50,50,500
11/30/2021,BTEL,50,50,50,50,0
11/30/2021,BTON,408,414,400,408,45100
11/30/2021,BTPN,2680,2690,2640,2660,60300
11/30/2021,BTPS,3690,3740,3510,3570,5800600
11/30/2021,BUDI,176,178,173,176,4094700
11/30/2021,BUKA,580,585,540,545,316477700
11/30/2021,BUKK,1270,1275,1270,1275,34400
11/30/2021,BULL,250,258,250,252,201738200
11/30/2021,BULL-W2,51,53,46,48,74700
11/30/2021,BUMI,65,67,64,66,177730900
11/30/2021,BUVA,60,60,60,60,0
11/30/2021,BVIC,185,198,175,177,224431000
11/30/2021,BWPT,84,89,81,81,54023800
11/30/2021,BYAN,26350,28900,26175,27650,78100
11/30/2021,CAKK,100,106,98,98,29104300
11/30/2021,CAMP,290,296,290,290,1139500
11/30/2021,CANI,170,172,162,163,1851900
11/30/2021,CARE,484,498,478,478,456557500
11/30/2021,CARS,50,50,50,50,6900
11/30/2021,CASA,505,510,496,498,4701600
11/30/2021,CASH,440,464,426,436,40463700
11/30/2021,CASS,484,484,458,480,13000
11/30/2021,CBMF,90,92,85,87,56353000
11/30/2021,CCSI,570,595,545,580,2715600
11/30/2021,CEKA,1910,1910,1890,1890,6500
11/30/2021,CENT,284,288,274,276,18256800
11/30/2021,CFIN,270,270,268,268,1665600
11/30/2021,CINT,264,266,250,250,29400
11/30/2021,CITA,2840,2840,2840,2840,3000
11/30/2021,CITY,171,175,165,172,160700
11/30/2021,CLAY,830,835,830,835,1500
11/30/2021,CLEO,460,460,436,442,10371500
11/30/2021,CLPI,1035,1035,1020,1030,118700
11/30/2021,CMNP,1400,1415,1380,1390,64500
11/30/2021,CMNP-W,382,430,382,430,900
11/30/2021,CMNT,1030,1045,1015,1020,48904600
11/30/2021,CMPP,184,184,184,184,0
11/30/2021,CNKO,50,50,50,50,11500
11/30/2021,CNTB,250,250,250,250,0
11/30/2021,CNTX,270,326,244,326,8497100
11/30/2021,COCO,250,256,242,248,7055000
11/30/2021,COCO-W,240,240,240,240,0
11/30/2021,COWL,50,50,50,50,0
11/30/2021,CPIN,5725,6075,5725,6075,24799500
11/30/2021,CPRI,50,50,50,50,0
11/30/2021,CPRI-W,12,12,12,12,0
11/30/2021,CPRO,118,121,112,112,803602300
11/30/2021,CSAP,525,560,525,535,305500
11/30/2021,CSIS,156,161,145,146,31655000
11/30/2021,CSMI,3560,3560,3560,3560,100
11/30/2021,CSRA,494,498,478,478,1402700
11/30/2021,CTBN,2590,2590,2550,2550,4700
11/30/2021,CTRA,1055,1070,1035,1050,27903100
11/30/2021,CTTH,50,50,50,50,205900
11/30/2021,DADA,50,50,50,50,2478300
11/30/2021,DADA-W,12,12,11,12,3554300
11/30/2021,DART,304,336,280,280,29855800
11/30/2021,DAYA,290,292,276,290,43800
11/30/2021,DCII,46000,46000,43950,44000,3400
11/30/2021,DEAL,50,50,50,50,227300
11/30/2021,DEFI,975,975,910,910,200
11/30/2021,DEPO,590,665,585,615,49875100
11/30/2021,DEWA,50,50,50,50,80100
11/30/2021,DFAM,382,398,382,382,37000
11/30/2021,DGIK,160,174,158,166,116716100
11/30/2021,DGNS,770,845,765,790,38043500
11/30/2021,DIGI,150,150,146,146,7946700
11/30/2021,DILD,170,170,166,166,1963700
11/30/2021,DIVA,2090,2090,2010,2010,315100
11/30/2021,DKFT,138,138,131,131,22849500
11/30/2021,DLTA,3830,3830,3780,3800,103500
11/30/2021,DMAS,218,222,214,218,31880100
11/30/2021,DMMX,2870,2910,2760,2770,81262500
11/30/2021,DMND,835,855,835,855,4200
11/30/2021,DNAR,272,276,256,260,22525000
11/30/2021,DNET,3330,3460,3270,3370,15300
11/30/2021,DOID,282,286,278,278,36272000
11/30/2021,DPNS,390,396,388,394,75400
