<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
9/16/2021,IHSG,6126.555,6137.669,6098.877,6109.942,233735540
9/16/2021,AALI,8500,8600,8500,8525,700500
9/16/2021,ABBA,585,590,560,565,13054600
9/16/2021,ABDA,6950,6950,6950,6950,0
9/16/2021,ABMM,1445,1500,1445,1485,153000
9/16/2021,ACES,1380,1385,1375,1375,4368300
9/16/2021,ACST,254,258,248,248,13104800
9/16/2021,ADES,3040,3040,3000,3000,68600
9/16/2021,ADHI,895,905,860,860,47318300
9/16/2021,ADMF,7700,7700,7650,7675,46100
9/16/2021,ADMG,232,234,222,222,6655900
9/16/2021,ADRO,1395,1410,1375,1390,50599200
9/16/2021,AGAR,362,370,362,370,20400
9/16/2021,AGII,1315,1325,1280,1285,4216100
9/16/2021,AGRO,2320,2480,2300,2460,146986500
9/16/2021,AGRS,254,262,254,256,9749700
9/16/2021,AHAP,60,77,60,66,106013300
9/16/2021,AIMS,346,350,334,346,98300
9/16/2021,AISA,214,216,208,210,10588300
9/16/2021,AKKU,50,50,50,50,17100
9/16/2021,AKPI,595,620,565,600,38600
9/16/2021,AKRA,3860,3920,3860,3900,1665300
9/16/2021,AKSI,490,496,456,456,31000
9/16/2021,ALDO,730,730,710,710,5001300
9/16/2021,ALKA,220,220,220,220,400
9/16/2021,ALMI,240,240,240,240,2300
9/16/2021,ALTO,320,324,320,324,600
9/16/2021,AMAG,328,330,322,322,110000
9/16/2021,AMAN,448,450,448,450,1811600
9/16/2021,AMAR,302,302,282,294,2419500
9/16/2021,AMFG,3850,3850,3850,3850,17200
9/16/2021,AMIN,194,194,189,193,15300
9/16/2021,AMOR,3840,4350,3780,4030,1398100
9/16/2021,AMRT,1390,1395,1365,1375,6247100
9/16/2021,ANDI,50,50,50,50,51100
9/16/2021,ANJT,695,710,695,695,15800
9/16/2021,ANTM,2520,2550,2390,2410,163306000
9/16/2021,APEX,545,545,535,545,29000
9/16/2021,APIC,860,880,855,865,9436600
9/16/2021,APII,188,192,177,182,783800
9/16/2021,APLI,210,214,200,204,180500
9/16/2021,APLN,136,137,132,132,14917000
9/16/2021,ARCI,575,575,555,570,18081100
9/16/2021,ARGO,1755,1870,1755,1770,2200
9/16/2021,ARII,278,282,278,282,19800
9/16/2021,ARKA,70,90,67,74,936540200
9/16/2021,ARMY,50,50,50,50,0
9/16/2021,ARNA,740,740,725,730,1327400
9/16/2021,ARTA,1470,1470,1420,1440,72600
9/16/2021,ARTI,50,50,50,50,900
9/16/2021,ARTO,14700,14975,14375,14800,24316100
9/16/2021,ASBI,274,276,272,276,9400
9/16/2021,ASDM,885,895,885,890,8900
9/16/2021,ASGR,745,765,745,750,725400
9/16/2021,ASII,5425,5475,5350,5375,27187700
9/16/2021,ASJT,155,161,153,156,4171300
9/16/2021,ASMI,540,610,456,456,5434800
9/16/2021,ASPI,56,58,54,55,7446900
9/16/2021,ASPI-W,20,20,18,20,9767000
9/16/2021,ASRI,179,182,178,178,24420400
9/16/2021,ASRM,1635,1640,1635,1640,1400
9/16/2021,ASSA,2780,3050,2780,2980,54407600
9/16/2021,ATAP,102,103,100,101,218900
9/16/2021,ATIC,720,730,710,720,342000
9/16/2021,AUTO,1035,1035,1020,1025,1097800
9/16/2021,AYLS,136,140,131,134,44211500
9/16/2021,BABP,330,340,322,330,161426800
9/16/2021,BABP-W3,216,222,216,222,3800
9/16/2021,BABP-W4,274,278,274,278,8900
9/16/2021,BACA,432,440,428,434,29969000
9/16/2021,BACA-W2,398,430,298,428,16100
9/16/2021,BAJA,374,380,374,378,993100
9/16/2021,BALI,715,750,715,725,284800
9/16/2021,BANK,3160,3270,3090,3250,31532800
9/16/2021,BANK-W,3010,3050,3010,3050,1700
9/16/2021,BAPA,53,72,53,56,324427600
9/16/2021,BAPI,50,50,50,50,41800
9/16/2021,BAPI-W,6,7,6,7,10438900
9/16/2021,BATA,695,720,665,700,28700
9/16/2021,BAYU,990,990,980,980,600
9/16/2021,BBCA,32900,32900,32400,32500,11734500
9/16/2021,BBHI,3470,3990,3470,3620,17242100
9/16/2021,BBKP,440,448,438,446,77131400
9/16/2021,BBLD,414,414,414,414,0
9/16/2021,BBMD,1860,1930,1860,1920,33300
9/16/2021,BBNI,5350,5375,5250,5275,15896000
9/16/2021,BBRI,3650,3660,3610,3640,194782800
9/16/2021,BBRM,50,50,50,50,4600
9/16/2021,BBSI,5550,6100,5550,5975,138500
9/16/2021,BBSS,50,56,50,50,62056700
9/16/2021,BBTN,1395,1410,1390,1395,11858000
9/16/2021,BBYB,1470,1520,1450,1485,61625900
9/16/2021,BCAP,115,116,114,114,17881200
9/16/2021,BCIC,272,280,254,254,17647200
9/16/2021,BCIP,61,74,61,63,82769500
9/16/2021,BDMN,2600,2660,2550,2650,9535500
9/16/2021,BEBS,1390,1390,1310,1335,38452900
9/16/2021,BEEF,82,83,81,81,3488200
9/16/2021,BEKS,107,107,103,104,104754600
9/16/2021,BELL,135,150,134,143,662700
9/16/2021,BESS,755,795,745,755,7800
9/16/2021,BESS-W,535,555,535,555,600
9/16/2021,BEST,126,127,125,126,9218500
9/16/2021,BFIN,1115,1120,1075,1100,122111800
9/16/2021,BGTG,234,252,230,248,261420200
9/16/2021,BHAT,755,765,750,760,892500
9/16/2021,BHIT,92,94,92,93,110718000
9/16/2021,BIKA,300,306,280,280,755700
9/16/2021,BIMA,135,136,132,133,8412500
9/16/2021,BINA,3990,4000,3970,3990,178300
9/16/2021,BIPI,50,50,50,50,436600
9/16/2021,BIPI-W,9,10,9,9,7723100
9/16/2021,BIPP,53,60,53,56,80857100
9/16/2021,BIRD,1220,1225,1180,1215,1148400
9/16/2021,BISI,995,995,985,995,72500
9/16/2021,BJBR,1345,1345,1330,1340,2869400
9/16/2021,BJTM,710,715,710,710,3103100
9/16/2021,BKDP,50,58,50,51,14192800
9/16/2021,BKSL,69,70,66,68,230965900
9/16/2021,BKSW,214,226,212,224,25099300
9/16/2021,BLTA,50,50,50,50,8000
9/16/2021,BLTZ,3190,3590,3010,3230,5800
9/16/2021,BLUE,770,780,760,775,178400
9/16/2021,BMAS,1285,1300,1285,1295,9500
9/16/2021,BMHS,1060,1140,1060,1130,84194800
9/16/2021,BMRI,6175,6200,6125,6150,30672100
9/16/2021,BMSR,192,193,185,190,865400
9/16/2021,BMTR,276,278,274,274,10865000
9/16/2021,BNBA,1485,1490,1425,1445,4820600
9/16/2021,BNBR,50,50,50,50,1600
9/16/2021,BNGA,1000,1000,990,995,5047400
9/16/2021,BNII,340,342,338,338,832100
9/16/2021,BNLI,1835,1840,1800,1810,292500
9/16/2021,BOGA,1370,1395,1370,1370,101294200
9/16/2021,BOLA,740,755,735,735,2110700
9/16/2021,BOLT,715,715,705,705,1100
9/16/2021,BOSS,89,94,83,88,247332500
9/16/2021,BPFI,1045,1045,1045,1045,0
9/16/2021,BPII,4900,4900,4900,4900,0
9/16/2021,BPTR,220,222,204,204,5513500
9/16/2021,BRAM,5775,5775,5775,5775,400
9/16/2021,BRIS,2130,2220,2090,2150,76950000
9/16/2021,BRMS,93,95,91,92,417021300
9/16/2021,BRMS-W,24,25,22,23,207942400
9/16/2021,BRNA,1380,1400,1380,1400,1500
9/16/2021,BRPT,995,1005,990,1000,23383300
9/16/2021,BSDE,1005,1005,970,980,40925100
9/16/2021,BSIM,1025,1035,1000,1035,745800
9/16/2021,BSSR,2430,2540,2410,2430,419600
9/16/2021,BSWD,1750,1750,1750,1750,0
9/16/2021,BTEK,50,50,50,50,5500
9/16/2021,BTEL,50,50,50,50,0
9/16/2021,BTON,480,500,476,482,174900
9/16/2021,BTPN,2800,2800,2760,2760,25400
9/16/2021,BTPS,3250,3280,3210,3280,2976000
9/16/2021,BUDI,184,186,182,183,11305800
9/16/2021,BUKA,870,875,855,855,173785300
9/16/2021,BUKK,1015,1045,1000,1045,41700
9/16/2021,BULL,280,282,276,276,129511300
9/16/2021,BULL-W2,60,62,57,58,966200
9/16/2021,BUMI,54,55,54,54,91000100
9/16/2021,BUVA,60,60,60,60,0
9/16/2021,BVIC,165,166,162,163,5721300
9/16/2021,BWPT,74,75,73,74,19497200
9/16/2021,BYAN,15200,15200,14950,15075,21000
9/16/2021,CAKK,84,93,83,87,84737100
9/16/2021,CAMP,318,324,318,324,2403500
9/16/2021,CANI,126,129,122,124,122900
9/16/2021,CARE,424,428,422,424,478103700
9/16/2021,CARS,50,50,50,50,43500
9/16/2021,CASA,398,398,398,398,100
9/16/2021,CASH,149,155,142,146,24983700
9/16/2021,CASS,324,352,324,334,1533500
9/16/2021,CBMF,74,90,63,72,344145000
9/16/2021,CCSI,555,565,535,545,1587800
9/16/2021,CEKA,1785,1815,1785,1795,12500
9/16/2021,CENT,316,334,316,330,74050200
9/16/2021,CFIN,268,272,266,266,1617100
9/16/2021,CINT,185,187,183,187,10000
9/16/2021,CITA,3000,3000,2990,2990,1000
9/16/2021,CITY,153,153,143,147,116900
9/16/2021,CITY-W,79,81,73,75,700400
9/16/2021,CLAY,840,840,840,840,1900
9/16/2021,CLEO,460,470,456,458,6640800
9/16/2021,CLPI,1085,1090,1035,1065,77200
9/16/2021,CMNP,1620,1620,1510,1515,4075000
9/16/2021,CMNP-W,655,655,440,486,1159400
9/16/2021,CMNT,840,870,830,860,39646100
9/16/2021,CMPP,184,184,184,184,0
9/16/2021,CNKO,50,50,50,50,1175700
9/16/2021,CNTB,250,250,250,250,0
9/16/2021,CNTX,182,192,182,185,1100
9/16/2021,COCO,300,302,294,300,12998400
9/16/2021,COCO-W,376,376,376,376,0
9/16/2021,COWL,50,50,50,50,0
9/16/2021,CPIN,6600,6650,6450,6550,4216600
9/16/2021,CPRI,50,50,50,50,0
9/16/2021,CPRI-W,12,12,12,12,0
9/16/2021,CPRO,50,50,50,50,0
9/16/2021,CSAP,525,550,525,545,16400
9/16/2021,CSIS,81,92,78,86,131406900
9/16/2021,CSMI,3300,3300,3300,3300,100
9/16/2021,CSRA,320,320,308,312,342400
9/16/2021,CTBN,3880,3880,3110,3220,3800
9/16/2021,CTRA,1000,1000,950,950,29158400
9/16/2021,CTTH,50,53,50,51,31753800
9/16/2021,DADA,50,51,50,50,99002400
9/16/2021,DADA-W,13,15,13,15,63148600
9/16/2021,DART,218,218,214,216,2700
9/16/2021,DAYA,276,280,258,268,663900
9/16/2021,DCII,46250,46300,44500,44750,4900
9/16/2021,DEAL,50,51,50,50,206068300
9/16/2021,DEAL-W,22,27,20,25,21861700
9/16/2021,DEFI,1415,1415,1415,1415,0
9/16/2021,DEWA,50,50,50,50,5900
9/16/2021,DFAM,374,430,362,366,14104600
9/16/2021,DGIK,73,74,71,72,10733500
9/16/2021,DGNS,825,850,815,835,17339500
9/16/2021,DIGI,540,545,530,530,15863900
9/16/2021,DILD,163,170,162,170,43875300
9/16/2021,DIVA,2160,2170,2120,2120,538600
9/16/2021,DKFT,134,137,133,133,6226000
9/16/2021,DLTA,3720,3740,3700,3730,988900
9/16/2021,DMAS,195,196,193,193,11308800
9/16/2021,DMMX,3150,3160,3110,3110,6116100
9/16/2021,DMND,795,800,760,795,13600
9/16/2021,DNAR,340,380,340,342,58198100
9/16/2021,DNET,3160,3190,3160,3180,4400
9/16/2021,DOID,308,316,300,304,117579700
9/16/2021,DPNS,344,380,344,354,256000
9/16/2021,DPUM,50,50,50,50,0
9/16/2021,DSFI,76,102,76,102,270961800
9/16/2021,DSNG,510,515,505,510,24462000
9/16/2021,DSSA,17500,17500,17500,17500,100
9/16/2021,DUCK,176,176,176,176,0
9/16/2021,DUTI,3400,3400,3390,3400,300
9/16/2021,DVLA,2510,2520,2490,2500,22200
9/16/2021,DWGL,198,202,198,202,140700
9/16/2021,DWGL-W,40,41,39,39,264700
9/16/2021,DYAN,90,97,86,88,152721000
9/16/2021,EAST,64,64,63,63,1974900
9/16/2021,EAST-W,11,12,10,12,15918500
9/16/2021,ECII,985,985,985,985,0
9/16/2021,EDGE,26575,26825,26425,26800,4500
9/16/2021,EKAD,1400,1405,1395,1395,415500
9/16/2021,ELSA,290,294,286,290,64465700
9/16/2021,ELTY,50,50,50,50,0
9/16/2021,EMDE,191,191,191,191,100
9/16/2021,EMTK,1965,1975,1920,1925,26160100
9/16/2021,ENRG,118,121,118,119,400916000
9/16/2021,ENVY,50,50,50,50,0
9/16/2021,ENZO,50,52,50,50,17036500
9/16/2021,ENZO-W,17,19,16,17,16918200
9/16/2021,EPAC,70,75,63,63,113465000
9/16/2021,EPMT,2280,2280,2260,2280,48800
9/16/2021,ERAA,580,585,570,575,54276300
9/16/2021,ERTX,182,183,181,183,49400
9/16/2021,ESIP,71,76,69,74,46496100
9/16/2021,ESIP-W,14,16,13,15,39759500
9/16/2021,ESSA,314,318,312,314,21928700
9/16/2021,ESTA,101,136,101,112,4936300
9/16/2021,ESTI,143,145,135,140,6229600
9/16/2021,ETWA,62,62,62,62,0
9/16/2021,EXCL,3000,3000,2960,2970,18520800
9/16/2021,FAPA,2900,2910,2900,2910,95500
9/16/2021,FAST,980,980,980,980,6000
9/16/2021,FASW,7600,7600,7600,7600,0
9/16/2021,FILM,360,376,356,368,28676600
9/16/2021,FIMP,55,55,49,50,480000
9/16/2021,FIMP-W,20,20,18,19,449500
9/16/2021,FIRE,505,510,498,498,3596500
9/16/2021,FISH,9700,9700,8925,8925,19400
9/16/2021,FITT,150,164,144,150,952800
9/16/2021,FITT-W,37,74,37,62,8698400
