<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/21/2020,AALI,10900.00,11000.00,10750.00,10750.00,900100
10/21/2020,ABBA,50.00,50.00,50.00,50.00,4200
10/21/2020,ABDA,6425.00,6425.00,6425.00,6425.00,100
10/21/2020,ABMM,835.00,835.00,835.00,835.00,4200
10/21/2020,ACES,1595.00,1605.00,1555.00,1565.00,18544200
10/21/2020,ACST,202.00,208.00,200.00,200.00,50906800
10/21/2020,ADES,1185.00,1185.00,1160.00,1170.00,14800
10/21/2020,ADHI,590.00,610.00,580.00,590.00,27177300
10/21/2020,ADMF,7500.00,7575.00,7500.00,7525.00,31500
10/21/2020,ADMG,141.00,142.00,139.00,140.00,458800
10/21/2020,ADRO,1220.00,1220.00,1190.00,1200.00,45076700
10/21/2020,AGAR,500.00,500.00,500.00,500.00,0
10/21/2020,AGII,620.00,645.00,585.00,615.00,858800
10/21/2020,AGRO,426.00,430.00,396.00,396.00,174441000
10/21/2020,AGRS,179.00,179.00,170.00,176.00,5700
10/21/2020,AHAP,53.00,58.00,53.00,55.00,117800
10/21/2020,AIMS,137.00,137.00,137.00,137.00,0
10/21/2020,AISA,208.00,212.00,208.00,208.00,14101800
10/21/2020,AKKU,50.00,50.00,50.00,50.00,0
10/21/2020,AKPI,284.00,284.00,284.00,284.00,2000
10/21/2020,AKRA,2690.00,2700.00,2650.00,2650.00,11127400
10/21/2020,AKSI,374.00,394.00,374.00,390.00,700
10/21/2020,ALDO,420.00,420.00,414.00,414.00,500
10/21/2020,ALKA,210.00,220.00,210.00,220.00,7500
10/21/2020,ALMI,206.00,208.00,206.00,206.00,4600
10/21/2020,ALTO,294.00,294.00,294.00,294.00,0
10/21/2020,AMAG,200.00,202.00,195.00,200.00,22300
10/21/2020,AMAN,276.00,276.00,258.00,258.00,1041500
10/21/2020,AMAR,308.00,308.00,300.00,300.00,10400
10/21/2020,AMFG,2500.00,2500.00,2500.00,2500.00,0
10/21/2020,AMIN,300.00,300.00,296.00,296.00,300
10/21/2020,AMOR,2110.00,2110.00,2100.00,2100.00,1900
10/21/2020,AMRT,675.00,680.00,665.00,675.00,88100
10/21/2020,ANDI,50.00,50.00,50.00,50.00,41600
10/21/2020,ANJT,510.00,510.00,510.00,510.00,0
10/21/2020,ANTM,1050.00,1145.00,1050.00,1100.00,1370011500
10/21/2020,APEX,160.00,163.00,149.00,149.00,35700
10/21/2020,APIC,910.00,915.00,895.00,895.00,15119900
10/21/2020,APII,164.00,168.00,157.00,157.00,10600
10/21/2020,APLI,117.00,117.00,112.00,114.00,10300
10/21/2020,APLN,104.00,106.00,103.00,103.00,23449700
10/21/2020,ARGO,1740.00,1745.00,1630.00,1630.00,5500
10/21/2020,ARII,446.00,446.00,446.00,446.00,3300
10/21/2020,ARKA,78.00,80.00,75.00,77.00,2480200
10/21/2020,ARMY,50.00,50.00,50.00,50.00,0
10/21/2020,ARNA,500.00,505.00,484.00,490.00,4363700
10/21/2020,ARTA,298.00,298.00,298.00,298.00,100
10/21/2020,ARTI,50.00,50.00,50.00,50.00,2900
10/21/2020,ARTO,2700.00,2700.00,2700.00,2700.00,18800
10/21/2020,ASBI,302.00,310.00,302.00,310.00,76300
10/21/2020,ASDM,900.00,900.00,900.00,900.00,400
10/21/2020,ASGR,695.00,700.00,690.00,690.00,152800
10/21/2020,ASII,5200.00,5250.00,5175.00,5250.00,52567200
10/21/2020,ASJT,122.00,122.00,115.00,118.00,8500
