<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
1/5/2022,IHSG,6703.172,6738.11,6634.839,6662.299,209514439
1/5/2022,AALI,9575,9700,9550,9575,1065700
1/5/2022,ABBA,342,346,322,322,4441900
1/5/2022,ABDA,6000,6000,6000,6000,100
1/5/2022,ABMM,1405,1430,1395,1410,2127300
1/5/2022,ACES,1365,1395,1350,1385,19845200
1/5/2022,ACST,222,224,214,214,9551800
1/5/2022,ADES,3600,3780,3570,3750,176400
1/5/2022,ADHI,925,930,905,905,5589700
1/5/2022,ADMF,7725,7725,7675,7675,125300
1/5/2022,ADMG,202,204,200,204,523600
1/5/2022,ADMR,220,244,220,244,43203600
1/5/2022,ADRO,2330,2350,2230,2240,125371600
1/5/2022,AGAR,370,370,350,368,10800
1/5/2022,AGII,1465,1490,1420,1440,11948100
1/5/2022,AGRO,1670,1670,1535,1535,146904100
1/5/2022,AGRS,166,172,166,167,22908900
1/5/2022,AHAP,74,75,73,74,4690200
1/5/2022,AIMS,416,430,414,424,942700
1/5/2022,AISA,196,202,193,194,13382400
1/5/2022,AKKU,50,50,50,50,32900
1/5/2022,AKPI,1120,1150,1120,1120,55000
1/5/2022,AKRA,4190,4200,4120,4120,4993000
1/5/2022,AKSI,760,790,720,720,59100
1/5/2022,ALDO,1135,1160,1105,1120,2987600
1/5/2022,ALDO-W,254,300,242,244,3445300
1/5/2022,ALKA,378,432,354,402,2928400
1/5/2022,ALMI,272,286,272,286,6500
1/5/2022,ALTO,264,264,246,250,228200
1/5/2022,AMAG,342,342,340,340,6100
1/5/2022,AMAN,525,525,525,525,748400
1/5/2022,AMAR,418,505,402,496,151608400
1/5/2022,AMFG,4450,4540,4420,4430,70100
1/5/2022,AMIN,195,199,189,192,117500
1/5/2022,AMOR,1905,1935,1900,1935,1243600
1/5/2022,AMRT,1195,1210,1180,1200,7546900
1/5/2022,ANDI,50,50,50,50,17600
1/5/2022,ANJT,1000,1060,975,995,308600
1/5/2022,ANTM,2310,2340,2250,2270,51315000
1/5/2022,APEX,810,810,750,750,670400
1/5/2022,APIC,1115,1115,1090,1100,12765500
1/5/2022,APII,220,220,206,208,3034800
1/5/2022,APLI,199,202,199,202,20900
1/5/2022,APLN,124,125,123,123,3124400
1/5/2022,ARCI,510,510,500,500,4111400
1/5/2022,ARGO,1565,1600,1515,1520,3600
1/5/2022,ARII,258,262,244,244,730800
1/5/2022,ARKA,54,58,52,54,84383700
1/5/2022,ARMY,50,50,50,50,0
1/5/2022,ARNA,815,845,810,830,1703800
1/5/2022,ARTA,1990,2050,1945,1960,26600
1/5/2022,ARTI,50,50,50,50,0
1/5/2022,ARTO,17400,18000,17200,17775,37666600
1/5/2022,ASBI,290,300,290,300,3400
1/5/2022,ASDM,965,980,965,980,17900
1/5/2022,ASGR,830,845,825,835,696700
1/5/2022,ASII,5725,5775,5550,5575,50423900
1/5/2022,ASJT,141,141,138,139,260600
1/5/2022,ASMI,266,266,260,266,48000
1/5/2022,ASPI,73,77,72,73,5841100
1/5/2022,ASPI-W,19,20,18,19,2344500
1/5/2022,ASRI,166,168,163,164,5577900
1/5/2022,ASRM,1650,1650,1650,1650,100
1/5/2022,ASSA,3600,3640,3510,3530,3709400
1/5/2022,ATAP,174,177,161,161,8943200
1/5/2022,ATIC,730,730,695,705,542600
1/5/2022,AUTO,1200,1230,1190,1205,6102000
1/5/2022,AVIA,920,920,905,910,27027000
1/5/2022,AYLS,358,368,342,346,22899300
1/5/2022,BABP,188,195,174,178,293152600
1/5/2022,BABP-W3,98,98,78,84,321400
1/5/2022,BABP-W4,136,153,125,127,148300
1/5/2022,BACA,268,270,264,268,11244100
1/5/2022,BACA-W2,10,10,10,10,0
1/5/2022,BAJA,344,356,342,344,1204600
1/5/2022,BALI,860,870,845,855,587500
1/5/2022,BANK,2540,2570,2470,2480,44084800
1/5/2022,BANK-W,2400,2400,2400,2400,700
1/5/2022,BAPA,67,73,67,72,34197400
1/5/2022,BAPI,50,50,50,50,48200
1/5/2022,BAPI-W,7,8,7,8,51913100
1/5/2022,BATA,496,496,496,496,1300
1/5/2022,BAYU,1130,1165,1080,1165,1700
1/5/2022,BBCA,7450,7525,7375,7450,76164900
1/5/2022,BBHI,8800,10000,8800,9700,23606400
1/5/2022,BBKP,286,286,276,276,100668900
1/5/2022,BBLD,372,372,370,370,10000
1/5/2022,BBMD,2000,2000,1930,1985,15500
1/5/2022,BBNI,7025,7050,6850,6950,35912400
1/5/2022,BBRI,4180,4230,4130,4210,174376400
1/5/2022,BBRM,50,50,50,50,3000
1/5/2022,BBSI,4380,4400,4300,4400,33900
1/5/2022,BBSS,50,51,50,51,3559800
1/5/2022,BBTN,1780,1810,1725,1730,20278500
1/5/2022,BBYB,2500,2500,2360,2360,76697900
1/5/2022,BCAP,57,58,55,55,57864400
1/5/2022,BCIC,208,210,200,204,3515500
1/5/2022,BCIP,92,98,92,94,46957400
1/5/2022,BDMN,2420,2460,2370,2430,2795200
1/5/2022,BEBS,5125,5600,5125,5325,19403000
1/5/2022,BEEF,75,83,74,75,20206700
1/5/2022,BEKS,56,56,53,53,94466400
1/5/2022,BELL,147,147,144,144,122400
1/5/2022,BESS,885,960,885,910,186200
1/5/2022,BESS-W,510,790,510,740,335400
1/5/2022,BEST,119,120,115,116,7008300
1/5/2022,BFIN,1185,1185,1150,1185,56075000
1/5/2022,BGTG,232,242,220,222,278531000
1/5/2022,BHAT,1000,1005,985,995,1202900
1/5/2022,BHIT,57,58,56,56,73488000
1/5/2022,BIKA,250,250,244,244,66100
1/5/2022,BIMA,280,306,258,258,131026700
1/5/2022,BINA,3620,3770,3610,3730,1189900
1/5/2022,BINO,145,147,144,145,1448700
1/5/2022,BINO-W,17,21,16,19,24487800
1/5/2022,BIPI,50,51,50,50,805683500
1/5/2022,BIPI-W,15,15,13,15,3638500
1/5/2022,BIPP,54,55,53,54,1622500
1/5/2022,BIRD,1440,1475,1410,1410,2456700
1/5/2022,BISI,995,1005,995,1000,265700
1/5/2022,BJBR,1360,1370,1350,1350,1502500
1/5/2022,BJTM,760,760,750,750,2653100
1/5/2022,BKDP,83,87,81,82,10725600
1/5/2022,BKSL,59,59,58,58,23518100
1/5/2022,BKSW,193,196,188,190,15019800
1/5/2022,BLTA,50,50,50,50,4100
1/5/2022,BLTZ,3200,3200,3200,3200,0
1/5/2022,BLUE,360,398,360,384,1516800
1/5/2022,BMAS,1740,1740,1620,1630,345700
1/5/2022,BMHS,830,830,780,785,24679800
1/5/2022,BMRI,7150,7175,6925,7025,49455100
1/5/2022,BMSR,244,292,244,280,7975300
1/5/2022,BMTR,264,266,262,262,9261900
1/5/2022,BNBA,3290,3300,3140,3190,6351400
1/5/2022,BNBR,50,50,50,50,5900
1/5/2022,BNGA,980,990,970,970,3025800
1/5/2022,BNII,336,338,330,330,4559900
1/5/2022,BNLI,1590,1600,1575,1575,113500
1/5/2022,BOBA,228,248,226,232,2351900
1/5/2022,BOGA,1395,1395,1380,1390,66583900
1/5/2022,BOLA,625,635,615,625,2679200
1/5/2022,BOLT,770,790,765,765,1500
1/5/2022,BOSS,75,79,72,72,94670200
1/5/2022,BPFI,1450,1485,1350,1370,293300
1/5/2022,BPII,6650,6650,6650,6650,0
