<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
1/15/2021,AALI,12400,12600,12025,12100,5405200
1/15/2021,ABBA,84,85,79,80,95911100
1/15/2021,ABDA,5750,5750,5750,5750,1000
1/15/2021,ABMM,800,800,750,780,561700
1/15/2021,ACES,1725,1770,1725,1740,18854300
1/15/2021,ACST,590,590,540,560,97349600
1/15/2021,ADES,1495,1510,1490,1495,193200
1/15/2021,ADHI,1785,1885,1745,1870,121750800
1/15/2021,ADMF,8875,8925,8775,8900,163600
1/15/2021,ADMG,220,224,210,212,3861700
1/15/2021,ADRO,1495,1495,1450,1455,86423600
1/15/2021,AGAR,378,384,378,384,2900
1/15/2021,AGII,1610,1875,1570,1820,67458000
1/15/2021,AGRO,1510,1535,1410,1420,271464200
1/15/2021,AGRS,226,240,214,218,766100
1/15/2021,AHAP,61,63,59,60,22200
1/15/2021,AIMS,146,146,144,144,1100
1/15/2021,AISA,380,390,370,378,32744300
1/15/2021,AKKU,50,50,50,50,14900
1/15/2021,AKPI,545,545,510,545,900
1/15/2021,AKRA,3330,3330,3210,3260,18890000
1/15/2021,AKSI,492,550,490,550,39500
1/15/2021,ALDO,490,500,472,490,562000
1/15/2021,ALKA,270,270,252,268,20700
1/15/2021,ALMI,260,278,260,270,84600
1/15/2021,ALTO,316,316,310,316,2400
1/15/2021,AMAG,238,238,234,236,45100
1/15/2021,AMAN,322,324,322,322,175100
1/15/2021,AMAR,270,270,264,268,113700
1/15/2021,AMFG,3070,3070,3050,3050,128200
1/15/2021,AMIN,254,320,254,316,35400
1/15/2021,AMOR,3200,3250,3170,3200,2363600
1/15/2021,AMRT,835,840,800,810,543700
1/15/2021,ANDI,53,64,53,62,314662800
1/15/2021,ANJT,705,725,705,725,1100
1/15/2021,ANTM,3300,3380,3040,3120,915912100
1/15/2021,APEX,715,715,715,715,0
1/15/2021,APIC,795,800,790,800,10123000
1/15/2021,APII,171,174,169,169,271600
1/15/2021,APLI,206,212,194,204,1476900
1/15/2021,APLN,208,214,202,204,112160300
1/15/2021,ARGO,2040,2060,1900,2040,34500
1/15/2021,ARII,248,248,232,234,115700
1/15/2021,ARKA,53,53,51,53,13650300
1/15/2021,ARMY,50,50,50,50,0
1/15/2021,ARNA,665,675,655,670,536300
1/15/2021,ARTA,280,280,280,280,100
1/15/2021,ARTI,50,50,50,50,2900
1/15/2021,ARTO,4560,5675,4540,5675,26218100
1/15/2021,ASBI,292,292,292,292,0
1/15/2021,ASDM,895,900,895,900,1100
1/15/2021,ASGR,830,830,815,820,580100
1/15/2021,ASII,6800,6850,6525,6575,45722300
1/15/2021,ASJT,218,222,212,212,462600
1/15/2021,ASMI,985,990,980,980,13900
1/15/2021,ASPI,90,91,88,90,613500
1/15/2021,ASPI-W,10,11,10,11,1106100
1/15/2021,ASRI,258,268,254,260,142623400
1/15/2021,ASRM,1710,1800,1705,1800,7600
1/15/2021,ASSA,750,780,745,760,19607700
1/15/2021,ATAP,146,146,140,143,98300
1/15/2021,ATIC,930,930,865,930,43500
1/15/2021,AUTO,1180,1190,1160,1160,2086300
1/15/2021,AYLS,50,50,50,50,56000
1/15/2021,AYLS-W,3,3,1,2,11209500
1/15/2021,BABP,50,52,50,50,10113300
1/15/2021,BABP-W3,32,33,18,24,13500
1/15/2021,BABP-W4,9,10,9,10,486200
1/15/2021,BACA,390,390,388,388,464900
1/15/2021,BACA-W2,100,100,100,100,0
1/15/2021,BAJA,131,140,128,133,4616500
1/15/2021,BALI,760,760,750,760,67400
1/15/2021,BAPA,50,50,50,50,43100
1/15/2021,BAPI,50,50,50,50,6300
1/15/2021,BAPI-W,2,3,2,2,3722300
1/15/2021,BATA,620,625,620,625,22100
1/15/2021,BAYU,1030,1030,1000,1000,4700
1/15/2021,BBCA,35475,35500,34200,34775,17970700
1/15/2021,BBHI,750,790,700,765,9320100
1/15/2021,BBKP,790,815,750,770,512090400
1/15/2021,BBLD,280,280,276,280,63700
1/15/2021,BBMD,1450,1450,1450,1450,600
1/15/2021,BBNI,6450,6500,6250,6325,52804900
1/15/2021,BBRI,4770,4770,4550,4580,204714500
