<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/27/2021,IHSG,6664.373,6670.809,6590.505,6602.209,198348947
10/27/2021,AALI,10225,10300,10075,10100,1024000
10/27/2021,ABBA,474,496,452,496,49615300
10/27/2021,ABDA,6950,6950,6950,6950,0
10/27/2021,ABMM,1700,1700,1555,1555,20633500
10/27/2021,ACES,1405,1420,1405,1410,8965300
10/27/2021,ACST,262,266,254,256,15096000
10/27/2021,ADES,2540,2570,2540,2550,157000
10/27/2021,ADHI,1095,1105,1040,1040,48552300
10/27/2021,ADMF,7875,7950,7825,7850,176300
10/27/2021,ADMG,240,246,232,240,7268800
10/27/2021,ADRO,1765,1765,1730,1730,95389000
10/27/2021,AGAR,344,344,344,344,17600
10/27/2021,AGII,1535,1540,1475,1480,4559500
10/27/2021,AGRO,2130,2150,2050,2070,47199800
10/27/2021,AGRS,214,218,202,202,30224800
10/27/2021,AHAP,64,67,63,63,7277300
10/27/2021,AIMS,505,525,500,520,1295300
10/27/2021,AISA,232,238,230,230,9895700
10/27/2021,AKKU,50,50,50,50,4000
10/27/2021,AKPI,900,900,845,845,66400
10/27/2021,AKRA,4650,4670,4410,4460,13447600
10/27/2021,AKSI,590,710,535,535,962100
10/27/2021,ALDO,755,765,740,750,5308300
10/27/2021,ALKA,248,266,248,248,16100
10/27/2021,ALMI,240,240,238,238,26000
10/27/2021,ALTO,294,310,290,310,51300
10/27/2021,AMAG,336,338,334,336,10200
10/27/2021,AMAN,494,494,492,494,1320400
10/27/2021,AMAR,288,290,284,288,1022900
10/27/2021,AMFG,3850,3850,3800,3800,3300
10/27/2021,AMIN,188,189,185,189,14000
10/27/2021,AMOR,3860,3860,3640,3800,645200
10/27/2021,AMRT,1260,1260,1230,1240,6853400
10/27/2021,ANDI,50,50,50,50,19600
10/27/2021,ANJT,820,875,820,855,63300
10/27/2021,ANTM,2400,2410,2340,2350,75548400
10/27/2021,APEX,590,590,575,580,10800
10/27/2021,APIC,965,970,945,955,8780600
10/27/2021,APII,186,186,181,183,261200
10/27/2021,APLI,202,202,202,202,11100
10/27/2021,APLN,143,146,140,141,17277700
10/27/2021,ARCI,625,695,620,630,44206300
10/27/2021,ARGO,1730,1730,1730,1730,5000
10/27/2021,ARII,330,330,320,330,74000
10/27/2021,ARKA,65,81,63,79,735215900
10/27/2021,ARMY,50,50,50,50,0
10/27/2021,ARNA,820,850,820,850,3850200
10/27/2021,ARTA,1790,1805,1765,1805,35600
10/27/2021,ARTI,50,50,50,50,79800
10/27/2021,ARTO,15200,15375,14825,14825,12337100
10/27/2021,ASBI,288,298,286,288,69300
10/27/2021,ASDM,955,955,950,950,9900
10/27/2021,ASGR,730,740,720,735,953400
10/27/2021,ASII,6100,6125,6000,6000,40588700
10/27/2021,ASJT,147,150,146,146,1160400
10/27/2021,ASMI,306,310,300,302,104700
10/27/2021,ASPI,64,67,63,67,16920000
10/27/2021,ASPI-W,17,17,16,17,651700
10/27/2021,ASRI,188,192,185,185,33543800
10/27/2021,ASRM,1610,1620,1610,1620,10100
10/27/2021,ASSA,3290,3310,3150,3150,9971000
10/27/2021,ATAP,110,116,108,108,5838700
10/27/2021,ATIC,625,665,625,640,414000
10/27/2021,AUTO,1150,1150,1130,1130,2247100
10/27/2021,AYLS,152,166,152,156,15371600
10/27/2021,BABP,242,246,236,236,65583000
10/27/2021,BABP-W3,145,155,135,152,135900
10/27/2021,BABP-W4,185,185,185,185,3500
10/27/2021,BACA,314,316,304,306,23550900
10/27/2021,BACA-W2,200,200,200,200,0
10/27/2021,BAJA,370,382,354,366,11812600
10/27/2021,BALI,745,760,740,745,1031600
10/27/2021,BANK,2480,2510,2420,2470,19686700
10/27/2021,BANK-W,2450,2450,2450,2450,0
10/27/2021,BAPA,52,53,52,52,5407800
10/27/2021,BAPI,50,50,50,50,1400
10/27/2021,BAPI-W,7,8,6,7,22115800
10/27/2021,BATA,575,590,540,570,62500
10/27/2021,BAYU,1200,1200,1200,1200,0
10/27/2021,BBCA,7575,7575,7425,7450,57067000
10/27/2021,BBHI,6150,6200,5900,5975,2306600
10/27/2021,BBKP,442,442,434,434,48553100
10/27/2021,BBLD,400,400,400,400,0
10/27/2021,BBMD,2070,2070,2040,2040,1100
10/27/2021,BBNI,7225,7250,7050,7075,47673800
10/27/2021,BBRI,4330,4340,4260,4290,258038300
10/27/2021,BBRM,50,50,50,50,30900
10/27/2021,BBSI,5825,6000,5750,6000,17700
10/27/2021,BBSS,66,66,64,64,332000
10/27/2021,BBTN,1780,1790,1730,1740,41038100
10/27/2021,BBYB,1470,1475,1385,1390,98696300
10/27/2021,BCAP,104,105,103,104,16292900
10/27/2021,BCIC,185,188,173,173,24225300
10/27/2021,BCIP,62,63,60,62,2086100
10/27/2021,BDMN,2840,2870,2840,2840,2723900
10/27/2021,BEBS,1805,1815,1755,1790,25769600
10/27/2021,BEEF,84,86,84,84,4601800
10/27/2021,BEKS,78,78,73,73,1104738100
10/27/2021,BELL,160,162,159,161,26500
10/27/2021,BESS,1800,1830,1730,1830,959300
10/27/2021,BESS-W,1620,1630,1620,1630,400
10/27/2021,BEST,135,140,134,135,38425400
10/27/2021,BFIN,1000,1000,980,985,25319200
10/27/2021,BGTG,194,198,181,183,105976100
10/27/2021,BHAT,885,885,870,880,992900
10/27/2021,BHIT,63,64,60,61,307527100
10/27/2021,BIKA,264,270,260,266,209500
10/27/2021,BIMA,220,228,206,206,28703700
10/27/2021,BINA,4070,4100,3940,3980,510900
10/27/2021,BIPI,51,52,50,50,219632100
10/27/2021,BIPI-W,16,17,15,16,9091700
