<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
6/15/2021,IHSG,6085.361,6091.367,6051.245,6089.038,181425435
6/15/2021,AALI,8525,8625,8250,8300,3508100
6/15/2021,ABBA,232,234,224,226,35679400
6/15/2021,ABDA,7050,7050,7050,7050,500
6/15/2021,ABMM,850,865,840,840,287600
6/15/2021,ACES,1395,1400,1365,1370,16966200
6/15/2021,ACST,246,250,240,240,3590100
6/15/2021,ADES,1935,2050,1925,1970,231500
6/15/2021,ADHI,990,1000,950,970,9383200
6/15/2021,ADMF,8200,8250,8150,8175,46900
6/15/2021,ADMG,165,171,164,166,6918700
6/15/2021,ADRO,1320,1320,1280,1310,109048500
6/15/2021,AGAR,408,408,380,380,5500
6/15/2021,AGII,1165,1175,1090,1095,8994300
6/15/2021,AGRO,1105,1135,1055,1095,110088100
6/15/2021,AGRS,458,464,426,426,889800
6/15/2021,AHAP,66,69,65,66,3855000
6/15/2021,AIMS,360,360,352,352,37100
6/15/2021,AISA,234,236,226,228,16481600
6/15/2021,AKKU,50,50,50,50,10400
6/15/2021,AKPI,595,595,570,595,17600
6/15/2021,AKRA,3200,3230,3170,3230,2607400
6/15/2021,AKSI,482,482,480,480,7500
6/15/2021,ALDO,925,940,905,925,2401300
6/15/2021,ALKA,246,250,242,246,74900
6/15/2021,ALMI,252,252,242,250,11800
6/15/2021,ALTO,380,380,380,380,500
6/15/2021,AMAG,316,328,314,318,149100
6/15/2021,AMAN,284,284,284,284,94800
6/15/2021,AMAR,264,266,260,262,1689900
6/15/2021,AMFG,3680,3840,3680,3800,7800
6/15/2021,AMIN,210,226,200,200,291900
6/15/2021,AMOR,3640,3650,3550,3600,1800700
6/15/2021,AMRT,1180,1230,1135,1165,161176500
6/15/2021,ANDI,50,50,50,50,38400
6/15/2021,ANJT,690,690,660,680,48400
6/15/2021,ANTM,2390,2390,2340,2360,84189100
6/15/2021,APEX,800,820,775,775,146200
6/15/2021,APIC,780,795,775,790,10047100
6/15/2021,APII,181,182,180,182,82600
6/15/2021,APLI,190,190,190,190,1000
6/15/2021,APLN,161,161,152,152,40846500
6/15/2021,ARGO,1950,1950,1860,1880,3000
6/15/2021,ARII,362,362,320,320,1261400
6/15/2021,ARKA,50,50,50,50,7500
6/15/2021,ARMY,50,50,50,50,0
6/15/2021,ARNA,780,790,760,790,1659800
6/15/2021,ARTA,580,580,540,540,20100
6/15/2021,ARTI,50,50,50,50,0
6/15/2021,ARTO,12950,13050,12725,12925,23267100
6/15/2021,ASBI,344,344,324,324,482100
6/15/2021,ASDM,925,990,915,920,15400
6/15/2021,ASGR,770,770,760,765,317200
6/15/2021,ASII,5175,5200,5125,5150,35915800
6/15/2021,ASJT,226,230,216,216,272100
6/15/2021,ASMI,670,685,670,675,24700
