<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
11/15/2021,IHSG,6661.849,6675.595,6610.823,6616.029,210410642
11/15/2021,AALI,10650,10650,10375,10450,1797300
11/15/2021,ABBA,454,460,432,434,9987200
11/15/2021,ABDA,6700,6700,6700,6700,0
11/15/2021,ABMM,1520,1525,1415,1430,13852600
11/15/2021,ACES,1395,1415,1395,1400,7302300
11/15/2021,ACST,266,268,258,260,10796300
11/15/2021,ADES,2700,2740,2690,2700,64100
11/15/2021,ADHI,1110,1115,1080,1090,10159300
11/15/2021,ADMF,7875,7875,7800,7800,167100
11/15/2021,ADMG,228,228,222,224,1454100
11/15/2021,ADRO,1680,1685,1595,1610,117468000
11/15/2021,AGAR,348,348,346,346,7900
11/15/2021,AGII,1435,1445,1400,1410,2374900
11/15/2021,AGRO,2100,2150,2070,2130,36937200
11/15/2021,AGRS,191,196,188,192,17533400
11/15/2021,AHAP,70,71,68,69,9704200
11/15/2021,AIMS,510,525,498,500,3490500
11/15/2021,AISA,228,230,222,222,7286000
11/15/2021,AKKU,50,50,50,50,5400
11/15/2021,AKPI,720,720,700,700,9000
11/15/2021,AKRA,4330,4370,4270,4330,13302900
11/15/2021,AKSI,460,460,428,428,88900
11/15/2021,ALDO,780,815,765,795,10402400
11/15/2021,ALKA,242,248,240,244,16300
11/15/2021,ALMI,248,268,240,250,33200
11/15/2021,ALTO,294,296,290,294,10000
11/15/2021,AMAG,340,340,336,338,41900
11/15/2021,AMAN,498,498,494,496,1788300
11/15/2021,AMAR,304,310,294,300,6773700
11/15/2021,AMFG,4840,4840,4720,4740,76800
11/15/2021,AMIN,191,195,190,190,88700
11/15/2021,AMOR,3830,3880,3830,3880,956000
11/15/2021,AMRT,1210,1220,1200,1200,4354600
11/15/2021,ANDI,50,50,50,50,882300
11/15/2021,ANJT,1005,1005,975,975,136100
11/15/2021,ANTM,2420,2430,2340,2390,100184600
11/15/2021,APEX,575,575,540,565,70400
11/15/2021,APIC,1025,1030,1015,1020,7656800
11/15/2021,APII,184,210,184,188,5928000
11/15/2021,APLI,200,206,198,206,7900
11/15/2021,APLN,138,140,137,137,5181900
11/15/2021,ARCI,590,605,585,590,11213600
11/15/2021,ARGO,1670,1670,1565,1575,3900
11/15/2021,ARII,290,290,282,290,239500
11/15/2021,ARKA,67,68,63,65,51729800
11/15/2021,ARMY,50,50,50,50,0
11/15/2021,ARNA,860,860,840,845,718700
11/15/2021,ARTA,1850,1930,1850,1890,130100
11/15/2021,ARTI,50,50,50,50,2400
11/15/2021,ARTO,15700,15800,15050,15625,30984600
11/15/2021,ASBI,294,298,294,294,9700
11/15/2021,ASDM,950,950,935,940,8300
11/15/2021,ASGR,765,780,760,775,732100
11/15/2021,ASII,6150,6175,6050,6125,22148900
11/15/2021,ASJT,151,151,146,148,1265000
11/15/2021,ASMI,300,304,298,300,188600
11/15/2021,ASPI,73,78,73,76,2326600
11/15/2021,ASPI-W,18,19,18,18,1992800
11/15/2021,ASRI,188,189,183,183,18612600
11/15/2021,ASRM,1610,1610,1585,1590,7600
11/15/2021,ASSA,3600,3600,3450,3490,12378500
11/15/2021,ATAP,214,218,198,200,11487800
11/15/2021,ATIC,615,625,610,615,220000
11/15/2021,AUTO,1250,1265,1230,1235,2901900
11/15/2021,AYLS,282,336,252,252,164140300
11/15/2021,BABP,218,228,214,228,249281300
11/15/2021,BABP-W3,130,130,120,128,41400
11/15/2021,BABP-W4,170,184,170,183,384100
11/15/2021,BACA,304,306,296,300,49145000
11/15/2021,BACA-W2,102,102,102,102,0
11/15/2021,BAJA,406,410,378,382,6410200
11/15/2021,BALI,1085,1145,1055,1140,14512200
11/15/2021,BANK,2730,2850,2640,2770,53187600
11/15/2021,BANK-W,2710,2710,2340,2690,4054100
11/15/2021,BAPA,68,71,64,69,46517200
11/15/2021,BAPI,50,50,50,50,726800
11/15/2021,BAPI-W,7,8,7,7,21496600
11/15/2021,BATA,510,515,510,510,5800
11/15/2021,BAYU,1235,1235,1235,1235,400
11/15/2021,BBCA,7625,7625,7500,7500,67344200
11/15/2021,BBHI,7650,8100,7600,7750,7319300
11/15/2021,BBKP,372,410,362,410,467856800
11/15/2021,BBLD,400,418,394,406,60200
11/15/2021,BBMD,2000,2050,1965,2020,21500
11/15/2021,BBNI,6850,6925,6800,6800,24898400
11/15/2021,BBRI,4220,4220,4140,4160,220142300
11/15/2021,BBRM,50,50,50,50,52200
11/15/2021,BBSI,5875,5900,5850,5850,5500
11/15/2021,BBSS,71,78,70,73,210810700
11/15/2021,BBTN,1790,1800,1730,1750,37437200
11/15/2021,BBYB,1535,1910,1535,1855,450548600
11/15/2021,BCAP,101,102,99,99,37634200
11/15/2021,BCIC,230,288,230,280,174175500
11/15/2021,BCIP,98,108,87,87,511770700
11/15/2021,BDMN,2510,2550,2450,2470,6235700
11/15/2021,BEBS,3020,3590,3020,3310,33670700
11/15/2021,BEEF,87,87,84,84,2898000
11/15/2021,BEKS,69,70,66,67,249399300
11/15/2021,BELL,160,174,158,164,1662400
11/15/2021,BESS,1950,1955,1895,1905,394600
11/15/2021,BESS-W,1810,1810,1705,1705,1600
11/15/2021,BEST,130,131,128,129,10446500
11/15/2021,BFIN,1015,1040,1010,1025,40807800
11/15/2021,BGTG,224,252,222,238,467318900
11/15/2021,BHAT,905,910,900,910,1413000
11/15/2021,BHIT,62,62,60,61,162042600
11/15/2021,BIKA,278,282,266,268,687800
11/15/2021,BIMA,193,193,183,185,5777900
11/15/2021,BINA,3820,3820,3590,3630,1249000
11/15/2021,BIPI,52,57,52,54,939864600
11/15/2021,BIPI-W,16,19,16,18,61103300
11/15/2021,BIPP,54,54,53,53,1345700
11/15/2021,BIRD,1515,1645,1515,1570,9984000
11/15/2021,BISI,1015,1015,995,1005,1099100
11/15/2021,BJBR,1410,1410,1380,1385,4903200
11/15/2021,BJTM,760,765,755,760,5388800
11/15/2021,BKDP,51,51,50,51,70400
11/15/2021,BKSL,67,67,65,66,49633800
11/15/2021,BKSW,186,199,184,194,41381900
11/15/2021,BLTA,50,50,50,50,201000
11/15/2021,BLTZ,3070,3070,3070,3070,2000
11/15/2021,BLUE,780,805,780,790,149300
11/15/2021,BMAS,1330,1370,1290,1335,333600
11/15/2021,BMHS,910,930,900,910,86314900
11/15/2021,BMRI,7100,7150,7050,7050,20065500
11/15/2021,BMSR,178,178,175,176,276900
11/15/2021,BMTR,274,284,274,280,55714400
11/15/2021,BNBA,2910,3320,2890,3020,64005600
11/15/2021,BNBR,50,50,50,50,26300
11/15/2021,BNGA,1060,1070,1045,1045,3102400
11/15/2021,BNII,374,392,372,374,110968700
11/15/2021,BNLI,1755,1825,1750,1820,1074300
11/15/2021,BOBA,290,292,280,286,5168100
11/15/2021,BOGA,1505,1520,1495,1500,109170300
11/15/2021,BOLA,740,755,735,740,5450300
11/15/2021,BOLT,675,675,630,670,1900
11/15/2021,BOSS,89,90,83,86,35864000
11/15/2021,BPFI,1000,1005,1000,1005,62600
11/15/2021,BPII,4680,4680,4680,4680,100
11/15/2021,BPTR,180,184,178,180,729100
11/15/2021,BRAM,8000,8000,8000,8000,0
11/15/2021,BRIS,2060,2080,2060,2070,10493800
11/15/2021,BRMS,105,106,101,101,297551800
11/15/2021,BRNA,1190,1220,1190,1190,800
11/15/2021,BRPT,975,990,960,970,34110700
11/15/2021,BSDE,1165,1175,1150,1165,14617700
11/15/2021,BSIM,1030,1030,965,980,678600
11/15/2021,BSSR,3140,3140,2960,3050,168900
11/15/2021,BSWD,1750,1750,1750,1750,0
11/15/2021,BTEK,50,50,50,50,1800
11/15/2021,BTEL,50,50,50,50,0
11/15/2021,BTON,410,410,398,400,213400
11/15/2021,BTPN,2730,2730,2700,2700,94300
11/15/2021,BTPS,4000,4070,3970,4000,4414300
11/15/2021,BUDI,187,187,178,178,13575700
11/15/2021,BUKA,740,750,715,730,115024100
11/15/2021,BUKK,1050,1070,1050,1060,20700
11/15/2021,BULL,262,262,254,254,119718400
11/15/2021,BULL-W2,55,56,52,54,98400
11/15/2021,BUMI,70,71,66,66,550559900
11/15/2021,BUVA,60,60,60,60,0
11/15/2021,BVIC,173,179,168,173,58214400
11/15/2021,BWPT,89,92,88,88,37140200
11/15/2021,BYAN,26475,26475,25500,25925,56000
11/15/2021,CAKK,114,116,107,107,52322000
11/15/2021,CAMP,312,314,304,306,1746600
11/15/2021,CANI,199,230,192,206,19758900
11/15/2021,CARE,494,505,488,494,400060500
11/15/2021,CARS,50,50,50,50,143700
11/15/2021,CASA,466,466,464,464,1861900
11/15/2021,CASH,344,366,334,366,28243300
11/15/2021,CASS,555,555,540,540,356300
11/15/2021,CBMF,98,100,92,95,29105600
11/15/2021,CCSI,570,570,550,560,382200
11/15/2021,CEKA,1905,1930,1905,1925,162000
11/15/2021,CENT,306,310,286,292,115324900
11/15/2021,CFIN,272,274,264,268,3992700
11/15/2021,CINT,272,280,270,274,246000
11/15/2021,CITA,2890,2900,2870,2900,6300
11/15/2021,CITY,167,206,156,165,12303300
11/15/2021,CLAY,800,1000,795,1000,9900
11/15/2021,CLEO,478,484,468,478,4844300
11/15/2021,CLPI,1035,1040,1030,1035,23200
11/15/2021,CMNP,1285,1290,1275,1280,168200
11/15/2021,CMNP-W,428,428,428,428,0
11/15/2021,CMNT,1090,1155,1085,1145,55398400
11/15/2021,CMPP,184,184,184,184,0
11/15/2021,CNKO,50,50,50,50,44000
11/15/2021,CNTB,250,250,250,250,0
11/15/2021,CNTX,191,256,191,256,840800
11/15/2021,COCO,242,246,232,240,4393000
11/15/2021,COCO-W,264,264,264,264,0
11/15/2021,COWL,50,50,50,50,0
11/15/2021,CPIN,6050,6050,5800,5825,17155700
11/15/2021,CPRI,50,50,50,50,0
11/15/2021,CPRI-W,12,12,12,12,0
11/15/2021,CPRO,71,76,66,73,1574715800
11/15/2021,CSAP,580,580,560,580,10500
11/15/2021,CSIS,126,142,126,134,62614700
11/15/2021,CSMI,3570,3570,3570,3570,200
11/15/2021,CSRA,466,498,460,468,10068300
11/15/2021,CTBN,2700,2700,2560,2690,3900
11/15/2021,CTRA,1120,1130,1080,1090,13249700
11/15/2021,CTTH,50,51,50,50,2408400
11/15/2021,DADA,50,50,50,50,4843800
11/15/2021,DADA-W,14,14,12,13,21521500
11/15/2021,DART,278,302,270,302,4369300
11/15/2021,DAYA,270,270,260,264,243900
11/15/2021,DCII,45400,45400,45200,45200,2300
11/15/2021,DEAL,50,50,50,50,790300
11/15/2021,DEFI,1190,1190,1110,1110,3000
11/15/2021,DEWA,50,50,50,50,104400
11/15/2021,DFAM,390,390,376,376,7400
11/15/2021,DGIK,164,174,162,172,142142700
11/15/2021,DGNS,800,835,800,830,10885600
11/15/2021,DIGI,214,214,214,214,5761200
11/15/2021,DILD,179,180,176,176,2442500
11/15/2021,DIVA,2080,2120,2080,2120,315500
11/15/2021,DKFT,133,134,132,132,3522600
11/15/2021,DLTA,3910,3920,3890,3890,84400
11/15/2021,DMAS,228,230,226,228,5105900
11/15/2021,DMMX,2600,2780,2600,2750,26053500
11/15/2021,DMND,845,850,840,850,25500
11/15/2021,DNAR,276,302,272,288,101721200
11/15/2021,DNET,3270,3310,3260,3280,39300
11/15/2021,DOID,300,300,290,292,52243500
11/15/2021,DPNS,400,408,390,392,307000
11/15/2021,DPUM,50,50,50,50,0
11/15/2021,DSFI,114,119,110,115,8096500
11/15/2021,DSNG,580,585,570,575,31466200
11/15/2021,DSSA,50275,50275,50275,50275,100
11/15/2021,DUCK,176,176,176,176,0
11/15/2021,DUTI,3310,3310,3310,3310,4800
11/15/2021,DVLA,2490,2490,2450,2460,22400
11/15/2021,DWGL,200,200,197,197,8200
11/15/2021,DWGL-W,32,33,30,32,1260800
11/15/2021,DYAN,93,96,92,92,20467300
11/15/2021,EAST,99,101,93,95,15118700
