<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
12/24/2021,IHSG,6559.089,6583.86,6554.98,6562.9,210900374
12/24/2021,AALI,9575,9625,9550,9550,688500
12/24/2021,ABBA,396,408,392,394,7390500
12/24/2021,ABDA,6150,6150,6125,6125,500
12/24/2021,ABMM,1425,1435,1405,1420,4861700
12/24/2021,ACES,1315,1320,1300,1320,4420600
12/24/2021,ACST,218,220,206,210,19983200
12/24/2021,ADES,3240,3270,3200,3200,133600
12/24/2021,ADHI,885,910,880,900,10191100
12/24/2021,ADMF,7625,7650,7600,7650,32000
12/24/2021,ADMG,200,200,197,199,185000
12/24/2021,ADRO,2150,2240,2130,2220,251933600
12/24/2021,AGAR,370,372,346,348,34600
12/24/2021,AGII,1750,1790,1650,1675,23848100
12/24/2021,AGRO,1980,2030,1980,2000,18787800
12/24/2021,AGRS,164,168,160,165,47239500
12/24/2021,AHAP,75,84,74,74,13412400
12/24/2021,AIMS,410,418,388,406,202500
12/24/2021,AISA,200,202,197,198,5176500
12/24/2021,AKKU,50,50,50,50,325900
12/24/2021,AKPI,1090,1095,1035,1070,166500
12/24/2021,AKRA,4110,4110,4060,4080,5173900
12/24/2021,AKSI,1105,1275,1030,1030,1400500
12/24/2021,ALDO,1115,1130,1075,1130,2332500
12/24/2021,ALDO-W,270,270,250,260,414000
12/24/2021,ALKA,268,268,248,258,56600
12/24/2021,ALMI,326,326,312,314,5200
12/24/2021,ALTO,244,262,242,260,69900
12/24/2021,AMAG,340,340,336,338,447300
12/24/2021,AMAN,530,530,525,530,553200
12/24/2021,AMAR,410,436,392,422,20168300
12/24/2021,AMFG,4500,4560,4400,4400,170500
12/24/2021,AMIN,208,208,197,198,113500
12/24/2021,AMOR,1770,1770,1750,1770,1525800
12/24/2021,AMRT,1205,1220,1175,1210,10647400
12/24/2021,ANDI,50,50,50,50,151800
12/24/2021,ANJT,950,1025,945,1000,47300
12/24/2021,ANTM,2260,2300,2250,2280,30712000
12/24/2021,APEX,800,800,755,790,174000
12/24/2021,APIC,1115,1125,1105,1120,12326700
12/24/2021,APII,232,242,216,216,910300
12/24/2021,APLI,202,204,200,204,310700
12/24/2021,APLN,122,124,122,122,2911000
12/24/2021,ARCI,545,585,540,570,12932200
12/24/2021,ARGO,1545,1560,1495,1560,3300
12/24/2021,ARII,250,250,242,250,34400
12/24/2021,ARKA,59,61,58,60,25172700
12/24/2021,ARMY,50,50,50,50,0
12/24/2021,ARNA,815,830,805,805,1044100
12/24/2021,ARTA,2120,2140,2080,2080,284300
12/24/2021,ARTI,50,50,50,50,0
12/24/2021,ARTO,17500,17875,17125,17250,21820200
12/24/2021,ASBI,290,316,290,316,6900
12/24/2021,ASDM,955,955,940,945,12500
12/24/2021,ASGR,810,815,795,800,293600
12/24/2021,ASII,5725,5750,5650,5675,16203800
12/24/2021,ASJT,140,140,137,137,435700
12/24/2021,ASMI,278,280,272,272,231700
12/24/2021,ASPI,76,77,72,74,6283100
12/24/2021,ASPI-W,20,20,19,20,132000
12/24/2021,ASRI,163,165,162,162,4007900
12/24/2021,ASRM,1665,1665,1635,1635,300
12/24/2021,ASSA,3240,3290,3210,3230,5197800
12/24/2021,ATAP,160,187,156,175,101533500
12/24/2021,ATIC,665,680,635,655,580200
12/24/2021,AUTO,1155,1155,1145,1150,1297900
12/24/2021,AVIA,915,915,905,910,32457000
12/24/2021,AYLS,318,324,294,300,21700700
12/24/2021,BABP,189,193,185,189,61017200
12/24/2021,BABP-W3,84,95,84,88,46800
12/24/2021,BABP-W4,132,154,132,147,133400
12/24/2021,BACA,266,284,264,276,27501000
12/24/2021,BACA-W2,10,10,10,10,0
12/24/2021,BAJA,334,342,332,336,280800
12/24/2021,BALI,875,880,850,850,2763200
12/24/2021,BANK,2460,2460,2400,2400,15845400
12/24/2021,BANK-W,2290,2290,2290,2290,0
12/24/2021,BAPA,71,76,71,72,8879500
12/24/2021,BAPI,50,50,50,50,212800
12/24/2021,BAPI-W,6,7,5,7,4941500
12/24/2021,BATA,498,498,494,498,1000
12/24/2021,BAYU,1140,1145,1100,1100,2300
12/24/2021,BBCA,7300,7350,7300,7300,30802100
12/24/2021,BBHI,6675,7100,6675,6925,1659600
12/24/2021,BBKP,288,290,286,290,61568700
12/24/2021,BBLD,398,398,398,398,800
12/24/2021,BBMD,1990,1990,1935,1980,24800
12/24/2021,BBNI,6650,6725,6575,6725,13733200
12/24/2021,BBRI,4100,4120,4050,4070,59795000
12/24/2021,BBRM,50,50,50,50,55900
12/24/2021,BBSI,4170,4350,4170,4320,77500
12/24/2021,BBSS,53,54,52,53,6003400
12/24/2021,BBTN,1725,1730,1705,1710,5722300
12/24/2021,BBYB,2760,2820,2710,2800,64553700
12/24/2021,BCAP,70,70,67,67,19806300
12/24/2021,BCIC,204,212,200,200,4413500
12/24/2021,BCIP,90,95,84,86,98247800
12/24/2021,BDMN,2390,2390,2380,2390,828300
12/24/2021,BEBS,5100,5850,5050,5325,32858000
12/24/2021,BEEF,75,77,73,73,4577800
12/24/2021,BEKS,63,65,63,63,65769800
12/24/2021,BELL,156,157,148,157,1492100
12/24/2021,BESS,1025,1100,1025,1025,1795900
12/24/2021,BESS-W,855,965,855,960,5500
12/24/2021,BEST,112,113,111,111,5392900
12/24/2021,BFIN,1090,1115,1085,1105,11611600
12/24/2021,BGTG,264,296,264,288,169576200
12/24/2021,BHAT,985,990,980,990,1586500
12/24/2021,BHIT,57,58,56,57,77640800
12/24/2021,BIKA,250,262,250,258,132500
12/24/2021,BIMA,183,216,180,182,95052900
12/24/2021,BINA,4170,4270,4100,4250,1416200
12/24/2021,BINO,145,145,142,142,7191000
12/24/2021,BINO-W,21,22,20,20,4455100
12/24/2021,BIPI,51,51,50,50,1067422600
12/24/2021,BIPI-W,14,16,13,15,12141000
12/24/2021,BIPP,55,56,53,54,6600500
12/24/2021,BIRD,1360,1375,1315,1365,2949700
12/24/2021,BISI,1000,1005,990,1000,99800
12/24/2021,BJBR,1350,1350,1330,1345,801400
12/24/2021,BJTM,745,745,735,745,3071900
12/24/2021,BKDP,82,96,77,77,80295600
12/24/2021,BKSL,59,60,58,59,24510000
12/24/2021,BKSW,206,218,204,210,19809500
12/24/2021,BLTA,50,50,50,50,15400
12/24/2021,BLTZ,3370,3370,3370,3370,0
12/24/2021,BLUE,418,426,396,400,817300
12/24/2021,BMAS,2410,2540,2220,2220,783900
12/24/2021,BMHS,825,835,825,830,8331700
12/24/2021,BMRI,7100,7150,6950,7050,27451100
12/24/2021,BMSR,310,310,282,282,1986100
12/24/2021,BMTR,260,262,260,260,15852900
12/24/2021,BNBA,3600,3690,3470,3620,9149300
12/24/2021,BNBR,50,50,50,50,2700
12/24/2021,BNGA,960,975,955,960,4806600
12/24/2021,BNII,336,342,334,334,4451400
12/24/2021,BNLI,1605,1620,1595,1600,89500
12/24/2021,BOBA,244,246,240,244,247400
12/24/2021,BOGA,1405,1405,1375,1395,60561200
12/24/2021,BOLA,655,695,645,670,19847900
12/24/2021,BOLT,850,850,800,830,2100
12/24/2021,BOSS,67,89,67,75,576516800
12/24/2021,BPFI,1200,1400,1170,1345,3614800
12/24/2021,BPII,6000,6000,6000,6000,0
12/24/2021,BPTR,615,615,615,615,0
12/24/2021,BRAM,12325,12325,12325,12325,0
12/24/2021,BRIS,1770,1810,1760,1795,12154900
12/24/2021,BRMS,114,114,109,110,267726400
12/24/2021,BRNA,1165,1165,1165,1165,5000
12/24/2021,BRPT,865,875,855,875,20158800
12/24/2021,BSDE,1020,1030,1015,1025,7968300
12/24/2021,BSIM,860,860,830,860,206800
12/24/2021,BSML,140,150,135,148,16541200
12/24/2021,BSSR,3800,3900,3790,3860,23400
12/24/2021,BSWD,1750,1750,1750,1750,0
12/24/2021,BTEK,50,50,50,50,400
12/24/2021,BTEL,50,50,50,50,0
12/24/2021,BTON,416,450,416,442,281400
12/24/2021,BTPN,2650,2670,2650,2650,9100
12/24/2021,BTPS,3660,3750,3660,3680,386400
12/24/2021,BUDI,173,182,173,173,13325200
12/24/2021,BUKA,446,448,442,442,94516600
12/24/2021,BUKK,1190,1230,1190,1205,6400
12/24/2021,BULL,236,244,234,238,390294000
12/24/2021,BULL-W2,39,42,38,40,43100
12/24/2021,BUMI,66,67,64,66,130391900
12/24/2021,BUVA,60,60,60,60,0
12/24/2021,BVIC,208,226,206,222,206245900
12/24/2021,BWPT,74,74,71,72,23472700
12/24/2021,BYAN,26575,26900,26475,26900,49400
12/24/2021,CAKK,99,109,98,105,125430900
12/24/2021,CAMP,290,292,286,286,348800
12/24/2021,CANI,157,162,157,159,72800
12/24/2021,CARE,505,505,494,498,357598500
12/24/2021,CARS,50,50,50,50,15308700
12/24/2021,CASA,530,535,520,520,2841000
12/24/2021,CASH,308,308,280,282,10925300
12/24/2021,CASS,482,500,480,490,24200
12/24/2021,CBMF,110,118,102,102,184396900
12/24/2021,CCSI,705,750,670,705,3238600
12/24/2021,CEKA,1895,1900,1885,1885,44200
12/24/2021,CENT,238,244,226,226,17398400
12/24/2021,CFIN,252,252,248,250,491900
12/24/2021,CINT,250,254,250,252,45300
12/24/2021,CITA,3330,3400,3110,3310,103500
12/24/2021,CITY,173,173,165,169,12100
12/24/2021,CLAY,740,740,740,740,100
12/24/2021,CLEO,450,450,444,444,1150100
12/24/2021,CLPI,1010,1025,1010,1015,30000
12/24/2021,CMNP,1370,1380,1285,1345,135300
12/24/2021,CMNP-W,386,436,308,366,14600
12/24/2021,CMNT,1095,1105,1085,1095,46647300
12/24/2021,CMPP,184,184,184,184,0
12/24/2021,CMRY,3510,3510,3450,3490,490000
12/24/2021,CNKO,50,50,50,50,69700
12/24/2021,CNTB,250,250,250,250,0
12/24/2021,CNTX,310,324,298,324,126100
12/24/2021,COCO,302,302,286,288,10965300
12/24/2021,COCO-W,272,286,272,286,6100
12/24/2021,COWL,50,50,50,50,0
12/24/2021,CPIN,5850,5900,5800,5850,1062000
12/24/2021,CPRI,50,50,50,50,0
12/24/2021,CPRI-W,12,12,12,12,0
