<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/15/2020,AALI,11025.00,11100.00,10850.00,10950.00,1252200
10/15/2020,ABBA,50.00,50.00,50.00,50.00,40600
10/15/2020,ABDA,6500.00,6500.00,6500.00,6500.00,0
10/15/2020,ABMM,830.00,830.00,810.00,810.00,2400
10/15/2020,ACES,1630.00,1635.00,1565.00,1570.00,9857000
10/15/2020,ACST,210.00,220.00,208.00,210.00,50329600
10/15/2020,ADES,1200.00,1200.00,1170.00,1175.00,116700
10/15/2020,ADHI,595.00,600.00,575.00,580.00,16205400
10/15/2020,ADMF,7525.00,7600.00,7500.00,7550.00,12300
10/15/2020,ADMG,139.00,153.00,139.00,143.00,13042300
10/15/2020,ADRO,1185.00,1195.00,1155.00,1155.00,72630600
10/15/2020,AGAR,505.00,505.00,500.00,500.00,800
10/15/2020,AGII,575.00,625.00,565.00,590.00,2663800
10/15/2020,AGRO,500.00,505.00,458.00,458.00,46103000
10/15/2020,AGRS,177.00,191.00,177.00,185.00,138800
10/15/2020,AHAP,65.00,65.00,56.00,56.00,431500
10/15/2020,AIMS,155.00,155.00,155.00,155.00,800
10/15/2020,AISA,212.00,220.00,210.00,210.00,28984200
10/15/2020,AKKU,50.00,50.00,50.00,50.00,100200
10/15/2020,AKPI,290.00,290.00,290.00,290.00,0
10/15/2020,AKRA,2730.00,2740.00,2670.00,2680.00,16156700
10/15/2020,AKSI,418.00,418.00,404.00,404.00,2100
10/15/2020,ALDO,414.00,414.00,408.00,408.00,175400
10/15/2020,ALKA,250.00,252.00,250.00,250.00,31200
10/15/2020,ALMI,189.00,250.00,189.00,232.00,207800
10/15/2020,ALTO,280.00,296.00,280.00,296.00,200
10/15/2020,AMAG,198.00,200.00,194.00,198.00,927200
10/15/2020,AMAN,328.00,340.00,328.00,340.00,1495900
10/15/2020,AMAR,292.00,300.00,292.00,294.00,74700
10/15/2020,AMFG,2500.00,2540.00,2500.00,2540.00,28600
10/15/2020,AMIN,290.00,290.00,290.00,290.00,0
10/15/2020,AMOR,2120.00,2210.00,2120.00,2190.00,118600
10/15/2020,AMRT,670.00,680.00,670.00,670.00,977000
10/15/2020,ANDI,50.00,50.00,50.00,50.00,74400
10/15/2020,ANJT,545.00,545.00,545.00,545.00,0
10/15/2020,ANTM,1020.00,1180.00,920.00,935.00,1510069900
10/15/2020,APEX,178.00,190.00,170.00,170.00,144700
10/15/2020,APIC,920.00,925.00,905.00,920.00,15085700
10/15/2020,APII,160.00,168.00,151.00,166.00,15700
10/15/2020,APLI,116.00,116.00,108.00,108.00,107000
10/15/2020,APLN,104.00,107.00,103.00,103.00,76896300
10/15/2020,ARGO,1810.00,2000.00,1700.00,1700.00,6900
10/15/2020,ARII,440.00,440.00,440.00,440.00,0
10/15/2020,ARKA,87.00,91.00,81.00,82.00,11674900
10/15/2020,ARMY,50.00,50.00,50.00,50.00,0
10/15/2020,ARNA,462.00,462.00,456.00,460.00,648900
10/15/2020,ARTA,300.00,300.00,300.00,300.00,200
10/15/2020,ARTI,50.00,50.00,50.00,50.00,0
10/15/2020,ARTO,2760.00,2760.00,2640.00,2730.00,180000
10/15/2020,ASBI,310.00,310.00,310.00,310.00,0
10/15/2020,ASDM,900.00,900.00,900.00,900.00,1600
10/15/2020,ASGR,720.00,725.00,705.00,710.00,1344500
10/15/2020,ASII,4820.00,4820.00,4740.00,4740.00,29382300
10/15/2020,ASJT,116.00,120.00,111.00,115.00,77200
10/15/2020,ASMI,1055.00,1055.00,1050.00,1055.00,13900
10/15/2020,ASPI,120.00,120.00,120.00,120.00,335800
10/15/2020,ASPI-W,14.00,14.00,13.00,14.00,3102800
10/15/2020,ASRI,121.00,127.00,120.00,122.00,219569500
10/15/2020,ASRM,1725.00,1725.00,1725.00,1725.00,0
10/15/2020,ASSA,500.00,500.00,494.00,494.00,4425700
10/15/2020,ATIC,565.00,565.00,565.00,565.00,1200
10/15/2020,AUTO,870.00,880.00,870.00,875.00,1188800
10/15/2020,AYLS,50.00,50.00,50.00,50.00,600
10/15/2020,AYLS-W,4.00,5.00,4.00,4.00,1453800
10/15/2020,BABP,50.00,50.00,50.00,50.00,34100
10/15/2020,BABP-W3,29.00,29.00,29.00,29.00,0
10/15/2020,BABP-W4,8.00,9.00,7.00,8.00,270500
10/15/2020,BACA,398.00,398.00,398.00,398.00,0
10/15/2020,BACA-W2,100.00,100.00,100.00,100.00,0
10/15/2020,BAJA,105.00,119.00,105.00,105.00,4559300
10/15/2020,BALI,930.00,930.00,930.00,930.00,200
10/15/2020,BAPA,50.00,50.00,50.00,50.00,0
10/15/2020,BAPI,50.00,50.00,50.00,50.00,7800
10/15/2020,BAPI-W,2.00,3.00,2.00,2.00,2452500
10/15/2020,BATA,615.00,630.00,615.00,630.00,1700
10/15/2020,BAYU,1140.00,1140.00,1140.00,1140.00,1500
10/15/2020,BBCA,29375.00,29400.00,28800.00,28925.00,16413400
10/15/2020,BBHI,174.00,181.00,167.00,174.00,895400
10/15/2020,BBKP,252.00,256.00,240.00,240.00,195686400
10/15/2020,BBLD,340.00,340.00,340.00,340.00,3300
10/15/2020,BBMD,1570.00,1570.00,1570.00,1570.00,100
10/15/2020,BBNI,4950.00,4950.00,4780.00,4780.00,53219700
10/15/2020,BBRI,3360.00,3380.00,3310.00,3310.00,183294800
10/15/2020,BBRM,50.00,50.00,50.00,50.00,0
10/15/2020,BBSI,695.00,695.00,655.00,680.00,280700
10/15/2020,BBSS,125.00,125.00,121.00,123.00,508200
10/15/2020,BBSS-W,6.00,7.00,6.00,7.00,4176600
10/15/2020,BBTN,1345.00,1365.00,1310.00,1315.00,33413800
10/15/2020,BBYB,290.00,350.00,290.00,350.00,1529200
10/15/2020,BCAP,117.00,117.00,115.00,115.00,561500
10/15/2020,BCIC,700.00,700.00,700.00,700.00,0
10/15/2020,BCIP,50.00,51.00,50.00,50.00,164800
10/15/2020,BDMN,2400.00,2410.00,2360.00,2370.00,3391400
10/15/2020,BEEF,147.00,161.00,145.00,149.00,45751800
10/15/2020,BEEF-W,11.00,12.00,10.00,11.00,4195700
10/15/2020,BEKS,50.00,50.00,50.00,50.00,59100
10/15/2020,BELL,156.00,157.00,155.00,155.00,5245800
10/15/2020,BESS,222.00,230.00,216.00,230.00,2760200
10/15/2020,BESS-W,70.00,85.00,70.00,85.00,10300
10/15/2020,BEST,175.00,187.00,171.00,180.00,533496500
10/15/2020,BFIN,388.00,388.00,384.00,384.00,3912500
10/15/2020,BGTG,52.00,53.00,50.00,51.00,4371000
10/15/2020,BHAT,488.00,496.00,486.00,490.00,134444900
10/15/2020,BHIT,50.00,50.00,50.00,50.00,124500
10/15/2020,BIKA,135.00,135.00,135.00,135.00,1200
10/15/2020,BIMA,50.00,50.00,50.00,50.00,1000
10/15/2020,BINA,780.00,780.00,765.00,775.00,46000
10/15/2020,BIPI,50.00,50.00,50.00,50.00,1300
10/15/2020,BIPI-W,7.00,9.00,7.00,9.00,47200
10/15/2020,BIPP,53.00,55.00,53.00,54.00,31000
10/15/2020,BIRD,920.00,920.00,900.00,900.00,872000
10/15/2020,BISI,890.00,900.00,880.00,890.00,136100
10/15/2020,BJBR,975.00,975.00,950.00,975.00,16048600
10/15/2020,BJTM,560.00,560.00,550.00,550.00,10884800
10/15/2020,BKDP,51.00,51.00,51.00,51.00,2900
10/15/2020,BKSL,50.00,50.00,50.00,50.00,55800
10/15/2020,BKSW,125.00,160.00,125.00,133.00,2938900
10/15/2020,BLTA,50.00,50.00,50.00,50.00,100
