<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
08/28/2020,AALI,10050.00,10150.00,10025.00,10125.00,1086500
08/28/2020,ABBA,50.00,50.00,50.00,50.00,40700
08/28/2020,ABDA,6900.00,6900.00,6900.00,6900.00,0
08/28/2020,ABMM,955.00,955.00,955.00,955.00,3200
08/28/2020,ACES,1615.00,1615.00,1600.00,1605.00,13066500
08/28/2020,ACST,306.00,362.00,306.00,362.00,2741300
08/28/2020,ADES,1335.00,1360.00,1290.00,1300.00,372900
08/28/2020,ADHI,615.00,620.00,610.00,610.00,5955600
08/28/2020,ADMF,7950.00,8000.00,7850.00,7975.00,125800
08/28/2020,ADMG,115.00,130.00,115.00,122.00,9014400
08/28/2020,ADRO,1130.00,1160.00,1130.00,1145.00,108671900
08/28/2020,AGAR,496.00,496.00,476.00,490.00,53300
08/28/2020,AGII,498.00,505.00,496.00,500.00,292800
08/28/2020,AGRO,388.00,400.00,362.00,380.00,126379800
08/28/2020,AGRS,194.00,194.00,185.00,192.00,61200
08/28/2020,AHAP,53.00,59.00,51.00,59.00,145400
08/28/2020,AIMS,156.00,156.00,155.00,155.00,2000
08/28/2020,AISA,168.00,168.00,168.00,168.00,0
08/28/2020,AKKU,50.00,50.00,50.00,50.00,100
08/28/2020,AKPI,280.00,358.00,280.00,310.00,261600
08/28/2020,AKRA,2920.00,2970.00,2860.00,2870.00,26656200
08/28/2020,AKSI,284.00,294.00,278.00,288.00,25500
08/28/2020,ALDO,378.00,380.00,378.00,378.00,7400
08/28/2020,ALKA,272.00,272.00,272.00,272.00,200
08/28/2020,ALMI,220.00,220.00,220.00,220.00,7000
08/28/2020,ALTO,360.00,360.00,310.00,352.00,39100
08/28/2020,AMAG,206.00,208.00,204.00,206.00,280000
08/28/2020,AMAN,246.00,248.00,246.00,246.00,200200
08/28/2020,AMAR,362.00,362.00,356.00,356.00,76100
08/28/2020,AMFG,2560.00,2600.00,2560.00,2560.00,16000
08/28/2020,AMIN,248.00,266.00,246.00,266.00,400
08/28/2020,AMOR,2070.00,2120.00,2070.00,2120.00,1000
08/28/2020,AMRT,725.00,730.00,720.00,720.00,227000
08/28/2020,ANDI,50.00,50.00,50.00,50.00,40900
08/28/2020,ANJT,515.00,540.00,515.00,540.00,2500
08/28/2020,ANTM,800.00,830.00,790.00,820.00,278492100
08/28/2020,APEX,149.00,149.00,140.00,140.00,202100
08/28/2020,APIC,840.00,840.00,820.00,825.00,11448200
08/28/2020,APII,178.00,178.00,165.00,165.00,560700
08/28/2020,APLI,115.00,115.00,115.00,115.00,200
08/28/2020,APLN,126.00,127.00,121.00,122.00,51869100
08/28/2020,ARGO,1690.00,1690.00,1690.00,1690.00,100
08/28/2020,ARII,450.00,458.00,448.00,458.00,30600
08/28/2020,ARKA,210.00,210.00,210.00,210.00,45200
08/28/2020,ARMY,50.00,50.00,50.00,50.00,0
08/28/2020,ARNA,452.00,454.00,444.00,450.00,524200
08/28/2020,ARTA,298.00,298.00,298.00,298.00,2000
08/28/2020,ARTI,50.00,50.00,50.00,50.00,26400
08/28/2020,ARTO,2550.00,2550.00,2400.00,2550.00,217800
08/28/2020,ASBI,270.00,296.00,270.00,290.00,5400
08/28/2020,ASDM,910.00,915.00,910.00,915.00,1100
08/28/2020,ASGR,780.00,780.00,745.00,760.00,934100
08/28/2020,ASII,5300.00,5325.00,5275.00,5325.00,20347900
08/28/2020,ASJT,113.00,113.00,110.00,110.00,198900
08/28/2020,ASMI,1150.00,1150.00,1145.00,1145.00,6800
08/28/2020,ASPI,152.00,157.00,152.00,153.00,3772700
08/28/2020,ASPI-W,21.00,22.00,18.00,20.00,11977400
08/28/2020,ASRI,129.00,133.00,127.00,128.00,170423500
