<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
5/27/2021,IHSG,5850.502,5904.838,5841.828,5841.828,241859382
5/27/2021,AALI,8825,8950,8800,8825,1860900
5/27/2021,ABBA,224,242,222,234,76829400
5/27/2021,ABDA,7050,7050,7050,7050,0
5/27/2021,ABMM,820,825,780,785,175200
5/27/2021,ACES,1425,1470,1415,1470,13263700
5/27/2021,ACST,236,244,234,242,9837700
5/27/2021,ADES,1885,2050,1875,2000,867500
5/27/2021,ADHI,1000,1025,985,990,11758600
5/27/2021,ADMF,8025,8075,7950,8000,26200
5/27/2021,ADMG,158,162,158,160,616400
5/27/2021,ADRO,1180,1190,1165,1165,84522000
5/27/2021,AGAR,420,420,398,398,7000
5/27/2021,AGII,1035,1120,1035,1110,16702600
5/27/2021,AGRO,840,875,840,840,42475500
5/27/2021,AGRS,446,468,426,446,1716400
5/27/2021,AHAP,66,70,66,68,3655300
5/27/2021,AIMS,466,496,450,482,384800
5/27/2021,AISA,242,250,242,248,8806100
5/27/2021,AKKU,50,50,50,50,13300
5/27/2021,AKPI,515,550,515,540,24600
5/27/2021,AKRA,3220,3250,3180,3220,8167900
5/27/2021,AKSI,625,625,625,625,300
5/27/2021,ALDO,865,890,850,855,7140200
5/27/2021,ALKA,246,260,246,246,2000
5/27/2021,ALMI,240,242,230,240,3300
5/27/2021,ALTO,394,394,382,382,6600
5/27/2021,AMAG,300,302,296,302,341500
5/27/2021,AMAN,284,284,284,284,110500
5/27/2021,AMAR,252,260,248,250,1479200
5/27/2021,AMFG,4000,4000,4000,4000,80000
5/27/2021,AMIN,197,197,197,197,1000
5/27/2021,AMOR,4090,4350,4080,4160,3188300
5/27/2021,AMRT,935,960,905,910,11458000
5/27/2021,ANDI,50,50,50,50,98500
5/27/2021,ANJT,695,740,650,740,24600
5/27/2021,ANTM,2340,2390,2330,2390,148943500
5/27/2021,APEX,835,840,800,800,360000
5/27/2021,APIC,750,795,745,795,15522100
5/27/2021,APII,186,188,184,185,195300
5/27/2021,APLI,200,202,197,202,278300
5/27/2021,APLN,148,150,147,149,5812600
5/27/2021,ARGO,1520,1530,1520,1530,200
5/27/2021,ARII,400,400,378,378,242200
5/27/2021,ARKA,50,50,50,50,698500
5/27/2021,ARMY,50,50,50,50,0
5/27/2021,ARNA,725,730,710,715,670700
5/27/2021,ARTA,256,258,256,258,5400
5/27/2021,ARTI,50,50,50,50,1200
5/27/2021,ARTO,11675,12550,11675,12475,81425100
5/27/2021,ASBI,290,294,290,294,26600
5/27/2021,ASDM,905,960,905,960,20100
5/27/2021,ASGR,770,775,765,770,171500
5/27/2021,ASII,5100,5225,5075,5150,99709500
5/27/2021,ASJT,226,226,220,220,42200
5/27/2021,ASMI,700,700,650,700,88300
5/27/2021,ASPI,52,53,51,52,3701200
5/27/2021,ASPI-W,15,16,14,15,490800
5/27/2021,ASRI,170,180,169,179,37094300
5/27/2021,ASRM,1590,1590,1590,1590,1200
5/27/2021,ASSA,2070,2130,2050,2070,14021900
5/27/2021,ATAP,113,121,111,115,1061800
5/27/2021,ATIC,715,715,715,715,1100
5/27/2021,AUTO,1115,1140,1110,1130,715700
5/27/2021,AYLS,106,112,102,105,43279300
5/27/2021,BABP,127,162,124,162,1737423500
5/27/2021,BABP-W3,79,161,79,161,1068800
5/27/2021,BABP-W4,65,112,64,108,76765300
5/27/2021,BACA,396,414,396,408,18061800
5/27/2021,BACA-W2,340,340,340,340,0
5/27/2021,BAJA,458,478,452,454,15173700
5/27/2021,BALI,600,605,590,590,249700
5/27/2021,BANK,3250,3310,3230,3280,42488200
5/27/2021,BANK-W,2690,2810,2690,2720,3700
5/27/2021,BAPA,50,50,50,50,0
5/27/2021,BAPI,50,50,50,50,2000
