<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
4/13/2022,IHSG,7240.189,7266.399,7212.858,7262.777,263398746
4/13/2022,AALI,13000,13175,12675,12825,3419300
4/13/2022,ABBA,240,252,234,244,13029800
4/13/2022,ABDA,5975,5975,5975,5975,0
4/13/2022,ABMM,2340,2550,2330,2500,5687700
4/13/2022,ACES,1155,1175,1130,1170,58511500
4/13/2022,ACST,182,184,180,181,4492000
4/13/2022,ADCP,83,86,82,83,17067500
4/13/2022,ADES,3700,3700,3670,3680,88100
4/13/2022,ADHI,705,710,695,700,4965200
4/13/2022,ADMF,8075,8075,7975,8000,399500
4/13/2022,ADMG,185,186,182,183,1017900
4/13/2022,ADMR,2540,2750,2520,2750,176206100
4/13/2022,ADRO,3190,3350,3190,3350,226429500
4/13/2022,AGAR,350,372,326,334,24600
4/13/2022,AGII,1985,2160,1965,2160,17749300
4/13/2022,AGRO,1050,1085,1030,1045,24177600
4/13/2022,AGRS,132,135,129,132,7364000
4/13/2022,AHAP,66,67,64,66,2214000
4/13/2022,AIMS,280,280,274,274,2500
4/13/2022,AISA,174,178,174,175,2983400
4/13/2022,AKKU,50,50,50,50,15289500
4/13/2022,AKPI,945,950,910,950,13800
4/13/2022,AKRA,910,935,910,930,37161300
4/13/2022,AKSI,444,460,414,446,1841500
4/13/2022,ALDO,995,1055,995,1040,8260700
4/13/2022,ALDO-W,185,185,170,183,96200
4/13/2022,ALKA,278,286,276,286,17600
4/13/2022,ALMI,274,292,274,292,3000
4/13/2022,ALTO,214,214,208,208,21700
4/13/2022,AMAG,388,392,388,392,20500
4/13/2022,AMAN,520,525,520,525,235600
4/13/2022,AMAR,378,392,378,390,11183400
4/13/2022,AMFG,6175,6175,6000,6050,73800
4/13/2022,AMIN,157,159,155,158,22400
4/13/2022,AMOR,1545,1575,1515,1515,9400
4/13/2022,AMRT,1760,1760,1690,1700,60658900
4/13/2022,ANDI,50,50,50,50,25000
4/13/2022,ANJT,1000,1010,990,1000,767100
4/13/2022,ANTM,2690,2800,2670,2790,143822800
4/13/2022,APEX,500,545,494,505,865500
4/13/2022,APIC,1100,1105,1075,1085,12337100
4/13/2022,APII,186,188,183,184,1151500
4/13/2022,APLI,196,200,196,200,6900
4/13/2022,APLN,117,117,113,113,3301100
4/13/2022,ARCI,472,476,470,470,19955200
4/13/2022,ARGO,1425,1425,1280,1350,800
4/13/2022,ARII,246,246,246,246,30200
4/13/2022,ARKA,50,50,50,50,1770400
4/13/2022,ARMY,50,50,50,50,0
4/13/2022,ARNA,930,965,930,955,5298100
4/13/2022,ARTA,1810,1810,1810,1810,100
4/13/2022,ARTI,50,50,50,50,0
4/13/2022,ARTO,13300,13300,12900,13000,13946700
4/13/2022,ASBI,290,298,288,288,2500
4/13/2022,ASDM,1000,1010,980,1000,2500
4/13/2022,ASGR,1010,1025,985,995,1113100
4/13/2022,ASII,6950,7000,6875,6975,52818100
4/13/2022,ASJT,129,129,128,129,12100
4/13/2022,ASLC,204,212,200,208,57124500
4/13/2022,ASMI,173,174,165,168,107700
4/13/2022,ASPI,74,76,73,75,807200
4/13/2022,ASPI-W,16,18,16,18,5920100
4/13/2022,ASRI,162,164,162,163,8413800
4/13/2022,ASRM,1625,1625,1625,1625,0
4/13/2022,ASSA,2300,2420,2280,2410,19580000
4/13/2022,ATAP,118,130,118,124,1337400
4/13/2022,ATIC,490,490,482,486,38200
4/13/2022,AUTO,1160,1180,1155,1165,3075400
4/13/2022,AVIA,770,785,755,780,30006600
4/13/2022,AYLS,290,314,290,306,4850100
4/13/2022,BABP,170,171,160,161,116040200
4/13/2022,BABP-W3,112,112,102,102,3100
4/13/2022,BABP-W4,153,153,113,145,7800
4/13/2022,BACA,192,193,186,187,24716400
4/13/2022,BACA-W2,99,99,99,99,0
4/13/2022,BAJA,290,306,286,294,4647500
4/13/2022,BALI,795,795,780,790,71000
4/13/2022,BANK,2160,2200,2140,2160,13343200
4/13/2022,BANK-W,1520,1520,1520,1520,500
4/13/2022,BAPA,106,114,102,107,25274000
4/13/2022,BAPI,50,50,50,50,1200
4/13/2022,BAPI-W,7,7,6,7,2032200
4/13/2022,BATA,454,470,442,460,1300
4/13/2022,BAUT,70,74,65,65,567444300
4/13/2022,BAUT-W,13,14,12,13,60582300
4/13/2022,BAYU,1100,1100,1095,1095,49000
4/13/2022,BBCA,7800,7850,7750,7800,57622100
4/13/2022,BBHI,5950,6000,5850,5875,7756600
4/13/2022,BBKP,226,228,224,224,53689600
4/13/2022,BBLD,414,414,414,414,100
4/13/2022,BBMD,2100,2150,2050,2050,1800
4/13/2022,BBNI,8525,8525,8375,8450,28560500
4/13/2022,BBRI,4640,4640,4590,4610,112327600
4/13/2022,BBRM,50,50,50,50,609500
4/13/2022,BBSI,5500,5500,5400,5400,11000
4/13/2022,BBSS,51,51,50,51,2613100
4/13/2022,BBTN,1630,1660,1615,1635,27279600
4/13/2022,BBYB,1910,1920,1860,1880,25537000
4/13/2022,BCAP,280,282,262,262,198007200
4/13/2022,BCIC,147,150,145,149,585600
4/13/2022,BCIP,67,67,65,66,3027500
4/13/2022,BDMN,2310,2350,2310,2320,722700
4/13/2022,BEBS,4370,4390,4180,4200,44437400
4/13/2022,BEEF,57,57,54,55,1297000
4/13/2022,BEKS,50,50,50,50,5385400
4/13/2022,BELL,67,67,63,65,25359400
4/13/2022,BESS,492,500,466,486,129900
4/13/2022,BESS-W,362,362,360,360,3400
4/13/2022,BEST,105,107,104,105,9839700
4/13/2022,BFIN,1340,1365,1330,1345,61095800
4/13/2022,BGTG,177,178,169,174,32975100
4/13/2022,BHAT,1000,1005,995,1005,1518400
4/13/2022,BHIT,58,60,57,58,260439200
4/13/2022,BIKA,236,236,236,236,274900
4/13/2022,BIKE,181,184,175,181,14499300
4/13/2022,BIKE-W,22,23,22,23,4271500
4/13/2022,BIMA,260,272,240,240,28916100
4/13/2022,BINA,3390,3410,3360,3380,64800
4/13/2022,BINO,134,136,132,133,4741200
4/13/2022,BINO-W,25,25,24,25,764800
4/13/2022,BIPI,113,119,112,115,680412300
4/13/2022,BIPI-W,21,21,18,19,85396500
4/13/2022,BIPP,52,53,51,52,8400
4/13/2022,BIRD,1335,1340,1290,1295,4377900
4/13/2022,BISI,1395,1430,1375,1375,1414100
4/13/2022,BJBR,1420,1435,1410,1410,13030000
4/13/2022,BJTM,770,785,760,760,35379200
4/13/2022,BKDP,96,96,91,94,3552800
4/13/2022,BKSL,53,53,52,53,16787600
4/13/2022,BKSW,141,146,139,141,2966400
4/13/2022,BLTA,50,50,50,50,500
4/13/2022,BLTZ,3000,3000,2730,2810,500
4/13/2022,BLUE,276,280,274,276,31300
4/13/2022,BMAS,1330,1395,1285,1305,14800
4/13/2022,BMHS,705,725,695,725,16149500
4/13/2022,BMRI,7675,7750,7650,7725,45279300
4/13/2022,BMSR,244,252,242,244,611200
4/13/2022,BMTR,256,260,254,258,14128700
4/13/2022,BNBA,2680,2740,2630,2670,2226500
4/13/2022,BNBR,50,50,50,50,1917500
4/13/2022,BNGA,1120,1170,1120,1160,35399600
4/13/2022,BNII,294,294,290,292,562900
4/13/2022,BNLI,1280,1290,1280,1285,22600
4/13/2022,BOBA,204,208,200,202,675600
4/13/2022,BOGA,1405,1420,1400,1400,112478300
4/13/2022,BOLA,390,396,386,386,3795400
4/13/2022,BOLT,1095,1095,1065,1065,1800
4/13/2022,BOSS,93,93,88,90,85659500
4/13/2022,BPFI,695,700,660,690,86000
4/13/2022,BPII,7300,7300,7300,7300,5000
4/13/2022,BPTR,236,256,236,240,1699000
4/13/2022,BRAM,11675,11675,11675,11675,0
4/13/2022,BRIS,1505,1525,1505,1505,7180100
4/13/2022,BRMS,238,242,232,238,529867000
4/13/2022,BRNA,945,975,910,975,600
4/13/2022,BRPT,885,885,865,875,58432300
4/13/2022,BSDE,960,960,940,940,16055200
4/13/2022,BSIM,630,635,630,630,69300
4/13/2022,BSML,1130,1155,1100,1120,4230200
4/13/2022,BSSR,4270,4470,4270,4420,1801700
4/13/2022,BSWD,1750,1750,1750,1750,0
4/13/2022,BTEK,50,50,50,50,400
4/13/2022,BTEL,50,50,50,50,0
