<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
4/25/2022,IHSG,7204.161,7234.315,7121.86,7215.979,234878372
4/25/2022,AALI,12775,12775,12250,12250,4196800
4/25/2022,ABBA,202,210,194,196,31883300
4/25/2022,ABDA,6450,6450,6275,6275,1500
4/25/2022,ABMM,2420,2420,2300,2360,2891000
4/25/2022,ACES,1065,1070,1045,1050,31924400
4/25/2022,ACST,180,180,170,174,14732600
4/25/2022,ADCP,78,80,76,76,49958800
4/25/2022,ADES,3670,3720,3640,3690,45400
4/25/2022,ADHI,725,725,700,705,5837100
4/25/2022,ADMF,8025,8250,8000,8200,206700
4/25/2022,ADMG,181,181,178,179,393400
4/25/2022,ADMR,2340,2490,2260,2340,264916300
4/25/2022,ADRO,3180,3220,3100,3210,107045500
4/25/2022,AGAR,340,366,340,354,14800
4/25/2022,AGII,2280,2280,2110,2240,12115300
4/25/2022,AGRO,1005,1015,980,990,19141700
4/25/2022,AGRS,126,127,122,123,4072800
4/25/2022,AHAP,64,65,62,63,4041500
4/25/2022,AIMS,266,270,262,264,50000
4/25/2022,AISA,173,177,170,171,8804900
4/25/2022,AKKU,50,50,50,50,8250800
4/25/2022,AKPI,955,960,910,955,19800
4/25/2022,AKRA,965,990,945,980,55912200
4/25/2022,AKSI,332,340,310,330,8244800
4/25/2022,ALDO,1025,1030,1005,1010,4051000
4/25/2022,ALDO-W,212,212,170,170,114300
4/25/2022,ALKA,298,298,284,288,35600
4/25/2022,ALMI,296,296,276,280,11100
4/25/2022,ALTO,210,214,200,214,22400
4/25/2022,AMAG,380,380,372,380,72800
4/25/2022,AMAN,525,530,525,525,260800
4/25/2022,AMAR,384,386,366,374,19540600
4/25/2022,AMFG,6150,6150,6000,6025,45500
4/25/2022,AMIN,151,165,141,146,1049500
4/25/2022,AMOR,1545,1545,1510,1525,85300
4/25/2022,AMRT,1690,1740,1650,1695,77049500
4/25/2022,ANDI,50,50,50,50,1600
4/25/2022,ANJT,1020,1020,950,965,2352500
4/25/2022,ANTM,2690,2700,2600,2620,171951100
4/25/2022,APEX,468,480,468,478,208500
4/25/2022,APIC,1095,1105,1090,1090,12384200
4/25/2022,APII,193,198,188,191,638300
4/25/2022,APLI,202,202,195,195,15700
4/25/2022,APLN,113,114,111,112,5223300
4/25/2022,ARCI,462,466,432,434,41938700
4/25/2022,ARGO,1500,1590,1400,1435,7000
4/25/2022,ARII,246,246,238,242,35800
4/25/2022,ARKA,50,50,50,50,1386600
4/25/2022,ARMY,50,50,50,50,0
4/25/2022,ARNA,975,980,950,980,2167800
4/25/2022,ARTA,1790,1790,1790,1790,2500
4/25/2022,ARTI,50,50,50,50,0
4/25/2022,ARTO,12400,12550,12100,12275,5458600
