<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/06/2020,AALI,10600.00,10650.00,10375.00,10425.00,712300
10/06/2020,ABBA,50.00,50.00,50.00,50.00,59800
10/06/2020,ABDA,6575.00,6575.00,6575.00,6575.00,0
10/06/2020,ABMM,815.00,855.00,815.00,855.00,300
10/06/2020,ACES,1580.00,1585.00,1545.00,1545.00,4514000
10/06/2020,ACST,182.00,224.00,182.00,218.00,491387400
10/06/2020,ADES,1150.00,1170.00,1150.00,1170.00,38900
10/06/2020,ADHI,515.00,535.00,510.00,525.00,11640000
10/06/2020,ADMF,7250.00,7350.00,7250.00,7275.00,7600
10/06/2020,ADMG,121.00,139.00,120.00,125.00,14212700
10/06/2020,ADRO,1135.00,1145.00,1125.00,1125.00,33352500
10/06/2020,AGAR,500.00,500.00,500.00,500.00,0
10/06/2020,AGII,505.00,520.00,500.00,505.00,2746900
10/06/2020,AGRO,330.00,344.00,328.00,332.00,94956000
10/06/2020,AGRS,177.00,179.00,175.00,179.00,101600
10/06/2020,AHAP,53.00,55.00,51.00,54.00,132700
10/06/2020,AIMS,155.00,155.00,145.00,145.00,31400
10/06/2020,AISA,206.00,212.00,200.00,204.00,50835300
10/06/2020,AKKU,50.00,50.00,50.00,50.00,0
10/06/2020,AKPI,304.00,310.00,304.00,310.00,8600
10/06/2020,AKRA,2650.00,2690.00,2650.00,2660.00,14193100
10/06/2020,AKSI,270.00,362.00,270.00,362.00,56700
10/06/2020,ALDO,396.00,398.00,396.00,398.00,150500
10/06/2020,ALKA,218.00,218.00,218.00,218.00,1000
10/06/2020,ALMI,189.00,208.00,189.00,208.00,90300
10/06/2020,ALTO,292.00,296.00,270.00,296.00,20200
10/06/2020,AMAG,196.00,200.00,196.00,198.00,11800
10/06/2020,AMAN,290.00,294.00,290.00,294.00,711600
10/06/2020,AMAR,298.00,300.00,290.00,296.00,24100
10/06/2020,AMFG,2330.00,2330.00,2330.00,2330.00,0
10/06/2020,AMIN,260.00,278.00,260.00,278.00,600
10/06/2020,AMOR,2040.00,2040.00,2040.00,2040.00,499700
10/06/2020,AMRT,675.00,685.00,670.00,685.00,106700
10/06/2020,ANDI,50.00,50.00,50.00,50.00,383100
10/06/2020,ANJT,500.00,500.00,500.00,500.00,0
10/06/2020,ANTM,730.00,735.00,715.00,720.00,39918300
10/06/2020,APEX,130.00,144.00,130.00,135.00,83500
10/06/2020,APIC,865.00,880.00,865.00,875.00,43583000
10/06/2020,APII,158.00,158.00,158.00,158.00,500
10/06/2020,APLI,100.00,110.00,100.00,104.00,18700
10/06/2020,APLN,94.00,97.00,94.00,96.00,21345700
10/06/2020,ARGO,2000.00,2000.00,2000.00,2000.00,100
10/06/2020,ARII,440.00,440.00,440.00,440.00,10200
10/06/2020,ARKA,87.00,117.00,87.00,110.00,34032600
10/06/2020,ARMY,50.00,50.00,50.00,50.00,0
10/06/2020,ARNA,452.00,454.00,448.00,452.00,555100
10/06/2020,ARTA,294.00,314.00,280.00,290.00,2800
10/06/2020,ARTI,50.00,50.00,50.00,50.00,0
10/06/2020,ARTO,2830.00,2840.00,2800.00,2840.00,88000
10/06/2020,ASBI,362.00,362.00,362.00,362.00,0
10/06/2020,ASDM,900.00,900.00,900.00,900.00,0
10/06/2020,ASGR,725.00,730.00,720.00,725.00,216700
10/06/2020,ASII,4650.00,4660.00,4600.00,4620.00,23682500
10/06/2020,ASJT,111.00,111.00,105.00,110.00,87000
10/06/2020,ASMI,1045.00,1055.00,1045.00,1055.00,19000
10/06/2020,ASPI,114.00,117.00,113.00,115.00,1106800
10/06/2020,ASPI-W,13.00,14.00,12.00,13.00,8435000
10/06/2020,ASRI,112.00,114.00,111.00,111.00,39987700
10/06/2020,ASRM,1725.00,1725.00,1725.00,1725.00,1600
10/06/2020,ASSA,510.00,515.00,500.00,500.00,8801800
10/06/2020,ATIC,670.00,670.00,550.00,550.00,3500
10/06/2020,AUTO,830.00,840.00,830.00,840.00,248700
10/06/2020,AYLS,50.00,50.00,50.00,50.00,800
10/06/2020,AYLS-W,5.00,5.00,4.00,5.00,1345500
10/06/2020,BABP,50.00,50.00,50.00,50.00,500
10/06/2020,BABP-W3,21.00,21.00,21.00,21.00,0
10/06/2020,BABP-W4,8.00,8.00,7.00,8.00,110800
10/06/2020,BACA,398.00,398.00,398.00,398.00,0
10/06/2020,BACA-W2,100.00,100.00,100.00,100.00,0
10/06/2020,BAJA,60.00,81.00,58.00,81.00,43055600
10/06/2020,BALI,860.00,910.00,860.00,910.00,1800
10/06/2020,BAPA,50.00,50.00,50.00,50.00,200
10/06/2020,BAPI,50.00,50.00,50.00,50.00,1900
10/06/2020,BAPI-W,2.00,3.00,2.00,2.00,1967400
10/06/2020,BATA,630.00,630.00,630.00,630.00,0
10/06/2020,BAYU,1195.00,1195.00,1195.00,1195.00,0
10/06/2020,BBCA,28150.00,28575.00,28000.00,28500.00,28391100
10/06/2020,BBHI,170.00,175.00,159.00,159.00,1770600
10/06/2020,BBKP,218.00,224.00,218.00,218.00,84870200
10/06/2020,BBLD,340.00,340.00,340.00,340.00,0
10/06/2020,BBMD,1590.00,1590.00,1590.00,1590.00,0
10/06/2020,BBNI,4710.00,4740.00,4650.00,4670.00,49034100
10/06/2020,BBRI,3220.00,3240.00,3180.00,3190.00,120816800
10/06/2020,BBRM,50.00,50.00,50.00,50.00,0
10/06/2020,BBSI,680.00,695.00,665.00,695.00,246100
10/06/2020,BBSS,128.00,128.00,122.00,124.00,443500
10/06/2020,BBSS-W,6.00,7.00,6.00,7.00,7857700
10/06/2020,BBTN,1260.00,1270.00,1240.00,1245.00,52176700
10/06/2020,BBYB,270.00,270.00,270.00,270.00,550600
10/06/2020,BCAP,118.00,119.00,116.00,117.00,1044000
