<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
4/26/2021,IHSG,6018.34,6027.753,5955.618,5964.821,137338430
4/26/2021,AALI,9425,9425,9275,9275,1747700
4/26/2021,ABBA,272,302,272,272,324296500
4/26/2021,ABDA,7050,7050,7050,7050,100
4/26/2021,ABMM,765,770,750,770,6500
4/26/2021,ACES,1490,1500,1480,1490,11618200
4/26/2021,ACST,282,286,272,272,13440300
4/26/2021,ADES,1670,1675,1635,1670,65100
4/26/2021,ADHI,1110,1150,1110,1145,18820200
4/26/2021,ADMF,8150,8150,8100,8100,78300
4/26/2021,ADMG,164,171,161,167,2965000
4/26/2021,ADRO,1200,1225,1185,1210,66246100
4/26/2021,AGAR,426,426,410,426,3100
4/26/2021,AGII,1120,1135,1085,1100,2617700
4/26/2021,AGRO,1010,1015,990,995,22843800
4/26/2021,AGRS,300,300,284,288,281600
4/26/2021,AHAP,71,73,68,69,3760100
4/26/2021,AIMS,408,408,400,400,228500
4/26/2021,AISA,294,298,290,290,13513000
4/26/2021,AKKU,50,50,50,50,18400
4/26/2021,AKPI,500,505,482,498,13900
4/26/2021,AKRA,3280,3310,3200,3220,7995300
4/26/2021,AKSI,800,800,745,785,49500
4/26/2021,ALDO,880,900,840,850,3264100
4/26/2021,ALKA,238,250,238,240,11200
4/26/2021,ALMI,246,246,232,240,50200
4/26/2021,ALTO,342,342,322,336,17400
4/26/2021,AMAG,258,266,252,266,466900
4/26/2021,AMAN,290,290,288,288,115900
4/26/2021,AMAR,292,292,278,284,7173900
4/26/2021,AMFG,3500,3520,3500,3520,500
4/26/2021,AMIN,200,200,192,195,1100
4/26/2021,AMOR,3820,3850,3820,3830,1642400
4/26/2021,AMRT,960,970,940,945,11578400
4/26/2021,ANDI,50,51,50,50,3614700
4/26/2021,ANJT,665,680,660,670,2600
4/26/2021,ANTM,2350,2420,2340,2390,139616000
4/26/2021,APEX,460,565,460,565,2283600
4/26/2021,APIC,710,715,700,710,10343400
4/26/2021,APII,180,180,177,179,149000
4/26/2021,APLI,210,214,197,197,22700
4/26/2021,APLN,156,161,155,156,26534200
4/26/2021,ARGO,1640,2190,1640,2120,7700
4/26/2021,ARII,168,173,168,173,4800
4/26/2021,ARKA,50,50,50,50,56400
4/26/2021,ARMY,50,50,50,50,0
4/26/2021,ARNA,750,760,735,745,982300
4/26/2021,ARTA,280,280,280,280,0
4/26/2021,ARTI,50,50,50,50,2700
4/26/2021,ARTO,10375,10400,9900,9950,6374600
4/26/2021,ASBI,286,286,278,278,10200
4/26/2021,ASDM,935,935,935,935,300
4/26/2021,ASGR,780,780,765,770,253800
4/26/2021,ASII,5625,5675,5600,5625,65428000
4/26/2021,ASJT,246,250,240,250,143200
4/26/2021,ASMI,910,910,905,905,6200
4/26/2021,ASPI,57,58,56,56,1520500
4/26/2021,ASPI-W,17,18,17,17,734800
4/26/2021,ASRI,202,204,199,200,19692900
4/26/2021,ASRM,1490,1490,1490,1490,100
4/26/2021,ASSA,2120,2130,1975,2000,54554800
4/26/2021,ATAP,110,110,105,107,20000
4/26/2021,ATIC,705,705,685,685,1500
4/26/2021,AUTO,1180,1195,1155,1175,1744700
4/26/2021,AYLS,83,87,78,78,21835100
4/26/2021,BABP,82,87,82,85,68106500
4/26/2021,BABP-W3,52,52,52,52,100
4/26/2021,BABP-W4,45,48,43,43,1428400
4/26/2021,BACA,458,462,450,452,8661500
4/26/2021,BACA-W2,80,80,80,80,0
4/26/2021,BAJA,248,250,238,240,2243500
4/26/2021,BALI,665,670,645,650,641600
4/26/2021,BANK,3600,3670,3380,3420,22094000
4/26/2021,BANK-W,3280,3280,3000,3090,93200
4/26/2021,BAPA,50,50,50,50,105900
4/26/2021,BAPI,50,50,50,50,300
4/26/2021,BAPI-W,5,6,5,6,6301600
4/26/2021,BATA,680,680,680,680,4000
4/26/2021,BAYU,1040,1040,1035,1035,300
4/26/2021,BBCA,31975,32000,31400,31425,21748400
4/26/2021,BBHI,1320,1330,1230,1235,2731600
4/26/2021,BBKP,478,482,470,472,43606800
4/26/2021,BBLD,498,498,498,498,100
4/26/2021,BBMD,1330,1400,1330,1385,8100
4/26/2021,BBNI,5850,5850,5700,5725,14881100
4/26/2021,BBRI,4240,4250,4130,4140,143058700
4/26/2021,BBRM,50,50,50,50,5100
4/26/2021,BBSI,2650,2650,2450,2600,102800
4/26/2021,BBSS,58,58,56,57,3142600
4/26/2021,BBTN,1630,1635,1570,1575,113134700
4/26/2021,BBYB,482,484,474,478,6406800
4/26/2021,BCAP,110,110,107,108,15422900
4/26/2021,BCIC,700,700,700,700,0
4/26/2021,BCIP,66,66,63,64,3992800
4/26/2021,BDMN,2640,2640,2600,2610,619700
4/26/2021,BEBS,454,476,448,448,243900
4/26/2021,BEEF,126,129,123,126,11241100
4/26/2021,BEKS,79,82,79,79,55278400
4/26/2021,BELL,143,148,139,139,1668700
4/26/2021,BESS,306,310,300,304,78600
4/26/2021,BESS-W,140,150,140,150,3000
4/26/2021,BEST,152,153,150,150,11411200
4/26/2021,BFIN,700,715,690,690,30229300
