<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
6/8/2022,IHSG,7141.085,7220.085,7102.862,7193.314,2016996442
6/8/2022,AALI,11950,12150,11950,12050,2027700
6/8/2022,ABBA,198,224,198,202,61701300
6/8/2022,ABDA,5950,5950,5950,5950,0
6/8/2022,ABMM,2680,2860,2680,2730,4646800
6/8/2022,ACES,975,990,975,985,19075500
6/8/2022,ACST,164,172,164,171,10670000
6/8/2022,ADCP,77,83,77,82,95489000
6/8/2022,ADES,6100,6300,6100,6125,165900
6/8/2022,ADHI,720,775,720,775,44960700
6/8/2022,ADMF,8150,8250,8150,8225,121900
6/8/2022,ADMG,181,183,181,182,633800
6/8/2022,ADMR,2210,2320,2210,2240,120363900
6/8/2022,ADRO,3650,3680,3590,3630,118444400
6/8/2022,AGAR,314,332,314,314,5300
6/8/2022,AGII,2270,2360,2270,2330,4581000
6/8/2022,AGRO,895,935,895,910,13493200
6/8/2022,AGRS,125,130,125,125,7095800
6/8/2022,AHAP,60,62,60,61,3011800
6/8/2022,AIMS,252,258,252,254,62600
6/8/2022,AISA,152,159,152,155,5257500
6/8/2022,AKKU,50,50,50,50,500
6/8/2022,AKPI,1605,1695,1605,1650,177300
6/8/2022,AKRA,1080,1120,1080,1105,30524400
6/8/2022,AKSI,330,346,330,340,400800
6/8/2022,ALDO,945,1075,945,1020,11911800
6/8/2022,ALDO-W,202,248,202,236,59000
6/8/2022,ALKA,322,340,322,322,229700
6/8/2022,ALMI,284,298,284,288,12500
6/8/2022,ALTO,220,220,220,220,36700
6/8/2022,AMAG,406,456,406,420,590200
6/8/2022,AMAN,510,515,510,515,170600
6/8/2022,AMAR,316,348,316,340,24027500
6/8/2022,AMFG,7975,8300,7975,8000,257500
6/8/2022,AMIN,133,138,133,137,93800
6/8/2022,AMOR,1520,1555,1520,1555,21500
6/8/2022,AMRT,1815,1850,1815,1850,22949200
6/8/2022,ANDI,50,50,50,50,8200
6/8/2022,ANJT,1025,1050,1025,1040,5876200
6/8/2022,ANTM,2430,2440,2400,2420,57669200
6/8/2022,APEX,408,418,408,414,466000
6/8/2022,APIC,1100,1125,1100,1110,20116500
6/8/2022,APII,208,252,208,224,32561700
6/8/2022,APLI,195,195,195,195,300
6/8/2022,APLN,117,122,117,117,18672900
6/8/2022,ARCI,376,384,376,378,2114700
6/8/2022,ARGO,1310,1500,1310,1355,1000
6/8/2022,ARII,234,248,234,242,377100
6/8/2022,ARKA,50,50,50,50,1042800
6/8/2022,ARMY,50,50,50,50,0
6/8/2022,ARNA,1070,1085,1070,1075,600800
6/8/2022,ARTA,1800,1820,1800,1820,2100
6/8/2022,ARTI,50,50,50,50,0
6/8/2022,ARTO,8200,9000,8200,8525,31724700
6/8/2022,ASBI,288,300,288,298,322400
6/8/2022,ASDM,1015,1050,1015,1015,13400
6/8/2022,ASGR,965,975,965,975,184900
6/8/2022,ASHA,308,308,308,308,2895700
6/8/2022,ASII,7150,7350,7150,7175,33478600
6/8/2022,ASJT,132,134,132,133,26000
6/8/2022,ASLC,185,195,185,190,51956100
6/8/2022,ASMI,130,145,130,137,176500
6/8/2022,ASPI,78,78,78,78,42600
6/8/2022,ASPI-W,13,14,13,13,966100
