<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
9/28/2021,IHSG,6128.058,6137.954,6097.722,6113.112,282877627
9/28/2021,AALI,8550,9350,8550,9300,11270400
9/28/2021,ABBA,560,560,525,535,18924100
9/28/2021,ABDA,6950,6950,6950,6950,200
9/28/2021,ABMM,1205,1250,1195,1200,6042100
9/28/2021,ACES,1260,1275,1250,1265,25040800
9/28/2021,ACST,258,264,250,252,32545900
9/28/2021,ADES,2810,2850,2720,2780,384500
9/28/2021,ADHI,925,930,915,920,16081000
9/28/2021,ADMF,7700,7750,7650,7675,45400
9/28/2021,ADMG,218,218,212,212,4457900
9/28/2021,ADRO,1600,1785,1600,1740,503914800
9/28/2021,AGAR,358,372,358,370,4400
9/28/2021,AGII,1400,1485,1400,1475,23880300
9/28/2021,AGRO,2510,2590,2350,2350,101282300
9/28/2021,AGRS,214,216,200,200,27776200
9/28/2021,AHAP,72,73,67,69,10650900
9/28/2021,AIMS,318,318,300,312,68000
9/28/2021,AISA,204,206,200,202,10018200
9/28/2021,AKKU,50,50,50,50,50000
9/28/2021,AKPI,595,595,570,570,9900
9/28/2021,AKRA,4130,4170,3980,4070,13374600
9/28/2021,AKSI,424,434,422,434,20800
9/28/2021,ALDO,725,755,720,755,10139500
9/28/2021,ALKA,238,238,228,228,55800
9/28/2021,ALMI,264,264,238,238,12900
9/28/2021,ALTO,324,324,324,324,100
9/28/2021,AMAG,354,354,328,340,611600
9/28/2021,AMAN,448,448,448,448,1694400
9/28/2021,AMAR,280,286,274,276,2276100
9/28/2021,AMFG,3900,3900,3850,3850,44100
9/28/2021,AMIN,189,189,184,186,31500
9/28/2021,AMOR,3800,3800,3660,3680,554900
9/28/2021,AMRT,1400,1400,1360,1395,12734200
9/28/2021,ANDI,50,50,50,50,129000
9/28/2021,ANJT,695,700,695,700,18600
9/28/2021,ANTM,2310,2330,2260,2270,99767900
9/28/2021,APEX,545,570,540,545,66800
9/28/2021,APIC,865,865,845,855,9149200
9/28/2021,APII,188,188,184,188,53000
9/28/2021,APLI,208,208,202,202,330400
9/28/2021,APLN,126,127,125,125,9391700
9/28/2021,ARCI,580,585,560,570,10113900
9/28/2021,ARGO,1800,1800,1680,1800,7400
9/28/2021,ARII,310,368,298,346,1349800
9/28/2021,ARKA,95,104,95,95,136286400
9/28/2021,ARMY,50,50,50,50,0
9/28/2021,ARNA,740,745,720,725,2422500
9/28/2021,ARTA,1500,1500,1480,1485,70900
9/28/2021,ARTI,50,50,50,50,18300
9/28/2021,ARTO,15900,16000,14925,15100,13745400
9/28/2021,ASBI,274,276,272,276,2000
9/28/2021,ASDM,895,895,890,890,18700
9/28/2021,ASGR,755,755,740,750,202400
9/28/2021,ASII,5175,5200,5075,5075,35640900
9/28/2021,ASJT,153,153,144,152,3780000
9/28/2021,ASMI,394,466,348,358,8658000
9/28/2021,ASPI,81,83,81,81,3873700
9/28/2021,ASPI-W,19,20,18,19,14004400
9/28/2021,ASRI,168,170,164,164,27140700
9/28/2021,ASRM,1720,1720,1720,1720,300
9/28/2021,ASSA,3520,3530,3270,3310,12576000
9/28/2021,ATAP,100,102,100,102,63900
9/28/2021,ATIC,695,695,670,675,398700
9/28/2021,AUTO,1015,1015,1010,1010,1319700
9/28/2021,AYLS,238,238,238,238,0
9/28/2021,BABP,280,298,262,268,768885200
9/28/2021,BABP-W3,244,244,160,167,45900
9/28/2021,BABP-W4,238,240,208,220,37100
9/28/2021,BACA,330,344,316,328,117252900
9/28/2021,BACA-W2,202,202,202,202,0
9/28/2021,BAJA,338,370,338,364,1867000
9/28/2021,BALI,740,740,720,725,423900
9/28/2021,BANK,3070,3100,2910,3000,28513200
9/28/2021,BANK-W,2890,2890,2890,2890,300
9/28/2021,BAPA,64,64,60,63,20961900
9/28/2021,BAPI,50,50,50,50,4703800
9/28/2021,BAPI-W,7,11,7,8,618321800
9/28/2021,BATA,700,700,680,700,20400
9/28/2021,BAYU,1010,1010,1010,1010,300
9/28/2021,BBCA,32700,32800,32500,32600,16037200
9/28/2021,BBHI,3870,3870,3710,3710,4303000
9/28/2021,BBKP,422,426,410,412,104105700
9/28/2021,BBLD,412,412,412,412,41700
9/28/2021,BBMD,1900,1900,1900,1900,4000
9/28/2021,BBNI,5075,5125,5050,5050,13950400
9/28/2021,BBRI,3770,3770,3690,3720,306827400
9/28/2021,BBRM,50,50,50,50,47400
9/28/2021,BBSI,6000,6000,5850,5850,51100
9/28/2021,BBSS,61,73,56,59,155804500
9/28/2021,BBTN,1360,1365,1345,1350,12728300
9/28/2021,BBYB,1460,1470,1360,1365,81145700
9/28/2021,BCAP,106,110,105,106,29620700
9/28/2021,BCIC,208,208,208,208,0
9/28/2021,BCIP,63,65,61,63,9487200
9/28/2021,BDMN,2570,2650,2570,2580,4623200
9/28/2021,BEBS,1405,1405,1305,1400,23848000
9/28/2021,BEEF,96,97,89,89,65409900
9/28/2021,BEKS,93,95,90,92,98884500
9/28/2021,BELL,137,139,137,137,69200
9/28/2021,BESS,1095,1320,1095,1200,740000
9/28/2021,BESS-W,1095,1200,910,910,10600
9/28/2021,BEST,123,124,122,123,10512400
9/28/2021,BFIN,1025,1055,1020,1025,42219900
9/28/2021,BGTG,206,218,193,195,61013000
9/28/2021,BHAT,820,820,805,815,1035200
9/28/2021,BHIT,81,86,80,81,349635100
9/28/2021,BIKA,266,322,264,278,10873500
9/28/2021,BIMA,183,190,171,181,23818200
9/28/2021,BINA,3930,3980,3770,3880,1524200
9/28/2021,BIPI,50,50,50,50,4966700
9/28/2021,BIPI-W,11,12,10,11,31914700
9/28/2021,BIPP,57,58,55,56,13149800
9/28/2021,BIRD,1195,1250,1180,1250,1167000
9/28/2021,BISI,1035,1035,1010,1015,510000
9/28/2021,BJBR,1360,1360,1330,1335,2965100
9/28/2021,BJTM,715,715,705,710,3204800
9/28/2021,BKDP,51,52,50,51,775600
9/28/2021,BKSL,57,62,55,59,255575300
9/28/2021,BKSW,195,195,185,188,26009400
9/28/2021,BLTA,50,50,50,50,46400
9/28/2021,BLTZ,3700,3700,3450,3460,3000
9/28/2021,BLUE,755,760,745,750,157700
9/28/2021,BMAS,1215,1215,1125,1125,38900
9/28/2021,BMHS,1150,1150,1085,1095,8287200
9/28/2021,BMRI,5950,6025,5900,5950,32326100
9/28/2021,BMSR,193,200,188,193,2363900
9/28/2021,BMTR,266,266,258,258,83612800
9/28/2021,BNBA,1290,1360,1290,1300,3871400
9/28/2021,BNBR,50,50,50,50,90100
9/28/2021,BNGA,960,970,960,965,1460600
9/28/2021,BNII,334,334,330,332,1097600
9/28/2021,BNLI,1735,1735,1695,1715,706700
9/28/2021,BOGA,1365,1370,1345,1360,119655500
9/28/2021,BOLA,725,730,685,695,11930900
9/28/2021,BOLT,680,680,680,680,300
9/28/2021,BOSS,94,122,94,119,1827872600
9/28/2021,BPFI,1040,1040,1000,1000,40100
9/28/2021,BPII,4750,4750,4750,4750,3444100
9/28/2021,BPTR,190,190,177,177,2165300
9/28/2021,BRAM,6000,6000,6000,6000,1700
9/28/2021,BRIS,2080,2090,2050,2060,17193000
9/28/2021,BRMS,94,96,93,94,413100800
9/28/2021,BRMS-W,25,26,23,25,74242900
9/28/2021,BRNA,1315,1320,1315,1320,2300
9/28/2021,BRPT,965,1000,950,975,44630800
9/28/2021,BSDE,990,1000,980,990,22421300
9/28/2021,BSIM,995,1000,960,960,1533200
9/28/2021,BSSR,2120,2290,2120,2260,264600
9/28/2021,BSWD,1750,1750,1750,1750,0
9/28/2021,BTEK,50,50,50,50,7500
9/28/2021,BTEL,50,50,50,50,0
9/28/2021,BTON,498,520,496,510,30700
9/28/2021,BTPN,2790,2790,2740,2780,17700
9/28/2021,BTPS,3380,3430,3310,3410,10267000
9/28/2021,BUDI,181,183,178,181,8524800
9/28/2021,BUKA,870,900,855,900,254691800
9/28/2021,BUKK,1000,1025,1000,1020,600
9/28/2021,BULL,272,278,270,278,110173400
9/28/2021,BULL-W2,56,59,56,59,85800
9/28/2021,BUMI,58,68,58,68,2998510300
9/28/2021,BUVA,60,60,60,60,0
9/28/2021,BVIC,155,155,151,151,5198800
9/28/2021,BWPT,71,79,69,79,490431300
9/28/2021,BYAN,18500,21800,18500,21350,603400
9/28/2021,CAKK,100,121,97,107,281685700
9/28/2021,CAMP,316,316,298,300,7082400
9/28/2021,CANI,134,136,125,129,1091000
9/28/2021,CARE,422,426,416,422,383919300
9/28/2021,CARS,50,50,50,50,676700
9/28/2021,CASA,398,398,398,398,0
9/28/2021,CASH,150,151,135,140,19551800
9/28/2021,CASS,458,478,448,474,2769600
9/28/2021,CBMF,109,112,102,102,28780100
9/28/2021,CCSI,600,630,565,570,2676600
9/28/2021,CEKA,1780,1795,1765,1785,31600
9/28/2021,CENT,306,314,286,286,78617700
9/28/2021,CFIN,262,266,258,260,1522100
9/28/2021,CINT,187,191,187,191,27600
9/28/2021,CITA,2770,2820,2770,2820,3000
9/28/2021,CITY,146,148,143,144,17500
9/28/2021,CLAY,840,840,840,840,0
9/28/2021,CLEO,452,452,446,450,6120500
9/28/2021,CLPI,1030,1035,1025,1030,69400
9/28/2021,CMNP,1205,1205,1180,1205,353800
9/28/2021,CMNP-W,306,384,306,384,1800
9/28/2021,CMNT,960,980,960,980,28266100
