<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
6/9/2022,IHSG,7193.395,7257.997,7174.82,7182.83,1567959055
6/9/2022,AALI,12050,12075,11475,11475,5019400
6/9/2022,ABBA,202,214,202,212,22981400
6/9/2022,ABDA,5950,5950,5950,5950,600
6/9/2022,ABMM,2720,2740,2660,2680,4767800
6/9/2022,ACES,985,990,930,945,130851800
6/9/2022,ACST,171,185,171,178,24810400
6/9/2022,ADCP,82,89,80,81,138556900
6/9/2022,ADES,6125,6475,5950,6000,253600
6/9/2022,ADHI,775,790,765,770,21595100
6/9/2022,ADMF,8225,8250,8175,8225,200100
6/9/2022,ADMG,183,184,181,181,418100
6/9/2022,ADMR,2240,2500,2210,2450,267215700
6/9/2022,ADRO,3630,3690,3600,3600,106573000
6/9/2022,AGAR,310,340,310,336,64100
6/9/2022,AGII,2350,2350,2170,2210,6399900
6/9/2022,AGRO,920,925,900,900,8585300
6/9/2022,AGRS,127,129,124,124,5422600
6/9/2022,AHAP,61,62,60,61,1245300
6/9/2022,AIMS,252,260,252,258,22800
6/9/2022,AISA,156,158,154,155,7670900
6/9/2022,AKKU,50,50,50,50,700
6/9/2022,AKPI,1650,1685,1615,1675,199500
6/9/2022,AKRA,1110,1215,1110,1170,108808500
6/9/2022,AKSI,340,340,318,330,382200
6/9/2022,ALDO,1025,1080,1020,1040,6689300
6/9/2022,ALDO-W,228,230,210,210,22400
6/9/2022,ALKA,306,322,300,300,193200
6/9/2022,ALMI,286,286,282,284,2600
6/9/2022,ALTO,206,206,206,206,58800
6/9/2022,AMAG,422,446,420,438,388600
6/9/2022,AMAN,515,515,510,515,170200
6/9/2022,AMAR,342,356,328,328,21412400
6/9/2022,AMFG,8000,8200,7900,7925,202100
6/9/2022,AMIN,136,137,135,135,65200
6/9/2022,AMOR,1555,1580,1515,1515,1900
6/9/2022,AMRT,1865,1865,1805,1855,42735700
6/9/2022,ANDI,50,50,50,50,115900
6/9/2022,ANJT,1050,1070,1020,1025,3376000
6/9/2022,ANTM,2420,2450,2380,2400,59980800
6/9/2022,APEX,414,418,412,412,337900
6/9/2022,APIC,1110,1115,1080,1090,16564500
6/9/2022,APII,226,246,220,224,25979200
6/9/2022,APLI,195,195,195,195,300
6/9/2022,APLN,117,121,117,118,13135600
6/9/2022,ARCI,380,382,378,378,2497700
6/9/2022,ARGO,1310,1310,1270,1290,400
6/9/2022,ARII,242,244,238,244,32300
6/9/2022,ARKA,50,50,50,50,1603900
6/9/2022,ARMY,50,50,50,50,0
6/9/2022,ARNA,1100,1100,1055,1065,8294000
6/9/2022,ARTA,1810,1810,1800,1800,1800
6/9/2022,ARTI,50,50,50,50,0
6/9/2022,ARTO,8550,9000,8550,8900,17259400
6/9/2022,ASBI,296,298,288,288,41300
6/9/2022,ASDM,1025,1080,1025,1060,4700
6/9/2022,ASGR,975,985,965,965,256500
6/9/2022,ASHA,288,376,288,376,785962800
6/9/2022,ASII,7150,7350,7150,7200,37787500
6/9/2022,ASJT,133,135,133,133,141400
6/9/2022,ASLC,192,197,186,189,59760200
6/9/2022,ASMI,137,143,131,143,21800
6/9/2022,ASPI,78,78,77,77,355000
