<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
8/23/2021,IHSG,6037.7,6109.828,6037.7,6109.828,204089339
8/23/2021,AALI,8300,8350,8250,8350,501400
8/23/2021,ABBA,635,700,620,675,114913300
8/23/2021,ABDA,6950,6950,6950,6950,0
8/23/2021,ABMM,1290,1350,1290,1300,88800
8/23/2021,ACES,1460,1500,1450,1485,5063400
8/23/2021,ACST,220,254,220,248,70580400
8/23/2021,ADES,2830,2920,2810,2920,222200
8/23/2021,ADHI,675,705,675,700,13006200
8/23/2021,ADMF,7700,7775,7700,7775,82100
8/23/2021,ADMG,218,226,216,220,5610400
8/23/2021,ADRO,1265,1320,1265,1315,61341500
8/23/2021,AGAR,362,374,360,368,51800
8/23/2021,AGII,1365,1390,1325,1350,8505300
8/23/2021,AGRO,2320,2450,2220,2380,161778400
8/23/2021,AGRS,258,316,256,308,143812800
8/23/2021,AHAP,58,62,58,58,1004900
8/23/2021,AIMS,388,388,364,370,165300
8/23/2021,AISA,208,210,202,206,8784800
8/23/2021,AKKU,50,50,50,50,54100
8/23/2021,AKPI,620,620,610,615,5100
8/23/2021,AKRA,3700,3830,3650,3830,16710700
8/23/2021,AKSI,412,428,410,426,8900
8/23/2021,ALDO,720,750,700,750,5284100
8/23/2021,ALKA,230,230,216,222,9900
8/23/2021,ALMI,230,246,230,236,5000
8/23/2021,ALTO,320,320,320,320,2200
8/23/2021,AMAG,302,318,300,308,460500
8/23/2021,AMAN,448,448,446,448,965400
8/23/2021,AMAR,290,324,290,324,19760800
8/23/2021,AMFG,3810,3850,3810,3850,26100
8/23/2021,AMIN,200,204,192,199,115500
8/23/2021,AMOR,3390,3400,3340,3390,726400
8/23/2021,AMRT,1290,1310,1200,1200,24668700
8/23/2021,ANDI,50,50,50,50,12200
8/23/2021,ANJT,670,675,670,675,800
8/23/2021,ANTM,2310,2330,2280,2290,65261800
8/23/2021,APEX,550,600,550,565,29300
8/23/2021,APIC,840,860,835,855,10583300
8/23/2021,APII,175,177,175,177,22500
8/23/2021,APLI,204,210,200,210,300
8/23/2021,APLN,125,127,122,125,7334700
8/23/2021,ARCI,625,630,615,620,21843500
8/23/2021,ARGO,1890,1890,1765,1840,13800
8/23/2021,ARII,290,292,286,292,79300
8/23/2021,ARKA,50,50,50,50,8167800
8/23/2021,ARMY,50,50,50,50,0
8/23/2021,ARNA,800,810,795,800,4694900
8/23/2021,ARTA,970,975,950,975,41100
8/23/2021,ARTI,50,50,50,50,47600
8/23/2021,ARTO,16100,16550,15900,16475,18048800
8/23/2021,ASBI,278,280,274,274,26500
8/23/2021,ASDM,1030,1065,1000,1055,644700
8/23/2021,ASGR,680,690,680,685,189300
8/23/2021,ASII,5100,5150,5050,5100,30921500
8/23/2021,ASJT,151,156,134,140,11345700
8/23/2021,ASMI,230,230,214,214,150800
8/23/2021,ASPI,50,54,50,52,9953000
8/23/2021,ASPI-W,13,14,13,14,7514600
8/23/2021,ASRI,154,159,152,159,19292100
8/23/2021,ASRM,1535,1545,1515,1540,1600
8/23/2021,ASSA,2590,2660,2560,2600,9566500
8/23/2021,ATAP,101,103,100,102,394500
8/23/2021,ATIC,815,850,810,840,853200
8/23/2021,AUTO,1015,1025,1010,1025,1056300
8/23/2021,AYLS,64,65,62,63,4715800
8/23/2021,BABP,412,428,406,420,686874500
8/23/2021,BABP-W3,348,348,312,324,101500
8/23/2021,BABP-W4,356,390,356,390,127600
8/23/2021,BACA,490,540,488,525,244725600
8/23/2021,BACA-W2,408,458,408,458,4600
8/23/2021,BAJA,380,408,380,392,3065700
8/23/2021,BALI,750,785,735,785,1673200
8/23/2021,BANK,3720,3740,3660,3680,23837000
8/23/2021,BANK-W,3570,3570,3570,3570,1600
8/23/2021,BAPA,50,50,50,50,15200
8/23/2021,BAPI,50,50,50,50,25500
8/23/2021,BAPI-W,5,5,4,5,10535900
8/23/2021,BATA,710,710,665,680,6300
8/23/2021,BAYU,1040,1040,950,950,1200
8/23/2021,BBCA,32575,32950,32575,32950,13650600
8/23/2021,BBHI,2300,2400,2240,2320,6494000
8/23/2021,BBKP,560,570,515,530,840235600
8/23/2021,BBLD,404,430,404,418,28600
8/23/2021,BBMD,1620,1740,1600,1705,119300
8/23/2021,BBNI,5450,5475,5275,5350,20189000
8/23/2021,BBRI,3980,3990,3930,3960,61938800
8/23/2021,BBRM,50,50,50,50,45300
8/23/2021,BBSI,5725,5950,5500,5700,86800
8/23/2021,BBSS,50,50,50,50,52100
8/23/2021,BBTN,1405,1430,1400,1430,36368300
8/23/2021,BBYB,1360,1680,1360,1680,363499500
8/23/2021,BCAP,118,122,116,122,77350300
8/23/2021,BCIC,600,610,560,560,1375000
8/23/2021,BCIP,52,54,51,53,5156500
8/23/2021,BDMN,2230,2390,2230,2250,4057900
8/23/2021,BEBS,472,595,448,595,86882300
8/23/2021,BEEF,85,94,82,85,82761500
8/23/2021,BEKS,102,102,96,101,252659500
8/23/2021,BELL,128,132,124,132,382000
8/23/2021,BESS,755,770,745,770,107400
8/23/2021,BESS-W,412,412,412,412,0
8/23/2021,BEST,118,123,118,122,7200500
8/23/2021,BFIN,1020,1070,980,1065,142813100
8/23/2021,BGTG,252,292,244,284,378767400
8/23/2021,BHAT,760,760,760,760,0
8/23/2021,BHIT,96,101,95,98,590377900
8/23/2021,BIKA,248,288,244,266,333900
8/23/2021,BIMA,127,127,127,127,609200
8/23/2021,BINA,3720,4120,3660,4090,1600000
8/23/2021,BIPI,50,50,50,50,155500
8/23/2021,BIPI-W,10,11,9,9,18197300
8/23/2021,BIPP,54,56,53,55,864800
8/23/2021,BIRD,1050,1080,1020,1070,886200
8/23/2021,BISI,950,965,930,955,438300
8/23/2021,BJBR,1245,1260,1240,1250,1686000
8/23/2021,BJTM,720,720,710,715,3710200
8/23/2021,BKDP,51,54,50,51,4185400
8/23/2021,BKSL,54,55,53,55,72705400
8/23/2021,BKSW,240,282,238,278,159406000
8/23/2021,BLTA,50,50,50,50,3000
8/23/2021,BLTZ,3310,3800,3310,3800,4100
8/23/2021,BLUE,705,710,690,700,153300
8/23/2021,BMAS,1330,1420,1315,1380,157900
8/23/2021,BMHS,1010,1030,1000,1005,27669000
8/23/2021,BMRI,5900,6000,5900,5975,23173100
8/23/2021,BMSR,200,230,180,189,27466300
8/23/2021,BMTR,270,282,270,280,129243900
8/23/2021,BNBA,1390,1565,1355,1565,83133700
8/23/2021,BNBR,50,50,50,50,7600
8/23/2021,BNGA,950,970,950,960,6422100
8/23/2021,BNII,344,350,344,346,2408900
8/23/2021,BNLI,1770,1815,1765,1810,620200
8/23/2021,BOGA,1405,1420,1405,1410,105577400
8/23/2021,BOLA,965,965,965,965,6449000
8/23/2021,BOLT,695,695,650,650,8800
8/23/2021,BOSS,62,72,62,68,23859900
8/23/2021,BPFI,1050,1050,1050,1050,0
8/23/2021,BPII,4900,4900,4900,4900,0
8/23/2021,BPTR,125,155,117,155,17558800
8/23/2021,BRAM,5850,5850,5700,5700,8200
8/23/2021,BRIS,2200,2220,2150,2200,45109700
8/23/2021,BRMS,90,96,90,93,354788900
8/23/2021,BRMS-W,23,24,22,23,90443000
8/23/2021,BRNA,1430,1430,1430,1430,0
8/23/2021,BRPT,1100,1125,1060,1085,40234100
8/23/2021,BSDE,935,950,915,950,37446800
8/23/2021,BSIM,1185,1230,1165,1210,1731300
8/23/2021,BSSR,1690,1710,1690,1710,17600
8/23/2021,BSWD,1750,1750,1750,1750,0
8/23/2021,BTEK,50,50,50,50,49700
8/23/2021,BTEL,50,50,50,50,0
8/23/2021,BTON,456,476,450,472,86200
8/23/2021,BTPN,2800,2830,2800,2810,14600
8/23/2021,BTPS,2690,2730,2630,2650,5625300
8/23/2021,BUDI,186,200,186,189,34224300
8/23/2021,BUKA,865,920,865,910,603745300
8/23/2021,BUKK,985,1005,980,1005,18300
8/23/2021,BULL,250,260,246,256,510443100
8/23/2021,BULL-W2,40,46,35,43,1300300
8/23/2021,BUMI,53,54,52,54,95618600
8/23/2021,BUVA,60,60,60,60,0
8/23/2021,BVIC,179,184,166,182,51519100
8/23/2021,BWPT,75,76,69,71,95817700
8/23/2021,BYAN,14925,15075,14800,15000,153300
8/23/2021,CAKK,68,69,66,67,2138000
8/23/2021,CAMP,320,340,320,322,12763200
8/23/2021,CANI,143,174,142,147,8762000
8/23/2021,CARE,406,414,402,406,441349200
8/23/2021,CARS,50,50,50,50,56000
8/23/2021,CASA,404,404,388,388,24900
8/23/2021,CASH,194,202,193,198,9196800
8/23/2021,CASS,350,350,320,328,473100
8/23/2021,CBMF,50,50,50,50,1989400
8/23/2021,CCSI,430,458,426,432,3576300
8/23/2021,CEKA,1830,1830,1800,1800,44900
8/23/2021,CENT,334,346,334,338,77252100
8/23/2021,CFIN,276,282,276,280,1955800
8/23/2021,CINT,192,193,190,193,5000
8/23/2021,CITA,2970,3000,2900,3000,13500
8/23/2021,CITY,145,145,129,137,50200
8/23/2021,CITY-W,32,32,28,29,253000
8/23/2021,CLAY,760,760,760,760,0
8/23/2021,CLEO,450,452,440,450,5682000
8/23/2021,CLPI,1010,1015,1005,1010,158500
8/23/2021,CMNP,1640,1670,1640,1655,46900
8/23/2021,CMNP-W,740,740,505,505,1200
8/23/2021,CMPP,184,184,184,184,0
8/23/2021,CNKO,50,50,50,50,0
8/23/2021,CNTB,250,250,250,250,0
8/23/2021,CNTX,195,197,192,192,2400
8/23/2021,COCO,300,320,300,314,641200
8/23/2021,COCO-W,300,300,300,300,0
8/23/2021,COWL,50,50,50,50,0
8/23/2021,CPIN,6550,6650,6550,6575,5114800
8/23/2021,CPRI,50,50,50,50,3000
8/23/2021,CPRI-W,12,15,11,13,402400
8/23/2021,CPRO,50,50,50,50,5000
8/23/2021,CSAP,555,565,520,545,42100
8/23/2021,CSIS,65,69,65,68,716200
8/23/2021,CSMI,3400,3400,3400,3400,0
8/23/2021,CSRA,304,304,298,300,223500
8/23/2021,CTBN,2760,2760,2760,2760,200
8/23/2021,CTRA,840,885,835,865,37268700
8/23/2021,CTTH,50,51,50,51,3180600
8/23/2021,DADA,50,51,50,50,19867800
8/23/2021,DADA-W,13,15,13,13,98874600
8/23/2021,DART,210,210,204,210,5600
8/23/2021,DAYA,240,240,238,240,3800
8/23/2021,DCII,35650,35650,35550,35550,6700
8/23/2021,DEAL,52,54,52,53,17173100
8/23/2021,DEAL-W,23,23,17,19,1436000
8/23/2021,DEFI,1640,1640,1580,1580,2000
8/23/2021,DEWA,50,50,50,50,6400
8/23/2021,DFAM,172,182,151,167,7751300
8/23/2021,DGIK,79,80,78,79,4006700
8/23/2021,DGNS,810,860,805,860,16512600
8/23/2021,DIGI,770,770,770,770,536000
8/23/2021,DILD,149,156,149,154,5183200
8/23/2021,DIVA,4840,4980,4700,4840,2325100
8/23/2021,DKFT,131,135,130,132,6648100
8/23/2021,DLTA,3760,3830,3750,3800,42800
8/23/2021,DMAS,181,184,180,180,25812400
8/23/2021,DMMX,3340,3460,3310,3390,23504000
8/23/2021,DMND,730,735,725,735,5900
8/23/2021,DNAR,280,324,276,322,51842400
8/23/2021,DNET,3270,3270,3180,3250,82400
8/23/2021,DOID,294,306,294,298,46112900
8/23/2021,DPNS,342,350,324,338,107300
8/23/2021,DPUM,50,50,50,50,0
8/23/2021,DSFI,73,75,73,74,1101200
8/23/2021,DSNG,498,530,496,530,36693500
8/23/2021,DSSA,16975,17475,16975,17400,5300
8/23/2021,DUCK,175,193,170,171,115988400
8/23/2021,DUTI,3400,3400,3300,3310,2900
8/23/2021,DVLA,2400,2410,2400,2410,4900
8/23/2021,DWGL,193,208,183,188,391200
8/23/2021,DWGL-W,40,43,39,39,958200
8/23/2021,DYAN,59,60,56,58,15379400
8/23/2021,EAST,57,59,57,59,1446100
8/23/2021,EAST-W,9,9,8,9,28831600
8/23/2021,ECII,980,980,980,980,0
8/23/2021,EDGE,25150,26400,25100,25975,9000
8/23/2021,EKAD,1415,1425,1410,1420,595200
8/23/2021,ELSA,244,264,242,256,88025300
8/23/2021,ELTY,50,50,50,50,51000
8/23/2021,EMDE,196,196,196,196,300
8/23/2021,EMTK,2030,2210,1990,2200,76298900
8/23/2021,ENRG,109,115,108,114,59327400
8/23/2021,ENVY,50,50,50,50,0
8/23/2021,ENZO,50,55,50,50,26678200
8/23/2021,ENZO-W,15,19,14,17,43392400
8/23/2021,EPAC,50,50,50,50,18200
8/23/2021,EPMT,2320,2320,2290,2300,21500
8/23/2021,ERAA,610,620,605,605,83821600
8/23/2021,ERTX,176,198,176,187,1866000
8/23/2021,ESIP,57,76,57,69,27928100
8/23/2021,ESIP-W,9,20,9,14,154599900
8/23/2021,ESSA,354,358,342,344,41305000
8/23/2021,ESTA,96,98,96,97,43400
8/23/2021,ESTI,104,108,104,106,461200
8/23/2021,ETWA,62,62,62,62,0
8/23/2021,EXCL,2720,2770,2720,2730,23561300
8/23/2021,FAPA,2870,2870,2870,2870,9000
8/23/2021,FAST,965,970,955,970,10100
8/23/2021,FASW,7600,7600,7600,7600,0
8/23/2021,FILM,364,396,362,374,31090400
8/23/2021,FIMP,55,55,49,50,395000
8/23/2021,FIMP-W,14,16,14,16,2575400
8/23/2021,FIRE,458,490,458,482,1468500
8/23/2021,FISH,12175,12175,12175,12175,1000
8/23/2021,FITT,130,133,124,130,120700
8/23/2021,FITT-W,35,37,35,37,600
8/23/2021,FLMC,432,438,430,436,1778300
8/23/2021,FMII,406,434,406,418,6100
8/23/2021,FOOD,83,94,83,90,2216600
8/23/2021,FORU,153,156,153,155,27200
8/23/2021,FORZ,50,50,50,50,100
8/23/2021,FPNI,272,272,256,262,9419600
8/23/2021,FREN,127,134,126,133,2387648400
8/23/2021,FREN-W,55,55,51,53,6393300
8/23/2021,FREN-W2,68,73,68,72,239249200
8/23/2021,FUJI,330,330,310,320,16600
8/23/2021,GAMA,50,50,50,50,0
8/23/2021,GDST,96,101,96,98,4360400
8/23/2021,GDYR,1460,1525,1460,1480,104900
8/23/2021,GEMA,342,348,330,348,29800
8/23/2021,GEMS,3520,3530,3450,3480,14800
8/23/2021,GGRM,30450,31850,30450,31775,1575400
8/23/2021,GGRP,438,472,430,438,51200
8/23/2021,GHON,2230,2240,2150,2150,14600
8/23/2021,GIAA,222,222,222,222,0
8/23/2021,GJTL,765,770,755,760,3743000
8/23/2021,GLOB,183,184,172,173,92700
8/23/2021,GLVA,294,294,288,292,264400
8/23/2021,GMFI,74,77,73,75,3835000
8/23/2021,GMTD,16725,16725,16725,16725,0
8/23/2021,GOLD,456,456,426,428,303400
8/23/2021,GOLL,50,50,50,50,0
8/23/2021,GOOD,372,384,368,382,16998000
8/23/2021,GPRA,60,61,59,60,330900
8/23/2021,GSMF,234,276,232,256,2717100
8/23/2021,GTBO,75,75,75,75,0
8/23/2021,GWSA,130,147,130,139,5337900
8/23/2021,GZCO,50,50,50,50,57300
8/23/2021,HADE,50,50,50,50,0
8/23/2021,HDFA,197,210,186,197,9300
8/23/2021,HDIT,420,430,410,418,4890000
8/23/2021,HDTX,120,120,120,120,0
8/23/2021,HEAL,1120,1150,1115,1135,13004800
8/23/2021,HELI,332,332,332,332,200
8/23/2021,HERO,1790,1790,1790,1790,4400
8/23/2021,HEXA,3600,3600,3590,3600,74700
8/23/2021,HITS,360,450,360,444,141300
8/23/2021,HKMU,65,69,62,66,54882400
8/23/2021,HMSP,960,985,960,975,32477000
8/23/2021,HOKI,189,194,188,193,33106900
8/23/2021,HOME,50,50,50,50,0
8/23/2021,HOMI,1985,1995,1940,1960,44000
8/23/2021,HOPE,182,210,167,179,574946900
8/23/2021,HOPE-W,29,29,22,22,277281200
8/23/2021,HOTL,50,50,50,50,41200
8/23/2021,HRME,55,55,53,54,9052600
8/23/2021,HRTA,244,250,240,248,3693200
8/23/2021,HRUM,4920,4940,4870,4890,1552400
8/23/2021,IATA,50,50,50,50,2300
8/23/2021,IBFN,83,83,76,76,171700
8/23/2021,IBFN-W,7,8,6,7,2950600
8/23/2021,IBST,4200,4200,4200,4200,100
8/23/2021,ICBP,8250,8250,8175,8225,1949700
8/23/2021,ICON,94,96,87,91,7696900
8/23/2021,IDPR,232,232,232,232,1129600
8/23/2021,IFII,144,156,144,152,435200
8/23/2021,IFSH,1190,1190,1180,1180,2200
8/23/2021,IGAR,424,432,424,426,373400
8/23/2021,IIKP,50,50,50,50,0
8/23/2021,IKAI,50,50,50,50,13600
8/23/2021,IKAN,106,106,103,104,4575500
8/23/2021,IKBI,226,262,224,262,26000
8/23/2021,IMAS,1160,1270,1085,1110,191694500
8/23/2021,IMJS,500,565,462,520,307038000
8/23/2021,IMPC,2030,2030,2000,2030,1357800
8/23/2021,INAF,2280,2400,2280,2330,504500
8/23/2021,INAI,306,306,300,302,26200
8/23/2021,INCF,138,166,138,141,9274900
8/23/2021,INCI,715,720,710,720,36900
8/23/2021,INCO,4940,5050,4930,5000,10289300
8/23/2021,INDF,6200,6250,6175,6225,4877300
8/23/2021,INDO,130,131,127,129,130400
8/23/2021,INDO-W,39,39,34,38,126000
8/23/2021,INDR,4050,4120,4020,4110,107900
8/23/2021,INDS,1875,1875,1875,1875,1700
8/23/2021,INDX,92,114,89,101,42669600
8/23/2021,INDY,1330,1360,1320,1350,18822500
8/23/2021,INKP,6300,6500,6300,6350,6825500
8/23/2021,INOV,169,177,168,173,696100
8/23/2021,INPC,170,187,168,185,77632000
8/23/2021,INPC-W,70,82,68,75,17030900
8/23/2021,INPP,655,655,655,655,0
8/23/2021,INPS,1550,1550,1550,1550,0
8/23/2021,INRU,740,745,695,695,11400
8/23/2021,INTA,97,103,90,90,241200
8/23/2021,INTD,278,296,256,256,702200
8/23/2021,INTP,11125,11450,11100,11400,2563900
8/23/2021,IPAC,189,190,181,190,35100
8/23/2021,IPCC,595,625,580,620,12841400
8/23/2021,IPCM,352,364,348,360,7632000
8/23/2021,IPOL,166,171,166,169,1615300
8/23/2021,IPTV,254,258,248,254,32572000
8/23/2021,IRRA,1765,1820,1755,1810,3777300
8/23/2021,ISAT,6500,6600,6425,6500,1067700
8/23/2021,ISSP,300,314,292,294,110692600
8/23/2021,ITIC,244,292,242,272,53344700
