<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
09/16/2020,AALI,10925.00,11050.00,10725.00,10800.00,1140400
09/16/2020,ABBA,50.00,50.00,50.00,50.00,28400
09/16/2020,ABDA,6900.00,6900.00,6900.00,6900.00,100
09/16/2020,ABMM,875.00,875.00,850.00,850.00,500
09/16/2020,ACES,1565.00,1565.00,1510.00,1520.00,6808200
09/16/2020,ACST,210.00,236.00,210.00,216.00,118178300
09/16/2020,ADES,1190.00,1200.00,1175.00,1190.00,129600
09/16/2020,ADHI,565.00,570.00,550.00,555.00,2959700
09/16/2020,ADMF,7600.00,7600.00,7550.00,7600.00,25800
09/16/2020,ADMG,122.00,122.00,116.00,119.00,1066200
09/16/2020,ADRO,1195.00,1205.00,1140.00,1145.00,52672700
09/16/2020,AGAR,550.00,550.00,500.00,500.00,300
09/16/2020,AGII,474.00,474.00,464.00,464.00,101200
09/16/2020,AGRO,358.00,360.00,340.00,344.00,37523100
09/16/2020,AGRS,182.00,182.00,180.00,180.00,400
09/16/2020,AHAP,50.00,51.00,50.00,50.00,32100
09/16/2020,AIMS,151.00,151.00,151.00,151.00,0
09/16/2020,AISA,202.00,206.00,197.00,199.00,22513300
09/16/2020,AKKU,50.00,50.00,50.00,50.00,100
09/16/2020,AKPI,298.00,298.00,282.00,282.00,200
09/16/2020,AKRA,2750.00,2790.00,2740.00,2780.00,18087000
09/16/2020,AKSI,230.00,290.00,230.00,290.00,409100
09/16/2020,ALDO,372.00,372.00,372.00,372.00,0
09/16/2020,ALKA,234.00,240.00,218.00,220.00,10700
09/16/2020,ALMI,193.00,193.00,193.00,193.00,100
09/16/2020,ALTO,318.00,330.00,318.00,330.00,18800
09/16/2020,AMAG,200.00,200.00,194.00,199.00,86100
09/16/2020,AMAN,262.00,264.00,262.00,264.00,367900
09/16/2020,AMAR,338.00,350.00,320.00,320.00,574000
09/16/2020,AMFG,2350.00,2450.00,2350.00,2450.00,1900
09/16/2020,AMIN,230.00,230.00,214.00,228.00,4300
09/16/2020,AMOR,2070.00,2070.00,2070.00,2070.00,300
09/16/2020,AMRT,700.00,700.00,690.00,690.00,506200
09/16/2020,ANDI,50.00,50.00,50.00,50.00,27400
09/16/2020,ANJT,460.00,500.00,460.00,500.00,3500
09/16/2020,ANTM,805.00,810.00,785.00,795.00,31285000
09/16/2020,APEX,133.00,140.00,133.00,134.00,24700
09/16/2020,APIC,860.00,860.00,840.00,840.00,43101300
09/16/2020,APII,150.00,152.00,150.00,151.00,500
09/16/2020,APLI,98.00,105.00,97.00,105.00,18200
09/16/2020,APLN,110.00,112.00,107.00,107.00,41235800
09/16/2020,ARGO,1730.00,1730.00,1730.00,1730.00,200
09/16/2020,ARII,430.00,438.00,430.00,438.00,19200
09/16/2020,ARKA,115.00,121.00,112.00,112.00,15400900
09/16/2020,ARMY,50.00,50.00,50.00,50.00,0
09/16/2020,ARNA,440.00,442.00,434.00,438.00,511000
09/16/2020,ARTA,286.00,286.00,286.00,286.00,3800
09/16/2020,ARTI,50.00,50.00,50.00,50.00,0
09/16/2020,ARTO,2850.00,2900.00,2850.00,2870.00,215200
09/16/2020,ASBI,322.00,370.00,300.00,340.00,4300
09/16/2020,ASDM,900.00,920.00,900.00,910.00,2000
09/16/2020,ASGR,725.00,740.00,720.00,725.00,441200
09/16/2020,ASII,4850.00,4860.00,4780.00,4780.00,21529200
09/16/2020,ASJT,118.00,118.00,114.00,115.00,12500
09/16/2020,ASMI,1040.00,1040.00,1035.00,1040.00,12300
09/16/2020,ASPI,125.00,127.00,120.00,125.00,313800
09/16/2020,ASPI-W,13.00,13.00,11.00,12.00,7314700
09/16/2020,ASRI,116.00,121.00,115.00,116.00,75766500
09/16/2020,ASRM,1730.00,1730.00,1730.00,1730.00,6000
09/16/2020,ASSA,545.00,545.00,505.00,515.00,16550900
09/16/2020,ATIC,590.00,590.00,585.00,585.00,3900
09/16/2020,AUTO,865.00,875.00,840.00,855.00,403600
09/16/2020,AYLS,50.00,50.00,50.00,50.00,1200
09/16/2020,AYLS-W,4.00,4.00,3.00,4.00,2018500
09/16/2020,BABP,50.00,50.00,50.00,50.00,400
09/16/2020,BABP-W3,25.00,37.00,25.00,37.00,16000
09/16/2020,BABP-W4,7.00,7.00,7.00,7.00,100
09/16/2020,BACA,398.00,400.00,398.00,398.00,52800
09/16/2020,BACA-W2,100.00,100.00,100.00,100.00,0
09/16/2020,BAJA,52.00,56.00,52.00,54.00,256700
09/16/2020,BALI,875.00,875.00,875.00,875.00,0
09/16/2020,BAPA,50.00,50.00,50.00,50.00,0
09/16/2020,BAPI,50.00,50.00,50.00,50.00,30000
09/16/2020,BAPI-W,2.00,3.00,2.00,3.00,5646400
09/16/2020,BATA,625.00,625.00,625.00,625.00,2300
09/16/2020,BAYU,1160.00,1160.00,1160.00,1160.00,100
09/16/2020,BBCA,29300.00,29350.00,28725.00,28750.00,31713100
09/16/2020,BBHI,143.00,145.00,142.00,142.00,118700
09/16/2020,BBKP,252.00,274.00,248.00,260.00,358408900
09/16/2020,BBLD,374.00,374.00,374.00,374.00,0
09/16/2020,BBMD,1400.00,1455.00,1400.00,1455.00,2900
09/16/2020,BBNI,4990.00,4990.00,4870.00,4870.00,30253200
09/16/2020,BBRI,3370.00,3390.00,3240.00,3260.00,138529300
09/16/2020,BBRM,50.00,50.00,50.00,50.00,0
09/16/2020,BBSI,690.00,690.00,625.00,625.00,851300
09/16/2020,BBSS,132.00,132.00,128.00,130.00,9818700
09/16/2020,BBSS-W,7.00,7.00,6.00,6.00,8316100
09/16/2020,BBTN,1380.00,1400.00,1330.00,1340.00,25598200
09/16/2020,BBYB,270.00,270.00,268.00,268.00,4300
09/16/2020,BCAP,124.00,124.00,122.00,124.00,373000
09/16/2020,BCIC,700.00,700.00,700.00,700.00,0
09/16/2020,BCIP,50.00,50.00,50.00,50.00,7100
09/16/2020,BDMN,2350.00,2370.00,2300.00,2320.00,764700
09/16/2020,BEEF,183.00,183.00,179.00,179.00,625000
09/16/2020,BEEF-W,11.00,11.00,9.00,9.00,720200
09/16/2020,BEKS,50.00,50.00,50.00,50.00,24600
09/16/2020,BELL,150.00,150.00,148.00,148.00,5570200
09/16/2020,BESS,256.00,256.00,244.00,246.00,33100
09/16/2020,BESS-W,112.00,112.00,70.00,87.00,1024300
09/16/2020,BEST,157.00,181.00,156.00,173.00,1070939000
09/16/2020,BFIN,382.00,392.00,372.00,374.00,8839300
09/16/2020,BGTG,50.00,50.00,50.00,50.00,633600
09/16/2020,BHAT,486.00,494.00,484.00,488.00,110475100
09/16/2020,BHIT,50.00,50.00,50.00,50.00,21100
09/16/2020,BIKA,148.00,161.00,148.00,155.00,1300
09/16/2020,BIMA,50.00,50.00,50.00,50.00,100
09/16/2020,BINA,830.00,830.00,800.00,820.00,2773600
09/16/2020,BIPI,50.00,50.00,50.00,50.00,211200
09/16/2020,BIPI-W,10.00,10.00,8.00,9.00,2780300
09/16/2020,BIPP,58.00,58.00,53.00,54.00,104900
09/16/2020,BIRD,950.00,955.00,925.00,940.00,2191500
09/16/2020,BISI,920.00,920.00,900.00,915.00,100100
09/16/2020,BJBR,980.00,980.00,950.00,955.00,5456400
09/16/2020,BJTM,575.00,575.00,550.00,555.00,7624000
09/16/2020,BKDP,50.00,51.00,50.00,50.00,700
09/16/2020,BKSL,50.00,50.00,50.00,50.00,25500
09/16/2020,BKSW,73.00,73.00,72.00,73.00,36200
09/16/2020,BLTA,50.00,50.00,50.00,50.00,300
09/16/2020,BLTZ,3120.00,3120.00,3120.00,3120.00,0
09/16/2020,BLUE,580.00,580.00,570.00,570.00,105600
09/16/2020,BMAS,268.00,268.00,268.00,268.00,100
09/16/2020,BMRI,5750.00,5750.00,5625.00,5650.00,28968000
09/16/2020,BMSR,51.00,51.00,50.00,50.00,5000
09/16/2020,BMTR,252.00,254.00,238.00,240.00,180976100
09/16/2020,BNBA,320.00,322.00,320.00,322.00,33600
09/16/2020,BNBR,50.00,50.00,50.00,50.00,6800
09/16/2020,BNGA,785.00,815.00,770.00,800.00,4713200
09/16/2020,BNII,220.00,234.00,218.00,224.00,9428300
09/16/2020,BNLI,1325.00,1325.00,1320.00,1325.00,5994000
09/16/2020,BOGA,1390.00,1410.00,1385.00,1390.00,110738700
09/16/2020,BOLA,170.00,170.00,160.00,165.00,9500
09/16/2020,BOLT,600.00,600.00,600.00,600.00,200
09/16/2020,BOSS,86.00,90.00,83.00,85.00,12650200
09/16/2020,BPFI,1200.00,1200.00,1200.00,1200.00,26000
09/16/2020,BPII,10000.00,10000.00,10000.00,10000.00,0
09/16/2020,BPTR,84.00,84.00,81.00,83.00,3300
09/16/2020,BRAM,4290.00,4300.00,4290.00,4290.00,600
09/16/2020,BRIS,910.00,910.00,850.00,875.00,117270900
09/16/2020,BRMS,67.00,70.00,63.00,63.00,774657500
09/16/2020,BRNA,965.00,965.00,965.00,965.00,100
09/16/2020,BRPT,785.00,795.00,770.00,785.00,52499100
