<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
4/7/2021,IHSG,6011.958,6040.456,5982.067,6036.616,150684894
4/7/2021,AALI,10400,10400,10275,10300,327900
4/7/2021,ABBA,244,262,224,224,352040400
4/7/2021,ABDA,7050,7050,7050,7050,0
4/7/2021,ABMM,780,780,740,780,22700
4/7/2021,ACES,1590,1590,1560,1565,6309900
4/7/2021,ACST,312,318,302,306,8044500
4/7/2021,ADES,1725,1730,1685,1700,23000
4/7/2021,ADHI,1110,1115,1050,1050,13209700
4/7/2021,ADMF,8375,8400,8275,8325,141100
4/7/2021,ADMG,167,173,165,171,1043500
4/7/2021,ADRO,1210,1225,1200,1220,39520700
4/7/2021,AGAR,372,372,362,362,3100
4/7/2021,AGII,1060,1065,1010,1020,8023200
4/7/2021,AGRO,1075,1080,1030,1040,50975500
4/7/2021,AGRS,324,386,302,338,14313300
4/7/2021,AHAP,73,76,72,72,5817100
4/7/2021,AIMS,280,300,262,266,745700
4/7/2021,AISA,292,308,290,302,69189700
4/7/2021,AKKU,50,50,50,50,7900
4/7/2021,AKPI,470,478,450,454,5400
4/7/2021,AKRA,3250,3260,3220,3240,18927900
4/7/2021,AKSI,785,795,745,745,1500
4/7/2021,ALDO,462,464,462,464,700
4/7/2021,ALKA,234,252,234,238,5400
4/7/2021,ALMI,230,230,230,230,800
4/7/2021,ALTO,338,366,338,366,5700
4/7/2021,AMAG,262,276,262,262,2471200
4/7/2021,AMAN,290,290,290,290,89700
4/7/2021,AMAR,300,312,296,306,15253700
4/7/2021,AMFG,3650,3690,3650,3690,5200
4/7/2021,AMIN,206,228,194,206,4300
4/7/2021,AMOR,3570,3610,3570,3600,3781400
4/7/2021,AMRT,900,960,890,945,9855100
4/7/2021,ANDI,50,50,50,50,667100
4/7/2021,ANJT,685,685,675,680,3200
4/7/2021,ANTM,2330,2370,2270,2360,237921000
4/7/2021,APEX,490,498,464,464,130400
4/7/2021,APIC,780,780,745,750,11064700
4/7/2021,APII,178,178,173,176,440400
4/7/2021,APLI,195,202,193,202,101300
