<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
2/17/2022,IHSG,6836.183,6859.706,6790.591,6835.117,260842316
2/17/2022,AALI,11000,11025,10900,11000,10109000
2/17/2022,ABBA,492,530,458,476,111482200
2/17/2022,ABDA,6600,6600,6600,6600,0
2/17/2022,ABMM,1470,1530,1465,1500,4810400
2/17/2022,ACES,1245,1255,1215,1225,17598400
2/17/2022,ACST,202,204,198,199,6827500
2/17/2022,ADES,3690,3990,3680,3800,235200
2/17/2022,ADHI,935,955,925,930,19850400
2/17/2022,ADMF,8050,8100,7975,7975,199200
2/17/2022,ADMG,182,183,181,182,141800
2/17/2022,ADMR,1180,1185,1140,1150,10238700
2/17/2022,ADRO,2230,2250,2180,2220,140157700
2/17/2022,AGAR,366,366,348,366,14300
2/17/2022,AGII,1450,1460,1430,1435,2294400
2/17/2022,AGRO,1415,1450,1385,1410,30304400
2/17/2022,AGRS,170,172,162,162,27752600
2/17/2022,AHAP,68,69,67,69,339400
2/17/2022,AIMS,364,366,340,352,1230300
2/17/2022,AISA,199,206,194,195,15781200
2/17/2022,AKKU,50,50,50,50,727000
2/17/2022,AKPI,1030,1030,1000,1020,27900
2/17/2022,AKRA,735,735,715,730,47084800
2/17/2022,AKSI,600,600,580,590,21000
2/17/2022,ALDO,1360,1395,1290,1290,20100000
2/17/2022,ALDO-W,300,320,294,304,476500
2/17/2022,ALKA,286,286,280,282,33600
2/17/2022,ALMI,298,322,290,306,67700
2/17/2022,ALTO,236,236,230,236,3200
2/17/2022,AMAG,364,368,362,366,33900
2/17/2022,AMAN,525,525,525,525,645900
2/17/2022,AMAR,398,404,372,372,76945000
2/17/2022,AMFG,5150,5250,4800,4900,285500
2/17/2022,AMIN,175,178,175,177,306900
2/17/2022,AMOR,1660,1690,1655,1675,85100
2/17/2022,AMRT,1190,1210,1155,1165,14779600
2/17/2022,ANDI,50,50,50,50,57300
2/17/2022,ANJT,1070,1085,1060,1070,81500
2/17/2022,ANTM,1885,1945,1855,1945,118149300
2/17/2022,APEX,705,715,690,715,51500
2/17/2022,APIC,1175,1195,1175,1185,25266700
2/17/2022,APII,198,202,197,197,445600
2/17/2022,APLI,200,200,200,200,10600
2/17/2022,APLN,120,122,119,120,11803900
2/17/2022,ARCI,482,492,478,484,2663600
2/17/2022,ARGO,1565,1565,1550,1550,3200
2/17/2022,ARII,248,248,246,246,9000
