<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
6/16/2021,IHSG,6071.439,6114.096,6049.575,6078.568,163742757
6/16/2021,AALI,8250,8500,8250,8400,2307700
6/16/2021,ABBA,228,230,214,214,36166100
6/16/2021,ABDA,7050,7050,7050,7050,0
6/16/2021,ABMM,840,875,825,860,63400
6/16/2021,ACES,1370,1390,1365,1380,14166100
6/16/2021,ACST,240,244,238,240,3652200
6/16/2021,ADES,1970,1975,1950,1955,96000
6/16/2021,ADHI,970,975,940,945,12118500
6/16/2021,ADMF,8175,8275,8100,8125,46700
6/16/2021,ADMG,166,167,161,161,1095200
6/16/2021,ADRO,1300,1400,1290,1395,264328700
6/16/2021,AGAR,372,420,372,418,2700
6/16/2021,AGII,1100,1105,1050,1065,4433700
6/16/2021,AGRO,1100,1135,1065,1100,81144500
6/16/2021,AGRS,426,426,398,398,514300
6/16/2021,AHAP,66,67,65,65,1016700
6/16/2021,AIMS,352,360,350,360,20300
6/16/2021,AISA,228,230,226,228,8513500
6/16/2021,AKKU,50,50,50,50,5400
6/16/2021,AKPI,575,595,555,585,38000
6/16/2021,AKRA,3230,3230,3190,3220,1975000
6/16/2021,AKSI,500,550,448,448,67200
6/16/2021,ALDO,920,920,865,880,8428400
6/16/2021,ALKA,246,258,240,240,147400
6/16/2021,ALMI,248,248,240,240,29800
6/16/2021,ALTO,376,376,376,376,400
6/16/2021,AMAG,318,334,310,310,4050100
6/16/2021,AMAN,284,284,284,284,94800
6/16/2021,AMAR,260,274,260,262,2106500
6/16/2021,AMFG,3800,3800,3800,3800,200
6/16/2021,AMIN,202,268,202,254,4435700
6/16/2021,AMOR,3610,3610,3520,3520,1938600
6/16/2021,AMRT,1175,1250,1170,1230,151724800
6/16/2021,ANDI,50,50,50,50,95900
6/16/2021,ANJT,680,685,650,685,61300
6/16/2021,ANTM,2330,2360,2300,2320,77248800
6/16/2021,APEX,780,800,770,775,79200
6/16/2021,APIC,795,795,785,795,10183500
6/16/2021,APII,182,184,181,184,172400
6/16/2021,APLI,190,198,190,198,25500
6/16/2021,APLN,152,156,150,152,30306200
6/16/2021,ARGO,1875,1880,1750,1760,16500
6/16/2021,ARII,340,370,298,308,2678800
6/16/2021,ARKA,50,50,50,50,9900
6/16/2021,ARMY,50,50,50,50,0
6/16/2021,ARNA,790,790,765,775,594600
6/16/2021,ARTA,540,540,505,505,21600
6/16/2021,ARTI,50,50,50,50,400
6/16/2021,ARTO,12925,14275,12925,14000,65863000
6/16/2021,ASBI,322,340,302,302,765500
6/16/2021,ASDM,920,955,915,920,10300
6/16/2021,ASGR,770,770,760,770,379300
6/16/2021,ASII,5200,5200,5125,5150,29144900
6/16/2021,ASJT,216,226,216,226,169100
6/16/2021,ASMI,670,685,665,675,40300
6/16/2021,ASPI,54,56,52,52,4090500
6/16/2021,ASPI-W,16,16,15,16,2543200
6/16/2021,ASRI,190,192,185,187,81690900
6/16/2021,ASRM,1590,1595,1590,1590,2300
6/16/2021,ASSA,2260,2400,2250,2390,23311300
6/16/2021,ATAP,110,111,108,110,215700
6/16/2021,ATIC,990,1160,950,1160,2002800
6/16/2021,AUTO,1170,1170,1155,1165,424600
6/16/2021,AYLS,87,89,86,86,4779600
6/16/2021,BABP,340,340,326,326,33978000
6/16/2021,BABP-W3,193,220,150,188,404000
6/16/2021,BABP-W4,246,266,214,228,2147800
6/16/2021,BACA,408,426,396,402,163476900
6/16/2021,BACA-W2,272,358,272,350,2300
6/16/2021,BAJA,372,378,362,364,3163400
6/16/2021,BALI,570,580,555,565,746200
6/16/2021,BANK,2990,3000,2920,2970,37808500
6/16/2021,BANK-W,2290,2350,2290,2290,17300
6/16/2021,BAPA,50,50,50,50,0
6/16/2021,BAPI,50,50,50,50,3300
6/16/2021,BAPI-W,5,6,5,5,6816000
6/16/2021,BATA,680,680,680,680,0
6/16/2021,BAYU,1030,1030,1030,1030,900
6/16/2021,BBCA,32100,32175,31800,31925,9796800
6/16/2021,BBHI,1750,1795,1690,1690,4321700
6/16/2021,BBKP,438,440,426,428,72370600
6/16/2021,BBLD,448,464,448,464,15100
6/16/2021,BBMD,1445,1445,1425,1425,4300
6/16/2021,BBNI,5500,5525,5325,5375,20897100
6/16/2021,BBRI,4150,4170,4010,4010,437267600
6/16/2021,BBRM,50,50,50,50,700
6/16/2021,BBSI,2910,2930,2840,2910,32300
6/16/2021,BBSS,50,50,50,50,180600
6/16/2021,BBTN,1555,1560,1550,1555,26025700
6/16/2021,BBYB,434,470,418,452,36737000
6/16/2021,BCAP,163,163,163,163,13645500
6/16/2021,BCIC,700,700,700,700,0
6/16/2021,BCIP,63,65,62,64,704600
6/16/2021,BDMN,2250,2270,2200,2220,2983000
6/16/2021,BEBS,680,685,615,615,47704000
6/16/2021,BEEF,101,104,99,100,9728200
6/16/2021,BEKS,94,97,92,94,309593500
6/16/2021,BELL,121,132,120,132,5923400
6/16/2021,BESS,398,398,376,390,71300
6/16/2021,BESS-W,368,368,320,338,14900
6/16/2021,BEST,144,145,141,142,11599100
6/16/2021,BFIN,870,890,850,855,62641400
6/16/2021,BGTG,159,185,152,175,394177400
6/16/2021,BHAT,575,580,570,570,132444100
6/16/2021,BHIT,108,108,108,108,127932700
6/16/2021,BIKA,153,154,145,154,15300
6/16/2021,BIMA,62,64,61,61,608900
6/16/2021,BINA,1975,2070,1970,1980,2032600
6/16/2021,BIPI,50,50,50,50,41800
6/16/2021,BIPI-W,8,9,8,9,596500
6/16/2021,BIPP,58,58,56,56,7333100
6/16/2021,BIRD,1300,1335,1280,1300,2336100
6/16/2021,BISI,1145,1145,1135,1140,31700
6/16/2021,BJBR,1385,1385,1370,1370,1676200
6/16/2021,BJTM,745,750,735,740,4629200
6/16/2021,BKDP,50,50,50,50,900
6/16/2021,BKSL,64,66,64,65,60031500
6/16/2021,BKSW,180,187,177,177,66650000
6/16/2021,BLTA,50,50,50,50,41700
6/16/2021,BLTZ,3840,3840,3580,3580,5500
6/16/2021,BLUE,680,685,675,685,86200
6/16/2021,BMAS,1425,1450,1345,1350,262400
6/16/2021,BMRI,6325,6350,6200,6275,45025800
6/16/2021,BMSR,250,284,244,284,7433900
6/16/2021,BMTR,292,298,288,288,54482500
6/16/2021,BNBA,860,860,805,810,15868600
6/16/2021,BNBR,50,50,50,50,2700
6/16/2021,BNGA,935,950,925,930,2294200
6/16/2021,BNII,360,368,354,356,3982400
6/16/2021,BNLI,2020,2040,2000,2000,142400
6/16/2021,BOGA,1360,1360,1295,1345,103486500
6/16/2021,BOLA,252,260,250,260,81300
6/16/2021,BOLT,710,710,675,675,200
6/16/2021,BOSS,83,83,81,81,4678400
6/16/2021,BPFI,1055,1055,1055,1055,0
6/16/2021,BPII,7300,7300,7300,7300,0
6/16/2021,BPTR,132,175,132,133,65262800
6/16/2021,BRAM,6025,6175,5900,6050,51900
6/16/2021,BRIS,1795,1810,1770,1780,19248900
6/16/2021,BRMS,91,93,90,90,225842000
6/16/2021,BRMS-W,29,31,29,30,76700000
6/16/2021,BRNA,1400,1415,1400,1400,2300
6/16/2021,BRPT,875,900,860,860,70263000
6/16/2021,BSDE,1015,1025,1005,1015,18331200
