<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
11/22/2021,IHSG,6731.515,6754.464,6690.818,6723.386,230163173
11/22/2021,AALI,10425,10425,10300,10325,1245000
11/22/2021,ABBA,424,426,410,410,4105100
11/22/2021,ABDA,6700,6700,6700,6700,0
11/22/2021,ABMM,1420,1430,1390,1415,3728200
11/22/2021,ACES,1365,1380,1355,1375,15320500
11/22/2021,ACST,260,266,256,258,13060500
11/22/2021,ADES,2860,2880,2800,2840,115100
11/22/2021,ADHI,1115,1175,1115,1140,41953600
11/22/2021,ADMF,7875,7875,7825,7850,72600
11/22/2021,ADMG,226,226,220,220,765800
11/22/2021,ADRO,1645,1660,1610,1640,36598500
11/22/2021,AGAR,340,362,340,344,14700
11/22/2021,AGII,1530,1540,1470,1485,4112200
11/22/2021,AGRO,2170,2180,2040,2100,82633200
11/22/2021,AGRS,190,194,188,188,7178400
11/22/2021,AHAP,73,73,69,70,4986700
11/22/2021,AIMS,510,550,510,530,2677800
11/22/2021,AISA,222,226,222,224,6993900
11/22/2021,AKKU,50,50,50,50,15500
11/22/2021,AKPI,785,790,730,740,55700
11/22/2021,AKRA,4180,4190,3950,4090,17234000
11/22/2021,AKSI,432,432,422,422,35800
11/22/2021,ALDO,820,840,800,810,6675000
11/22/2021,ALKA,244,246,240,240,6500
11/22/2021,ALMI,242,278,242,244,141600
11/22/2021,ALTO,278,278,266,270,383700
11/22/2021,AMAG,340,340,336,338,395800
11/22/2021,AMAN,494,496,494,494,1792800
11/22/2021,AMAR,304,314,304,306,1447600
11/22/2021,AMFG,4710,4800,4710,4780,13100
11/22/2021,AMIN,246,256,230,252,1804600
11/22/2021,AMOR,3980,4020,3960,4020,745700
11/22/2021,AMRT,1270,1320,1220,1305,29084700
11/22/2021,ANDI,50,50,50,50,151500
11/22/2021,ANJT,985,1015,975,980,250800
11/22/2021,ANTM,2400,2400,2350,2370,46485000
11/22/2021,APEX,550,560,540,550,3400
11/22/2021,APIC,1015,1025,1010,1015,8323900
11/22/2021,APII,190,192,180,185,133100
11/22/2021,APLI,200,206,198,206,4300
11/22/2021,APLN,137,139,136,137,7487200
11/22/2021,ARCI,625,635,610,610,4558700
11/22/2021,ARGO,1575,1610,1575,1610,1300
11/22/2021,ARII,290,292,286,290,68600
11/22/2021,ARKA,66,69,64,65,66623600
11/22/2021,ARMY,50,50,50,50,0
11/22/2021,ARNA,850,870,845,855,265800
11/22/2021,ARTA,1910,1930,1890,1910,30700
11/22/2021,ARTI,50,50,50,50,4600
11/22/2021,ARTO,15500,15675,15275,15500,21151400
11/22/2021,ASBI,306,322,296,308,59800
11/22/2021,ASDM,950,950,940,940,9000
11/22/2021,ASGR,795,810,790,800,893400
11/22/2021,ASII,6250,6375,6125,6200,62612600
11/22/2021,ASJT,148,150,148,150,959700
