<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
11/2/2021,IHSG,6557.945,6573.694,6480.01,6493.275,175945276
11/2/2021,AALI,10700,11250,10700,10950,9157600
11/2/2021,ABBA,470,496,470,474,19801100
11/2/2021,ABDA,6800,6800,6775,6800,600
11/2/2021,ABMM,1430,1460,1390,1390,6727100
11/2/2021,ACES,1425,1435,1385,1400,5084800
11/2/2021,ACST,256,280,256,260,87937900
11/2/2021,ADES,2570,2570,2550,2560,89500
11/2/2021,ADHI,1070,1075,1030,1040,11463100
11/2/2021,ADMF,7775,7800,7725,7725,165100
11/2/2021,ADMG,232,234,224,228,1246000
11/2/2021,ADRO,1660,1680,1645,1645,44420500
11/2/2021,AGAR,348,376,346,356,9900
11/2/2021,AGII,1460,1465,1390,1400,3303600
11/2/2021,AGRO,2050,2110,2030,2030,26652300
11/2/2021,AGRS,200,204,199,199,8427600
11/2/2021,AHAP,68,69,65,66,27007100
11/2/2021,AIMS,510,520,470,470,4226600
11/2/2021,AISA,222,226,218,218,6800300
11/2/2021,AKKU,50,50,50,50,3600
11/2/2021,AKPI,740,775,735,760,30000
11/2/2021,AKRA,4220,4230,4170,4220,10272300
11/2/2021,AKSI,494,600,494,498,593400
11/2/2021,ALDO,755,765,735,755,2509000
11/2/2021,ALKA,248,248,240,240,6000
11/2/2021,ALMI,238,238,234,236,7100
11/2/2021,ALTO,302,302,288,300,3800
11/2/2021,AMAG,338,338,334,338,14200
11/2/2021,AMAN,486,486,484,484,1308900
11/2/2021,AMAR,284,302,278,282,8102600
11/2/2021,AMFG,3830,4050,3790,3800,948000
11/2/2021,AMIN,199,214,189,198,3133000
11/2/2021,AMOR,3800,3830,3610,3830,1217100
11/2/2021,AMRT,1205,1205,1155,1155,14718200
11/2/2021,ANDI,50,50,50,50,156600
11/2/2021,ANJT,1015,1025,980,995,339800
11/2/2021,ANTM,2340,2350,2310,2310,27322900
11/2/2021,APEX,570,570,545,550,16300
11/2/2021,APIC,975,985,965,980,8379700
11/2/2021,APII,185,187,183,183,1417200
11/2/2021,APLI,200,210,200,208,3400
11/2/2021,APLN,140,142,138,138,9200600
11/2/2021,ARCI,615,620,600,605,3642000
11/2/2021,ARGO,1770,1775,1715,1770,1100
11/2/2021,ARII,328,328,312,312,1442800
11/2/2021,ARKA,70,73,66,66,68481800
11/2/2021,ARMY,50,50,50,50,0
11/2/2021,ARNA,850,860,840,850,831300
11/2/2021,ARTA,1920,1920,1820,1825,156900
11/2/2021,ARTI,50,50,50,50,2600
11/2/2021,ARTO,15000,15350,14950,15300,30852000
11/2/2021,ASBI,296,296,288,288,33700
11/2/2021,ASDM,980,980,950,950,36200
11/2/2021,ASGR,725,760,725,735,1680000
11/2/2021,ASII,6025,6100,5900,5900,25293400
11/2/2021,ASJT,146,149,143,144,185800
11/2/2021,ASMI,346,354,336,336,470400
11/2/2021,ASPI,76,84,76,81,85224100
11/2/2021,ASPI-W,20,21,19,20,22553700
11/2/2021,ASRI,187,190,182,182,23515900
11/2/2021,ASRM,1635,1635,1595,1595,10100
11/2/2021,ASSA,3400,3410,3220,3250,14371900
11/2/2021,ATAP,165,210,163,210,37368500
11/2/2021,ATIC,635,635,615,620,107000
11/2/2021,AUTO,1135,1135,1110,1110,1355100
11/2/2021,AYLS,153,158,150,150,12562800
11/2/2021,BABP,222,224,210,212,137727100
11/2/2021,BABP-W3,159,159,112,113,87000
11/2/2021,BABP-W4,185,185,185,185,0
11/2/2021,BACA,312,316,304,304,23196100
11/2/2021,BACA-W2,102,102,102,102,0
11/2/2021,BAJA,318,346,318,334,1548400
11/2/2021,BALI,760,765,750,765,593400
11/2/2021,BANK,2450,2510,2280,2480,28841900
11/2/2021,BANK-W,2260,2380,2260,2380,600800
11/2/2021,BAPA,59,78,57,78,473660500
11/2/2021,BAPI,50,50,50,50,30600
11/2/2021,BAPI-W,7,8,7,7,11896000
11/2/2021,BATA,575,590,525,530,45300
11/2/2021,BAYU,1145,1150,1145,1145,6300
11/2/2021,BBCA,7375,7425,7250,7300,90535400
11/2/2021,BBHI,5900,6100,5900,5950,1521900
11/2/2021,BBKP,430,434,422,424,53201100
11/2/2021,BBLD,398,398,398,398,100
11/2/2021,BBMD,2100,2150,2100,2150,4300
11/2/2021,BBNI,6850,6950,6725,6800,30472300
11/2/2021,BBRI,4270,4270,4210,4210,124799700
11/2/2021,BBRM,50,50,50,50,60600
11/2/2021,BBSI,5975,5975,5800,5950,15500
11/2/2021,BBSS,66,70,65,66,22178700
11/2/2021,BBTN,1790,1790,1715,1720,29147500
11/2/2021,BBYB,1445,1460,1385,1395,33829200
11/2/2021,BCAP,104,104,102,103,10662200
11/2/2021,BCIC,141,148,131,133,33903300
11/2/2021,BCIP,62,62,60,62,1480100
11/2/2021,BDMN,2600,2610,2540,2540,5280800
11/2/2021,BEBS,1945,2340,1885,2270,35623000
11/2/2021,BEEF,87,87,84,85,7907100
11/2/2021,BEKS,75,76,73,74,194649300
11/2/2021,BELL,170,175,164,173,232400
11/2/2021,BESS,1815,1845,1815,1845,625800
11/2/2021,BESS-W,1805,1805,1670,1670,1200
11/2/2021,BEST,130,132,129,129,7171700
11/2/2021,BFIN,1050,1055,1015,1020,37514300
11/2/2021,BGTG,195,197,184,185,75049400
11/2/2021,BHAT,875,880,865,880,3075500
11/2/2021,BHIT,61,62,60,60,160123400
11/2/2021,BIKA,280,310,276,288,7306000
11/2/2021,BIMA,214,224,208,208,32579000
11/2/2021,BINA,3790,3910,3690,3790,1038800
11/2/2021,BIPI,50,51,50,50,311162600
11/2/2021,BIPI-W,14,16,14,15,15301300
11/2/2021,BIPP,52,53,51,53,1047900
11/2/2021,BIRD,1465,1465,1420,1420,2453200
11/2/2021,BISI,1010,1020,995,1005,503800
11/2/2021,BJBR,1445,1460,1415,1415,5433000
11/2/2021,BJTM,775,775,760,765,8076900
11/2/2021,BKDP,50,51,50,50,165100
11/2/2021,BKSL,68,70,64,64,309252300
11/2/2021,BKSW,184,186,182,182,3576700
11/2/2021,BLTA,50,50,50,50,9000
11/2/2021,BLTZ,3420,3420,3300,3300,2400
11/2/2021,BLUE,780,785,775,775,141700
11/2/2021,BMAS,1425,1425,1375,1405,286600
11/2/2021,BMHS,920,925,900,905,56531200
11/2/2021,BMRI,7175,7200,7000,7025,25961700
11/2/2021,BMSR,180,187,175,186,1121700
11/2/2021,BMTR,268,270,266,268,10658500
11/2/2021,BNBA,1630,1715,1550,1600,19550200
11/2/2021,BNBR,50,50,50,50,71300
11/2/2021,BNGA,1080,1095,1055,1055,6801000
11/2/2021,BNII,340,340,334,334,949300
11/2/2021,BNLI,1790,1790,1730,1750,191800
11/2/2021,BOBA,342,436,326,348,296562000
11/2/2021,BOGA,1525,1530,1500,1505,106500600
11/2/2021,BOLA,750,760,710,710,15842200
11/2/2021,BOLT,685,685,685,685,200
11/2/2021,BOSS,98,101,91,93,252748100
11/2/2021,BPFI,1000,1000,1000,1000,0
11/2/2021,BPII,4700,5600,4680,4680,6500
11/2/2021,BPTR,189,189,176,176,1079900
11/2/2021,BRAM,7500,7500,7300,7475,700
11/2/2021,BRIS,2090,2110,2050,2070,21673000
11/2/2021,BRMS,104,105,99,99,477357700
11/2/2021,BRNA,1290,1290,1205,1290,3100
11/2/2021,BRPT,940,945,920,920,40046800
11/2/2021,BSDE,1095,1125,1095,1110,23604200
11/2/2021,BSIM,900,925,865,865,271200
11/2/2021,BSSR,2570,2570,2500,2520,43300
11/2/2021,BSWD,1750,1750,1750,1750,0
11/2/2021,BTEK,50,50,50,50,1900
11/2/2021,BTEL,50,50,50,50,0
11/2/2021,BTON,460,460,428,432,110600
11/2/2021,BTPN,2700,2780,2690,2690,499200
11/2/2021,BTPS,3680,3710,3610,3620,3032100
11/2/2021,BUDI,180,181,173,176,8684900
11/2/2021,BUKA,680,685,655,665,239867800
11/2/2021,BUKK,1065,1065,1010,1010,16700
11/2/2021,BULL,260,266,260,264,111892600
11/2/2021,BULL-W2,56,60,51,58,49800
11/2/2021,BUMI,71,73,69,70,338600000
11/2/2021,BUVA,60,60,60,60,0
11/2/2021,BVIC,137,140,136,137,2851500
11/2/2021,BWPT,89,96,89,92,153885800
11/2/2021,BYAN,25625,25625,24150,24150,30000
11/2/2021,CAKK,109,112,105,112,153317800
11/2/2021,CAMP,302,312,302,306,3994000
11/2/2021,CANI,150,181,150,162,18448500
11/2/2021,CARE,482,496,460,478,465598300
11/2/2021,CARS,50,50,50,50,3800
11/2/2021,CASA,418,422,412,412,821500
11/2/2021,CASH,248,258,232,250,18615500
11/2/2021,CASS,580,580,570,570,274800
11/2/2021,CBMF,103,104,97,99,27801100
11/2/2021,CCSI,540,600,540,590,5671700
11/2/2021,CEKA,1900,1910,1895,1900,15800
11/2/2021,CENT,334,334,316,318,39387700
11/2/2021,CFIN,274,276,262,272,7935500
11/2/2021,CINT,304,370,300,308,37963300
11/2/2021,CITA,2850,2850,2690,2700,1100
11/2/2021,CITY,145,147,142,145,173200
11/2/2021,CLAY,960,960,900,900,31900
11/2/2021,CLEO,460,460,452,458,4937200
11/2/2021,CLPI,1040,1045,1035,1035,93400
11/2/2021,CMNP,1265,1290,1260,1280,72300
11/2/2021,CMNP-W,398,398,358,358,1200
11/2/2021,CMNT,1020,1020,995,1015,53465800
11/2/2021,CMPP,184,184,184,184,0
11/2/2021,CNKO,50,50,50,50,600
11/2/2021,CNTB,250,250,250,250,0
11/2/2021,CNTX,186,186,179,185,3000
11/2/2021,COCO,264,270,264,266,2149300
11/2/2021,COCO-W,264,264,264,264,0
11/2/2021,COWL,50,50,50,50,0
11/2/2021,CPIN,6200,6250,6100,6125,9746700
11/2/2021,CPRI,50,50,50,50,0
11/2/2021,CPRI-W,12,12,12,12,0
11/2/2021,CPRO,50,50,50,50,666300
11/2/2021,CSAP,570,570,545,550,27600
11/2/2021,CSIS,103,115,100,111,290542100
11/2/2021,CSMI,3450,3450,3450,3450,0
11/2/2021,CSRA,372,416,372,390,1437800
11/2/2021,CTBN,2920,2920,2920,2920,200
11/2/2021,CTRA,1055,1075,1040,1040,28324500
11/2/2021,CTTH,50,50,50,50,58200
11/2/2021,DADA,50,50,50,50,2278400
11/2/2021,DADA-W,14,15,14,15,14555200
11/2/2021,DART,248,266,246,266,3233300
11/2/2021,DAYA,248,268,232,262,102400
11/2/2021,DCII,47200,47200,46975,46975,2600
11/2/2021,DEAL,50,50,50,50,1196400
11/2/2021,DEAL-W,19,19,4,9,50787700
11/2/2021,DEFI,940,940,940,940,100
11/2/2021,DEWA,50,50,50,50,141200
11/2/2021,DFAM,368,384,366,368,27300
11/2/2021,DGIK,130,140,130,132,260220400
11/2/2021,DGNS,750,765,740,745,11462900
11/2/2021,DIGI,296,298,278,288,12259700
11/2/2021,DILD,178,179,175,176,1253700
11/2/2021,DIVA,2260,2270,2180,2200,349300
11/2/2021,DKFT,138,139,136,136,4434900
11/2/2021,DLTA,3850,3880,3830,3830,120200
11/2/2021,DMAS,230,234,224,226,17744800
11/2/2021,DMMX,2400,2460,2380,2440,4891000
11/2/2021,DMND,845,850,835,835,48700
11/2/2021,DNAR,240,260,232,244,147784300
11/2/2021,DNET,3250,3250,3210,3230,6400
11/2/2021,DOID,292,294,290,290,28657700
11/2/2021,DPNS,356,364,354,354,27200
11/2/2021,DPUM,50,50,50,50,0
11/2/2021,DSFI,115,117,109,113,13432800
11/2/2021,DSNG,570,600,565,585,39869000
11/2/2021,DSSA,31000,31500,31000,31300,17400
11/2/2021,DUCK,176,176,176,176,0
11/2/2021,DUTI,3360,3360,3270,3320,2800
11/2/2021,DVLA,2540,2570,2530,2550,73000
11/2/2021,DWGL,197,197,196,197,11300
11/2/2021,DWGL-W,35,35,34,34,103600
11/2/2021,DYAN,87,89,85,85,26538800
11/2/2021,EAST,97,98,92,93,12085200
11/2/2021,EAST-W,12,13,12,13,8207000
11/2/2021,ECII,985,985,955,985,10400
11/2/2021,EDGE,24700,24700,24300,24300,4000
11/2/2021,EKAD,1445,1460,1430,1450,158600
11/2/2021,ELSA,306,310,302,302,15507100
11/2/2021,ELTY,50,50,50,50,0
11/2/2021,EMDE,184,196,184,186,92000
11/2/2021,EMTK,1860,1895,1830,1850,27147700
11/2/2021,ENRG,122,126,121,122,248902500
11/2/2021,ENVY,50,50,50,50,0
11/2/2021,ENZO,50,50,50,50,14100
11/2/2021,ENZO-W,17,19,16,17,15460100
11/2/2021,EPAC,52,52,50,52,4983900
11/2/2021,EPMT,2510,2530,2500,2510,62600
11/2/2021,ERAA,640,640,625,625,36349400
11/2/2021,ERTX,195,195,189,190,268400
11/2/2021,ESIP,88,95,88,93,5311600
11/2/2021,ESIP-W,11,12,10,10,21545300
11/2/2021,ESSA,342,348,326,328,30965000
11/2/2021,ESTA,125,128,123,126,71300
11/2/2021,ESTI,137,142,135,135,2649800
11/2/2021,ETWA,62,62,62,62,0
11/2/2021,EXCL,3000,3010,2920,2950,15638300
11/2/2021,FAPA,3140,3160,3130,3160,123200
11/2/2021,FAST,1025,1025,1005,1005,7500
11/2/2021,FASW,7600,7600,7600,7600,0
11/2/2021,FILM,444,450,426,450,48464000
11/2/2021,FIMP,50,52,49,50,785900
11/2/2021,FIMP-W,16,17,16,17,206200
11/2/2021,FIRE,580,580,545,545,2913600
11/2/2021,FISH,7650,7650,7650,7650,200
11/2/2021,FITT,334,340,332,334,1926200
11/2/2021,FITT-W,198,206,192,193,114700
11/2/2021,FLMC,348,348,314,346,7300
11/2/2021,FMII,494,494,484,484,146200
11/2/2021,FOOD,109,129,109,119,54115100
11/2/2021,FORU,148,149,146,148,37200
11/2/2021,FORZ,50,50,50,50,0
11/2/2021,FPNI,236,236,232,232,2188600
11/2/2021,FREN,112,117,110,110,1580892100
11/2/2021,FREN-W,34,35,32,33,5178200
11/2/2021,FREN-W2,42,44,38,40,638828000
