<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
7/6/2021,IHSG,6015.581,6054.608,6013.062,6047.111,183536612
7/6/2021,AALI,7750,7900,7750,7875,1169500
7/6/2021,ABBA,240,250,238,240,45053100
7/6/2021,ABDA,7050,7050,7050,7050,0
7/6/2021,ABMM,780,790,775,790,349500
7/6/2021,ACES,1425,1490,1425,1485,27145900
7/6/2021,ACST,212,214,210,212,6740600
7/6/2021,ADES,2480,2680,2350,2440,691600
7/6/2021,ADHI,730,740,710,715,31237300
7/6/2021,ADMF,8475,8500,8400,8450,280500
7/6/2021,ADMG,180,200,178,188,17479000
7/6/2021,ADRO,1260,1300,1255,1290,83567200
7/6/2021,AGAR,430,430,402,402,19400
7/6/2021,AGII,1630,1645,1525,1550,62578100
7/6/2021,AGRO,1880,1950,1870,1890,88128200
7/6/2021,AGRS,171,175,167,167,136214200
7/6/2021,AHAP,60,65,59,62,9914500
7/6/2021,AIMS,352,360,340,352,76200
7/6/2021,AISA,194,200,194,197,12288200
7/6/2021,AKKU,50,50,50,50,3000
7/6/2021,AKPI,580,580,560,580,17400
7/6/2021,AKRA,3060,3200,3060,3190,9375100
7/6/2021,AKSI,438,438,408,438,10700
7/6/2021,ALDO,655,655,620,620,1918100
7/6/2021,ALKA,238,246,238,244,11100
7/6/2021,ALMI,240,240,240,240,800
7/6/2021,ALTO,360,360,350,350,7000
7/6/2021,AMAG,356,368,348,356,10967200
7/6/2021,AMAN,368,380,364,380,2284000
7/6/2021,AMAR,244,246,240,240,1467400
7/6/2021,AMFG,3510,3510,3510,3510,0
7/6/2021,AMIN,220,220,204,204,143000
7/6/2021,AMOR,3320,3320,3200,3320,2445100
7/6/2021,AMRT,1260,1375,1250,1345,188505600
7/6/2021,ANDI,50,50,50,50,89900
7/6/2021,ANJT,615,615,585,605,76700
7/6/2021,ANTM,2250,2510,2240,2480,365880400
7/6/2021,APEX,640,640,620,630,87900
7/6/2021,APIC,810,845,805,845,10984100
7/6/2021,APII,184,184,182,182,37100
7/6/2021,APLI,202,204,202,204,3100
7/6/2021,APLN,134,136,133,134,8285300
7/6/2021,ARCI,735,735,720,720,51811500
7/6/2021,ARGO,1400,1750,1330,1725,32800
7/6/2021,ARII,284,340,284,296,2093500
7/6/2021,ARKA,50,50,50,50,14300
7/6/2021,ARMY,50,50,50,50,0
7/6/2021,ARNA,765,765,725,745,3881500
7/6/2021,ARTA,460,490,448,450,24900
7/6/2021,ARTI,50,50,50,50,1600
7/6/2021,ARTO,14550,14650,13950,14225,13381500
7/6/2021,ASBI,286,286,282,286,28000
7/6/2021,ASDM,940,960,930,950,10200
7/6/2021,ASGR,735,750,725,730,194600
7/6/2021,ASII,4970,4970,4890,4900,31280100
7/6/2021,ASJT,228,230,222,230,193000
7/6/2021,ASMI,700,730,670,670,66500
7/6/2021,ASPI,50,50,50,50,13800
7/6/2021,ASPI-W,12,14,12,13,4682100
7/6/2021,ASRI,160,163,160,162,13699900
7/6/2021,ASRM,1625,1650,1600,1650,1300
7/6/2021,ASSA,2430,2530,2430,2480,18316700
7/6/2021,ATAP,107,108,106,108,87800
7/6/2021,ATIC,1480,1480,1480,1480,218200
7/6/2021,AUTO,1085,1090,1080,1085,689200
7/6/2021,AYLS,63,68,63,66,6407100
7/6/2021,BABP,278,296,274,286,314627600
7/6/2021,BABP-W3,190,218,190,218,15700
7/6/2021,BABP-W4,216,240,216,230,494900
7/6/2021,BACA,422,426,412,412,50272600
7/6/2021,BACA-W2,264,350,264,282,1600
7/6/2021,BAJA,322,332,320,330,1350800
7/6/2021,BALI,680,740,640,690,10463400
7/6/2021,BANK,3430,3700,3430,3650,81144200
7/6/2021,BANK-W,3330,3330,3000,3040,176600
7/6/2021,BAPA,50,50,50,50,14600
7/6/2021,BAPI,50,50,50,50,27000
7/6/2021,BAPI-W,5,6,5,5,11383400
7/6/2021,BATA,665,665,665,665,0
7/6/2021,BAYU,1090,1090,1045,1045,1200
7/6/2021,BBCA,30550,30550,30275,30275,6855900
7/6/2021,BBHI,4400,5250,4400,5000,32111600
7/6/2021,BBKP,406,412,404,408,40340800
7/6/2021,BBLD,422,422,422,422,100
7/6/2021,BBMD,1500,1500,1500,1500,8000
7/6/2021,BBNI,4730,4750,4680,4710,26918200
7/6/2021,BBRI,3950,3950,3890,3890,55317000
7/6/2021,BBRM,50,50,50,50,200
7/6/2021,BBSI,3070,3250,3000,3140,92400
7/6/2021,BBSS,50,50,50,50,60800
7/6/2021,BBTN,1355,1370,1350,1350,10290900
7/6/2021,BBYB,408,424,408,422,29788500
7/6/2021,BCAP,118,124,116,122,194766800
7/6/2021,BCIC,700,700,700,700,0
7/6/2021,BCIP,56,58,56,58,595000
7/6/2021,BDMN,2160,2240,2120,2180,3231700
7/6/2021,BEBS,480,482,448,450,26882100
7/6/2021,BEEF,87,88,85,87,2805500
7/6/2021,BEKS,90,91,89,89,65628800
7/6/2021,BELL,141,141,132,132,606000
7/6/2021,BESS,745,775,700,700,1023200
7/6/2021,BESS-W,452,670,452,630,7500
7/6/2021,BEST,135,137,133,135,12500300
7/6/2021,BFIN,855,905,855,895,159347600
7/6/2021,BGTG,131,132,121,121,121887700
7/6/2021,BHAT,715,735,710,720,107391000
7/6/2021,BHIT,89,97,85,96,1661350800
7/6/2021,BIKA,322,322,322,322,51500
7/6/2021,BIMA,86,122,85,122,55199500
7/6/2021,BINA,5800,5950,5525,5750,4748100
7/6/2021,BIPI,50,50,50,50,9700
7/6/2021,BIPI-W,9,10,9,9,1324800
7/6/2021,BIPP,54,55,54,55,3213600
7/6/2021,BIRD,1140,1140,1100,1130,3318500
7/6/2021,BISI,1120,1120,1105,1120,142900
7/6/2021,BJBR,1220,1230,1210,1220,3773700
7/6/2021,BJTM,705,705,695,700,5690200
7/6/2021,BKDP,50,50,50,50,99600
7/6/2021,BKSL,63,64,61,63,93934400
7/6/2021,BKSW,184,187,177,177,21339600
7/6/2021,BLTA,50,50,50,50,100
7/6/2021,BLTZ,2580,2700,2580,2700,300
7/6/2021,BLUE,690,700,680,690,149600
7/6/2021,BMAS,1185,1225,1185,1225,113900
7/6/2021,BMHS,424,424,424,424,1723800
7/6/2021,BMRI,5900,5900,5750,5775,28033100
7/6/2021,BMSR,202,208,190,190,1309200
7/6/2021,BMTR,270,278,268,272,46818900
7/6/2021,BNBA,840,850,815,820,4478600
7/6/2021,BNBR,50,50,50,50,6400
7/6/2021,BNGA,895,905,880,890,2796900
7/6/2021,BNII,336,342,334,340,2080300
7/6/2021,BNLI,2820,3180,2670,2880,19073000
7/6/2021,BOGA,1325,1360,1320,1360,81637400
7/6/2021,BOLA,314,330,314,320,2166100
7/6/2021,BOLT,725,800,680,750,4100
7/6/2021,BOSS,52,70,51,70,137921700
7/6/2021,BPFI,1055,1055,1055,1055,0
7/6/2021,BPII,7300,7300,7300,7300,0
7/6/2021,BPTR,110,113,110,113,509000
7/6/2021,BRAM,5625,5700,5625,5650,4200
7/6/2021,BRIS,2170,2250,2120,2180,81078200
7/6/2021,BRMS,107,114,107,110,1022692300
7/6/2021,BRMS-W,36,39,35,36,555892600
7/6/2021,BRNA,1430,1430,1430,1430,0
7/6/2021,BRPT,840,870,835,870,23233600
7/6/2021,BSDE,975,1005,960,990,14282800
7/6/2021,BSIM,545,550,530,540,86200
7/6/2021,BSSR,1670,1690,1640,1690,29300
7/6/2021,BSWD,1750,1750,1750,1750,0
7/6/2021,BTEK,50,50,50,50,4200
7/6/2021,BTEL,50,50,50,50,0
7/6/2021,BTON,420,438,420,438,23200
7/6/2021,BTPN,2840,2840,2800,2830,31800
7/6/2021,BTPS,2710,2780,2700,2740,4035800
7/6/2021,BUDI,165,172,162,166,6937700
7/6/2021,BUKK,1020,1035,1000,1035,10300
7/6/2021,BULL,288,290,280,282,404580200
7/6/2021,BULL-W2,77,77,62,63,55200
7/6/2021,BUMI,60,61,60,60,203406800
7/6/2021,BUVA,60,61,59,60,568200
7/6/2021,BVIC,155,155,151,153,4178300
7/6/2021,BWPT,88,90,87,89,27926400
7/6/2021,BYAN,13700,14100,13575,13950,177500
7/6/2021,CAKK,66,69,65,68,1391500
7/6/2021,CAMP,260,262,256,258,867000
7/6/2021,CANI,126,126,119,119,985000
7/6/2021,CARE,352,374,350,362,336504200
7/6/2021,CARS,50,50,50,50,600
7/6/2021,CASA,402,402,396,396,30200
7/6/2021,CASA-W,224,224,224,224,0
7/6/2021,CASH,204,218,204,218,20173700
7/6/2021,CASS,372,372,358,366,294000
7/6/2021,CBMF,51,62,51,60,111635200
7/6/2021,CCSI,498,510,492,498,2107600
7/6/2021,CEKA,1795,1810,1775,1780,67400
7/6/2021,CENT,248,270,242,270,110493800
7/6/2021,CFIN,302,302,296,296,2101800
7/6/2021,CINT,184,186,183,186,8500
7/6/2021,CITA,2900,3000,2900,3000,1500
7/6/2021,CITY,151,152,148,150,3700
7/6/2021,CITY-W,48,48,41,48,6500
7/6/2021,CLAY,840,840,840,840,500
7/6/2021,CLEO,464,478,464,474,7812600
7/6/2021,CLPI,935,965,925,935,181200
7/6/2021,CMNP,1705,1720,1700,1720,5400
7/6/2021,CMNP-W,625,625,625,625,100
7/6/2021,CMPP,184,184,184,184,0
7/6/2021,CNKO,50,50,50,50,0
7/6/2021,CNTB,250,250,250,250,0
7/6/2021,CNTX,189,189,189,189,0
7/6/2021,COCO,308,308,288,298,564800
7/6/2021,COCO-W,159,298,159,298,1800
7/6/2021,COWL,50,50,50,50,0
7/6/2021,CPIN,6450,6625,6400,6625,4176300
7/6/2021,CPRI,50,50,50,50,1100
7/6/2021,CPRI-W,15,15,15,15,0
7/6/2021,CPRO,50,50,50,50,4000
7/6/2021,CSAP,424,424,400,406,19200
7/6/2021,CSIS,74,74,70,71,2989300
7/6/2021,CSMI,2870,2870,2870,2870,100
7/6/2021,CSRA,292,294,290,292,637000
7/6/2021,CTBN,3450,3450,3450,3450,0
7/6/2021,CTRA,930,980,930,970,22210200
7/6/2021,CTTH,51,52,50,51,13543000
7/6/2021,DADA,50,50,50,50,2101000
7/6/2021,DADA-W,10,10,9,9,22022000
7/6/2021,DART,210,210,210,210,800
7/6/2021,DAYA,244,250,244,248,8700
