<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
2/5/2021,IHSG,6136.393,6151.729,6090.981,6151.729,142068004
2/5/2021,AALI,11000,11325,11000,11200,1920900
2/5/2021,ABBA,63,64,60,62,7083800
2/5/2021,ABDA,5900,5900,5900,5900,0
2/5/2021,ABMM,775,775,715,740,990500
2/5/2021,ACES,1650,1670,1630,1635,6336400
2/5/2021,ACST,386,394,376,390,37565400
2/5/2021,ADES,1625,1695,1620,1680,90800
2/5/2021,ADHI,1390,1415,1360,1400,16795700
2/5/2021,ADMF,8350,8500,8350,8450,124100
2/5/2021,ADMG,170,184,168,181,6700600
2/5/2021,ADRO,1185,1230,1175,1210,225757600
2/5/2021,AGAR,392,392,380,380,4700
2/5/2021,AGII,1315,1420,1255,1400,52285400
2/5/2021,AGRO,810,845,790,825,72513100
2/5/2021,AGRS,204,210,202,210,203500
2/5/2021,AHAP,60,63,58,60,48300
2/5/2021,AIMS,174,230,162,162,913200
2/5/2021,AISA,242,254,240,250,74479300
2/5/2021,AKKU,50,50,50,50,1000
2/5/2021,AKPI,484,484,478,478,2500
2/5/2021,AKRA,3410,3540,3410,3500,30432200
2/5/2021,AKSI,670,715,670,690,1027300
2/5/2021,ALDO,430,444,428,430,127600
2/5/2021,ALKA,244,276,244,244,40600
2/5/2021,ALMI,248,264,248,252,29100
2/5/2021,ALTO,330,330,306,310,5000
2/5/2021,AMAG,230,236,230,236,131300
2/5/2021,AMAN,324,326,324,324,165800
2/5/2021,AMAR,258,260,258,260,107600
2/5/2021,AMFG,3000,3010,3000,3000,18800
2/5/2021,AMIN,256,270,256,270,6600
2/5/2021,AMOR,3280,3320,3280,3300,2207600
2/5/2021,AMRT,780,800,780,780,399100
2/5/2021,ANDI,51,53,51,52,5880100
2/5/2021,ANJT,675,685,635,675,76400
2/5/2021,ANTM,2450,2690,2370,2660,1157647700
2/5/2021,APEX,550,670,505,575,2468400
2/5/2021,APIC,820,825,795,815,10751100
2/5/2021,APII,179,180,178,180,22100
2/5/2021,APLI,199,210,186,210,392700
2/5/2021,APLN,166,172,165,170,33883300
2/5/2021,ARGO,1705,1705,1595,1690,6100
2/5/2021,ARII,234,234,200,210,369900
2/5/2021,ARKA,50,50,50,50,108600
2/5/2021,ARMY,50,50,50,50,0
2/5/2021,ARNA,705,705,690,705,326500
2/5/2021,ARTA,260,260,260,260,200
2/5/2021,ARTI,50,50,50,50,32600
2/5/2021,ARTO,7025,7175,7025,7050,3359800
2/5/2021,ASBI,292,292,292,292,4000
2/5/2021,ASDM,880,905,880,880,5500
2/5/2021,ASGR,795,800,790,795,337200
2/5/2021,ASII,6250,6250,6050,6100,34366600
2/5/2021,ASJT,208,216,200,210,171700
