<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
3/25/2022,IHSG,7050.553,7055.341,6978.399,7002.532,218175355
3/25/2022,AALI,12475,12800,12475,12700,4512100
3/25/2022,ABBA,302,304,292,296,15811000
3/25/2022,ABDA,6400,6400,6400,6400,200
3/25/2022,ABMM,1670,1670,1615,1625,2756600
3/25/2022,ACES,995,1025,995,1005,34041600
3/25/2022,ACST,198,199,193,194,4942000
3/25/2022,ADCP,95,96,93,93,25162800
3/25/2022,ADES,3640,3650,3620,3630,37700
3/25/2022,ADHI,740,745,725,735,6607500
3/25/2022,ADMF,8400,8425,8325,8375,143500
3/25/2022,ADMG,181,184,181,181,828000
3/25/2022,ADMR,1960,1980,1925,1945,95912100
3/25/2022,ADRO,2880,2880,2810,2820,89246500
3/25/2022,AGAR,372,372,354,368,4400
3/25/2022,AGII,1430,1435,1410,1415,3527700
3/25/2022,AGRO,1330,1345,1275,1285,30973700
3/25/2022,AGRS,140,142,137,137,5531700
3/25/2022,AHAP,69,71,69,70,4667500
3/25/2022,AIMS,278,278,270,276,29500
3/25/2022,AISA,179,182,178,179,3508800
3/25/2022,AKKU,50,50,50,50,10500
3/25/2022,AKPI,920,940,905,940,6800
3/25/2022,AKRA,880,930,880,920,83629800
3/25/2022,AKSI,480,480,476,476,5900
3/25/2022,ALDO,1080,1080,1035,1065,3390200
3/25/2022,ALDO-W,228,246,226,238,1600
3/25/2022,ALKA,308,314,290,300,98100
3/25/2022,ALMI,292,292,278,292,3600
3/25/2022,ALTO,230,230,214,214,167000
3/25/2022,AMAG,382,386,364,378,60800
3/25/2022,AMAN,540,540,535,535,697800
3/25/2022,AMAR,426,438,414,426,86983700
3/25/2022,AMFG,5025,5150,4980,5050,229100
3/25/2022,AMIN,166,167,163,164,168100
3/25/2022,AMOR,1680,1690,1675,1675,1300
3/25/2022,AMRT,1420,1425,1355,1390,36305800
3/25/2022,ANDI,50,50,50,50,3700
3/25/2022,ANJT,1065,1065,1035,1050,2247600
3/25/2022,ANTM,2660,2690,2610,2660,200436800
3/25/2022,APEX,800,815,750,750,753700
3/25/2022,APIC,1090,1090,1070,1070,12647900
3/25/2022,APII,183,189,183,186,495100
3/25/2022,APLI,192,192,192,192,200
3/25/2022,APLN,121,123,118,118,17503500
3/25/2022,ARCI,484,484,472,474,5775900
3/25/2022,ARGO,1425,1425,1425,1425,100
3/25/2022,ARII,244,244,240,244,38300
3/25/2022,ARKA,50,50,50,50,402900
3/25/2022,ARMY,50,50,50,50,0
3/25/2022,ARNA,890,895,875,885,893400
3/25/2022,ARTA,1840,1840,1800,1800,4600
3/25/2022,ARTI,50,50,50,50,0
3/25/2022,ARTO,14825,14900,14300,14350,15068500
3/25/2022,ASBI,292,300,290,290,3800
3/25/2022,ASDM,980,1000,965,980,8500
3/25/2022,ASGR,810,820,805,810,318200
3/25/2022,ASII,6550,6575,6375,6400,42984300
3/25/2022,ASJT,129,131,126,126,345900
3/25/2022,ASLC,274,276,264,270,20744000
3/25/2022,ASMI,176,176,173,173,13100
3/25/2022,ASPI,70,70,67,68,343600
3/25/2022,ASPI-W,13,15,12,15,8181000
3/25/2022,ASRI,171,173,168,169,33236300
3/25/2022,ASRM,1600,1600,1585,1585,400
3/25/2022,ASSA,2700,2720,2630,2700,7598400
3/25/2022,ATAP,142,143,139,139,3446000
3/25/2022,ATIC,515,520,505,505,42900
3/25/2022,AUTO,1095,1110,1080,1085,2892800
3/25/2022,AVIA,750,750,730,750,35096300
3/25/2022,AYLS,396,402,374,390,15079700
3/25/2022,BABP,182,185,180,180,42970100
3/25/2022,BABP-W3,118,118,118,118,10000
3/25/2022,BABP-W4,134,134,134,134,0
3/25/2022,BACA,208,208,200,202,11562300
3/25/2022,BACA-W2,99,99,99,99,0
3/25/2022,BAJA,288,306,286,296,2439800
3/25/2022,BALI,805,825,800,805,313300
3/25/2022,BANK,2120,2130,2080,2110,14860600
3/25/2022,BANK-W,1810,1810,1810,1810,0
3/25/2022,BAPA,114,115,111,112,6393200
3/25/2022,BAPI,50,50,50,50,22800
3/25/2022,BAPI-W,7,7,6,6,2308400
3/25/2022,BATA,472,472,470,470,1600
3/25/2022,BAUT,87,93,87,87,982936300
3/25/2022,BAUT-W,14,15,14,15,15827900
3/25/2022,BAYU,1080,1080,1080,1080,0
3/25/2022,BBCA,7900,7950,7900,7950,85101200
3/25/2022,BBHI,5100,5250,5050,5200,2297500
3/25/2022,BBKP,250,252,244,244,147809700
3/25/2022,BBLD,410,410,410,410,200
3/25/2022,BBMD,2000,2000,2000,2000,6500
3/25/2022,BBNI,8225,8275,8100,8225,29455400
3/25/2022,BBRI,4760,4760,4650,4710,137104800
3/25/2022,BBRM,50,51,50,50,4595600
3/25/2022,BBSI,5325,5350,5250,5325,11900
3/25/2022,BBSS,55,55,53,54,3269000
3/25/2022,BBTN,1760,1760,1710,1735,12726400
3/25/2022,BBYB,2280,2320,2200,2200,36751900
3/25/2022,BCAP,298,316,286,294,260435300
3/25/2022,BCIC,151,153,149,150,1000500
3/25/2022,BCIP,66,68,66,66,2837100
3/25/2022,BDMN,2340,2370,2340,2350,3420300
3/25/2022,BEBS,4650,4660,4500,4600,55051300
3/25/2022,BEEF,62,62,57,57,3170500
3/25/2022,BEKS,50,52,50,50,579143700
3/25/2022,BELL,58,62,58,60,7853400
3/25/2022,BESS,480,480,468,480,50700
3/25/2022,BESS-W,360,360,360,360,0
3/25/2022,BEST,105,106,104,104,10693000
3/25/2022,BFIN,1375,1385,1325,1345,22123100
3/25/2022,BGTG,198,198,193,193,34485400
3/25/2022,BHAT,985,995,985,985,1201000
3/25/2022,BHIT,58,60,58,60,142532500
3/25/2022,BIKA,230,230,220,222,13400
3/25/2022,BIKE,240,250,232,234,72432300
3/25/2022,BIKE-W,20,31,20,27,120818200
3/25/2022,BIMA,216,216,212,212,781500
3/25/2022,BINA,3460,3520,3440,3470,280200
3/25/2022,BINO,135,136,132,134,4732800
3/25/2022,BINO-W,27,28,27,27,630600
3/25/2022,BIPI,91,96,84,84,2558159500
3/25/2022,BIPI-W,22,22,15,15,144521800
3/25/2022,BIPP,52,52,51,52,167000
3/25/2022,BIRD,1305,1325,1285,1285,1179200
3/25/2022,BISI,1115,1250,1090,1220,5254100
3/25/2022,BJBR,1495,1510,1455,1480,27179800
3/25/2022,BJTM,815,825,815,820,64867900
3/25/2022,BKDP,94,98,93,94,10456500
3/25/2022,BKSL,56,56,52,54,89343000
3/25/2022,BKSW,140,143,140,141,1192300
3/25/2022,BLTA,50,50,50,50,6500
3/25/2022,BLTZ,3350,3350,2820,2830,1100
3/25/2022,BLUE,288,300,278,286,279600
3/25/2022,BMAS,1345,1345,1320,1320,7200
3/25/2022,BMHS,765,765,740,745,11680300
3/25/2022,BMRI,7950,7975,7775,7850,68041500
3/25/2022,BMSR,252,260,252,258,153600
3/25/2022,BMTR,254,254,250,250,13781000
3/25/2022,BNBA,2700,2740,2670,2700,1057900
3/25/2022,BNBR,50,50,50,50,59400
3/25/2022,BNGA,1080,1090,1075,1080,6579700
3/25/2022,BNII,300,302,298,300,1575100
3/25/2022,BNLI,1300,1300,1290,1300,194700
3/25/2022,BOBA,208,216,204,208,455100
3/25/2022,BOGA,1365,1375,1355,1360,108756200
3/25/2022,BOLA,470,505,452,462,74651500
3/25/2022,BOLT,1075,1110,1050,1100,18700
3/25/2022,BOSS,107,107,100,100,134951300
3/25/2022,BPFI,660,720,630,640,294300
3/25/2022,BPII,7300,7300,7200,7200,25100
3/25/2022,BPTR,324,328,312,314,255000
3/25/2022,BRAM,12200,12200,12200,12200,100
3/25/2022,BRIS,1510,1625,1510,1610,6514200
3/25/2022,BRMS,199,206,194,197,699769400
3/25/2022,BRNA,900,910,900,910,40900
3/25/2022,BRPT,905,910,880,900,39435900
3/25/2022,BSDE,1040,1050,1025,1035,19435500
3/25/2022,BSIM,640,650,640,640,155500
3/25/2022,BSML,535,665,535,665,49140200
3/25/2022,BSSR,3600,3650,3550,3610,1961900
3/25/2022,BSWD,1750,1750,1750,1750,0
3/25/2022,BTEK,50,50,50,50,20000
3/25/2022,BTEL,50,50,50,50,0
3/25/2022,BTON,356,358,350,350,158600
3/25/2022,BTPN,2610,2620,2610,2610,17400
3/25/2022,BTPS,3600,3610,3440,3500,5240100
3/25/2022,BUDI,188,206,185,193,101229700
3/25/2022,BUKA,328,328,308,308,557597900
3/25/2022,BUKK,1125,1125,1125,1125,400
3/25/2022,BULL,156,158,149,154,210033100
3/25/2022,BULL-W2,53,54,50,51,2521200
3/25/2022,BUMI,60,60,56,58,653675300
3/25/2022,BUVA,60,60,60,60,0
3/25/2022,BVIC,139,143,137,137,19599700
3/25/2022,BWPT,82,84,79,80,42042700
3/25/2022,BYAN,41625,42000,41400,41975,23800
3/25/2022,CAKK,91,93,90,90,5877400
3/25/2022,CAMP,262,266,260,266,1265900
3/25/2022,CANI,141,144,136,138,592500
3/25/2022,CARE,520,525,510,520,372019200
3/25/2022,CARS,50,50,50,50,100600
3/25/2022,CASA,565,590,560,560,3413600
3/25/2022,CASH,236,236,224,232,22080600
3/25/2022,CASS,350,350,330,346,33300
3/25/2022,CBMF,65,70,65,69,69654700
3/25/2022,CCSI,780,780,740,765,1627600
3/25/2022,CEKA,1860,1865,1840,1840,87500
3/25/2022,CENT,240,240,226,228,46471700
3/25/2022,CFIN,250,250,248,250,2066800
3/25/2022,CINT,228,228,216,220,111300
3/25/2022,CITA,2990,3020,2810,3020,10500
3/25/2022,CITY,165,173,154,158,1760300
3/25/2022,CLAY,745,805,745,795,900
3/25/2022,CLEO,426,430,424,426,4934500
3/25/2022,CLPI,1020,1020,1015,1020,29200
3/25/2022,CMNP,2200,2200,2170,2180,36700
3/25/2022,CMNP-W,1200,1200,1200,1200,0
3/25/2022,CMNT,1110,1115,1105,1110,45657600
3/25/2022,CMPP,600,770,600,760,119948800
3/25/2022,CMRY,3460,3460,3320,3400,3057400
3/25/2022,CNKO,50,50,50,50,12100
3/25/2022,CNTB,250,250,250,250,0
3/25/2022,CNTX,238,248,234,236,18900
3/25/2022,COCO,248,252,244,252,315800
3/25/2022,COWL,50,50,50,50,0
3/25/2022,CPIN,5750,5750,5550,5625,14282600
3/25/2022,CPRI,50,50,50,50,0
3/25/2022,CPRI-W,12,12,12,12,0
3/25/2022,CPRO,89,98,88,96,1199658300
3/25/2022,CSAP,494,494,486,488,814000
3/25/2022,CSIS,84,85,82,84,2324800
3/25/2022,CSMI,2900,3720,2900,3000,3500
3/25/2022,CSRA,720,740,715,720,669000
3/25/2022,CTBN,2600,2670,2420,2420,2600
3/25/2022,CTRA,1140,1140,1075,1075,42044500
3/25/2022,CTTH,50,50,50,50,15100
3/25/2022,DADA,50,50,50,50,56300
3/25/2022,DADA-W,9,9,8,8,3340400
3/25/2022,DART,222,224,218,222,241200
3/25/2022,DAYA,208,212,206,212,26400
3/25/2022,DCII,43700,43700,43700,43700,2300
3/25/2022,DEAL,50,50,50,50,26200
3/25/2022,DEFI,1455,1455,1455,1455,0
3/25/2022,DEPO,505,510,500,505,1575900
3/25/2022,DEWA,50,50,50,50,23138200
3/25/2022,DFAM,454,555,444,550,3046300
3/25/2022,DGIK,161,163,159,160,18175200
3/25/2022,DGNS,486,494,484,492,1216600
3/25/2022,DIGI,69,72,65,67,33988900
3/25/2022,DILD,144,144,142,144,1122200
3/25/2022,DIVA,1165,1300,1165,1180,155400
3/25/2022,DKFT,151,154,145,146,73755300
3/25/2022,DLTA,3790,3790,3780,3790,133200
3/25/2022,DMAS,187,188,185,185,17961600
3/25/2022,DMMX,1725,1765,1705,1710,2234800
3/25/2022,DMND,805,810,795,805,1900
3/25/2022,DNAR,248,250,246,250,1151800
3/25/2022,DNET,3200,3210,3180,3210,1800
3/25/2022,DOID,444,444,426,430,66837400
3/25/2022,DPNS,376,376,372,374,45200
3/25/2022,DPUM,50,50,50,50,0
3/25/2022,DRMA,625,630,600,600,16755700
3/25/2022,DSFI,99,99,94,94,13990400
3/25/2022,DSNG,680,700,680,690,25021500
3/25/2022,DSSA,44000,44000,44000,44000,0
3/25/2022,DUCK,176,176,176,176,0
3/25/2022,DUTI,3820,3930,3720,3730,19000
3/25/2022,DVLA,2770,2790,2720,2770,36100
3/25/2022,DWGL,182,184,178,179,11300
3/25/2022,DWGL-W,18,18,18,18,75800
3/25/2022,DYAN,73,75,72,73,2278600
3/25/2022,EAST,89,91,89,90,872900
3/25/2022,EAST-W,9,9,8,9,753500
3/25/2022,ECII,870,900,850,900,3500
3/25/2022,EDGE,20300,20300,20000,20275,3900
3/25/2022,EKAD,1440,1450,1425,1445,139500
3/25/2022,ELSA,308,308,300,300,30169100
3/25/2022,ELTY,50,50,50,50,300
3/25/2022,EMDE,153,154,145,154,35900
3/25/2022,EMTK,2270,2300,2240,2270,30681300
3/25/2022,ENAK,830,835,825,830,265400
3/25/2022,ENRG,168,170,163,166,43987500
3/25/2022,ENVY,50,50,50,50,0
3/25/2022,ENZO,50,50,50,50,982400
3/25/2022,ENZO-W,12,14,12,14,346300
3/25/2022,EPAC,50,50,50,50,3278600
3/25/2022,EPMT,2740,2740,2700,2710,33300
3/25/2022,ERAA,590,595,575,580,89539400
