<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
1/26/2021,AALI,11200,11425,10825,10900,3119700
1/26/2021,ABBA,69,69,65,65,19734500
1/26/2021,ABDA,5900,5900,5900,5900,11000
1/26/2021,ABMM,740,740,715,720,333600
1/26/2021,ACES,1630,1635,1580,1620,43544900
1/26/2021,ACST,408,436,400,400,110475300
1/26/2021,ADES,1800,1815,1680,1785,733300
1/26/2021,ADHI,1575,1610,1465,1465,65129700
1/26/2021,ADMF,8875,8950,8600,8725,281900
1/26/2021,ADMG,187,190,175,176,4509200
1/26/2021,ADRO,1290,1335,1230,1260,138670800
1/26/2021,AGAR,400,400,390,390,1700
1/26/2021,AGII,1700,1700,1610,1610,4243700
1/26/2021,AGRO,1075,1080,1000,1000,294877400
1/26/2021,AGRS,208,212,200,212,211300
1/26/2021,AHAP,57,57,56,56,114700
1/26/2021,AIMS,141,180,134,142,27000
1/26/2021,AISA,290,320,282,282,84816600
1/26/2021,AKKU,50,50,50,50,2400
1/26/2021,AKPI,498,498,494,494,1900
1/26/2021,AKRA,3050,3060,2860,2940,35954000
1/26/2021,AKSI,605,610,600,610,35600
1/26/2021,ALDO,434,434,422,432,116700
1/26/2021,ALKA,260,260,246,246,1800
1/26/2021,ALMI,268,268,244,260,29300
1/26/2021,ALTO,308,308,308,308,500
1/26/2021,AMAG,222,234,214,226,379600
1/26/2021,AMAN,324,326,324,324,136700
1/26/2021,AMAR,250,260,246,250,381700
1/26/2021,AMFG,2900,2900,2820,2900,5300
1/26/2021,AMIN,254,254,254,254,2800
1/26/2021,AMOR,3240,3240,3160,3160,1241800
1/26/2021,AMRT,810,830,795,800,835000
1/26/2021,ANDI,52,54,51,52,49011400
1/26/2021,ANJT,700,700,655,670,22200
1/26/2021,ANTM,2900,2930,2670,2670,786819300
1/26/2021,APEX,715,715,715,715,0
1/26/2021,APIC,770,770,755,760,10741800
1/26/2021,APII,187,190,177,190,102400
1/26/2021,APLI,193,193,176,176,16700
1/26/2021,APLN,178,185,166,168,100056900
1/26/2021,ARGO,1830,1850,1710,1810,8500
1/26/2021,ARII,246,248,230,234,246700
1/26/2021,ARKA,50,51,50,50,2310000
1/26/2021,ARMY,50,50,50,50,0
1/26/2021,ARNA,680,685,635,670,819600
1/26/2021,ARTA,278,278,278,278,100
1/26/2021,ARTI,50,50,50,50,800
1/26/2021,ARTO,6900,7175,6350,6550,9119700
1/26/2021,ASBI,292,292,292,292,700
1/26/2021,ASDM,900,900,895,895,200
1/26/2021,ASGR,795,810,790,790,390400
1/26/2021,ASII,6475,6575,6300,6350,39158300
1/26/2021,ASJT,240,240,224,224,142800
1/26/2021,ASMI,940,950,940,950,13400
1/26/2021,ASPI,74,76,71,73,864200
1/26/2021,ASPI-W,10,11,9,10,1514700
1/26/2021,ASRI,210,220,204,204,159992900
1/26/2021,ASRM,1590,1590,1590,1590,500
1/26/2021,ASSA,790,810,765,780,15447100
1/26/2021,ATAP,132,132,123,123,422600
1/26/2021,ATIC,730,730,680,680,2200
1/26/2021,AUTO,1065,1100,1030,1050,2055500
1/26/2021,AYLS,50,50,50,50,0
1/26/2021,AYLS-W,2,2,1,1,6074800
1/26/2021,BABP,50,50,50,50,7868500
1/26/2021,BABP-W3,20,20,20,20,100
1/26/2021,BABP-W4,9,9,9,9,500
1/26/2021,BACA,400,400,376,382,57500
1/26/2021,BACA-W2,100,100,100,100,0
1/26/2021,BAJA,120,125,114,121,2432800
1/26/2021,BALI,730,730,720,720,23800
1/26/2021,BAPA,50,50,50,50,0
1/26/2021,BAPI,50,50,50,50,394200
1/26/2021,BAPI-W,2,3,1,2,3173800
1/26/2021,BATA,640,640,640,640,100
1/26/2021,BAYU,1050,1050,1050,1050,0
1/26/2021,BBCA,34775,35000,34100,34100,19731600
1/26/2021,BBHI,890,890,830,830,1238200
1/26/2021,BBKP,545,605,510,530,1348596800
1/26/2021,BBLD,278,278,276,276,114100
1/26/2021,BBMD,1400,1400,1400,1400,0
1/26/2021,BBNI,6225,6275,6000,6075,47379900
1/26/2021,BBRI,4780,4790,4620,4650,148952500
1/26/2021,BBRM,50,50,50,50,500
1/26/2021,BBSI,900,900,880,895,134600
1/26/2021,BBSS,87,96,81,96,15039700
1/26/2021,BBSS-W,2,3,2,3,2195500
1/26/2021,BBTN,1780,1795,1670,1710,38937700
1/26/2021,BBYB,362,372,352,366,2837500
1/26/2021,BCAP,163,163,152,152,17748700
1/26/2021,BCIC,700,700,700,700,0
1/26/2021,BCIP,62,63,60,62,4171400
1/26/2021,BDMN,3100,3230,3020,3050,3110400
1/26/2021,BEEF,140,147,134,136,17335900
1/26/2021,BEKS,82,82,78,78,263408300
1/26/2021,BELL,156,156,155,155,1766400
1/26/2021,BESS,272,274,254,254,12000
1/26/2021,BESS-W,115,133,115,133,2000
1/26/2021,BEST,169,171,158,158,79582200
1/26/2021,BFIN,755,760,705,705,67026700
1/26/2021,BGTG,72,74,70,72,8371200
1/26/2021,BHAT,655,675,655,660,139881500
1/26/2021,BHIT,58,63,57,58,104263600
1/26/2021,BIKA,176,189,168,168,36100
1/26/2021,BIMA,50,50,50,50,1400
1/26/2021,BINA,875,880,815,815,2391500
1/26/2021,BIPI,50,50,50,50,1041000
1/26/2021,BIPI-W,8,10,8,10,10700
1/26/2021,BIPP,50,50,50,50,110700
1/26/2021,BIRD,1445,1445,1350,1350,2703700
1/26/2021,BISI,1285,1285,1155,1155,1218800
1/26/2021,BJBR,1680,1695,1590,1635,33308600
1/26/2021,BJTM,855,855,785,785,201664400
1/26/2021,BKDP,50,50,50,50,1300
1/26/2021,BKSL,51,51,50,50,10623900
1/26/2021,BKSW,108,108,103,104,102500
1/26/2021,BLTA,50,50,50,50,1300
1/26/2021,BLTZ,2990,2990,2990,2990,0
1/26/2021,BLUE,690,720,690,720,338900
1/26/2021,BMAS,352,402,346,352,17100
1/26/2021,BMRI,7300,7450,7250,7375,103356200
1/26/2021,BMSR,80,81,75,80,168000
1/26/2021,BMTR,274,278,260,262,116476300
1/26/2021,BNBA,442,442,420,430,805800
1/26/2021,BNBR,50,50,50,50,324100
1/26/2021,BNGA,975,975,915,925,9636300
1/26/2021,BNII,408,416,370,370,68866300
1/26/2021,BNLI,2450,3000,2390,2900,18519200
1/26/2021,BOGA,1330,1330,1315,1330,41453300
1/26/2021,BOLA,220,220,206,206,418400
1/26/2021,BOLT,700,840,700,760,7100
1/26/2021,BOSS,156,162,146,146,25175400
1/26/2021,BPFI,1200,1200,1200,1200,0
1/26/2021,BPII,8000,8000,7950,7950,1500
1/26/2021,BPTR,79,79,74,78,22700
1/26/2021,BRAM,4900,4900,4800,4800,8300
1/26/2021,BRIS,3240,3320,3020,3020,194047400
1/26/2021,BRMS,73,84,73,78,228105800
1/26/2021,BRNA,995,1070,995,1055,3600
1/26/2021,BRPT,985,1075,940,1060,92580000
1/26/2021,BRPT-W,990,990,990,990,0
1/26/2021,BSDE,1150,1175,1110,1120,39732900
1/26/2021,BSIM,520,530,520,530,139600
1/26/2021,BSIM-W3,20,20,10,15,71500
1/26/2021,BSSR,1560,1600,1480,1560,5100
1/26/2021,BSWD,1750,1750,1750,1750,0
1/26/2021,BTEK,50,50,50,50,1900
1/26/2021,BTEL,50,50,50,50,0
1/26/2021,BTON,314,316,296,316,466300
1/26/2021,BTPN,2800,2850,2760,2780,221400
1/26/2021,BTPS,3480,3490,3300,3340,17476700
1/26/2021,BUDI,101,103,100,101,1872300
1/26/2021,BUKK,955,965,935,935,20000
1/26/2021,BULL,402,410,390,390,244418600
1/26/2021,BULL-W2,191,191,174,176,182400
1/26/2021,BUMI,87,87,87,87,108915400
1/26/2021,BUVA,53,53,50,50,2895500
1/26/2021,BVIC,119,124,114,119,2244700
1/26/2021,BWPT,124,127,116,116,100010200
1/26/2021,BYAN,15550,15600,15200,15200,400
1/26/2021,CAKK,71,78,66,66,31031500
1/26/2021,CAMP,332,336,308,308,4185600
1/26/2021,CANI,394,394,394,394,0
1/26/2021,CARE,300,300,284,300,116897800
1/26/2021,CARS,50,50,50,50,47500
1/26/2021,CASA,366,366,366,366,200
1/26/2021,CASA-W,71,71,71,71,4000
1/26/2021,CASH,412,430,392,392,714400
1/26/2021,CASH-W,8,9,7,7,4530300
1/26/2021,CASS,256,262,240,240,2950600
1/26/2021,CBMF,454,454,412,446,2364500
1/26/2021,CCSI,230,230,226,228,342300
1/26/2021,CEKA,1850,1875,1810,1835,131400
