<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
07/13/2020,AALI,8550.00,8650.00,8475.00,8575.00,1015400
07/13/2020,ABBA,50.00,50.00,50.00,50.00,1058400
07/13/2020,ABDA,6400.00,6400.00,6400.00,6400.00,0
07/13/2020,ABMM,1300.00,1320.00,1300.00,1320.00,900
07/13/2020,ACES,1555.00,1635.00,1555.00,1630.00,16774700
07/13/2020,ACST,268.00,272.00,266.00,266.00,317300
07/13/2020,ADES,860.00,875.00,855.00,860.00,50100
07/13/2020,ADHI,640.00,645.00,635.00,640.00,7932800
07/13/2020,ADMF,7350.00,7525.00,7300.00,7425.00,233500
07/13/2020,ADMG,103.00,107.00,103.00,106.00,1234300
07/13/2020,ADRO,1085.00,1160.00,1080.00,1155.00,134592000
07/13/2020,AGAR,500.00,500.00,494.00,498.00,16300
07/13/2020,AGII,560.00,585.00,550.00,565.00,125800
07/13/2020,AGRO,150.00,156.00,150.00,154.00,33698800
07/13/2020,AGRS,100.00,100.00,100.00,100.00,10100
07/13/2020,AHAP,50.00,51.00,50.00,50.00,35000
07/13/2020,AIMS,180.00,180.00,180.00,180.00,0
07/13/2020,AISA,168.00,168.00,168.00,168.00,0
07/13/2020,AKKU,50.00,50.00,50.00,50.00,0
07/13/2020,AKPI,296.00,296.00,296.00,296.00,0
07/13/2020,AKRA,2430.00,2470.00,2400.00,2460.00,14139200
07/13/2020,AKSI,314.00,314.00,294.00,294.00,441100
07/13/2020,ALDO,400.00,400.00,378.00,378.00,10400
07/13/2020,ALKA,428.00,428.00,428.00,428.00,0
07/13/2020,ALMI,226.00,226.00,216.00,216.00,30700
07/13/2020,ALTO,330.00,350.00,330.00,350.00,800
07/13/2020,AMAG,264.00,270.00,264.00,270.00,21500
07/13/2020,AMAN,196.00,196.00,196.00,196.00,267300
07/13/2020,AMAR,392.00,428.00,392.00,412.00,312200
07/13/2020,AMFG,2750.00,2750.00,2690.00,2690.00,600
07/13/2020,AMIN,254.00,258.00,254.00,258.00,300
