<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
07/01/2020,AALI,8275.00,8375.00,8250.00,8325.00,554900
07/01/2020,ABBA,50.00,51.00,50.00,50.00,2552000
07/01/2020,ABDA,6000.00,6000.00,6000.00,6000.00,0
07/01/2020,ABMM,1400.00,1400.00,1400.00,1400.00,100
07/01/2020,ACES,1510.00,1530.00,1460.00,1465.00,16645900
07/01/2020,ACST,256.00,256.00,254.00,254.00,242400
07/01/2020,ADES,865.00,865.00,855.00,855.00,11500
07/01/2020,ADHI,615.00,620.00,600.00,605.00,13464500
07/01/2020,ADMF,7200.00,7200.00,7075.00,7175.00,72100
07/01/2020,ADMG,101.00,101.00,100.00,101.00,464600
07/01/2020,ADRO,995.00,1045.00,990.00,1045.00,98514700
07/01/2020,AGAR,486.00,486.00,486.00,486.00,0
07/01/2020,AGII,530.00,565.00,525.00,560.00,1314100
07/01/2020,AGRO,123.00,124.00,121.00,123.00,2556000
07/01/2020,AGRS,94.00,100.00,93.00,93.00,66900
07/01/2020,AHAP,50.00,50.00,50.00,50.00,5700
07/01/2020,AIMS,180.00,180.00,180.00,180.00,0
07/01/2020,AISA,168.00,168.00,168.00,168.00,0
07/01/2020,AKKU,50.00,50.00,50.00,50.00,0
07/01/2020,AKPI,296.00,296.00,296.00,296.00,100
07/01/2020,AKRA,2550.00,2550.00,2450.00,2480.00,10960200
07/01/2020,AKSI,545.00,550.00,510.00,510.00,138800
07/01/2020,ALDO,370.00,372.00,370.00,372.00,400
07/01/2020,ALKA,430.00,430.00,430.00,430.00,0
07/01/2020,ALMI,228.00,228.00,214.00,214.00,2700
07/01/2020,ALTO,386.00,386.00,386.00,386.00,0
07/01/2020,AMAG,270.00,270.00,266.00,270.00,13200
07/01/2020,AMAN,196.00,197.00,196.00,197.00,191000
07/01/2020,AMAR,292.00,292.00,292.00,292.00,4700
07/01/2020,AMFG,3300.00,3300.00,3070.00,3070.00,21100
07/01/2020,AMIN,264.00,264.00,264.00,264.00,7700
07/01/2020,AMOR,1990.00,2000.00,1980.00,2000.00,5300
07/01/2020,AMRT,795.00,815.00,785.00,795.00,500300
07/01/2020,ANDI,50.00,50.00,50.00,50.00,1500
07/01/2020,ANJT,478.00,540.00,478.00,540.00,900
07/01/2020,ANTM,610.00,615.00,595.00,600.00,21393300
07/01/2020,APEX,200.00,230.00,200.00,200.00,470600
07/01/2020,APIC,845.00,845.00,815.00,815.00,11961000
07/01/2020,APII,198.00,210.00,198.00,210.00,47900
07/01/2020,APLI,115.00,115.00,98.00,98.00,17400
07/01/2020,APLN,115.00,115.00,110.00,112.00,9036300
07/01/2020,ARGO,810.00,810.00,810.00,810.00,0
07/01/2020,ARII,510.00,530.00,510.00,530.00,27100
07/01/2020,ARKA,430.00,460.00,400.00,400.00,3000
07/01/2020,ARMY,50.00,50.00,50.00,50.00,0
07/01/2020,ARNA,382.00,386.00,370.00,380.00,996500
07/01/2020,ARTA,368.00,368.00,344.00,344.00,3200
07/01/2020,ARTI,50.00,50.00,50.00,50.00,0
07/01/2020,ARTO,1800.00,2210.00,1790.00,2210.00,4507100
07/01/2020,ASBI,310.00,324.00,308.00,324.00,9400
07/01/2020,ASDM,940.00,940.00,940.00,940.00,100
07/01/2020,ASGR,680.00,690.00,675.00,675.00,65400
07/01/2020,ASII,4800.00,4860.00,4770.00,4810.00,22586000
07/01/2020,ASJT,130.00,138.00,130.00,138.00,1900
07/01/2020,ASMI,1225.00,1225.00,1215.00,1215.00,5200
07/01/2020,ASPI,368.00,376.00,366.00,368.00,17422000
07/01/2020,ASPI-W,46.00,48.00,46.00,46.00,1893500
07/01/2020,ASRI,130.00,131.00,125.00,128.00,25908800
07/01/2020,ASRM,1980.00,1980.00,1875.00,1875.00,12500
07/01/2020,ASSA,406.00,406.00,398.00,400.00,7804400
07/01/2020,ATIC,870.00,870.00,870.00,870.00,0
07/01/2020,AUTO,885.00,890.00,835.00,860.00,1419900
07/01/2020,AYLS,50.00,50.00,50.00,50.00,5100
07/01/2020,AYLS-W,4.00,5.00,4.00,4.00,756700
07/01/2020,BABP,50.00,50.00,50.00,50.00,1000
07/01/2020,BABP-W3,31.00,31.00,31.00,31.00,0
07/01/2020,BABP-W4,8.00,9.00,6.00,8.00,993700
07/01/2020,BACA,410.00,410.00,410.00,410.00,4800
07/01/2020,BACA-W2,100.00,100.00,100.00,100.00,0
07/01/2020,BAJA,60.00,60.00,58.00,59.00,78500
07/01/2020,BALI,795.00,895.00,795.00,895.00,1300
