<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
6/2/2021,IHSG,6002.481,6031.578,5991.507,6031.578,191888824
6/2/2021,AALI,8900,9100,8825,9075,2188500
6/2/2021,ABBA,248,270,232,232,246425300
6/2/2021,ABDA,7050,7050,7050,7050,0
6/2/2021,ABMM,825,925,825,855,1076400
6/2/2021,ACES,1510,1550,1505,1530,21066800
6/2/2021,ACST,244,260,240,254,21073300
6/2/2021,ADES,1995,2020,1895,1940,295900
6/2/2021,ADHI,975,1030,975,1025,21047100
6/2/2021,ADMF,8025,8100,8000,8075,71900
6/2/2021,ADMG,161,164,160,162,500600
6/2/2021,ADRO,1195,1260,1195,1260,221123100
6/2/2021,AGAR,430,430,400,416,2400
6/2/2021,AGII,1090,1145,1075,1115,8805600
6/2/2021,AGRO,930,970,920,950,71411700
6/2/2021,AGRS,510,550,494,505,6391000
6/2/2021,AHAP,63,67,63,65,3759300
6/2/2021,AIMS,444,446,426,430,117500
6/2/2021,AISA,236,250,236,248,18758800
6/2/2021,AKKU,50,50,50,50,6200
6/2/2021,AKPI,550,570,530,540,25100
6/2/2021,AKRA,3270,3330,3260,3330,8561100
6/2/2021,AKSI,640,650,640,650,5400
6/2/2021,ALDO,895,920,880,880,11480000
6/2/2021,ALKA,242,262,242,244,10100
6/2/2021,ALMI,240,280,240,246,54100
6/2/2021,ALTO,360,394,358,394,62000
6/2/2021,AMAG,296,310,294,310,251300
6/2/2021,AMAN,286,286,286,286,106700
6/2/2021,AMAR,270,280,264,268,4659100
6/2/2021,AMFG,4400,4400,4100,4100,15200
6/2/2021,AMIN,189,210,188,194,10600
6/2/2021,AMOR,4000,4000,3900,3950,2274300
6/2/2021,AMRT,905,925,905,910,4142000
6/2/2021,ANDI,50,50,50,50,304900
6/2/2021,ANJT,710,710,675,700,37200
6/2/2021,ANTM,2460,2550,2440,2550,125654100
6/2/2021,APEX,780,780,750,765,178300
6/2/2021,APIC,745,755,740,755,10181100
6/2/2021,APII,187,190,186,187,341500
6/2/2021,APLI,202,202,200,202,152600
6/2/2021,APLN,148,153,148,152,22914800
6/2/2021,ARGO,1420,1425,1420,1425,300
6/2/2021,ARII,378,382,354,360,1940800
6/2/2021,ARKA,50,50,50,50,15900
6/2/2021,ARMY,50,50,50,50,0
6/2/2021,ARNA,715,745,710,735,1814900
6/2/2021,ARTA,252,258,252,258,1400
6/2/2021,ARTI,50,50,50,50,800
6/2/2021,ARTO,12100,12650,12000,12175,35190200
6/2/2021,ASBI,290,298,290,298,67000
6/2/2021,ASDM,915,935,900,930,52900
6/2/2021,ASGR,760,770,760,770,105800
6/2/2021,ASII,5350,5350,5275,5325,43217400
6/2/2021,ASJT,218,228,216,228,228800
6/2/2021,ASMI,690,690,685,690,7100
6/2/2021,ASPI,52,52,51,51,863400
6/2/2021,ASPI-W,14,15,14,15,1903200
6/2/2021,ASRI,181,185,181,184,29394400
6/2/2021,ASRM,1630,1630,1615,1615,300
6/2/2021,ASSA,2250,2260,2150,2180,17394600
6/2/2021,ATAP,111,111,108,110,146000
6/2/2021,ATIC,715,715,715,715,7200
6/2/2021,AUTO,1150,1175,1150,1175,1646100
6/2/2021,AYLS,100,103,96,99,14066700
6/2/2021,BABP,187,195,180,192,580037400
6/2/2021,BABP-W3,186,186,100,179,56400
6/2/2021,BABP-W4,126,138,119,128,12058500
6/2/2021,BACA,420,460,418,430,151774700
6/2/2021,BACA-W2,282,388,282,388,900
6/2/2021,BAJA,426,472,426,440,17402900
6/2/2021,BALI,610,635,610,625,508300
6/2/2021,BANK,3250,3250,3140,3150,55560100
6/2/2021,BANK-W,2710,2710,2640,2640,3500
6/2/2021,BAPA,50,50,50,50,3700
6/2/2021,BAPI,50,50,50,50,101200
6/2/2021,BAPI-W,6,7,5,6,22343000
6/2/2021,BATA,685,685,685,685,100
6/2/2021,BAYU,1080,1130,1080,1130,4100
6/2/2021,BBCA,32500,32575,32100,32325,28346500
6/2/2021,BBHI,1370,1380,1300,1320,1738500
6/2/2021,BBKP,416,488,412,462,652492500
6/2/2021,BBLD,488,490,486,490,20500
6/2/2021,BBMD,1375,1375,1350,1355,2100
6/2/2021,BBNI,5500,5575,5425,5550,38318100
6/2/2021,BBRI,4350,4380,4230,4260,283865400
6/2/2021,BBRM,50,50,50,50,20600
6/2/2021,BBSI,3130,3130,3050,3130,25800
6/2/2021,BBSS,54,55,52,53,3546300
6/2/2021,BBTN,1650,1660,1625,1640,39797300
6/2/2021,BBYB,478,492,470,470,34622800
6/2/2021,BCAP,126,136,123,135,169515100
6/2/2021,BCIC,700,700,700,700,0
6/2/2021,BCIP,63,64,62,63,1360100
6/2/2021,BDMN,2330,2420,2330,2410,4766600
6/2/2021,BEBS,790,915,735,810,55190300
6/2/2021,BEEF,105,111,105,109,12464300
6/2/2021,BEKS,99,99,91,91,674289500
6/2/2021,BELL,134,134,129,131,2354000
6/2/2021,BESS,322,330,320,322,501200
6/2/2021,BESS-W,190,190,170,170,60400
6/2/2021,BEST,145,149,143,149,19713600
6/2/2021,BFIN,815,825,795,800,74343000
6/2/2021,BGTG,147,147,147,147,11057000
6/2/2021,BHAT,580,580,555,570,150890300
6/2/2021,BHIT,58,60,56,59,189587300
6/2/2021,BIKA,162,162,162,162,700
6/2/2021,BIMA,60,71,60,66,16953600
6/2/2021,BINA,1810,1815,1685,1725,4901600
6/2/2021,BIPI,50,50,50,50,46600
6/2/2021,BIPI-W,10,10,9,10,608500
6/2/2021,BIPP,54,60,54,60,25188900
6/2/2021,BIRD,1225,1265,1220,1245,2097500
6/2/2021,BISI,1150,1155,1145,1150,148200
6/2/2021,BJBR,1385,1410,1375,1390,5611600
6/2/2021,BJTM,755,770,755,765,15359600
6/2/2021,BKDP,51,51,50,51,50000
6/2/2021,BKSL,70,71,67,69,322105700
6/2/2021,BKSW,161,177,161,163,24135100
6/2/2021,BLTA,50,50,50,50,2800
6/2/2021,BLTZ,2750,3330,2750,3330,7900
6/2/2021,BLUE,660,670,660,665,128800
6/2/2021,BMAS,1610,1660,1590,1590,359800
6/2/2021,BMRI,6150,6200,6075,6100,78667800
6/2/2021,BMSR,188,240,184,204,31039800
6/2/2021,BMTR,272,292,272,292,118966900
6/2/2021,BNBA,860,915,835,860,8681000
6/2/2021,BNBR,50,50,50,50,13000
6/2/2021,BNGA,975,995,975,990,3059500
6/2/2021,BNII,370,386,366,378,16133300
6/2/2021,BNLI,2050,2100,2040,2070,287100
6/2/2021,BOGA,1335,1405,1335,1375,99408600
6/2/2021,BOLA,246,248,240,248,186300
6/2/2021,BOLT,760,760,730,730,4500
6/2/2021,BOSS,88,90,84,90,10429100
6/2/2021,BPFI,1050,1050,1050,1050,0
6/2/2021,BPII,7300,7300,7300,7300,0
6/2/2021,BPTR,101,127,100,109,73574000
6/2/2021,BRAM,5500,5675,5000,5000,2400
6/2/2021,BRIS,1905,1965,1905,1925,32880900
6/2/2021,BRMS,96,97,92,93,445233600
6/2/2021,BRMS-W,34,34,30,32,288993600
6/2/2021,BRNA,1350,1420,1350,1405,6200
6/2/2021,BRPT,900,910,885,910,55470300
6/2/2021,BRPT-W,320,320,320,320,0
6/2/2021,BSDE,1150,1150,1130,1140,22664700
6/2/2021,BSIM,605,605,585,590,368700
6/2/2021,BSSR,1600,1685,1600,1665,152100
6/2/2021,BSWD,1750,1750,1750,1750,0
6/2/2021,BTEK,50,50,50,50,1900
6/2/2021,BTEL,50,50,50,50,0
6/2/2021,BTON,420,420,400,416,36500
6/2/2021,BTPN,2810,2830,2800,2820,95900
6/2/2021,BTPS,2950,3090,2950,3040,30560700
6/2/2021,BUDI,193,202,190,196,18273700
6/2/2021,BUKK,990,1015,990,1015,21000
6/2/2021,BULL,298,302,296,300,368838900
6/2/2021,BULL-W2,89,90,88,89,170500
6/2/2021,BUMI,61,63,60,61,587030900
6/2/2021,BUVA,67,70,67,67,2109300
6/2/2021,BVIC,162,172,162,165,37140400
6/2/2021,BWPT,104,107,102,107,80388000
6/2/2021,BYAN,14125,14500,13450,14150,103400
6/2/2021,CAKK,69,73,69,72,2017500
6/2/2021,CAMP,278,282,270,272,14122100
6/2/2021,CANI,172,190,172,185,7800
6/2/2021,CARE,324,330,320,328,304044000
6/2/2021,CARS,50,50,50,50,697200
6/2/2021,CASA,378,380,376,380,3164800
6/2/2021,CASA-W,344,344,344,344,0
6/2/2021,CASH,296,300,284,284,7037800
6/2/2021,CASS,394,404,380,400,1774000
6/2/2021,CBMF,140,140,140,140,0
6/2/2021,CCSI,278,294,278,286,3630100
6/2/2021,CEKA,1990,2040,1980,1990,178600
6/2/2021,CENT,242,264,238,258,98245700
6/2/2021,CFIN,314,316,310,310,4085800
6/2/2021,CINT,212,214,206,212,16000
6/2/2021,CITA,2700,2700,2670,2670,17500
6/2/2021,CITY,157,169,157,164,119200
6/2/2021,CITY-W,53,53,47,51,43400
6/2/2021,CLAY,810,975,770,810,25000
6/2/2021,CLEO,450,450,446,448,5171600
6/2/2021,CLPI,905,935,900,910,301300
6/2/2021,CMNP,1955,1970,1930,1940,98400
6/2/2021,CMNP-W,304,960,304,945,3600
6/2/2021,CMPP,184,184,184,184,0
6/2/2021,CNKO,50,50,50,50,0
6/2/2021,CNTB,250,250,250,250,0
6/2/2021,CNTX,199,199,199,199,500
6/2/2021,COCO,264,272,264,266,1618000
6/2/2021,COCO-W,81,81,81,81,600
6/2/2021,COWL,50,50,50,50,0
6/2/2021,CPIN,6750,6900,6650,6825,6034100
6/2/2021,CPRI,50,50,50,50,12500
6/2/2021,CPRI-W,14,14,14,14,7000
6/2/2021,CPRO,50,50,50,50,311300
6/2/2021,CSAP,370,378,366,374,1012000
6/2/2021,CSIS,82,83,80,82,3280000
6/2/2021,CSMI,2870,2970,2800,2800,900
