<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/8/2021,IHSG,6440,6497.656,6436.517,6481.769,258477501
10/8/2021,AALI,9875,10075,9850,10025,2350700
10/8/2021,ABBA,510,510,470,470,16969800
10/8/2021,ABDA,6950,6950,6950,6950,0
10/8/2021,ABMM,1405,1490,1390,1465,15220700
10/8/2021,ACES,1450,1450,1380,1420,40264100
10/8/2021,ACST,270,278,266,268,38696300
10/8/2021,ADES,2600,2650,2540,2570,334600
10/8/2021,ADHI,1100,1115,1080,1100,26977000
10/8/2021,ADMF,7750,7800,7750,7800,160600
10/8/2021,ADMG,212,214,210,214,2445300
10/8/2021,ADRO,1730,1815,1720,1815,247024500
10/8/2021,AGAR,352,364,350,358,10700
10/8/2021,AGII,1520,1635,1510,1605,14451500
10/8/2021,AGRO,2090,2140,2030,2040,46262800
10/8/2021,AGRS,210,212,206,206,4783700
10/8/2021,AHAP,67,67,62,63,3694300
10/8/2021,AIMS,322,330,310,320,59000
10/8/2021,AISA,238,246,230,236,31881600
10/8/2021,AKKU,50,50,50,50,17000
10/8/2021,AKPI,625,650,625,630,30500
10/8/2021,AKRA,4180,4400,4170,4400,20202900
10/8/2021,AKSI,420,426,420,422,17600
10/8/2021,ALDO,735,750,730,735,4463800
10/8/2021,ALKA,258,258,244,246,6900
10/8/2021,ALMI,242,242,238,238,4000
10/8/2021,ALTO,312,312,312,312,3800
10/8/2021,AMAG,330,334,312,334,241700
10/8/2021,AMAN,470,470,468,470,1892600
10/8/2021,AMAR,272,276,272,272,1632500
10/8/2021,AMFG,3950,3950,3900,3900,7600
10/8/2021,AMIN,186,192,186,187,75700
10/8/2021,AMOR,3830,3890,3750,3830,548500
10/8/2021,AMRT,1295,1350,1270,1290,12121700
10/8/2021,ANDI,50,50,50,50,487300
10/8/2021,ANJT,745,750,745,745,100100
10/8/2021,ANTM,2380,2410,2330,2340,159593300
10/8/2021,APEX,560,560,535,535,40500
10/8/2021,APIC,870,890,870,880,8499000
10/8/2021,APII,180,184,180,181,322400
10/8/2021,APLI,202,202,202,202,25000
10/8/2021,APLN,142,148,142,145,47365800
10/8/2021,ARCI,660,710,650,710,67155200
10/8/2021,ARGO,1680,1780,1680,1770,1200
10/8/2021,ARII,330,334,308,320,315500
10/8/2021,ARKA,69,70,65,65,103841800
10/8/2021,ARMY,50,50,50,50,0
10/8/2021,ARNA,770,780,750,760,4589100
10/8/2021,ARTA,1615,1850,1610,1730,404500
10/8/2021,ARTI,50,50,50,50,600
10/8/2021,ARTO,13200,13450,12550,12925,24512100
10/8/2021,ASBI,328,334,300,324,6477200
10/8/2021,ASDM,905,910,905,910,14700
10/8/2021,ASGR,760,765,750,760,244900
10/8/2021,ASII,5700,5975,5625,5900,91094200
10/8/2021,ASJT,147,150,143,143,1052800
10/8/2021,ASMI,390,410,364,394,2557200
10/8/2021,ASPI,72,72,68,69,7400500
10/8/2021,ASPI-W,18,19,17,18,10084100
10/8/2021,ASRI,187,198,187,190,185400100
10/8/2021,ASRM,1875,2000,1875,1950,12800
10/8/2021,ASSA,3380,4000,3370,3890,44897300
10/8/2021,ATAP,101,101,100,101,23400
10/8/2021,ATIC,645,665,620,630,335700
10/8/2021,AUTO,1085,1100,1080,1095,1865900
10/8/2021,AYLS,238,238,238,238,0
10/8/2021,BABP,272,274,266,270,87087500
10/8/2021,BABP-W3,171,196,164,170,25200
10/8/2021,BABP-W4,218,220,214,214,24000
10/8/2021,BACA,344,350,328,330,39202500
10/8/2021,BACA-W2,163,163,163,163,0
10/8/2021,BAJA,350,370,342,366,2323000
10/8/2021,BALI,750,760,740,745,574900
10/8/2021,BANK,2790,2800,2730,2780,17885300
10/8/2021,BANK-W,2890,2890,2890,2890,0
10/8/2021,BAPA,53,57,52,54,13901900
10/8/2021,BAPI,50,50,50,50,16500
10/8/2021,BAPI-W,7,8,7,7,13270700
10/8/2021,BATA,700,700,695,695,400
10/8/2021,BAYU,1030,1030,1030,1030,100
10/8/2021,BBCA,36000,36500,35875,36450,18928700
10/8/2021,BBHI,3820,3920,3730,3800,2756900
10/8/2021,BBKP,446,450,434,436,130928100
10/8/2021,BBLD,410,410,410,410,0
10/8/2021,BBMD,2000,2100,2000,2100,32400
10/8/2021,BBNI,6050,6200,6025,6150,48463900
10/8/2021,BBRI,4190,4240,4130,4160,196631600
10/8/2021,BBRM,50,50,50,50,149000
10/8/2021,BBSI,5900,6200,5900,6050,105000
10/8/2021,BBSS,68,70,68,69,2463000
10/8/2021,BBTN,1580,1625,1575,1585,46113000
10/8/2021,BBYB,1450,1480,1395,1430,35763300
10/8/2021,BCAP,107,109,106,107,18431800
10/8/2021,BCIC,178,178,167,169,7416100
10/8/2021,BCIP,65,66,62,64,3407200
10/8/2021,BDMN,2840,2870,2810,2830,2943900
10/8/2021,BEBS,1550,1565,1530,1535,33627400
10/8/2021,BEEF,87,88,84,86,13675400
10/8/2021,BEKS,85,88,84,87,166613700
10/8/2021,BELL,160,160,156,159,151400
10/8/2021,BESS,1470,1505,1440,1500,553400
10/8/2021,BESS-W,1435,1435,1435,1435,1000
10/8/2021,BEST,133,137,131,133,26081000
10/8/2021,BFIN,970,1015,970,1005,58137200
10/8/2021,BGTG,200,204,194,196,26375100
10/8/2021,BHAT,835,850,830,850,1071000
10/8/2021,BHIT,81,84,81,83,158415200
10/8/2021,BIKA,292,360,270,314,15205800
10/8/2021,BIMA,181,228,181,192,133837600
10/8/2021,BINA,3500,3680,3460,3530,1600400
10/8/2021,BIPI,50,51,50,50,403867300
10/8/2021,BIPI-W,14,15,13,14,19297300
10/8/2021,BIPP,54,54,53,53,4237400
10/8/2021,BIRD,1290,1325,1280,1300,6032500
10/8/2021,BISI,1025,1035,1020,1035,55300
10/8/2021,BJBR,1410,1435,1410,1430,3824400
10/8/2021,BJTM,750,765,750,755,6418500
10/8/2021,BKDP,50,51,50,51,571400
10/8/2021,BKSL,61,63,60,61,37582200
10/8/2021,BKSW,188,190,184,189,7272100
10/8/2021,BLTA,50,50,50,50,12700
10/8/2021,BLTZ,3790,3790,3210,3650,8500
10/8/2021,BLUE,755,770,755,765,188000
10/8/2021,BMAS,1315,1315,1270,1270,43500
10/8/2021,BMHS,1045,1050,1005,1015,41332700
10/8/2021,BMRI,6725,6975,6725,6900,111796000
10/8/2021,BMSR,173,177,171,173,298800
10/8/2021,BMTR,272,280,272,276,51261500
10/8/2021,BNBA,1375,1380,1340,1340,3740700
10/8/2021,BNBR,50,50,50,50,6100
10/8/2021,BNGA,1040,1060,1035,1045,7477500
10/8/2021,BNII,334,340,334,336,1134100
10/8/2021,BNLI,1715,1740,1715,1720,326500
10/8/2021,BOGA,1475,1505,1475,1480,113355500
10/8/2021,BOLA,675,730,665,670,15162800
10/8/2021,BOLT,635,675,630,675,1700
10/8/2021,BOSS,98,105,94,101,121925700
10/8/2021,BPFI,1000,1000,1000,1000,0
10/8/2021,BPII,4700,4700,4700,4700,0
10/8/2021,BPTR,170,176,170,170,256200
10/8/2021,BRAM,6575,6575,6575,6575,0
10/8/2021,BRIS,2160,2180,2110,2150,30349700
10/8/2021,BRMS,96,96,92,92,359563700
10/8/2021,BRMS-W,23,25,23,23,151357300
10/8/2021,BRNA,1380,1380,1295,1295,6800
10/8/2021,BRPT,950,990,945,965,71279800
10/8/2021,BSDE,1095,1125,1090,1100,37229500
10/8/2021,BSIM,875,905,875,880,239500
10/8/2021,BSSR,2380,2480,2380,2450,69700
10/8/2021,BSWD,1750,1750,1750,1750,0
10/8/2021,BTEK,50,50,50,50,2100
10/8/2021,BTEL,50,50,50,50,0
10/8/2021,BTON,492,500,490,496,4200
10/8/2021,BTPN,2820,2820,2800,2820,96600
10/8/2021,BTPS,3820,3830,3700,3770,4448800
10/8/2021,BUDI,174,178,174,174,8128400
10/8/2021,BUKA,830,835,815,820,159167300
10/8/2021,BUKK,1060,1060,1050,1055,36300
10/8/2021,BULL,286,288,282,286,85100500
10/8/2021,BULL-W2,55,63,54,63,247800
10/8/2021,BUMI,80,86,80,86,3952825300
10/8/2021,BUVA,60,60,60,60,0
10/8/2021,BVIC,135,137,134,137,6058800
10/8/2021,BWPT,94,98,91,98,233101100
10/8/2021,BYAN,29000,29050,28400,28700,138600
10/8/2021,CAKK,87,97,87,91,25105400
10/8/2021,CAMP,284,314,284,300,4171200
10/8/2021,CANI,136,138,134,136,667600
10/8/2021,CARE,472,482,470,474,362929900
10/8/2021,CARS,50,50,50,50,16800
10/8/2021,CASA,416,432,402,410,440500
10/8/2021,CASH,153,158,153,153,27708800
10/8/2021,CASS,448,468,448,464,217600
10/8/2021,CBMF,87,91,87,90,141307700
10/8/2021,CCSI,510,570,510,550,818800
10/8/2021,CEKA,1800,1810,1795,1805,105600
10/8/2021,CENT,306,322,302,314,126873900
10/8/2021,CFIN,268,270,266,268,1644800
10/8/2021,CINT,242,276,224,224,6745800
10/8/2021,CITA,2820,2970,2700,2700,24100
10/8/2021,CITY,145,147,138,147,29600
10/8/2021,CLAY,855,900,855,855,3900
10/8/2021,CLEO,460,466,458,458,5808700
10/8/2021,CLPI,1050,1050,1030,1045,84800
10/8/2021,CMNP,1290,1290,1280,1290,57000
10/8/2021,CMNP-W,494,494,344,400,12900
10/8/2021,CMNT,945,960,935,940,19928800
10/8/2021,CMPP,184,184,184,184,0
10/8/2021,CNKO,50,50,50,50,20400
10/8/2021,CNTB,250,250,250,250,0
10/8/2021,CNTX,181,181,181,181,0
10/8/2021,COCO,250,290,250,280,45754500
10/8/2021,COCO-W,286,286,286,286,100
10/8/2021,COWL,50,50,50,50,0
10/8/2021,CPIN,6300,6350,6225,6300,7922100
10/8/2021,CPRI,50,50,50,50,0
10/8/2021,CPRI-W,12,12,12,12,0
10/8/2021,CPRO,50,50,50,50,0
10/8/2021,CSAP,505,505,496,500,204500
10/8/2021,CSIS,93,106,91,100,161553000
10/8/2021,CSMI,3470,3470,3470,3470,100
10/8/2021,CSRA,432,450,420,450,1064800
10/8/2021,CTBN,3250,3570,3240,3240,2700
10/8/2021,CTRA,1030,1070,1030,1050,41960700
10/8/2021,CTTH,50,51,50,50,2364900
10/8/2021,DADA,50,50,50,50,9227100
10/8/2021,DADA-W,15,16,14,15,29958500
10/8/2021,DART,212,220,212,220,200700
10/8/2021,DAYA,260,262,250,250,161900
10/8/2021,DCII,46425,46425,46125,46125,1000
10/8/2021,DEAL,50,50,50,50,0
10/8/2021,DEAL-W,26,26,26,26,0
10/8/2021,DEFI,1315,1315,1100,1100,3200
10/8/2021,DEWA,50,50,50,50,3168400
10/8/2021,DFAM,368,402,368,374,2076100
10/8/2021,DGIK,112,139,96,114,1706466900
10/8/2021,DGNS,805,815,795,800,12142800
10/8/2021,DIGI,590,590,565,570,2675600
10/8/2021,DILD,181,185,180,183,13403800
10/8/2021,DIVA,2170,2210,2170,2200,443900
10/8/2021,DKFT,137,139,134,137,13508600
10/8/2021,DLTA,3840,3850,3800,3810,100600
10/8/2021,DMAS,206,210,204,204,40403800
10/8/2021,DMMX,2650,2680,2530,2570,11710800
10/8/2021,DMND,790,795,765,775,26600
10/8/2021,DNAR,268,272,266,268,1926400
10/8/2021,DNET,3250,3260,3250,3260,11400
10/8/2021,DOID,328,338,316,330,188011400
10/8/2021,DPNS,358,370,354,356,224100
10/8/2021,DPUM,50,50,50,50,0
10/8/2021,DSFI,119,119,114,115,5447700
10/8/2021,DSNG,590,605,560,600,54530000
10/8/2021,DSSA,24725,24725,24725,24725,600
10/8/2021,DUCK,176,176,176,176,0
10/8/2021,DUTI,3370,3400,3370,3370,191700
10/8/2021,DVLA,2440,2440,2420,2440,19500
10/8/2021,DWGL,197,200,197,197,4200
10/8/2021,DWGL-W,37,38,36,37,82300
10/8/2021,DYAN,81,86,79,80,62726400
10/8/2021,EAST,68,74,67,71,18090200
10/8/2021,EAST-W,11,13,11,12,47736800
10/8/2021,ECII,980,980,980,980,100
10/8/2021,EDGE,25575,25575,24925,25400,6100
10/8/2021,EKAD,1425,1425,1420,1425,216200
10/8/2021,ELSA,318,328,312,326,73396400
10/8/2021,ELTY,50,50,50,50,0
10/8/2021,EMDE,196,196,196,196,20000
10/8/2021,EMTK,1700,1745,1685,1710,26205800
10/8/2021,ENRG,126,129,124,125,400841600
10/8/2021,ENVY,50,50,50,50,0
10/8/2021,ENZO,50,50,50,50,8100
10/8/2021,ENZO-W,18,18,17,18,787000
10/8/2021,EPAC,50,57,50,53,33921700
10/8/2021,EPMT,2300,2340,2290,2310,20900
10/8/2021,ERAA,600,605,590,595,53960600
10/8/2021,ERTX,202,214,202,204,2844600
10/8/2021,ESIP,72,73,71,72,4119900
10/8/2021,ESIP-W,12,13,11,12,2706900
10/8/2021,ESSA,296,304,292,302,40182400
10/8/2021,ESTA,177,177,165,165,92400
10/8/2021,ESTI,137,141,134,135,1381200
10/8/2021,ETWA,62,62,62,62,0
